,_Player_,defense_Blocks_Blocks,defense_Tackles_Tkl,defense_Tackles_TklW,defense_Tackles_Def 3rd,defense_Tackles_Mid 3rd,defense_Tackles_Att 3rd,defense__Int,defense__Clr,possession_Touches_Def Pen,possession_Touches_Def 3rd,possession_Touches_Mid 3rd,possession_Touches_Att 3rd,possession_Touches_Att Pen,possession_Touches_Touches,passing_Total_Att,passing_Short_Att,passing_Medium_Att,passing_Long_Att,passing__KP,passing__CrsPA,passing__PrgP,possession_Carries_PrgDist,possession_Carries_TotDist,possession_Receiving_Rec,possession_Receiving_PrgR,possession_Take-Ons_Att,possession_Take-Ons_Succ,gca_SCATypes_TO,gca_SCATypes_Sh,gca_SCATypes_Fld,gca_SCATypes_Def,gca_SCATypes_PassLive,gca_SCATypes_PassDead,shooting_Standard_Dist,shooting_Expected_npxG,playingtime_PlayingTime_Min,misc_Performance_Fls,misc_Performance_Fld,misc_Performance_Off,misc_AerialDuels_Won,misc_AerialDuels_Lost,Corners,Crossing,Dribbling,Finishing,First Touch,Free Kick Taking,Heading,Long Shots,Long Throws,Marking,Passing,Penalty Taking,Tackling,Technique,Aggressiion,Anticipation,Bravery,Composure,Concentration,Vision,Decision,Determination,Flair,Leadership,Off The Ball,Teamwork,Work Rate,Positioning,Acceleration,Agility,Balance,Jumping Reach,Natural Fitness,Pace,Stamina,Strength
1245,Arouna Sangante,0.8051575931232091,0.7569060773480663,0.85625,0.7112676056338028,1.0597014925373136,-0.06896551724137934,2.327731092436975,1.6445497630331756,1.9168765743073046,1.647058823529412,0.9074165029469548,-0.0032138442521631922,0.08620689655172417,0.9169921305741766,0.9973736047275115,0.6558612230594008,1.187283658225542,1.9049611476389718,0.11272727272727268,-0.3454545454545454,0.657487091222031,0.9018505338078292,0.7610341068369413,0.7333210468116476,-0.5649059982094897,-0.4545454545454546,-0.19512195121951215,-1.0,-1.0,0.2558139534883721,4.538461538461538,0.10526315789473689,0.043478260869565175,-0.1781315710423549,-0.4740259740259741,0.6540473991997537,1.4545454545454546,0.8782608695652173,-1.0,1.0134228187919465,0.698876404494382,5,8,6,6,10,6,12,7,8,13,11,6,12,8,12,14,13,13,12,7,10,9,6,8,9,12,12,14,13,12,13,14,14,13,13,11
1246,Morgan Sanson,0.4366197183098591,-0.19421487603305781,0.017857142857142794,-0.18552036199095018,-0.450261780104712,0.45833333333333337,0.15384615384615394,-0.46308724832214765,-0.5512239347234814,-0.5445615288444365,-0.23026115232191857,0.7066805845511482,0.004366812227074298,-0.13837502627706535,-0.20713201820940827,-0.32144321443214435,-0.2795389048991354,0.48484848484848486,1.2013651877133105,0.29310344827586204,-0.03100775193798457,-0.21128070039513444,-0.0697972799589428,-0.19225634178905202,0.36237256719184424,0.13808801213960556,0.11940298507462692,-0.3877551020408163,0.6666666666666666,-0.4642857142857143,-0.11764705882352938,0.28404669260700394,4.526315789473684,0.17938931297709942,0.1592505854800936,0.047317714813893144,0.21951219512195114,0.5548780487804877,-0.28571428571428564,-0.6511627906976745,-0.1640866873065016,12,13,14,11,15,13,8,13,5,8,15,10,11,14,13,14,12,14,12,15,13,14,14,10,13,16,15,10,14,14,15,8,14,14,14,12
1247,Baptiste Santamaria,-0.199438202247191,0.9799599198396793,1.1326530612244898,0.5833333333333333,1.6685393258426966,0.6521739130434782,1.0314465408805031,0.03807947019867546,0.15622161671207996,0.2893825147748116,0.8059169114561477,-0.22389210019267816,-0.5409395973154363,0.4134981968057702,0.4423270440251572,0.40326797385620916,0.3995174567130286,0.7019381875327396,-0.2626865671641791,-1.0,0.6134347275031685,0.06923761935388115,0.2405928365582543,0.44004524886877816,-0.5569948186528497,-0.2792109256449165,-0.19148936170212758,-0.6666666666666666,-0.05000000000000002,-0.5681818181818182,2.8,0.2864583333333334,-0.6935483870967741,0.2560224089635857,-0.16241299303944326,0.24762196992942623,0.11195928753180652,0.17866004962779164,-0.40624999999999994,1.0569800569800571,0.8095238095238094,11,11,13,10,14,10,12,10,5,11,14,9,12,13,15,13,13,12,13,15,13,15,14,13,14,15,13,10,14,14,14,11,15,13,16,13
1248,Andrey Santos,-0.6102564102564103,-0.0831946755407654,-0.08799999999999998,-0.08360128617363342,0.07860262008733628,-0.6885245901639344,-0.42771084337349397,-0.6794478527607362,-0.7817764165390506,-0.5220793739519284,-0.08847637415621991,-0.556941431670282,-0.7495291902071562,-0.31829603225617953,-0.2851568252098366,-0.20516413130504413,-0.28065087804092154,-0.549365692222835,-0.5746268656716418,-1.0,-0.1835273052820054,-0.4172516646078756,-0.3165637235978602,-0.2420120503925506,-0.7338935574229692,-0.3953098827470687,-0.4882154882154882,0.18750000000000006,-0.3666666666666667,-0.4411764705882353,-1.0,-0.3770491803278688,-1.0,0.28606431852986214,-0.4960212201591511,-0.464997289238276,-0.5711060948081264,0.16923076923076918,-0.45714285714285713,-0.36666666666666664,-0.5604113110539846,8,8,12,11,13,9,12,11,9,14,12,9,12,14,12,13,12,12,13,13,12,15,15,10,12,13,13,13,13,14,12,11,12,13,12,12
1249,Tiago Santos,0.15015974440894567,0.6549912434325743,0.75,0.8307086614173228,0.22317596566523606,1.3214285714285716,-0.19354838709677424,0.0,-0.26971762414800393,0.0774443368828655,0.17279543020349883,0.5983606557377049,0.07577807848443845,0.23624393291364315,0.19616131612018742,0.1399843301123008,0.20347394540942923,0.5678214914856137,0.32352941176470595,2.488372093023256,0.11307420494699652,0.431900180396873,0.3764681402016092,0.09039509995288413,0.46680942184154167,1.441860465116279,1.5632911392405064,1.0192307692307692,-1.0,2.191489361702128,-0.11764705882352938,0.37450199203187245,-0.1428571428571429,0.3235294117647056,-0.5550847457627119,0.20034513094674156,0.6101694915254237,1.8064516129032258,-1.0,-0.4736842105263158,0.02985074626865677,7,12,14,8,13,8,8,10,11,8,11,10,15,14,8,11,8,12,11,11,12,11,15,7,12,10,12,8,16,15,11,6,14,15,13,5
1250,Ismaila Sarr,0.30878186968838517,-0.47619047619047616,-0.5124653739612188,-0.8326996197718631,-0.14062500000000003,-0.36231884057971014,-0.12000000000000004,-0.6058631921824105,-0.5051546391752577,-0.6647619047619048,-0.447973713033954,0.47216494845360824,1.5006385696040867,-0.2537688442211055,-0.35294117647058826,-0.10806330067822148,-0.5286157316041725,-0.749185667752443,0.3095238095238095,0.3095238095238095,-0.4955414012738853,-0.0988733284195009,-0.10956947067654611,-0.20805866232130946,1.2058047493403694,0.9148936170212766,0.22709163346613553,-0.022222222222222202,0.29411764705882343,1.5,-1.0,0.1111111111111111,-1.0,-0.2795255286230015,0.3776908023483364,0.07729272419627745,-0.008450704225352133,1.3333333333333333,1.2647058823529413,0.3407202216066481,0.8125,10,12,15,14,12,10,8,15,6,6,12,14,7,13,11,12,14,13,11,11,12,14,14,6,14,10,13,7,15,14,15,11,15,18,14,13
1251,Martin Satriano,-0.2771739130434782,-0.48623853211009177,-0.4576271186440678,-0.7031802120141343,-0.370242214532872,-0.14634146341463408,-0.6711409395973155,-0.3333333333333333,-0.5773584905660377,-0.7864040169949787,-0.5783389108609674,-0.009985734664764621,0.9942446043165466,-0.49207317073170737,-0.599974935772918,-0.45433255269320844,-0.7092241905925474,-0.7584355828220859,-0.1352941176470588,-0.8627450980392157,-0.6174298375184638,-0.6556075154265475,-0.5414208456243854,-0.44702399501402307,0.2784905660377359,-0.04109589041095894,-0.05161290322580643,0.5909090909090909,0.75,-0.0869565217391304,0.27272727272727276,-0.030195381882770895,-0.7971014492753623,-0.12024825446082239,0.8852097130242826,-0.11463952502120432,-0.36202531645569624,-0.10784313725490194,-0.12499999999999994,0.5043327556325823,0.7213114754098362,7,8,11,14,12,8,15,11,5,5,11,12,7,13,12,14,13,12,12,11,12,15,13,11,13,12,13,8,13,13,14,14,14,12,15,13
1252,Téji Savanier,0.7404580152671755,0.25985663082437277,0.08882521489971348,-0.05295950155763243,0.7065868263473055,0.6285714285714286,1.1254237288135591,-0.25698324022346364,-0.1040650406504066,0.626429980276134,1.952307692307692,2.4628540887226085,0.5961227786752826,1.6471988282680337,1.8024999999999998,1.2922885572139304,1.299197180340709,4.1734496124031,5.175000000000001,1.4516129032258063,2.8067978533094813,1.1673100809023464,1.4586880865079856,1.6854248169324906,0.9231490159325212,2.6972972972972973,3.003831417624521,1.923076923076923,3.3541666666666665,1.8679245283018873,4.066666666666666,3.07725321888412,13.315068493150685,0.5016219404305514,0.7859007832898174,0.8266054726887104,1.0233766233766233,2.6714975845410627,0.13999999999999993,0.02835051546391746,0.5353535353535355,16,14,16,12,15,16,5,16,4,6,16,14,11,17,14,13,12,13,13,15,14,14,17,16,12,14,16,8,12,16,12,6,12,10,13,8
1253,Niklas Schmidt,-0.3853658536585366,0.13286713286713284,0.1489361702127659,-0.16129032258064516,0.5475113122171945,0.0,-0.7410071942446044,-0.6538461538461539,-0.4996028594122319,-0.38005606728073693,0.10772247031913737,0.015918958031837873,-0.6146788990825688,-0.04698283001159393,0.02948185470143663,-0.07630387388898204,-0.027105052125100313,0.612394366197183,0.8529411764705883,1.7391304347826089,0.42707554225878847,-0.06566460734985038,-0.012400959511521354,0.05198776758409786,-0.35446205170975814,-0.3036750483558994,-0.21428571428571427,0.09090909090909095,-0.625,-0.47058823529411764,-1.0,0.4299065420560747,1.8571428571428572,0.6046511627906975,-0.3032258064516129,-0.21057542768273718,-0.43157894736842106,-0.5588235294117647,-1.0,-0.7218543046357616,-0.7230769230769231,11,10,12,7,13,8,9,10,12,11,13,11,12,13,10,13,12,13,12,12,11,10,10,9,11,16,14,12,11,12,12,10,14,12,14,9
1254,Alidu Seidu,-0.41292134831460675,-0.20040080160320642,-0.4183673469387755,0.2817460317460317,-0.6797752808988764,-0.7246376811594203,-0.4025157232704402,-0.5910596026490066,-0.6030881017257039,-0.5314856327695129,-0.5714435585396559,-0.6009633911368015,-0.9489932885906041,-0.5702730551262236,-0.5674213836477987,-0.49084967320261436,-0.5901220550667046,-0.6815086432687271,-0.8298507462686567,-1.0,-0.7230671736375158,-0.6183644189383071,-0.584755631359172,-0.617420814479638,-0.7046632124352331,-0.6828528072837633,-0.6534954407294833,-1.0,-1.0,-1.0,0.26666666666666666,-0.7690972222222222,-1.0,0.527450980392157,-0.9118329466357308,-0.6158671712522586,-0.6132315521628499,-0.3399503722084367,-0.40624999999999994,-0.621082621082621,-0.7486772486772487,10,11,10,6,11,8,11,9,12,13,10,9,13,11,11,11,15,10,13,11,12,14,11,10,10,12,12,12,14,11,14,11,15,12,14,15
1255,Vincent Sierro,0.6243902439024389,0.29020979020979015,0.3130699088145896,-0.03225806451612903,0.6289592760180994,0.5,0.7482014388489209,-0.12130177514792903,-0.15647339158061951,0.13175810973167795,0.74686853283956,0.7192474674384949,-0.3669724770642202,0.5681554684480759,0.6128549056989174,0.3010229750125776,0.6830793905372894,1.4236619718309858,1.1176470588235294,0.9565217391304349,0.817501869857891,0.2897267689956053,0.4280148288144218,0.581039755351682,0.09591326105087568,0.0444874274661509,0.21428571428571427,0.6363636363636365,1.6250000000000002,1.1176470588235294,0.6363636363636362,0.5560747663551401,5.571428571428571,0.46511627906976716,0.10322580645161293,0.40653188180404354,0.9705263157894737,1.0735294117647058,0.2,0.19205298013245028,0.47692307692307684,12,12,12,9,13,9,11,14,6,9,14,13,9,14,15,15,10,13,11,12,14,13,11,9,12,15,15,11,11,10,13,13,17,12,15,10
1256,Moses Simon,-0.4148606811145511,-0.738898756660746,-0.6893491124260355,-0.8581081081081081,-0.5070422535211268,-1.0,-0.8018867924528302,-0.8423423423423424,-0.8878005342831701,-0.7824285122254455,-0.4246913580246914,1.3606933469283713,3.0611570247933884,-0.13186555802787206,-0.22239230264596552,-0.18221895664952242,-0.35995796111403044,-0.3459399332591769,1.351351351351351,3.2608695652173916,-0.371571072319202,1.0343137254901962,0.711712660627765,0.06779661016949147,2.914634146341464,3.247727272727273,3.79126213592233,6.636363636363637,-0.023255813953488292,2.387096774193548,-1.0,0.9936708860759492,-0.4,-0.09364373528642432,1.106382978723404,0.2693711967545638,-0.30985915492957744,0.7399999999999999,0.7142857142857142,-0.13698630136986295,0.24444444444444452,11,13,15,12,14,10,6,11,4,5,14,11,6,15,8,11,15,11,12,13,11,12,16,9,17,11,11,10,16,14,11,5,12,16,13,10
1257,Wilfried Singo,0.23350253807106597,-0.009708737864077738,0.19047619047619047,0.3333333333333333,-0.13698630136986298,-0.5662650602409638,1.4031413612565447,1.6082289803220033,1.57910447761194,1.4321123053301164,0.6491562589379352,-0.3403141361256544,-0.4186602870813397,0.5661491145394119,0.6210335448776066,0.32483338162851344,0.8454835898925357,1.226904376012966,-0.2921348314606742,0.2,0.5914634146341463,0.8132214060860441,0.6633448495204362,0.49710896960711637,-0.6508135168961201,0.3516483516483517,0.831578947368421,-1.0,-0.42857142857142855,-0.30769230769230765,-0.27999999999999997,-0.09120521172638445,-0.7534246575342466,-0.11403240599205139,-0.712,0.3581976262765664,0.4660633484162895,0.8551532033426186,-0.4626865671641791,2.073170731707317,0.45,6,12,14,8,11,5,12,7,12,10,13,8,12,12,14,11,11,12,12,11,11,17,11,6,13,12,15,12,16,14,12,13,14,16,14,14
1258,Ibrahima Sissoko,0.02307692307692304,0.4858569051580699,0.672,-0.2057877813504823,1.074235807860262,1.80327868852459,0.08734939759036149,-0.12576687116564422,-0.1562021439509955,-0.1716042481833426,0.2596432015429122,-0.04690889370932756,0.037664783427495345,0.05697423011745451,0.05198056250920332,0.08767013610888699,0.08667633317222494,-0.08825151682294537,-0.14925373134328354,-0.7164179104477612,0.4968666069829901,-0.18598415233045099,-0.11695527491314177,-0.02346174913273683,-0.680672268907563,-0.3316582914572865,-0.2962962962962963,0.18750000000000006,0.26666666666666666,0.11764705882352941,1.2352941176470587,0.15690866510538645,-1.0,0.0009188361408880689,-0.4960212201591511,0.057129303334236894,0.8871331828442439,-0.317948717948718,-1.0,0.5305555555555557,-0.023136246786632356,8,9,13,10,13,8,16,12,8,12,13,7,14,11,14,12,15,12,13,8,12,13,10,8,11,15,16,13,13,12,14,16,16,13,15,16
1259,Moussa Sissoko,-0.47987616099071206,0.007104795737122532,-0.0059171597633135885,-0.07770270270270269,-0.21126760563380279,1.3333333333333333,-0.20754716981132074,-0.022522522522522553,-0.1211041852181656,-0.23849979278905922,0.11604938271604938,0.12949273515166973,-0.3404958677685951,0.012003747511418266,0.042422917122239154,0.2035268185157972,0.00788229111928543,-0.42769744160177975,0.1351351351351351,-0.0869565217391304,0.2917705735660848,0.15126050420168066,0.041499894670318144,-0.025469047403244863,0.07926829268292687,0.04999999999999999,0.01941747572815527,-0.36363636363636365,-0.023255813953488292,-1.0,0.909090909090909,0.41772151898734167,-1.0,-0.12110907664138117,-0.17021276595744678,0.29279918864097354,0.9718309859154931,-0.8200000000000001,-0.1428571428571429,-0.19452054794520543,0.19259259259259265,9,11,14,10,12,10,13,8,5,12,12,13,13,11,11,14,15,11,15,12,12,13,12,12,12,17,17,12,14,12,17,13,19,14,18,15
1260,Milan Škriniar,0.07121661721068251,-0.16636197440585013,0.01483679525222554,0.38626609442060084,-0.3605769230769231,-1.0,-0.10937499999999994,0.9897330595482546,1.921935987509758,1.471678503377793,0.6694560669456067,-0.8963983354857225,-0.898936170212766,0.43804813970559825,0.537503890445067,0.1492644789630696,1.0334512379989893,0.5043383947939262,-0.9537712895377128,-1.0,-0.3788853161843516,0.2501866646755767,0.27733256236278375,0.46570885062074474,-0.9895890410958904,-0.9276649746192893,-0.9015544041450777,-1.0,-0.40624999999999994,-1.0,-1.0,-0.8416666666666667,-1.0,-0.39773106439773104,-0.9387096774193547,0.052361361395396225,-0.19148936170212758,-0.4632768361581921,-1.0,0.7790262172284644,0.9525691699604742,4,7,9,10,10,4,17,6,11,18,12,10,17,11,17,16,17,12,13,9,13,18,6,14,10,16,16,14,14,11,16,16,18,15,16,18
1261,Carlos Soler,-0.43620178041543023,-0.47897623400365635,-0.43620178041543023,-0.2660944206008584,-0.8173076923076923,-0.28301886792452824,-0.62890625,-0.5708418891170431,-0.5995316159250585,-0.3977134938506843,-0.3995068738792588,-0.25570383125269047,-0.2723404255319149,-0.3598887300544759,-0.3393801965230536,-0.3041868120563728,-0.42587165234967156,-0.25813449023861174,-0.07542579075425791,-0.22448979591836735,-0.24651661307609865,-0.5382289255581274,-0.4158362169438848,-0.3598818582298759,-0.38575342465753426,-0.7588832487309645,-0.7538860103626943,-0.7432432432432432,0.18750000000000006,0.08571428571428574,-1.0,-0.20833333333333326,-0.1363636363636364,-0.04904904904904905,-0.5403225806451613,-0.295841691883989,-0.36474164133738596,-0.4632768361581921,-0.6346153846153846,-0.5730337078651685,-0.549407114624506,13,15,13,13,14,12,12,15,9,10,15,16,10,14,13,15,12,13,13,14,14,15,14,15,14,13,14,12,14,13,13,10,14,14,14,13
1262,Florian Sotoca,1.0339425587467361,0.16977611940298512,0.2705167173252281,-0.16585365853658532,0.5405405405405406,-0.2083333333333333,0.3058419243986254,0.2351816443594646,-0.16376663254861817,-0.2687373396353815,0.5640243902439025,1.5882670505668528,2.2112676056338025,0.665213469633193,0.658611732012324,0.7422779922779923,0.41177360774818406,0.5939209726443768,1.7597765363128495,3.1758241758241756,0.8653241032095657,0.2688528943175783,0.5313446579591442,0.880070417369618,2.069604086845466,0.5765957446808511,0.7592592592592593,2.4545454545454546,0.5510204081632653,2.166666666666667,-1.0,1.7272727272727273,-0.1363636363636364,-0.1078461072402303,1.36,0.6643177450352338,0.2606635071090048,0.8627450980392157,2.47887323943662,3.0091743119266057,1.1055408970976255,6,12,13,12,12,8,13,10,5,5,13,12,8,12,12,12,14,14,13,13,13,16,13,8,14,15,18,9,14,12,12,14,15,13,14,13
1263,Saidou Sow,-0.658974358974359,-0.36772046589018303,-0.392,0.038585209003215444,-0.7510917030567685,-1.0,-0.3132530120481927,0.04907975460122694,-0.12710566615620222,-0.18576485932550768,-0.537367405978785,-0.9278741865509761,-0.7853107344632768,-0.5114824986852101,-0.5061846561625681,-0.589271417133707,-0.430642822619623,-0.4760066188637617,-0.8582089552238806,-1.0,-0.5917636526410027,-0.42183121930643847,-0.5292698395191088,-0.5125981376666058,-1.0,-0.8090452261306533,-0.7441077441077442,-1.0,-1.0,-1.0,-1.0,-0.7775175644028103,-1.0,-0.5228177641653906,-0.8488063660477453,-0.5371035510978585,-0.6568848758465011,-0.5128205128205129,-1.0,-0.26111111111111107,-0.609254498714653,5,7,11,6,10,5,13,7,10,14,8,8,15,10,12,12,14,11,12,9,11,15,8,10,12,12,13,13,11,11,13,12,14,13,12,12
1264,Stijn Spierings,-0.034146341463414664,0.6678321678321678,1.188449848024316,0.6774193548387096,0.6289592760180994,0.75,0.6834532374100719,-0.14792899408284027,-0.28514694201747415,-0.07729275130156192,0.619431434484261,-0.17945007235890018,-0.8348623853211009,0.2491580632694749,0.33464969020221963,0.37346973000167705,0.2529270248596631,0.4805633802816901,-0.07352941176470586,-1.0,1.1136873597606585,0.2175020699318514,0.22704077923965987,0.26146788990825687,-0.6697247706422018,-0.5822050290135397,-0.6428571428571429,-0.45454545454545453,0.12500000000000006,-0.47058823529411764,-0.18181818181818188,0.4299065420560747,-0.7142857142857143,0.22093023255813934,-0.7677419354838708,-0.056920684292379474,0.5157894736842105,-0.20588235294117652,-1.0,-0.40397350993377484,-0.5846153846153846,12,9,10,12,14,12,11,13,8,9,13,15,11,14,12,13,10,15,13,14,13,13,14,9,12,12,12,14,11,10,13,14,14,11,13,14
1265,Abakar Sylla,0.9487179487179487,0.7071547420965059,0.16533333333333336,0.8327974276527331,0.5764192139737991,0.5573770491803278,0.48795180722891573,1.039877300613497,1.9241960183767224,1.5382895472330913,0.6695998071359691,-0.7114967462039046,-0.35593220338983045,0.6542979021796295,0.7710204682668237,0.7988390712570054,0.8917351377477043,0.45670159955874245,-0.6455223880597015,-1.0,0.2247090420769919,0.8404085444849508,0.5714581150388794,0.6686142048566734,-0.9645191409897292,-0.5862646566164155,-0.42424242424242425,-1.0,-1.0,-1.0,1.2352941176470587,-0.4660421545667447,-1.0,-0.15038284839203686,-0.19363395225464175,0.15370018975332064,0.2866817155756209,-0.8051282051282052,-0.45714285714285713,0.688888888888889,0.02570694087403603,8,8,9,8,11,8,15,9,9,14,11,8,13,10,18,10,16,10,11,8,10,12,11,8,9,8,12,9,14,14,15,14,15,15,12,14
1266,Issiaga Sylla,0.015267175572519002,-0.04659498207885304,-0.07449856733524354,0.18380062305295947,-0.3173652694610778,-0.45714285714285713,0.48135593220338974,0.40642458100558665,0.26666666666666655,0.08303747534516756,-0.0012820512820513185,0.07642971672902192,-0.07915993537964465,0.04241425607225679,0.06726562499999993,0.18159203980099503,0.008224006265909559,-0.005813953488372128,0.08571428571428574,1.1451612903225807,-0.2692307692307693,-0.003726207660545854,-0.08016903859300235,-0.13852944126793065,-0.091846298031865,-0.34954954954954953,-0.27203065134099613,-0.5128205128205129,-0.2083333333333333,-1.0,0.26666666666666666,-0.10300429184549359,0.30136986301369867,-0.1819522264818638,-0.3054830287206266,-0.03880254511317407,0.03636363636363634,-0.5410628019323672,0.13999999999999993,-0.11855670103092789,-0.2803030303030303,9,10,12,10,11,9,14,9,13,13,11,7,13,11,13,12,14,7,10,9,11,12,8,6,11,14,15,12,15,14,13,13,14,14,15,13
1267,Nicolás Tagliafico,0.46579804560260574,1.0420168067226891,1.0887372013651877,0.84,1.302325581395349,1.050632911392405,0.8529411764705883,0.5418326693227091,0.1479185119574845,0.2390317700453858,0.4366589327146171,0.2779057591623037,-0.14979757085020237,0.3506338714920361,0.3758782201405152,0.5646153846153847,0.3078888534014691,-0.09532062391681113,0.07999999999999992,0.25,0.31891137473831116,0.006313341086559267,0.11334921292460644,0.2707382339052416,0.5726872246696034,-0.5399361022364217,-0.7213622291021672,-0.6603773584905661,-0.035714285714285726,1.0,0.7999999999999999,0.09090909090909086,0.7999999999999999,-0.1525773195876288,0.11428571428571425,0.41418103767300724,0.9248554913294799,0.8227848101265821,-1.0,0.09090909090909098,-0.08783783783783775,8,12,12,7,13,11,15,8,13,15,13,4,16,12,19,14,17,12,14,12,12,15,12,16,13,15,17,14,13,14,14,13,13,13,16,13
1268,Montassar Talbi,1.2750000000000001,0.6659707724425887,0.593103448275862,0.8941176470588236,0.5423728813559322,-0.10638297872340427,1.174757281553398,2.2134228187919462,2.3259372609028306,1.98932384341637,0.6340273646638905,-0.7188465499485067,-0.5586690017513135,0.753419147224457,0.7817454649335808,0.3104804240041033,1.2701711491442542,1.2625386996904027,-0.4096385542168675,-1.0,0.543859649122807,1.2983995869901912,0.8647103658536585,0.7082825822168086,-0.8716157205240175,-0.47761194029850745,-0.304635761589404,-1.0,-0.3823529411764706,-1.0,-1.0,-0.2588235294117647,-1.0,-0.013582342954159544,-0.6294117647058824,0.6642934196332255,0.05000000000000003,-0.5384615384615384,-0.5961538461538461,1.918256130790191,1.2719298245614037,6,8,9,8,11,7,14,7,8,13,12,2,14,11,12,12,16,13,13,10,11,14,7,12,8,13,13,14,12,11,14,15,14,14,13,13
1269,Martin Terrier,0.1207865168539326,-0.46693386773547096,-0.4183673469387755,-0.7738095238095238,-0.14606741573033707,-0.17391304347826092,-0.46226415094339623,-0.46523178807947024,-0.6721162579473207,-0.7095985327083758,-0.42593369702056233,0.18246628131021206,1.218791946308725,-0.3353426069036579,-0.4061006289308176,-0.1400326797385621,-0.5685495316491627,-0.7611314824515453,-0.09253731343283583,-1.0,-0.30164765525982257,-0.4580962746747143,-0.36797035817208734,-0.26779788838612373,0.37823834196891204,0.12443095599393025,-0.07598784194528867,-0.6666666666666666,0.9,2.0227272727272725,1.5333333333333332,0.15451388888888895,-1.0,-0.318767507002801,1.2923433874709975,-0.010841771504551475,-0.3715012722646311,0.32009925558312663,4.34375,0.7863247863247864,0.8095238095238094,12,11,13,15,16,12,13,12,4,5,14,11,5,16,10,13,11,13,12,13,13,15,15,8,14,14,13,8,15,13,13,12,14,14,14,12
1270,Teddy Teuma,0.45454545454545453,0.46440677966101696,0.6179775280898876,0.10144927536231885,0.4672489082969432,1.6352941176470588,0.04234527687296417,-0.8391959798994975,-0.7887323943661971,-0.11805702217529039,0.8166020899377715,1.071461716937355,-0.20865533230293662,0.6252884171665898,0.7507598784194529,0.9380720545277508,0.48887029288702927,0.9393939393939394,1.3333333333333333,0.855072463768116,0.8944193061840121,0.3205658576098591,0.457792782368396,0.7180727207594483,0.3956386292834891,0.2876712328767123,0.5211267605633803,0.391304347826087,0.30612244897959184,-0.058823529411764705,1.2857142857142858,0.947261663286004,5.901960784313726,0.38074074074074077,-0.061224489795918505,0.21279954082364758,0.29949238578680204,0.7910447761194029,-0.7866666666666666,-0.5375722543352601,-0.30835734870317005,14,7,9,8,12,14,9,13,11,9,14,14,11,12,13,14,17,11,14,14,15,17,8,19,13,14,14,11,11,14,13,8,14,11,15,11
1271,Arthur Theate,1.1348314606741574,0.14228456913827653,0.09863945578231298,0.4325396825396825,-0.3595505617977528,0.3768115942028985,0.8522012578616353,1.8311258278145695,2.46866485013624,2.1363358467495415,0.8916281997482166,-0.5057803468208092,-0.28590604026845634,0.8422462648119526,0.9597484276729559,0.48709150326797385,1.3729775759296052,1.35882661079099,-0.6597014925373135,0.3571428571428572,0.8181242078580482,1.4533715925394548,1.0174439804740338,0.8727752639517344,-0.7046632124352331,-0.5963581183611533,-0.5957446808510638,-0.6666666666666666,-0.3666666666666667,-0.5681818181818182,-1.0,-0.4722222222222222,-0.6935483870967741,-0.004761904761904671,-0.16241299303944326,0.48730012614639806,-0.2264631043256998,-0.1985111662531017,-1.0,1.2193732193732194,0.10582010582010579,5,9,11,9,11,6,16,9,8,14,12,7,14,12,15,16,15,11,12,11,11,17,13,13,11,14,14,14,14,13,12,14,13,13,14,14
1272,Adrien Thomasson,-0.30548302872062666,-0.1138059701492537,-0.19148936170212758,-0.6292682926829268,0.17374517374517373,0.31944444444444453,-0.41237113402061853,-0.6367112810707457,-0.6693961105424769,-0.5424262885437767,-0.3833595594020456,0.343710635234839,0.8245838668373878,-0.2173782321106434,-0.22062466018244428,-0.16423055708769993,-0.28692493946731235,-0.3993920972644377,0.5921787709497207,-0.37362637362637363,-0.18691000629326623,-0.43645778013807757,-0.3031599098553323,-0.20002934057067406,0.46807151979565775,-0.4340425531914894,-0.20833333333333331,-1.0,0.5510204081632653,0.5833333333333334,-1.0,0.7878787878787878,1.5909090909090908,-0.17691608603453501,0.5199999999999999,-0.23574631646380526,-0.27962085308056867,-0.2549019607843137,0.3380281690140845,-0.43348623853211005,0.1530343007915568,12,12,13,12,12,10,12,13,12,10,13,11,11,13,11,12,12,12,9,14,12,14,12,11,14,13,17,11,15,13,12,9,15,14,14,13
1273,Khéphren Thuram,-0.11267605633802821,0.3016528925619835,0.5535714285714285,-0.11764705882352937,0.8062827225130891,0.25000000000000006,0.03846153846153853,0.2416107382550335,0.033544877606527676,-0.2070012502232541,0.28340615791078133,0.11169102296450939,-0.06113537117903924,0.10127180996426322,0.07549317147192706,0.15006150061500612,0.07829010566762734,-0.24242424242424243,0.5870307167235493,0.5517241379310345,0.34366925064599474,0.28651119547532344,0.28175519630484985,0.15598575878949716,-0.20759962928637632,0.4112291350531109,0.5671641791044777,0.8367346938775511,1.3333333333333333,0.6071428571428571,2.5294117647058822,0.7217898832684826,-1.0,0.04770992366412228,0.19437939110070254,0.1241067937004515,0.34146341463414626,0.006097560975609735,-0.28571428571428564,-0.17151162790697674,-0.21052631578947376,6,7,14,12,14,7,12,13,5,12,15,9,11,15,12,12,10,12,11,12,13,17,14,13,14,15,13,13,14,12,14,15,16,14,15,12
