,_Player_,team_cluster,defense_Blocks_Blocks,defense_Tackles_Tkl,defense_Tackles_TklW,defense_Tackles_Def 3rd,defense_Tackles_Mid 3rd,defense_Tackles_Att 3rd,defense__Int,defense__Clr,possession_Touches_Def Pen,possession_Touches_Def 3rd,possession_Touches_Mid 3rd,possession_Touches_Att 3rd,possession_Touches_Att Pen,possession_Touches_Touches,passing_Total_Att,passing_Short_Att,passing_Medium_Att,passing_Long_Att,passing__KP,passing__CrsPA,passing__PrgP,possession_Carries_PrgDist,possession_Carries_TotDist,possession_Receiving_Rec,possession_Receiving_PrgR,possession_Take-Ons_Att,possession_Take-Ons_Succ,gca_SCATypes_TO,gca_SCATypes_Sh,gca_SCATypes_Fld,gca_SCATypes_Def,gca_SCATypes_PassLive,gca_SCATypes_PassDead,shooting_Standard_Dist,shooting_Expected_npxG,playingtime_PlayingTime_Min,misc_Performance_Fls,misc_Performance_Fld,misc_Performance_Off,misc_AerialDuels_Won,misc_AerialDuels_Lost,Name,Position,Corners,Crossing,Dribbling,Finishing,First Touch,Free Kick Taking,Heading,Long Shots,Long Throws,Marking,Passing,Penalty Taking,Tackling,Technique,Aggressiion,Anticipation,Bravery,Composure,Concentration,Vision,Decision,Determination,Flair,Leadership,Off The Ball,Teamwork,Work Rate,Positioning,Acceleration,Agility,Balance,Jumping Reach,Natural Fitness,Pace,Stamina,Strength
28,Cédric Hountondji,0,0.7161550888529886,0.5394285137318255,0.6541280503358559,0.5783521809369951,0.36681138933764135,0.13809369951534733,0.9028932295491262,1.0,0.24034914112515632,0.8155319904973946,0.4780491888228275,0.036874415440863874,0.1253419493807216,0.46749161703433884,0.48726907294799554,0.43669488350899655,0.6303522388593494,0.3623275804927627,0.03992101956560761,0.0,0.35220321987632996,0.26051163754991,0.31905134850309463,0.5020663232440534,0.0025545234248788374,0.006736672051696285,0.00690940723250901,0.0,0.12159396876682824,0.0,0.0,0.07675621577927726,0.0,0.0,0.08174474959612278,1.0,0.565880452342488,0.11793338783076934,0.0,0.5420967604795511,0.22756704361873992,Cédric Hountondji,D C,3,5,6,5,8,5,14,7,5,13,12,6,15,10,11,13,13,10,14,7,13,11,6,8,8,12,12,14,13,12,16,17,15,12,13,15
29,Adrien Hunou,0,0.7892233661593555,0.5829160138764548,0.5034632238609056,0.4393970023392151,0.47829006266786034,0.5739480752014324,0.1484088874420119,0.046666679664055875,0.010540370784526484,0.15098308259412155,0.4130175498208608,0.4899024643075909,0.5209489704565802,0.25459083799468585,0.2466101463079437,0.5116046929505611,0.2237944955622585,0.09226241707366084,0.24888093106535364,0.059310653536257835,0.3601498266086294,0.13277243698448543,0.28556601528704334,0.44814743609620006,0.5273192703670547,0.15866159355416296,0.1244404655326768,0.09333034914950762,0.5053715308863027,0.4277081468218442,0.0,0.3477821757523627,0.06189694618521834,0.07253905099619558,0.6692032229185317,0.6674391657010428,0.26132497761862133,0.8342856626181419,0.3424350940017905,0.2264995523724261,0.284762757385855,Adrien Hunou,AM/S C,8,11,12,14,13,11,14,11,6,8,13,10,10,14,10,17,13,11,12,14,12,14,14,10,12,13,14,12,13,14,12,11,12,13,13,12
30,Batista Mendy,0,0.6695522910108429,0.8175389122070654,0.5901032749765284,0.6866826885105326,0.6540311297656524,0.5979713186428821,0.34789659448631116,0.2157848260836395,0.07376531506098653,0.3837138929356546,0.6575850733369374,0.28352202647226676,0.09439197854727761,0.5048985008548907,0.5495305484947435,0.6044575506541626,0.5865985671546545,0.3076578261137501,0.18366950371147642,0.09268975166142009,0.8851057157675097,0.3303651551382924,0.48401111704400174,0.6507163667268601,0.1355041098286114,0.22242917103882476,0.2842306347028277,0.21878279118572933,0.13163110644747583,0.0,0.0,0.26976181631700064,0.0,0.13199083060310968,0.07240293809024134,0.9088451139436076,0.9772298006295909,0.5988230253250243,0.053515215110178385,0.25150494283978575,0.10330884924798882,Batista Mendy,DM/M C,8,9,12,8,13,8,14,7,4,12,13,6,12,13,7,13,14,12,12,13,12,15,11,9,14,13,15,13,12,13,14,14,13,12,15,14
31,Ibrahima Niane,0,0.35475352112676056,0.17635893485915494,0.0990085248332098,0.05082916855974557,0.23514524647887325,0.18811619718309858,0.04169334186939821,0.16220580377576366,0.03578034607871602,0.04939492519889261,0.30318654331359307,0.38897331356560416,0.5938967136150235,0.03091837248122531,0.0009646365182551797,0.2843544972963143,0.04432040114113059,0.033674492651807865,0.21752738654147105,0.0,0.2741622146673142,0.0,0.09852971508486519,0.2761796126255309,0.3967044454225353,0.266131161971831,0.15059588299024917,0.18353873239436622,0.0,0.7209507042253521,0.0,0.2248372538027984,0.12172339593114241,0.21965046279067013,0.6883802816901409,0.24333719582850522,0.4404929577464789,0.9907931673395012,0.2693661971830986,0.5391957005189029,1.0,Ibrahima Niane,S,7,8,11,13,10,11,13,13,8,8,8,12,7,11,10,12,14,13,12,14,11,12,8,11,14,12,13,7,13,12,15,15,12,14,12,14
32,Azzedine Ounahi,0,0.35695305580159437,0.5619325730735164,0.3984895809053191,0.25572159204548706,0.7689603631532329,0.18928255093002658,0.6292777196231581,0.056547535203353504,0.016084849654678317,0.24099921852710782,0.7369667735564475,0.6220689012167265,0.6274579273693535,0.6837446389561748,0.6551971007922377,0.9667460591999055,0.4332651991086442,0.34239215247547466,0.46511170160417287,0.11736049601417184,1.0,0.6838143282526972,0.9201379863633921,0.9054457041015076,0.5392216563330381,0.683303808680248,0.7576480207126797,0.7387068201948628,1.0,0.12090345438441098,0.0,0.6578580364620851,0.12247810254896171,0.3506570799948535,0.366696191319752,0.24063344920818847,0.4062887511071745,0.8824124638575895,0.1355181576616475,0.1179432194303296,0.24148804251550046,Azzedine Ounahi,DM/M C,9,10,13,7,14,8,11,8,4,12,14,9,11,14,10,12,13,13,11,14,11,9,14,8,12,12,13,12,13,15,11,11,12,13,15,12
33,Amine Salama,0,0.32265812650120096,0.29407275820656525,0.40522944671526695,0.13869159844004234,0.37427441953562846,0.1710968775020016,0.37921246087779314,0.009704135968668572,0.011593905611096645,0.09229132051069111,0.33696255854018925,0.5037292992288568,0.6481985588470777,0.1434074436559598,0.09856631229064544,0.4109228231397667,0.09469886201929117,0.01757479998479878,0.22257806244995998,0.21216973578863088,0.21818834377847104,0.20946019999169008,0.39515304744154317,0.3665620700653643,0.5950260208166533,0.4674139311449159,0.3766705672230092,0.66773418734988,0.9039231385108086,0.2185748598879103,0.0,0.3100637483299865,0.0,0.2222782706865648,0.5524419535628502,0.2869833912707609,0.23370696557245796,0.27561890985557563,0.7349879903923138,0.170578568117652,0.3456204963971177,Amine Salama,S,11,10,13,11,13,10,15,10,5,5,12,10,6,13,5,10,11,10,11,13,10,15,13,7,12,10,10,7,13,11,12,16,12,13,11,12
34,Abdallah Sima,0,0.2194989106753813,0.40010552832244006,0.3981911478041509,0.1257994237121372,0.5455984477124183,0.3491830065359477,0.10318875024757379,0.22073476922227334,0.036434173538531484,0.06028010847104854,0.2673013256369106,0.44787295034973057,0.7165577342047931,0.026978378307355277,0.0,0.2622141731981207,0.0436877691447016,0.02033610440690086,0.26918421689663524,0.07216775599128541,0.1484298700323041,0.05191729742850762,0.20097372246136969,0.26420678365215594,0.6028730936819172,0.28390522875817,0.24459527400703868,0.113562091503268,0.8198983297022514,0.37173202614379086,0.0,0.2803943425117736,0.0,0.09665897581464579,0.6013071895424836,0.5137118578601776,0.7267973856209151,0.5289304676102096,1.0,0.623724343538585,0.7796078431372551,Abdallah Sima,AM R,4,7,14,15,11,6,15,6,3,11,8,6,10,11,10,10,11,13,9,10,15,7,13,13,13,13,10,7,16,12,12,16,7,15,11,13
35,Sada Thioub,0,0.617806603773585,0.5985112028301887,0.5305362462760675,0.49026171637248933,0.5040094339622642,0.4032075471698113,0.31277873070325907,0.08487109631047984,0.03862222610287795,0.2845712951417141,0.5163219696278938,0.6459980139026813,0.3341509433962264,0.5208870690948186,0.553147150497677,0.8486284069406804,0.40583901141746087,0.21150138890997128,0.4371069182389937,1.0,0.6978204294079375,0.3742447116276458,0.5526115655362429,0.6540292285691349,0.5817806603773585,0.3442216981132076,0.32278664731494916,0.7867924528301888,0.35503144654088054,0.0,1.0,0.5550177346861264,0.5218029350104821,0.24709855185142443,0.30377358490566037,0.21398223252220933,0.5507547169811321,0.2088859192504933,0.0,0.10049652432969215,0.30007547169811327,Sada Thioub,M/AM/S RL,5,11,14,12,12,7,9,11,5,2,11,11,2,13,6,11,12,10,10,10,11,12,12,5,14,10,11,7,15,14,13,11,15,15,13,14
36,Rob Holding,3,0.5482921083627798,0.3423530939454778,0.3180380867862905,0.3804505608841614,0.4685512367491166,0.0,0.2510095911155982,0.9999999999999999,0.3860054051385104,1.0,0.7609799889417319,0.0663796221585376,0.13364660610881912,0.821546072602705,0.8183709343634846,0.592895125398107,0.923861186126586,0.7879259808961938,0.0,0.0,0.35313831918691496,0.8124664993715345,0.6833393264106356,0.7521857754657588,0.021615928241369937,0.027565498719736875,0.0701239720422931,0.303886925795053,0.3206713780918728,0.0,0.0,0.1609549103122306,0.0,0.5369776180085534,0.07039127811772818,0.017894012388162434,0.3206713780918728,0.09105464722617619,0.0,1.0,0.7947811905409079,Rob Holding,D C,2,6,10,5,13,6,14,5,11,15,12,5,15,12,13,14,15,13,13,12,13,14,8,13,5,16,15,14,13,13,14,15,14,13,15,13
37,Gabriel Jesus,3,0.6765988372093024,0.3882107200938786,0.44011017841410444,0.41890703376490523,0.2569767441860465,0.5334861359570662,0.2523878737541528,0.09094028834867747,0.02413827866221585,0.05398215497778397,0.3378080382132555,0.6953522706464017,1.0,0.26804487668871624,0.15641669348046444,0.31373290978929347,0.15280752189140048,0.07661941949712431,0.61796843125255,0.18042635658914727,0.25269719491728604,0.14685513567576297,0.25128105101993503,0.3682694322229206,0.5749795020870603,1.0,1.0,1.0,0.967296511627907,1.0,0.6213662790697674,0.518912344175122,0.05708082113120872,0.04618648198152017,0.8493335224049915,0.5333792154163799,0.7562499999999999,1.0,1.0,0.5356168387849122,1.0,Gabriel Jesus,AM/S RL,7,12,16,16,15,11,15,12,4,6,14,13,8,16,12,15,13,15,14,14,15,13,16,8,16,15,16,7,15,16,15,10,15,15,14,13
38,Jorginho,3,0.4234567901234568,0.5134657547694622,0.5552490270456671,0.3776655026376402,0.775438596491228,0.2861898335582546,0.4984962406015037,0.13791069964114888,0.10056506040683759,0.39252302563487995,0.9829314057239128,0.5126628908228577,0.10111141728667218,0.9176666854303451,0.9379626228419062,0.8600708619679541,1.0,0.42864746990848057,0.24061249615266234,0.0,1.0000000000000002,0.7377598050658842,0.7857310215557638,1.0,0.05723796671165093,0.2132028096494295,0.15297542043984474,0.0,0.0,0.0,1.0,0.5550271227074566,0.0,0.634327011110055,0.03106546854942234,0.11734342739160358,0.25473684210526315,0.7658459926663176,0.0,0.28103590636227715,0.24759334233018446,Jorginho,DM/M C,11,12,12,8,18,9,7,9,2,10,18,18,14,16,10,16,14,19,15,18,18,15,13,15,15,17,17,14,11,14,14,9,14,12,17,9
39,Gabriel Martinelli,3,0.4450818692482371,0.26767927992064583,0.22942048642426413,0.24533803857410488,0.285263535317318,0.2632043467468351,0.15281975106284895,0.040407933313804906,0.0008486564667269519,0.03601420519845426,0.25453368174974267,0.8666400341047366,0.8640376647975685,0.2850125003106154,0.24360887915717927,0.36949532551877473,0.19641580705405906,0.23506960484187225,0.8703978034005774,0.6676228038723556,0.27646165162845204,0.509139561765795,0.6758849418712527,0.39123701771076963,0.7676793446782691,0.8794040116577597,0.9922335111556813,0.7400501972032987,0.7809250627465042,0.2277077529856304,0.3065614915740409,0.8069629890126198,0.3379413834774179,0.05702576460587386,0.4333181750605602,0.782863041982106,0.5076012907852276,0.46593958417422643,0.37002509860164934,0.10439453449198,0.5977328515872797,Gabriel Martinelli,AM/S RL,14,10,14,14,14,10,13,8,3,5,12,11,5,14,12,13,13,13,12,13,12,16,15,6,15,16,16,6,17,16,14,11,13,16,13,10
40,Eddie Nketiah,3,0.33246607489031726,0.2880213563303502,0.2968346362378312,0.2929859217372135,0.12176308539944902,0.5617362435544254,0.04348681621408894,0.07206640091226386,0.010391949981613337,0.0,0.24366736005434467,0.5083049536163351,0.8633118428453983,0.037113935380683305,0.0,0.22832491244471328,0.0,0.0,0.34003914745541536,0.0,0.10079236602198177,0.0,0.18710917971738017,0.17427198710621167,0.46062371971462884,0.5782544523634346,0.6412095196347813,0.9476584022038568,1.0,0.4373808010171647,0.0,0.3114762195472503,0.0,0.1933417955542305,1.0,0.1978664831383345,1.0,0.8391914766504033,0.9476584022038568,0.2145413860343839,0.7532669350851169,Eddie Nketiah,S RL,2,7,14,14,13,5,12,9,1,3,11,8,4,14,11,13,10,14,11,11,12,14,13,4,15,15,14,4,17,16,13,9,14,17,14,10
41,Thomas Partey,3,0.5415939499709134,0.6900374162486128,0.5889411414535933,0.4359133750786274,0.9345549738219895,0.7391028222683479,0.5340314136125655,0.29877903306200754,0.09989937845269665,0.3475608503378761,1.0,0.4700771545723518,0.12621111516426886,0.8700170797424184,0.8460872307238954,0.8293550842426257,0.792076691215853,0.6085048032488121,0.43083494075502893,0.1499798630688683,0.7994112542609331,0.8066318659513381,0.7664410016188556,0.873960525638998,0.08622866259797392,0.33336978457291805,0.6565122783179176,0.06927104309303263,0.14619412001610954,0.0639425013166455,0.5165122835279903,0.6264712596993322,0.09489715248877552,0.132674468746222,0.11766843806174672,0.6775636613902271,0.5409182440596053,0.31173783719866077,0.0,0.3658463411814923,0.2664270888193563,Thomas Partey,DM/M C,8,10,12,10,14,9,13,13,10,12,15,8,14,13,13,15,14,15,13,14,15,13,11,12,13,16,15,14,13,13,12,14,11,14,16,15
42,Bukayo Saka,3,0.6178699919661882,0.4826102029953672,0.38709068987948,0.3719666833586063,0.312637535366237,1.0,0.20842502357749135,0.061838377877715026,0.0,0.04633731732690691,0.2523416133415259,1.0,0.8051207184016353,0.3736607984990842,0.32238031792224003,0.503548186649519,0.1694856674840098,0.2880363892440553,0.9700896771951885,0.7024206224457717,0.28141639956312775,0.7120291031507724,0.7077890145331043,0.44210749203629723,1.0,0.9408066557982414,0.8981485924878186,0.43256837472492926,0.627632819867966,0.34938214881628904,0.2687834014460861,0.8436728722849707,1.0,0.04586402366074388,0.3799196448424717,0.9177563661390227,0.4906947500785916,0.7420111126682146,0.36497956617415905,0.10466294179028815,0.31610765845283295,Bukayo Saka,AM RL,12,14,15,11,14,8,7,12,7,9,13,12,10,15,11,16,11,14,14,15,16,16,16,6,16,15,15,9,17,16,16,9,15,15,15,11
43,William Saliba,3,0.2784219001610306,0.34097791483290946,0.2974717415630118,0.5184104104529098,0.2470807453416149,0.10132186653925784,0.3725820763087843,0.7188341492038229,0.26351104747956716,0.8742319723421845,0.7970688646900489,0.06637778973280513,0.06711976846281421,0.7747791562212257,0.8054059369930571,0.730556611453032,0.9514117644253233,0.34538679177972875,0.10222294867603791,0.0,0.3407184478452968,0.8624405183499324,0.7625171934278061,0.7345946604258624,0.005066093326962892,0.07969214751508377,0.14364659751070685,0.07122153209109731,0.0,0.0,0.0,0.09562919454459283,0.09756920481558162,0.062433518203072524,0.04949250113619149,0.6541637990364763,0.2855900621118012,0.16229107626834643,0.0,0.5522417341239001,0.4711578276795669,William Saliba,D C,6,10,10,9,12,6,16,11,6,14,13,10,15,12,15,13,14,13,13,10,13,14,11,10,8,16,14,13,14,13,15,16,14,14,14,16
44,Kieran Tierney,3,0.5204751921733054,0.614985425656648,0.5043049801691132,0.6193218537921596,0.750566037735849,0.3077890662796323,0.655256064690027,0.6345248914551649,0.08990298466336435,0.4090785375893894,0.5352996113482965,0.5765592036844451,0.2038921268398696,0.5847381390299732,0.5645222278654984,0.44638705906690523,0.6327238319624057,0.5384098770615683,0.2070175438596491,0.2342138364779874,0.37852557868119047,0.40437155640738237,0.5298341646591145,0.43722190559038504,0.23853652636671505,0.27674075388941427,0.1655703092582196,0.21635220125786161,0.2283018867924528,0.0,0.0,0.3042679057282283,0.0,0.7178533627293886,0.05011504832029452,0.09669649002064695,0.22830188679245284,0.3909979540804729,0.16226415094339622,0.17126686801547633,0.5991291727140784,Kieran Tierney,D/WB LC,10,15,14,11,13,10,12,11,15,13,12,8,15,13,15,13,16,12,13,12,13,18,12,14,13,19,18,13,15,15,15,12,13,14,15,11
45,Takehiro Tomiyasu,3,0.5460868107926932,1.0,0.9999999999999999,0.9999999999999999,1.0,0.9226708434853232,1.0,0.4361899058671407,0.13131260530823613,0.4491204335499147,0.7772298058864093,0.49112243322525856,0.27708417237213046,0.7574420233021729,0.7196043450605409,0.6858196913392008,0.7235034724120083,0.5218688880637666,0.2482337064380408,0.5616892911010558,0.6574147501982553,0.31391157567601186,0.44192888106679673,0.6070374340270535,0.25834783617589047,0.107331127865051,0.057829868936329624,0.0,0.0,0.0,0.0,0.2909480181452278,0.3553991397128652,0.41442953800784343,0.04006180333296546,0.051273227804542326,0.32850678733031674,0.12923778529423618,0.0,0.6500018024420515,0.7982364543450517,Takehiro Tomiyasu,D/WB RLC,7,11,13,9,12,7,12,9,11,13,12,7,15,13,13,15,15,14,14,12,13,15,13,7,12,16,17,14,13,14,13,14,16,13,16,13
46,Leandro Trossard,3,1.0,0.3115625778437295,0.2690702568036426,0.22485674558106172,0.14242749731471535,0.7884821944972322,0.30520177996010434,0.0,0.012341823464159601,0.09340333119814942,0.3298536617615776,0.8905088931552729,0.4991086542084456,0.4005114442598131,0.37619702819236306,0.4149617478602202,0.3249460095919995,0.37199982759291317,0.9722709028209622,1.0,0.5190406059330949,0.5147297464973333,0.6703967482340238,0.47845083979537756,0.6702098653226473,0.5166625910447452,0.752389312775563,0.18474758324382384,0.1949516648764769,0.34107246137321323,0.0,0.6195759857340994,0.8858256752993594,0.42977773883159354,0.2567656073982867,0.14349621472814866,0.3509129967776584,0.6582781881741698,0.5542427497314715,0.0,0.11369082045773776,Leandro Trossard,WB/M/AM LC,14,12,15,14,14,12,5,13,4,6,14,15,4,16,13,12,13,13,14,15,13,11,15,8,15,10,12,9,16,13,13,6,10,15,13,9
47,Granit Xhaka,3,0.4838697702045514,0.2737325824132745,0.32500563287834505,0.18997114077533908,0.39873037086535246,0.2043871597830836,0.2373395064674717,0.2655691900068546,0.0864189296586833,0.2087147026218563,0.5241600128966374,0.5506544141053534,0.3827149911748705,0.43570282422686746,0.4656630613167622,0.5537212208602612,0.4546557717636178,0.25169565366975455,0.646108463608068,0.2488473103909121,0.5566045859583014,0.13662376379174374,0.1268844271466496,0.5126151091639191,0.3576775296203963,0.16943967584833525,0.22445656942525227,0.28733711994654193,0.24256598730370865,0.1591405587396232,0.14283327764784498,0.7938455980539197,0.11809035898578163,0.0577160008012354,0.2085475866452617,0.8530626290433585,0.3153357834948212,0.45684946383538194,0.21550283995990646,0.29866441392639603,0.2652342645660387,Granit Xhaka,DM/M C,11,13,12,9,16,15,12,17,6,10,18,10,11,17,17,13,15,10,9,17,13,13,13,13,13,15,14,10,10,9,13,13,14,12,15,16
48,Oleksandr Zinchenko,3,0.4884062532787745,0.4598717550696293,0.30555196972401405,0.3547795034631459,0.5321529745042493,0.5198845064284159,0.49190611088628083,0.3309090629279361,0.11979492952306713,0.47580571181281417,0.880438941756748,0.721379551352115,0.1683698441184759,0.9999999999999999,1.0,1.0000000000000002,0.957612334504691,0.41821804231824433,0.36909820585457975,0.35165250236071766,0.9240822405887679,1.0,1.0,0.862953771968936,0.19640081353962374,0.21521605619947135,0.32293060039799315,0.0,0.34277620396600567,0.0749618653301373,0.20184135977337112,0.5787626145474044,0.0556255027454272,0.20292126185579476,0.08778414979617219,0.5519614590502409,0.1028328611898017,0.1549941606554312,0.060906515580736544,0.6086815332612269,0.24987288443379096,Oleksandr Zinchenko,D/WB/M/AM RLC,12,12,13,10,13,13,12,12,9,11,13,9,12,14,13,15,15,16,14,14,14,18,13,9,15,16,16,11,13,13,14,10,13,14,15,10
49,Martin Ødegaard,3,0.33081050349998226,0.27751161538103875,0.2629822780704451,0.1990855550048088,0.29683402622321714,0.39125728764360046,0.09086755904792361,0.013830728520614857,0.008184499049828854,0.0803791841902615,0.480440119174204,0.8490591218470572,0.4216074487197304,0.4971161510575396,0.5130184973473699,0.6227308016029981,0.40928824896996374,0.31935813075716635,0.9999999999999999,0.2381835625199872,0.7291861043983396,0.3343646696783536,0.5058738399825815,0.5650424216048098,0.37756328257607435,0.49078796225852,0.7161697496784464,0.2200191877198593,0.696514230892229,0.30464195222749746,0.4101375119923249,1.0,0.5651494154852006,0.07438895905911289,0.4247037993245299,0.8991741225051617,0.3482571154461145,0.2752112718054264,0.04125359769747362,0.08157729043370067,0.1692455290152764,Martin Ødegaard,M/AM C,14,14,16,12,17,15,9,13,7,10,16,10,8,17,7,18,10,15,12,17,16,15,16,14,16,17,14,9,14,16,15,9,13,13,15,11
50,Leon Bailey,1,0.24244775640168034,0.21806356608172783,0.17169002832449706,0.1542111506524318,0.2680223690899847,0.09034062023385868,0.16236991731234707,0.07239864830217319,0.014517202785644695,0.04277758142403161,0.35389927850630143,0.8576440851514783,0.7608810682381747,0.2697547975115815,0.22162343502955378,0.2584949462867954,0.14367842296746075,0.16931961899885517,0.8932419513291202,0.7239087805940881,0.23368920521945433,0.4879458926290271,0.7167062679231362,0.2627047747880915,1.0,1.0,0.9999999999999999,1.0,1.0,0.4335628784027361,0.0,0.6706973270247548,0.1144656055688084,0.18774339450485084,0.5654746266415998,0.48380952380952386,0.721739924878301,0.42255941781456885,0.41891204880528726,0.4518225439603165,0.7312760549059482,Leon Bailey,M/AM RL,14,14,15,13,12,12,7,14,11,4,11,12,7,15,13,11,12,11,10,12,8,15,17,8,13,9,13,6,17,16,10,12,14,17,13,9
51,Matty Cash,1,0.40312319259687684,0.9258715422508527,0.9896389324960754,1.0,0.6207221350078493,0.39054945054945056,0.8301774507682319,0.42855469458495393,0.10174277587424436,0.46723526762040335,0.7515533294537056,0.5244389413403497,0.10163713837183225,0.8566364448225804,0.8486128019535162,0.6482541765270977,0.7436649763785896,0.36359252356260596,0.22971785187567229,0.4694270015698587,0.676510989010989,0.5358033541114167,0.5317992837512467,0.5513771921154866,0.3384826711749789,0.3184409340659341,0.4217636022514071,0.10807692307692308,0.0,0.1561938061938062,0.382967032967033,0.44230950060306645,0.0,0.3419030838948057,0.023062172726602253,0.4278095238095238,0.5613875282416427,0.2950184325822184,0.10061050061050061,0.14997389512778667,0.22335714285714284,Matty Cash,D/WB R,10,11,13,11,14,10,12,12,17,9,13,8,13,12,15,15,13,11,11,11,11,15,11,9,13,16,16,11,14,14,13,11,15,14,15,12
