,team_cluster,defense_Blocks_Blocks,defense_Tackles_Tkl,defense_Tackles_TklW,defense_Tackles_Def 3rd,defense_Tackles_Mid 3rd,defense_Tackles_Att 3rd,defense__Int,defense__Clr,possession_Touches_Def Pen,possession_Touches_Def 3rd,possession_Touches_Mid 3rd,possession_Touches_Att 3rd,possession_Touches_Att Pen,possession_Touches_Touches,passing_Total_Att,passing_Short_Att,passing_Medium_Att,passing_Long_Att,passing__KP,passing__CrsPA,passing__PrgP,possession_Carries_PrgDist,possession_Carries_TotDist,possession_Receiving_Rec,possession_Receiving_PrgR,possession_Take-Ons_Att,possession_Take-Ons_Succ,gca_SCATypes_TO,gca_SCATypes_Sh,gca_SCATypes_Fld,gca_SCATypes_Def,gca_SCATypes_PassLive,gca_SCATypes_PassDead,shooting_Standard_Dist,shooting_Expected_npxG,playingtime_PlayingTime_Min,misc_Performance_Fls,misc_Performance_Fld,misc_Performance_Off,misc_AerialDuels_Won,misc_AerialDuels_Lost,Name,Position,Corners,Crossing,Dribbling,Finishing,First Touch,Free Kick Taking,Heading,Long Shots,Long Throws,Marking,Passing,Penalty Taking,Tackling,Technique,Aggressiion,Anticipation,Bravery,Composure,Concentration,Vision,Decision,Determination,Flair,Leadership,Off The Ball,Teamwork,Work Rate,Positioning,Acceleration,Agility,Balance,Jumping Reach,Natural Fitness,Pace,Stamina,Strength
648,3,1.0,1.0,0.9111448322373968,1.0,0.7435887708649469,0.520654189849941,1.0,0.44709274729144205,0.09554145282182673,0.5654136154423668,1.0,0.33289459215763895,0.032697763409645704,1.0,0.9892417113175944,0.8944044237479781,0.7748618166050829,0.33649728426965364,0.27397097875569043,0.0,0.4631660320096201,0.5673603883571287,0.7372204411907892,0.963388814051764,0.07810877725421292,0.23432633176263878,0.2748271792277862,0.18550834597875568,0.0,0.19878603945371776,1.0,0.34635343487139136,0.12092512165768406,0.5215012774436614,0.10489118007774335,0.2509457755359395,0.9999999999999999,0.275697584380623,0.0,0.17602026971817092,0.17946225341426406,Nicolò Rovella,DM/M C,14,13,12,8,13,12,8,11,8,11,14,11,15,12,13,12,13,11,13,13,13,15,13,10,13,14,13,13,12,13,13,8,15,13,14,11
649,3,0.7197327422826122,0.7952034390437045,0.6323600269827504,0.5486903729401561,1.0,0.0,0.5964025792827784,0.36554616567624254,0.0573756858957659,0.33660710859148757,0.876235504119858,0.5315849013914552,0.5232776499868018,0.8141353706741651,0.8004488445489293,0.8501832731138964,0.6314909635594812,0.2043193658639684,0.2192243061578491,0.0,0.6996268962018688,0.5619597116220103,0.5706373353235168,0.9064281836445159,0.34902916045929694,0.2083352353129137,0.3141563072178857,0.0,0.4775946805435096,0.0,0.5715524718126626,0.5691325902369557,0.0,0.2993053514408462,0.7393933633523031,0.18158890290037827,0.9626146893686949,0.120101688374358,0.14588031222896788,0.6904301427248715,0.8205767562879446,Matías Vecino,M C,13,12,10,13,13,12,16,14,5,13,14,13,12,14,14,16,14,14,12,13,13,16,12,13,17,16,15,14,10,12,17,14,14,12,14,13
650,3,0.648867681587518,0.3955054681248333,0.3508293569643264,0.2964826175869121,0.44210122699386506,0.0877073392410816,0.6152307281941851,0.1386457170460541,0.014243607041759096,0.10430654568248067,0.4530038731637349,0.9777281349100502,0.5801902729616786,0.4125904166533644,0.4002434845171525,0.6103493879366946,0.22833785073123358,0.15368544449065163,0.5353639442740287,0.5214723926380368,0.30651936952579384,1.0,1.0,0.6234020174217164,1.0,1.0,1.0,1.0,0.9853442399454668,0.401840490797546,0.0,0.6272122497412204,0.5296347225160426,0.13929533954484502,0.5536459646468891,0.5191256830601092,0.5142342051447637,1.0,0.3009713701431493,0.1097855187875784,0.16123466257668714,Mattia Zaccagni,AM LC,12,14,17,13,15,12,7,11,3,3,15,12,8,15,13,16,12,12,12,15,14,17,16,13,14,15,14,6,14,15,14,10,14,14,12,10
651,1,0.393719806763285,0.2858695652173913,0.30829070758738275,0.4061933876811594,0.17866847826086957,0.2352053140096618,0.07375384277558192,0.12091683796012091,0.027408781726954,0.057796585507087855,0.3353555801745236,0.46810858530125804,0.8006422924901185,0.01983546197736208,0.03830474229501213,0.3590190992965186,0.0,0.0,0.294665434996068,0.12854084321475626,0.3050595238095238,0.024556911677051596,0.06183136024042246,0.26819339172457174,0.5246962915601023,0.37277823352474704,0.5942028985507246,0.7056159420289855,0.2822463768115942,0.0,0.6189613526570049,0.47249528405552915,0.0,0.22229265068887763,0.6842581998474447,0.2364975450081833,0.4574275362318841,0.9999999999999999,0.43913043478260877,1.0,0.9999999999999999,André Ayew,AM/S RL,9,10,16,15,15,11,15,12,5,6,9,14,7,14,13,15,17,16,14,8,10,15,15,18,12,11,14,7,12,14,16,10,15,11,15,13
652,1,0.3586358635863586,0.5555115511551156,0.6126965637740245,0.5285684818481847,0.48824257425742573,0.4284928492849284,0.20154515451545157,0.019876004292480473,0.0,0.1317416411826601,0.4776831667002776,1.0,0.7144142985727143,0.6086395939372625,0.5578941971905921,0.6074517607614004,0.5256629315981806,0.19445386406249288,0.9708469516388532,0.9366936693669367,0.8457095709570956,0.6056127220434802,0.7322205912451711,0.7234577509595295,1.0,0.5821034933682047,0.47359735973597356,0.7712871287128712,0.5141914191419141,0.0,0.5638063806380639,1.0,0.5933313919627256,0.5738811621052441,0.7640264026402641,0.03273322422258593,1.0,0.27250472023946576,1.0,0.0,0.1763015011178537,Samuel Grandsir,AM RLC,12,13,14,10,13,8,6,11,4,4,12,11,4,13,13,11,14,13,10,11,10,12,13,8,14,11,12,5,16,14,14,7,14,15,13,10
653,1,0.4679425837320573,0.3422775119617225,0.281283422459893,0.3371710526315789,0.20448564593301435,0.6212121212121211,0.42854864433811807,0.09368127782886636,0.0625498742026481,0.3079197816781192,0.5923442632459757,0.5857916595827363,0.4401851736779966,0.5619689933029871,0.6022041015683183,0.7104378134334696,0.5732353607200885,0.16053318675278272,0.5773707653602707,0.06789908655937364,0.833732057416268,0.27927503412961635,0.328275629613145,0.6256519539118772,0.41360821840698003,0.16174957118353342,0.2354066985645933,0.0,0.2236363636363636,0.5590909090909091,0.0,0.8189764111204718,0.20644525752884885,0.1136136781763743,0.20987156887433897,0.6399345335515549,0.4832535885167465,0.47170499610548566,0.2319617224880383,0.28242514095738713,0.17039666615218396,Daler Kuzyaev,DM/M RC,10,10,12,12,12,10,9,13,10,12,14,13,13,13,11,14,14,14,17,12,13,10,10,10,12,16,13,13,12,12,12,10,13,14,14,10
654,1,0.41768097373478535,0.4987059577194107,0.5153559181520141,0.8618273542600897,0.2527226137091608,0.3326927183429425,0.4172927222254577,0.1395938973517652,0.050681585273093466,0.22918944701818303,0.4827207448674382,0.5537449962115916,0.3466808655790078,0.3531130973009765,0.4015356167449379,0.5505190048523392,0.5153190215387049,0.11210427807039404,0.340791394487039,1.0,0.600347762423355,0.3309214163253407,0.258890519394743,0.4020032912310047,0.5823190262652146,0.3107224444901067,0.3414477898782831,0.09980781550288274,0.09980781550288274,0.7485586162716208,0.0,0.5443126665288652,0.092135508912085,0.16413978666950016,0.20294008564010926,0.42348608837970547,0.4744821695494342,0.3980165368055658,0.23292761050608587,0.0909504861756488,0.07984955880225661,Loïc Nego,WB/M/AM R,8,10,12,11,12,7,6,6,4,9,12,7,13,12,12,14,13,15,15,8,13,17,10,6,13,16,16,10,14,11,9,11,15,15,16,8
655,1,0.7276785714285713,0.2952040816326531,0.19732893157262907,0.5311304209183674,0.125797193877551,0.2484056122448979,0.5452516233766235,0.6527636050046332,0.22129463053932336,0.7554926976465257,0.5663985868644368,0.1726406298560033,0.21858434932414522,0.5494927417468728,0.5736604514955143,0.532145451088605,0.7505559268875807,0.3719028081206373,0.14882496451783314,0.09050324675324674,0.44825072886297374,0.3976073646382296,0.27858826233981965,0.44288825243062696,0.04546818727490996,0.07499037350789371,0.13073979591836735,0.0,0.09936224489795917,0.0,0.0,0.2596473219658546,0.045862094837935165,0.12586617109146603,0.17095193340494094,0.42635024549918177,0.38647959183673475,0.1531077361177029,0.23188775510204085,0.44090495353070813,0.23847926267281103,Yoann Salmier,D C,4,9,9,7,12,6,14,8,9,13,11,8,13,11,14,13,13,11,13,10,12,13,8,10,9,13,13,13,11,12,14,14,15,12,14,17
656,1,0.7136602451838878,0.4329597197898424,0.37931389718759656,0.6170643607705779,0.31665936952714535,0.1705341506129597,0.4456230430398557,0.21130180146018007,0.11012583284638758,0.4583126767968828,0.8535958149476635,0.2612835260963489,0.13426547183114607,0.700542662732527,0.6876983863171197,0.5969719851310009,0.93103001625882,0.2532663973483107,0.20969732863820853,0.0,0.9488366274706028,0.4819639543291145,0.48868401179760784,0.6974794494222336,0.09754558565983311,0.2702805405941248,0.5205779334500875,0.13642732049036776,0.06821366024518388,0.2558012259194396,0.14959136018680677,0.46918796669110935,0.0,0.18721752717896886,0.1493686054014195,0.7193126022913258,0.39798598949211916,0.5463720115668146,0.0,0.4381276567754455,0.3118467883170442,Abdoulaye Touré,DM/M C,4,7,12,10,10,10,12,11,5,13,12,13,14,11,13,12,13,13,13,10,12,16,10,11,12,14,14,13,12,12,14,14,15,12,13,16
657,0,0.4371049859550561,0.5844155844155844,0.5345622119815668,0.5398455365232774,0.4656084656084656,0.410483573274271,0.40846939428370227,0.0,0.011542303822344339,0.07240802618768356,0.44347877224608423,0.68343616516374,0.6794913676736173,0.06843238224349846,0.11995024672042864,0.4631351289632802,0.05205825371469616,0.013819408764702647,0.39635140200648245,0.1477218794494542,0.29844817744426283,0.38723776015454914,0.46013460994363786,0.40268832583845626,0.6454325916413076,0.6018898045476119,0.5644450471218388,0.3844328429046037,0.29123700220045734,1.0,0.42857142857142855,0.4769978560790796,0.020555065880172668,0.2841905527989434,0.2686114312834768,0.5050885789672069,0.5345622119815668,0.48026892673460947,0.04360069609239045,0.14007008048147512,0.17128844893439105,Pontus Almqvist,AM/S RL,10,9,12,11,12,11,8,9,7,7,11,8,9,13,13,10,13,11,11,11,11,14,16,5,12,12,12,8,14,11,9,11,12,16,12,8
658,0,0.5892117275280898,0.5472727272727272,0.6616965352449224,0.5792592592592593,0.3963786008230452,0.36609053497942384,0.12409623775562058,0.011267728529807577,0.0,0.08928396203169257,0.48187504670650944,0.9333333333333333,0.8086387686387686,0.2967534262078597,0.18562938052582534,0.3631588792647718,0.15056294519180172,0.1428972229072979,0.5534529691005948,0.51875,0.32066539610832684,0.6520816438473103,0.7811063857144244,0.543080237420028,1.0,1.0,1.0,1.0,1.0,0.1950925925925926,0.22296296296296295,0.5877394636015326,0.12832451499118167,0.5330758712689679,0.6561904761904762,0.21975122502826994,0.9206212664277181,0.6552874052627098,0.6124444444444446,0.14066869300911855,0.1944268077601411,Lameck Banda,AM/S RL,8,11,13,10,13,9,7,7,7,7,9,11,7,12,11,8,11,10,10,10,11,13,9,8,12,10,10,8,16,15,12,9,12,16,12,7
659,0,0.5628763066402651,0.17444941215433019,0.14148892414360423,0.34531103383562406,0.06768760259956373,0.0,0.4301961810587708,0.9999999999999999,0.29717516687891304,0.9739483034345047,0.7507601593052463,0.06435944140862174,0.13039055662006482,0.8635212477807852,0.9189377372923166,0.5683904080594595,0.8976252039562452,0.5519804976089545,0.009963104237514592,0.0,0.5780890015702619,0.44930338269691994,0.4371046280272637,0.9197200492530503,0.00904050144648023,0.0,0.0,0.0,0.0745156482861401,0.0,0.09137826350941106,0.14452609760693425,0.013148003585162056,0.0,0.1120543845953682,0.9525065963060687,0.3537223103590106,0.0,0.0,0.7235537395983855,0.3486136409633677,Federico Baschirotto,D RC,6,13,10,12,10,7,15,9,13,13,10,6,13,9,10,12,11,10,11,9,12,14,8,13,11,13,13,13,12,10,12,14,15,12,13,15
660,0,0.4270492081970465,0.5499390986601704,0.449412596754548,0.4762484774665043,0.5159922407181846,0.22574096630125862,0.8427670345050533,0.48769704578649137,0.09506267095635294,0.3924547023036646,1.0,0.2728380024360536,0.17438347280003794,0.6886732628416423,0.7341977040666834,0.8575029009306012,0.5913619901391919,0.2714096774530234,0.12568177221885643,0.09477771010962241,0.7262986231663072,0.16203281476176956,0.15805059534482158,0.6812020973878513,0.06649888944615605,0.08304728158564943,0.09787715329737255,0.0,0.14948510685416896,0.16039890377588306,0.1833130328867235,0.4187912134066949,0.026376080273766023,0.24278674050789106,0.16484687663128592,0.32981530343007914,0.5913323641507211,0.3800475946330481,0.0,0.42136692964692035,0.4795545502001044,Alexis Blin,DM/M C,5,6,10,5,13,6,11,8,5,12,14,8,14,13,13,12,15,12,14,13,13,14,7,12,12,15,14,15,12,13,14,11,15,12,16,14
661,0,0.6037279384391497,0.4725447243519532,0.4211426350563545,0.8850675428988682,0.1969953889632604,0.04962070504239179,0.6268241874220557,0.5686856837706208,0.0995608887200526,0.5970522093782977,0.8154584109909534,0.6345381526104418,0.15811818703384967,0.9533029334253276,0.960089030932511,0.8424461491200868,0.6704918919002717,0.6751757385050747,0.5881984953873631,1.0,0.9999999999999998,0.548035659876281,0.4657718364186224,0.7115085105952269,0.4026399716513111,0.2300109529025192,0.24526678141135974,0.14457831325301204,0.04928806133625411,0.10577309236947792,0.12088353413654619,0.5841988644232101,0.17393383056033657,0.26010917105138914,0.04941193344807803,0.6494534489257445,0.14038087835211818,0.17508253571212382,0.1106827309236948,0.23184531438825212,0.2174125071715433,Antonino Gallo,D/WB L,9,14,14,7,14,9,9,9,12,11,13,7,13,13,13,11,11,10,11,10,11,14,12,10,13,11,11,12,14,14,11,10,14,14,14,10
662,0,0.5805039084993133,0.49441524310118257,0.42105040057649107,0.8174053279178115,0.2343894485813014,0.16235946853555264,0.720571552165197,0.712781135563009,0.1201575006489651,0.4932276672011062,0.7493484630207979,0.46386333771353483,0.26456132566513646,0.6615238284166927,0.6819169424199296,0.860988692218893,0.4967859339118622,0.345090376468792,0.24030335934628025,0.17893807490144545,0.7576951192398317,0.4113289336586864,0.3074577209574251,0.46009584585432084,0.28044562108680526,0.15231155178592762,0.16895062887178527,0.1478318002628121,0.08063552741607932,0.17304533508541392,0.0,0.40836694005165614,0.09959483136224266,0.04028512285051855,0.12934109254740006,0.8582736524689031,0.34449578228985633,0.37200960608064326,0.09053876478318003,0.43106774400984144,0.21017927538952508,Valentin Gendrey,D RC,7,13,11,5,13,6,9,8,11,12,12,8,14,12,11,13,10,12,12,11,11,13,7,8,13,12,12,14,14,14,12,8,12,14,14,11
663,0,0.7081224595774692,0.7744425385934819,0.6482513226274639,0.7738487927167172,0.5177659517282158,0.7173036606998872,0.5411779238535672,0.12029526179778947,0.03574833603205312,0.16943023780343952,0.7065960726263317,0.4702467343976778,0.2857142857142857,0.2848256959060218,0.3457143144816198,0.48950695792453375,0.33135566135238237,0.12113595457860848,0.28935179207411044,0.11293541364296081,0.8665667868345895,0.13188695609645873,0.1701665666011387,0.42358719007207213,0.23051310509690087,0.25728987993138935,0.3265602322206096,0.0,0.17812376302942343,0.19112844702467344,0.0,0.5374105400130124,0.0,0.4715678594013989,0.21428571428571427,0.2303053147380324,0.7328058429701766,0.4374785732215852,0.0,0.37236910018925273,0.2142857142857143,Mohamed Kaba,DM/M C,9,8,11,8,12,10,13,11,4,12,13,2,12,12,15,9,14,12,10,12,15,12,5,10,11,12,13,15,12,10,12,12,15,12,14,13
664,0,0.5441830312005674,0.1985750098957646,0.16910904068542537,0.15476975854334343,0.16180185991506746,0.1793259151749718,0.16785766777385364,0.17616083742219824,0.02902810019238476,0.04742715332003841,0.4205733603667501,0.6502177068214804,0.9999999999999999,0.0,0.0,0.2622066942612195,0.0,0.0,0.22044251704787274,0.0,0.2704093806176643,0.05285126444438493,0.04077405893209185,0.2992979366117495,0.5186544864680269,0.3364559968333553,0.3032345013477089,0.19593613933236573,0.7124950521176937,0.19112844702467344,0.0,0.38386467143786596,0.0,0.4070252107185669,1.0,0.2303053147380324,0.7891755231986517,0.25639039877630837,1.0,1.0,1.0,Roberto Piccoli,S,5,7,10,13,12,5,15,9,6,5,11,12,6,12,10,14,12,14,12,9,13,14,8,9,13,15,14,5,11,12,14,15,16,13,14,16
665,0,0.5061189340371948,0.365528537942331,0.36196374349878246,0.48586517552034797,0.27705866786326555,0.0383832107970039,1.0,0.9145328587949882,0.30420564791071336,0.9727224355949684,0.8934136678738627,0.07455731593662628,0.12786902442074857,0.9999999999999998,1.0,0.44929044006166424,0.9999999999999999,0.7137729115183803,0.0989075918902792,0.0,0.8282259594001548,1.0,1.0,1.0,0.021585987610328383,0.09743285605354572,0.1497803221941153,0.027958993476234855,0.03812590019486571,0.0818188878533706,0.18701460080770424,0.19719124594273224,0.04036302312164381,0.04283903368273137,0.09173212621488484,0.9242367131549191,0.6877311126476867,0.17530435732211114,0.0,0.455861899002031,0.1936567108980902,Marin Pongračić,D RC,4,7,12,6,12,5,13,6,8,13,13,7,14,12,17,12,16,12,12,12,12,13,11,7,8,11,9,13,13,11,15,15,12,16,12,16
666,0,0.9999999999999999,1.0,1.0,0.767592872244035,1.0,0.410483573274271,0.5686963397398419,0.15528084653267665,0.03644789546608283,0.19244492469103802,0.9057502984335004,0.6578073089700996,0.17836648401432453,0.6702841219612856,0.5957039532237796,0.7983870608199988,0.3469761812899431,0.31971276703997326,0.38508455566261013,0.06462832225913621,0.7596632668639182,0.10269491089805172,0.20129399924280522,0.8502477562043566,0.30504934531952316,0.33977650256720027,0.3203607024205031,0.07475083056478406,0.3057988523104802,0.65625,1.0,0.4173731240691946,0.1079140958709065,0.7251903360318035,0.16350261034646418,0.16471918582736528,1.0,0.8429716947369226,0.15260243632336656,0.1625180502681033,0.2725043505774403,Hamza Rafia,AM RLC,14,14,15,11,15,13,7,13,5,5,14,11,5,14,10,10,9,12,10,13,11,13,14,9,12,10,10,10,13,13,13,8,12,13,13,10
667,0,0.3991383166026983,0.392438070404172,0.30382302224839136,0.5561218442574375,0.11627794678642135,0.48326814428509346,0.31655302400899377,0.04549220291086932,0.011525113061949088,0.11000679076692126,0.6251592925841267,0.8292046936114733,0.6066475896984371,0.4138430023320774,0.45313966643918524,0.6872710291344228,0.221613347593932,0.27755570258124357,0.6922958579055005,0.20290091264667534,0.9345863999457393,0.36954010513944846,0.48680272622577836,0.7103853947880218,0.9706457550425646,0.42669195211568095,0.46097969826783386,0.469361147327249,0.3200189640867607,0.6867666232073012,0.7848761408083442,1.0,0.28233066368659593,1.0,0.8983050847457628,0.0,0.8101947259957102,0.45013939897729316,0.0,0.2776260883004482,0.27804681194511705,Nicola Sansone,AM/S LC,12,13,14,11,11,13,7,13,5,6,12,13,9,15,10,13,11,13,12,11,12,12,13,10,14,12,13,8,14,14,12,7,14,13,13,9
668,0,0.6775165015459541,0.5905820797907129,0.593757252262706,0.5114453891432309,0.2807087663202771,1.0,0.38599151344633015,0.13205114731587547,0.025962093313495298,0.08722097776484837,0.5959197462182422,1.0,0.33796599084368867,0.472236749180448,0.4763546345335957,0.6108393753461305,0.29600637948236064,0.3443159593571292,0.5600313903786125,0.48982688848920863,0.9671467738634673,0.46048464382428345,0.5506760720220494,0.7345924122135169,0.7230612568768514,0.4292020928711576,0.4335817060637205,0.08093525179856116,0.3310987573577502,0.23684802158273383,0.5413669064748202,0.7135326221781195,0.15578965399109285,0.8063049510366697,0.3761883350462487,0.13004146249528836,0.6985379438384777,1.0,0.24784172661870507,0.05770702586866677,0.2065347721822542,Gabriel Strefezza,M/AM RL,12,14,14,14,13,11,6,13,5,9,14,11,10,15,15,12,13,10,10,13,12,14,13,9,13,14,14,12,15,15,9,6,13,15,12,7
669,3,0.406487521694895,0.3668679670264285,0.5087225398332145,0.3133587087042345,0.31051130129471144,0.22356813693219224,0.38660302830809745,0.2425734126036049,0.04294435084683238,0.2601037420426895,0.8340520121967393,0.41927237301331055,0.057962109575012806,0.6609200840405722,0.6870286820522385,0.7870486783890921,0.6213232470702917,0.17265475066773583,0.12161159479711739,0.17103357472021066,0.6063880733876365,0.31099908923604025,0.5387962232835389,0.7597119732151363,0.09936361641430766,0.283376086808472,0.20184331797235025,0.0,0.0,0.0,0.0,0.3273571444962659,0.0,0.4159148208758205,0.08328154897774608,0.39642262895174707,0.6886019686303624,0.3881819402569815,0.0,0.0,0.19083762537272975,Salis Abdul Samed,DM/M C,8,11,11,6,13,10,11,9,9,14,12,8,13,12,10,13,12,12,12,12,13,11,11,10,10,13,14,14,13,12,11,11,13,13,14,14
670,3,0.9369974458423991,0.7408722724606693,0.9047314363834451,0.8715174468761473,0.5644294138050641,0.17669094693028095,0.6620057232049948,0.5334515855524862,0.10613736981331354,0.4136665486928356,0.7099907385782893,0.7873610070896603,0.24867614753150655,0.8732060658202294,0.8158880698570715,1.0,0.6000725973152148,0.24895594467691462,0.4770898854882692,0.9462018730489075,0.6777254085817469,0.37649037061852975,0.5033139703798016,0.7382161697802834,0.6360874089490115,0.23574581075747247,0.13673257023933402,0.13267429760665975,0.21227887617065558,0.0,0.0,0.4249759833027873,0.03579604578563996,0.14197305072115957,0.11518375523938267,0.5640599001663894,0.3145005991477714,0.4678204839669988,0.10563995837669093,0.3276219866548777,0.49556222072595946,Ruben Aguilar,D R,6,14,13,7,13,7,9,8,12,12,13,8,13,13,14,14,15,14,13,12,13,16,10,8,14,15,15,12,14,13,14,7,16,14,16,12
671,3,0.8333504536894366,0.23671058534964004,0.2828010802068179,0.26588705616701913,0.19541745134965474,0.04263653483992467,0.4239406779661017,1.0000000000000002,0.30119640729109265,0.7916482629061702,0.8056304934296405,0.1078348347267704,0.10422264071981588,0.8042370338540414,0.7835020271386294,0.6110932896608808,0.9001810128472199,0.40013834717346336,0.08684231752738297,0.0,0.5911636024680837,0.7994193671446722,0.7143531892747698,0.6427364082825735,0.008527306967984935,0.13652834599649327,0.18146892655367233,0.0,0.2305084745762712,0.12745762711864408,0.15235404896421847,0.16587853515299475,0.0,0.0,0.1072073499128782,0.8689683860232946,0.26006175719670555,0.6957655193435311,0.05098305084745762,0.5689649988931673,0.42113659022931205,Kevin Danso,D C,5,7,8,10,9,5,15,7,14,13,12,10,13,10,13,12,15,11,10,8,11,15,7,10,13,12,14,11,13,12,14,17,16,16,13,15
672,3,0.5090632350906323,0.5704294530743677,0.8090945846544193,0.5590788530998491,0.3948503297818366,0.4307458143074581,0.11172945205479451,0.04891801632472392,0.04006506582612693,0.19806785119497222,0.7101722253151066,0.7470358413557088,0.2201589717571453,0.6918943931843236,0.6401275997691174,0.772377795739179,0.47121189824097365,0.18752608356715583,0.568177395941519,0.0,0.7219983883964544,0.8077127090562232,0.8401978384192442,0.6952391480956479,0.3158802638254693,0.9999999999999999,1.0,0.9703196347031963,0.3105022831050228,0.5150684931506849,0.30783866057838666,0.4508698657636198,0.5235920852359208,0.6091193824464212,0.18051465881449238,0.3111480865224625,0.274726811265672,0.4241453753346861,0.0,0.1845918035185799,0.44122123735338886,Andy Diouf,DM/M C,6,7,12,6,12,7,10,12,7,8,12,12,12,13,14,9,13,13,13,13,9,14,13,6,12,13,14,10,12,12,15,14,15,12,14,14
673,3,0.7042136695421367,0.73534595119868,1.0,0.703536909675081,0.5594586374695864,0.46478102189781023,0.5581375456204379,0.3526672170014733,0.07062166605396113,0.327252530171432,0.572535434348176,0.8623057014892992,0.31559205190592055,0.7456617116994224,0.7085350676421952,0.7161640456181207,0.6295156128134565,0.3328383470652105,0.6353653042440879,0.8889142335766425,0.603299527135458,0.30714399550628513,0.45321172163877965,0.6166359783333752,0.7229927007299269,0.3100616662471684,0.23978102189781025,0.23266423357664232,0.18613138686131386,0.0,0.18453467153284672,0.5601900714985459,0.2510948905109489,0.21337205711718177,0.15149396275325738,0.6763727121464226,0.4597055682616087,0.18197567370570092,0.0,0.1888482495357397,0.49119793902962644,Przemysław Frankowski,WB/M RLC,8,12,13,12,12,8,7,12,11,11,13,5,11,13,7,12,9,12,11,12,11,11,14,7,13,15,14,11,14,12,12,8,12,14,13,9
674,3,0.8226744186046512,0.44547998135139893,0.5635958656148841,0.2557609679330496,0.4456153100775193,0.32906976744186045,0.2845203488372093,0.14975731966509837,0.042890011918087674,0.15574848880126307,0.6210258094428804,1.0,0.43875968992248066,0.7477191076930791,0.6608589495365491,0.6429169168557743,0.4359933790547378,0.5358560551711027,1.0,0.5664244186046512,0.6358508090720524,0.26174623835699984,0.4578674694135656,0.6895706591761548,0.6416860465116279,0.691509623095429,0.5729651162790699,0.18531976744186046,0.5930232558139534,0.9837209302325582,0.0,0.5671731655731064,1.0,0.39661144166921397,0.36774614214301243,0.33693843594009987,0.17107733475280357,0.699414064649622,0.049186046511627904,0.664782805938605,0.9028727770177839,Angelo Fulgini,M/AM C,14,12,15,11,14,15,11,12,5,11,14,13,11,16,12,12,12,13,12,15,12,14,16,10,13,12,12,11,12,15,12,11,16,13,14,11
675,3,0.730888429752066,0.4029512652902725,0.5232228655907356,0.43003739980423794,0.3126578282828283,0.16079545454545455,0.8573330965909091,0.6525897691650043,0.15941194076691498,0.5661594061066995,0.8957788141757185,0.20057260503120375,0.03573232323232324,0.7906129703386078,0.7957104786323764,0.6311273624589969,0.8740081166869078,0.43133662259692157,0.06287463217931485,0.18451704545454548,0.9999999999999999,0.6527914542571366,0.5960965993984951,0.7522019308454142,0.021439393939393942,0.08581504702194358,0.08295454545454546,0.0,0.19318181818181818,0.16022727272727275,0.0,0.22139225876233679,0.03257575757575758,0.0555878624609068,0.02246176720475786,0.6430948419301165,0.4479392205381998,0.46063061997160437,0.0,0.7251757220256853,1.0,Jonathan Gradit,D RC,5,12,15,5,14,6,12,6,13,13,13,6,14,12,14,13,13,14,13,12,13,14,7,12,13,15,16,13,14,12,13,11,15,13,15,14
676,3,0.48607532818059135,0.32119679897033776,0.5992184999985393,0.40749591377046235,0.19095816464237517,0.15276653171390014,0.7264676113360323,0.9968798477803085,0.21704528123117803,0.5517241457381203,0.611857387422017,0.46522315915544216,0.15276653171390014,0.6940852097045953,0.6745137221356025,0.7064961395095584,0.5921752936584883,0.29824716551353037,0.025094831441901205,0.7012145748987855,0.638300927966012,0.3201795553733523,0.4070545926473622,0.53423639801034,0.2546108861898336,0.12229512773977383,0.0,0.0,0.27530364372469635,0.0,0.0,0.06457157387156778,0.09284750337381915,0.5021545654011941,0.021340194483332704,0.07279534109816971,0.4531482647946091,0.3438919662547829,0.18267206477732792,0.5155192471980191,0.4470905771215369,Massadio Haïdara,D/WB L,8,12,12,7,11,6,11,6,10,13,12,8,14,13,12,13,11,13,13,12,13,12,12,8,13,15,16,13,14,13,13,9,12,14,13,12
677,3,0.5951148495632481,0.5716080752123981,0.898154776179764,0.5441020455407938,0.419632265717675,0.40284697508896794,0.3047709074733096,0.12865193464039948,0.07314519261064807,0.25937830483028124,0.4710301091276447,0.5796102787285325,0.27975484381178334,0.44414022617592086,0.4302712354431485,0.5607676374647065,0.3413555932417209,0.15701366732604224,0.40427884004407444,0.5778469750889681,0.26418708226375753,0.10222718897443239,0.15893868095793418,0.2971358869526639,0.4968446026097271,0.4837403362375752,0.2727758007117438,0.22686832740213522,0.36298932384341637,0.9032028469750891,0.0,0.2899753543167499,0.0,0.508380131034637,0.23916586290617622,0.23211314475873546,0.8231350849172181,0.9379834712414085,0.12042704626334517,0.2745108110447027,0.3684320703370317,Deiver Machado,D/WB/M L,8,13,12,8,12,7,8,10,12,11,11,10,11,12,9,12,12,12,12,12,12,13,11,10,12,12,12,12,15,13,12,8,14,14,14,12
