,_Player_,_Born_,_Squad_,defense_Blocks_Blocks,defense_Tackles_Tkl,defense_Tackles_TklW,defense_Tackles_Def 3rd,defense_Tackles_Mid 3rd,defense_Tackles_Att 3rd,defense__Int,defense__Clr,possession_Touches_Def Pen,possession_Touches_Def 3rd,possession_Touches_Mid 3rd,possession_Touches_Att 3rd,possession_Touches_Att Pen,possession_Touches_Touches,passing_Total_Att,passing_Short_Att,passing_Medium_Att,passing_Long_Att,passing__KP,passing__CrsPA,passing__PrgP,possession_Carries_PrgDist,possession_Carries_TotDist,possession_Receiving_Rec,possession_Receiving_PrgR,possession_Take-Ons_Att,possession_Take-Ons_Succ,gca_SCATypes_TO,gca_SCATypes_Sh,gca_SCATypes_Fld,gca_SCATypes_Def,gca_SCATypes_PassLive,gca_SCATypes_PassDead,shooting_Standard_Dist,shooting_Expected_npxG,playingtime_PlayingTime_Min,misc_Performance_Fls,misc_Performance_Fld,misc_Performance_Off,misc_AerialDuels_Won,misc_AerialDuels_Lost
1211,Yan Couto,2002,Girona,-0.6111111111111112,-0.05482041587901699,0.17647058823529407,-0.15708812260536403,0.08910891089108915,-0.09090909090909086,-0.6108949416342412,-0.6805111821086262,-0.689922480620155,-0.4133588394707476,-0.37267410951621477,0.1321557778250692,-0.45130315500685875,-0.2725831227392101,-0.2815090712483479,-0.27823691460055094,-0.3492940454266421,-0.23520167627029862,0.06442577030812316,1.4999999999999998,-0.1760299625468165,0.031055900621118012,-0.003919007184846452,-0.30144927536231886,0.3873733437256429,0.7518248175182481,0.7445482866043613,0.9512195121951221,-0.5238095238095238,0.025641025641025664,1.2222222222222223,0.21739130434782608,-0.5294117647058824,0.2056102655923605,-0.7685185185185185,-0.30004835589941975,-0.43396226415094336,-0.375,-0.5238095238095238,-0.9522673031026253,-0.6634615384615384
1212,Juan Cruz Armada,1992,Osasuna,0.08247422680412379,-0.08745247148288976,-0.13580246913580243,0.3438735177865612,-0.5833333333333334,-0.25925925925925924,-0.1530944625407166,0.6315049226441632,0.954459203036053,0.6670105219723541,0.21869239943619218,-0.22028766086298254,-0.886685552407932,0.2136074298236461,0.290956749672346,0.2684649967886963,0.3932738503774881,0.1734475374732334,-0.050632911392405104,0.7699115044247786,0.014925373134328358,0.09144772744991031,0.007775231942305456,0.046766841127806935,-0.16540212443095606,-0.5090016366612111,-0.607843137254902,-1.0,-0.5,-1.0,0.5384615384615384,0.13138686131386867,0.6216216216216215,-0.11209766925638195,-0.8901098901098902,0.22983329854173495,-0.3644859813084112,-0.55,-0.6610169491525424,-0.39799331103678925,-0.28917609046849757
1214,Jorge Cuenca,1999,Villarreal,-0.4277929155313351,-0.6695804195804196,-0.5972602739726027,-0.46153846153846156,-0.79,-1.0,-0.5116279069767442,0.36484490398818303,0.017138599105812214,-0.20052510666229081,-0.5445632798573975,-0.9652949925632127,-0.8810872027180068,-0.5601544752385279,-0.5571907089121959,-0.6795332136445242,-0.40134153158188934,-0.518001800180018,-0.9427792915531336,-1.0,-0.6610800744878957,-0.4859057850453962,-0.5971920110737592,-0.5800818022463157,-0.9866156787762906,-1.0,-1.0,-1.0,-0.5961538461538461,-1.0,-1.0,-0.8711656441717791,-1.0,-0.4263157894736841,-0.8478260869565217,-0.6812072482899316,-0.8108108108108109,-0.9554140127388535,-1.0,-0.09742120343839548,-0.6005434782608696
1219,Sergi Darder,1993,Espanyol,0.4858611825192802,0.9714285714285714,0.8404558404558403,-0.30375426621160406,2.248888888888889,2.090909090909091,0.3118971061093248,-0.45694444444444443,-0.3318098720292505,0.024901703800786306,1.4337334333583394,1.4188617121354656,0.013761467889908301,1.0223503965392935,1.1464246936559639,0.9296370967741936,1.0808779909036976,1.8663251047973914,3.095709570957095,2.443037974683544,2.600909090909091,2.706820072082063,2.3003704443113504,1.207589513414261,0.21197718631178705,3.2897196261682247,3.7572016460905346,2.4,0.30769230769230776,0.6585365853658538,0.30769230769230776,2.45643153526971,6.933333333333333,0.2845202273487129,0.34920634920634913,0.7380057892467821,0.24,1.8639308855291579,-0.39285714285714285,-0.6699029126213593,-0.6129597197898423
1220,Rodrigo De Paul,1994,Atlético Madrid,-0.06493506493506496,-0.030769230769230854,-0.05025125628140702,-0.3907692307692308,0.37288135593220345,0.21348314606741567,-0.5167785234899329,-0.812778603268945,-0.8028169014084507,-0.2703835999378786,0.5360576923076923,0.3929351784413694,-0.6284403669724771,0.274491559218397,0.35591603053435117,0.3066607558461709,0.25,0.9353905496624878,1.1654135338345863,0.8805970149253731,1.1481967213114752,0.5951179223639533,0.5234034305649773,0.457273072540828,-0.17353139770425383,-0.0842607313195548,-0.06188925081433234,-0.5909090909090909,-1.0,0.7999999999999999,-1.0,0.9117241379310345,1.1724137931034482,0.3606911447084233,-0.5025906735751295,0.05235315578256115,0.4176610978520286,1.2442748091603055,-1.0,-0.7434679334916865,-0.608695652173913
1224,Ousmane Dembélé,1997,Barcelona,-0.4812680115273775,-0.32941176470588235,-0.31861198738170343,-0.6538461538461539,-0.3110047846889952,0.35483870967741926,-1.0,-0.9121951219512195,-0.9590909090909091,-0.8946752486834406,-0.5871376945202449,0.6794705424344667,0.648,-0.28396193969964456,-0.32057458563535907,-0.27891922319166895,-0.4671600370027752,-0.1553784860557769,0.688787185354691,-0.1346153846153846,-0.36812144212523723,0.1859594939716102,0.1577935806265616,-0.23192450149677804,0.7728557964184732,1.6341463414634148,1.4248704663212437,3.4262295081967213,-0.052631578947368376,0.8620689655172413,-1.0,0.18181818181818182,2.9,0.03441156228492761,-0.05645161290322592,-0.23685239197762875,-0.30769230769230765,-0.22624434389140277,-0.07216494845360831,-0.8348623853211009,-0.37752161383285304
1225,Mouctar Diakhaby,1996,Valencia,0.623931623931624,-0.12576687116564422,-0.26570048309178745,0.1107692307692308,-0.16064257028112447,-1.0,0.34751773049645385,2.46875,2.369811320754717,1.6431226765799256,0.4296643069193879,-0.7073921971252567,0.3333333333333333,0.4155677561701473,0.4321608040201005,-0.13610529464552795,1.0156739811912225,1.0226396917148364,-0.713855421686747,-1.0,0.15886524822695025,0.19280768893692857,0.2540933899332929,0.33257918552036203,-0.8444940476190477,-0.71976401179941,-0.7040498442367601,-1.0,-0.02564102564102572,-1.0,-1.0,-0.564373897707231,-1.0,-0.3839976204640094,0.35356200527704496,0.44378514399328967,-0.07218683651804675,-0.474468085106383,0.055555555555555615,0.9956236323851202,0.46435452793834303
1229,Djené,1991,Getafe,0.13333333333333333,0.39679358717434876,0.515923566878981,0.4535315985130111,0.5792349726775955,-0.6382978723404256,1.3486842105263157,0.8483221476510069,1.1318327974276527,1.3148442827915436,0.5587143040081956,-0.4421657095980312,-0.649812734082397,0.5354140127388536,0.6034327748263179,0.46783500748023077,0.8127340823970037,0.6372136512388966,-0.46636771300448426,0.888888888888889,0.4014989293361885,0.7159157401989468,0.7052336971732436,0.45893330261490617,-0.623059866962306,0.13875598086124394,0.5454545454545455,0.3599999999999999,-0.45161290322580644,-0.03773584905660378,-1.0,0.04266666666666668,-0.5853658536585366,-0.19348837209302314,-0.6344086021505375,0.4989599180353317,0.5657894736842106,0.6231155778894474,-0.7671232876712328,0.46504065040650394,-0.16802610114192504
1234,John Donald,2000,Elche,-0.17037037037037037,-0.22829581993569134,-0.2605042016806723,-0.3966480446927374,0.02857142857142857,-0.1111111111111111,0.07006369426751588,-0.24279835390946503,-0.034482758620689655,0.00017658484901991392,-0.2325172777322244,-0.8128102103521626,-0.7241379310344828,-0.2861768095264226,-0.28079163450066674,-0.22528581035642237,-0.1578121936875122,-0.6651162790697674,-0.8436482084690554,-1.0,-0.5278015397775877,-0.4475772923123441,-0.3569667415484083,-0.32153969241710373,-0.9587982832618026,-0.7551020408163265,-0.6385542168674699,-1.0,-1.0,-1.0,-1.0,-0.7018633540372671,-1.0,-0.2937433722163309,-0.9283582089552238,-0.21017419082635158,0.08447937131630655,-0.48663101604278075,-1.0,0.4267515923566879,-0.1111111111111111
1235,Domingos Duarte,1995,Getafe,0.3146666666666667,-0.11422845691382762,-0.025477707006369338,0.32713754646840143,-0.5355191256830601,-1.0,1.180921052631579,2.3087248322147653,2.2433011789924975,1.6162764264605594,0.17121270329107435,-0.8372983319660924,-0.29962546816479396,0.34917197452229304,0.3380465876583571,0.020944646291942672,0.6554307116104869,0.7882187938288919,-0.695067264573991,-1.0,0.14668094218415426,0.2245172615564658,0.28653792331374184,0.21610413546826407,-1.0,-0.7559808612440192,-0.5707070707070707,-1.0,0.09677419354838712,-1.0,-1.0,-0.4106666666666667,-1.0,-0.42015503875968985,-0.20788530465949814,0.4023720078239001,0.022556390977443642,-0.10301507537688437,-0.5342465753424658,0.2991869918699186,-0.16802610114192504
1237,Hugo Duro,1999,Valencia,-0.4045584045584045,-0.5628834355828221,-0.44927536231884063,-0.8830769230769231,-0.5421686746987951,0.705128205128205,-0.8652482269503546,-0.78125,-0.8028301886792453,-0.8921933085501859,-0.5943137702671843,-0.2944900752908966,0.8717948717948718,-0.5798142541946739,-0.665224858469563,-0.5197427460364942,-0.8025078369905956,-0.8901734104046243,-0.3704819277108434,-1.0,-0.7439716312056738,-0.801846279688002,-0.7865372953305033,-0.5102617970265029,-0.05282738095238104,-0.6356932153392331,-0.881619937694704,-0.2962962962962963,-1.0,0.13999999999999993,-1.0,-0.43033509700176364,-1.0,-0.3274836406900653,0.8047493403693932,-0.18248469974214793,-0.19320594479830153,0.41489361702127664,-0.2083333333333333,0.33041575492341346,1.2331406551059734
1238,Íñigo Eguaras,1992,Almería,-0.5406032482598607,-0.563963963963964,-0.453416149068323,-0.697594501718213,-0.3432835820895523,-0.6507936507936508,-0.588785046728972,-0.6028880866425993,-0.5920114122681883,-0.39122137404580154,-0.034261241970021346,-0.5883233532934132,-0.8918032786885246,-0.26940342906593107,-0.17191182586995704,-0.06888279643591494,-0.23315875022575402,-0.25819861431870667,-0.22186495176848878,-0.4567901234567901,0.23572744014732958,-0.41220102936724184,-0.3820271761884825,-0.16482553042258466,-0.8555347091932458,-0.8312883435582822,-0.696551724137931,-1.0,-0.5510204081632653,-0.2903225806451613,0.29411764705882354,-0.0815939278937381,-1.0,0.2033023735810116,-0.47867298578199063,-0.370945326591561,-0.6418604651162791,-0.5510204081632653,-1.0,-0.8598726114649682,-0.7859922178988327
1239,Aritz Elustondo,1994,Real Sociedad,-0.27027027027027034,-0.23026315789473686,-0.1570247933884298,-0.01098901098901095,-0.2531120331950208,-0.8085106382978724,0.40625000000000006,0.32989690721649473,0.1343836886005561,0.22495274102079385,-0.1446099912357581,-0.6374246987951807,-0.6608344549125168,-0.17109272964736613,-0.14047928225711245,-0.17458157572458838,-0.04110402136815558,-0.22198505869797228,-0.7692307692307692,-0.43749999999999994,-0.3408450704225352,-0.3553963941714004,-0.3509277693716652,-0.28157606712878513,-0.7485294117647059,-0.7677419354838709,-0.6762589928057554,-1.0,0.0,-1.0,-1.0,-0.8360655737704918,-0.4098360655737705,0.17486338797814227,-0.7347368421052631,-0.19100496277915632,-0.3482758620689655,-0.6124401913875598,-0.7721518987341772,-0.48325358851674644,-0.21292775665399238
1240,Rodrigo Ely,1993,Almería,1.3480278422273784,0.18918918918918923,0.43478260869565216,0.9656357388316152,-0.5621890547263682,-1.0,1.1246105919003113,4.3742478941034895,4.900142653352353,3.072519083969466,0.6906971211039735,-0.7035928143712575,0.08196721311475412,1.2096381632321922,1.2494107860806876,0.27793008910212486,2.087231352718078,2.41431870669746,-0.5755627009646302,-1.0,0.05340699815837931,0.6301846805934,0.5947550717466601,1.0908293880413815,-0.9174484052532833,-0.7638036809815951,-0.6206896551724138,-0.56,1.2448979591836737,-1.0,-1.0,-0.41555977229601515,-0.6764705882352942,-0.16563467492260045,-0.47867298578199063,1.0523965818031285,0.2790697674418604,-0.21428571428571422,-0.4210526315789474,2.6900212314225054,0.6264591439688716
1241,Adri Embarba,1992,Almería,0.17401392111368916,0.981981981981982,0.8447204968944099,0.5876288659793816,1.845771144278607,0.047619047619047575,-0.383177570093458,-0.7617328519855596,-0.7803138373751783,-0.5626590330788804,-0.15203426124196998,1.3877245508982035,0.5147540983606558,0.02926064146249125,-0.1505614862054624,-0.24605894448252222,-0.2927578110890374,0.11778290993071597,1.2636655948553055,0.6296296296296297,-0.0478821362799264,0.5244474719951561,0.6265748106421041,-0.0028055409433632218,1.3733583489681052,2.914110429447853,2.5655172413793106,2.0799999999999996,-0.10204081632653053,1.8387096774193548,0.29411764705882354,0.21062618595825433,5.147058823529412,0.35655314757481965,0.6161137440758291,-0.042431769123865294,0.12558139534883714,0.6836734693877553,1.894736842105263,-0.6263269639065817,0.2840466926070039
1243,Youssef En-Nesyri,1997,Sevilla,-0.6239316239316239,-0.3791887125220459,-0.5056179775280899,-0.7380952380952381,-0.3,0.38947368421052625,-0.725,-0.3791887125220459,-0.5730337078651685,-0.8155136268343816,-0.5727709333890165,-0.20852514919011075,2.155988857938719,-0.5289010292180869,-0.6874373636738784,-0.5987028779894609,-0.7491257412194009,-0.9150988904968644,-0.3373493975903615,-1.0,-0.8201634877384196,-0.723209110436769,-0.6621664154256465,-0.544024929342706,0.06475800954328553,-0.12908777969018936,-0.6589147286821705,0.7599999999999999,2.3,0.18918918918918914,-1.0,-0.2631578947368421,-0.6944444444444444,-0.3653320069634421,3.2227488151658767,0.13392912555079753,-0.5121951219512195,-0.4385150812064965,3.442307692307692,1.8884026258205688,3.3902439024390243
1244,Gonzalo Escalante,1993,Cádiz,0.02857142857142857,0.3943661971830987,0.38219895287958117,0.031250000000000035,1.268041237113402,-0.5925925925925926,0.4724409448818898,-0.25810635538262,-0.14802065404475045,-0.25775356244761105,-0.02864328629313957,-0.3457460563744505,-0.058823529411764705,-0.1754228600717581,-0.1932588075880759,-0.03602275121129138,-0.2206944768119319,-0.43169398907103823,-0.11290322580645167,-0.5217391304347826,0.229050279329609,-0.4344834365477244,-0.4197296771684169,-0.2765134274010013,-0.7063403781979978,-0.5864661654135339,-0.3304347826086957,0.25714285714285723,-0.44999999999999996,-1.0,-1.0,0.13348946135831377,-1.0,-0.2892220211941071,1.0588235294117647,-0.22709038485646227,-0.38767395626242546,-0.15575620767494358,-1.0,0.03664921465968581,-0.006451612903225864
1245,Sergio Escudero,1989,Valladolid,0.3481481481481482,0.1,0.0783783783783783,0.3824451410658308,-0.26956521739130435,0.03703703703703702,0.6904024767801857,0.358649789029536,0.06043046357615891,0.20128709331426517,-0.09089848308051338,0.222323670394887,-0.43147208121827413,0.07377899045020467,0.08746863674379714,0.06508246142933147,0.04845246868091376,0.19431279620853087,0.0944625407166124,1.1,-0.3005828476269775,-0.40316329737090184,-0.3927255746380947,-0.19080520861015146,-0.338160136286201,-0.46072507552870096,-0.486013986013986,-1.0,2.5,-0.045454545454545504,-1.0,-0.2418772563176895,0.9864864864864865,0.13356401384083041,-0.024767801857585054,-0.06355748373101956,-0.06557377049180323,-0.11764705882352945,-0.776595744680851,0.16666666666666657,-0.12041884816753923
1246,Alfonso Espino,1992,Cádiz,1.9714285714285715,2.3697183098591554,2.2251308900523563,2.78125,1.268041237113402,3.888888888888889,3.15748031496063,1.8249027237354085,1.385542168674699,2.0980720871751886,1.6773787899958086,1.730799069045772,0.29411764705882354,1.810609943618657,1.8729674796747966,1.6463029281651569,1.9839198322069451,2.2131147540983607,2.104838709677419,4.021739130434783,1.6301675977653631,1.3215374029293225,1.0301439128743681,1.1529358215748748,2.1568409343715236,1.1503759398496238,1.391304347826087,-0.3714285714285714,-1.0,0.25714285714285723,1.75,2.0398126463700232,1.2000000000000002,0.6433186869992242,-0.11764705882352938,1.152563620408675,1.143141153081511,0.7878103837471783,-0.09589041095890416,0.26701570680628267,0.5258064516129032
1247,Bernardo Espinosa,1989,Girona,-0.05555555555555555,-0.773156899810964,-0.869281045751634,-0.8467432950191571,-0.6039603960396039,-1.0,-0.06614785992217896,1.2364217252396166,1.5426356589147288,0.68978160369839,0.05475810738968634,-0.8765694828686955,-0.53360768175583,0.03760963282295233,0.09696023068605077,-0.1763085399449036,0.5715162676488643,-0.03614457831325304,-0.9439775910364145,-1.0,-0.4606741573033708,0.06437041219649915,-0.0042159016685469446,0.043478260869565216,-0.9532346063912704,-0.8832116788321168,-0.8130841121495327,-1.0,0.4285714285714285,-1.0,-1.0,-0.7913043478260869,-1.0,-0.3613846612951358,-0.44444444444444436,-0.25955029013539654,-0.43396226415094336,-0.5833333333333334,-1.0,1.529832935560859,0.3461538461538461
1248,Edu Expósito,1996,Espanyol,-0.6940874035989717,-0.02857142857142857,-0.0313390313390314,-0.07167235494880542,0.13333333333333341,-0.33766233766233766,-0.34405144694533757,-0.5277777777777778,-0.5648994515539306,-0.5395369156837047,-0.30070017504376095,-0.03245531514581376,-0.4801223241590214,-0.2962629175678923,-0.30122537614394296,-0.32137096774193546,-0.3074945619932767,-0.31904983698183514,0.23432343234323427,-0.139240506329114,0.11272727272727277,-0.29225579890952774,-0.33819125573966863,-0.25777823115372844,-0.046577946768060846,-0.26915887850467285,-0.23045267489711938,0.7,-0.019230769230769162,-0.17073170731707313,0.30769230769230776,0.058091286307053985,0.13333333333333325,0.40387830157138077,-0.653061224489796,-0.39274496520293156,-0.44,0.06479481641468686,-1.0,-0.6148867313915858,-0.6427320490367776
1249,Nicolás Ezequiel Fernández,2000,Elche,-0.5851851851851851,-0.11254019292604506,-0.19327731092436976,-0.329608938547486,-0.2,1.6666666666666667,-0.6178343949044586,-0.934156378600823,-0.8620689655172413,-0.7414797810347872,-0.6542110811760572,-0.23989600567241784,-0.4876847290640394,-0.5864566756296987,-0.5957611060425293,-0.5561533288500337,-0.712997451480102,-0.52,0.01628664495114011,1.9999999999999998,-0.40461933276304535,-0.3741023508957594,-0.4647964495096159,-0.5839630189350165,0.09184549356223182,-0.5801749271137026,-0.7831325301204819,-1.0,-0.35135135135135137,-1.0,-1.0,-0.10559006211180125,-0.5294117647058824,-0.0646871686108166,-0.7134328358208955,-0.6282321740702791,-0.48133595284872294,-0.42245989304812837,-0.1111111111111111,-0.9490445859872612,-0.6862745098039216
1250,Abdessamad Ezzalzouli,2001,Osasuna,0.030927835051546466,0.10266159695817488,0.17283950617283955,0.027667984189723292,0.25000000000000006,-0.012345679012345635,-0.739413680781759,-0.8312236286919831,-0.9240986717267552,-0.6987827522178667,-0.3776428493982435,0.7903103709311129,0.869688385269122,-0.1516226651361786,-0.2804718217562254,-0.1393705844572896,-0.4371997254632807,-0.563169164882227,-0.24050632911392408,0.5929203539823008,-0.34328358208955223,0.9731815701255164,0.7469856890658452,0.023130170521695165,1.0637329286798178,2.8297872340425534,2.8562091503267975,5.7924528301886795,1.0,1.0,0.5384615384615384,-0.01459854014598535,0.35135135135135126,0.05993340732519412,0.4835164835164834,-0.10297319058837567,0.009345794392523364,0.7,-0.3220338983050848,-0.8996655518394648,-0.4507269789983845
