,_Rk,_Player,_Nation,_Pos,_Squad,_Age,_Born,_90s,SCA_SCA,SCA_SCA90,SCATypes_PassLive,SCATypes_PassDead,SCATypes_TO,SCATypes_Sh,SCATypes_Fld,SCATypes_Def,GCA_GCA,GCA_GCA90,GCATypes_PassLive,GCATypes_PassDead,GCATypes_TO,GCATypes_Sh,GCATypes_Fld,GCATypes_Def,Matches
394,395,Loren Morón,es ESP,FW,Betis,28,1993,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
395,396,Cristhian Mosquera,co COL,DF,Valencia,18,2004,1.6,1.0,0.62,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
396,397,Abdul Mumin,gh GHA,DF,Rayo Vallecano,24,1998,10.2,6.0,0.59,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
397,398,Iker Muniain,es ESP,MFFW,Athletic Club,29,1992,18.8,108.0,5.75,65.0,31.0,1.0,2.0,9.0,0.0,12.0,0.64,8.0,2.0,0.0,0.0,2.0,0.0,Matches
398,399,Aihen Muñoz,es ESP,DF,Real Sociedad,24,1997,19.5,36.0,1.84,25.0,2.0,5.0,3.0,1.0,0.0,2.0,0.1,2.0,0.0,0.0,0.0,0.0,0.0,Matches
399,400,Álvaro Muñoz,uy URU,FW,Real Madrid,18,2004,0.9,1.0,1.13,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.13,1.0,0.0,0.0,0.0,0.0,0.0,Matches
400,401,Iker Muñoz,es ESP,MF,Osasuna,19,2002,2.8,3.0,1.07,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
401,402,Pablo Muñoz,es ESP,MF,Rayo Vallecano,18,2003,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
402,403,Vedat Muriqi,xk KVX,FW,Mallorca,28,1994,32.6,48.0,1.47,32.0,0.0,2.0,7.0,6.0,1.0,5.0,0.15,3.0,0.0,0.0,0.0,1.0,1.0,Matches
403,404,Yunus Musah,us USA,MF,Valencia,19,2002,23.4,47.0,2.01,30.0,2.0,6.0,2.0,6.0,1.0,3.0,0.13,3.0,0.0,0.0,0.0,0.0,0.0,Matches
404,405,Francisco Mwepu,zm ZAM,FW,Cádiz,22,2000,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
405,406,Nacho,es ESP,DF,Real Madrid,32,1990,18.2,32.0,1.76,24.0,0.0,5.0,3.0,0.0,0.0,2.0,0.11,1.0,0.0,1.0,0.0,0.0,0.0,Matches
406,407,Juanjo Narváez,co COL,MFFW,Valladolid,27,1995,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
407,408,Matija Nastasić,rs SRB,DF,Mallorca,29,1993,10.1,6.0,0.6,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
408,409,Roberto Navarro,es ESP,MFFW,Real Sociedad,20,2002,3.9,19.0,4.87,10.0,4.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
409,410,Jesús Navas,es ESP,DFFW,Sevilla,36,1985,22.0,60.0,2.73,57.0,1.0,0.0,0.0,2.0,0.0,8.0,0.36,6.0,1.0,0.0,0.0,1.0,0.0,Matches
410,411,Álvaro Negredo,es ESP,FW,Cádiz,36,1985,8.4,21.0,2.49,13.0,0.0,3.0,3.0,1.0,1.0,4.0,0.47,2.0,0.0,1.0,1.0,0.0,0.0,Matches
411,412,Tanguy Nianzou,fr FRA,DF,Sevilla,20,2002,15.2,10.0,0.66,7.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
412,413,Saúl Ñíguez,es ESP,MFDF,Atlético Madrid,27,1994,12.2,22.0,1.8,18.0,0.0,0.0,4.0,0.0,0.0,3.0,0.25,3.0,0.0,0.0,0.0,0.0,0.0,Matches
413,414,Fernando Niño,es ESP,MFFW,Villarreal,21,2000,0.2,1.0,4.09,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
414,415,Randy Nteka,ao ANG,FWMF,Elche,24,1997,8.1,16.0,1.99,12.0,0.0,3.0,1.0,0.0,0.0,1.0,0.12,1.0,0.0,0.0,0.0,0.0,0.0,Matches
415,416,Randy Nteka,ao ANG,FWMF,Rayo Vallecano,24,1997,1.3,4.0,3.08,2.0,0.0,0.0,1.0,1.0,0.0,2.0,1.54,1.0,0.0,0.0,1.0,0.0,0.0,Matches
416,417,Unai Núñez,es ESP,DF,Celta Vigo,25,1997,35.0,19.0,0.54,16.0,1.0,1.0,0.0,0.0,1.0,2.0,0.06,1.0,1.0,0.0,0.0,0.0,0.0,Matches
417,418,Jan Oblak,si SVN,GK,Atlético Madrid,29,1993,27.7,2.0,0.07,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
418,419,Brian Ocampo,uy URU,MFFW,Cádiz,23,1999,12.4,40.0,3.22,29.0,4.0,5.0,0.0,2.0,0.0,5.0,0.4,3.0,0.0,2.0,0.0,0.0,0.0,Matches
419,420,Lucas Ocampos,ar ARG,FWMF,Sevilla,28,1994,12.9,30.0,2.32,25.0,0.0,2.0,0.0,2.0,1.0,2.0,0.15,1.0,0.0,0.0,0.0,1.0,0.0,Matches
420,421,Álvaro Odriozola,es ESP,DF,Real Madrid,26,1995,0.4,3.0,6.92,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
421,422,Olasagasti,es ESP,MFDF,Real Sociedad,21,2000,0.7,1.0,1.36,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
422,423,Lucas Olaza,uy URU,DF,Valladolid,28,1994,16.6,29.0,1.75,20.0,7.0,1.0,0.0,1.0,0.0,1.0,0.06,1.0,0.0,0.0,0.0,0.0,0.0,Matches
423,424,Brian Oliván,es ESP,DF,Espanyol,28,1994,26.7,53.0,1.99,42.0,6.0,1.0,1.0,1.0,2.0,9.0,0.34,9.0,0.0,0.0,0.0,0.0,0.0,Matches
424,425,Lucas Oliveira Rosa,br BRA,DF,Valladolid,22,2000,10.3,19.0,1.84,13.0,4.0,0.0,0.0,2.0,0.0,1.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0,Matches
425,426,Aimar Oroz,es ESP,MFFW,Osasuna,20,2001,22.4,77.0,3.44,61.0,1.0,5.0,3.0,4.0,3.0,11.0,0.49,11.0,0.0,0.0,0.0,0.0,0.0,Matches
426,427,Pedro Ortiz,es ESP,MF,Sevilla,21,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
427,428,Mikel Oyarzabal,es ESP,FWMF,Real Sociedad,25,1997,13.5,31.0,2.3,25.0,2.0,0.0,1.0,3.0,0.0,3.0,0.22,3.0,0.0,0.0,0.0,0.0,0.0,Matches
428,429,Cenk Özkacar,tr TUR,DF,Valencia,21,2000,15.2,18.0,1.19,15.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
429,430,Fernando Pacheco,es ESP,GK,Almería,30,1992,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
430,431,Fernando Pacheco,es ESP,GK,Espanyol,30,1992,16.0,5.0,0.31,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
431,432,Jon Pacheco,es ESP,DF,Real Sociedad,21,2001,13.3,4.0,0.3,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.08,1.0,0.0,0.0,0.0,0.0,0.0,Matches
432,433,Gonçalo Paciência,pt POR,FWMF,Celta Vigo,27,1994,7.4,18.0,2.45,12.0,0.0,1.0,2.0,3.0,0.0,3.0,0.41,2.0,0.0,0.0,1.0,0.0,0.0,Matches
433,434,Helibelton Palacios,co COL,DF,Elche,29,1993,21.3,21.0,0.99,18.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
434,435,Isaac Palazón Camacho,es ESP,FWMF,Rayo Vallecano,27,1994,32.9,128.0,3.89,67.0,32.0,8.0,8.0,11.0,2.0,10.0,0.3,6.0,3.0,1.0,0.0,0.0,0.0,Matches
435,436,Aitor Paredes,es ESP,DF,Athletic Club,22,2000,9.5,5.0,0.52,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
436,437,Daniel Parejo,es ESP,MF,Villarreal,33,1989,36.5,113.0,3.1,84.0,26.0,1.0,1.0,1.0,0.0,11.0,0.3,8.0,2.0,0.0,1.0,0.0,0.0,Matches
437,438,Moises Parra Gutierrez,es ESP,FW,Getafe,20,2002,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
438,439,Raúl Parra,es ESP,DF,Cádiz,22,1999,3.4,2.0,0.58,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
439,440,Pascu,es ESP,DFFW,Villarreal,19,2003,0.1,1.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches
440,441,Javier Pastore,ar ARG,MF,Elche,33,1989,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
441,442,Gabriel Paulista,br BRA,DF,Valencia,31,1990,16.7,8.0,0.48,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
442,443,Alfonso Pedraza,es ESP,DF,Villarreal,26,1996,18.1,39.0,2.15,30.0,0.0,5.0,3.0,0.0,1.0,5.0,0.28,4.0,0.0,1.0,0.0,0.0,0.0,Matches
443,444,Pedri,es ESP,MF,Barcelona,19,2002,22.0,87.0,3.96,74.0,6.0,1.0,2.0,3.0,1.0,11.0,0.5,11.0,0.0,0.0,0.0,0.0,0.0,Matches
444,445,Adrià Pedrosa,es ESP,DFMF,Espanyol,24,1998,2.5,7.0,2.75,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
445,446,Iñaki Peña ,es ESP,GK,Barcelona,23,1999,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
446,447,Rubén Peña,es ESP,DFMF,Osasuna,31,1991,14.2,21.0,1.48,15.0,2.0,4.0,0.0,0.0,0.0,3.0,0.21,2.0,1.0,0.0,0.0,0.0,0.0,Matches
447,448,Alberto Perea,es ESP,MF,Cádiz,31,1990,0.5,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
448,449,Ayoze Pérez,es ESP,FWMF,Betis,29,1993,15.4,49.0,3.18,33.0,0.0,9.0,3.0,3.0,1.0,4.0,0.26,1.0,0.0,1.0,0.0,2.0,0.0,Matches
449,450,Carles Pérez,es ESP,MFFW,Celta Vigo,24,1998,23.8,68.0,2.85,45.0,0.0,12.0,6.0,5.0,0.0,9.0,0.38,6.0,0.0,2.0,0.0,1.0,0.0,Matches
450,451,Francisco Perez,es ESP,FWMF,Valencia,19,2002,1.6,1.0,0.64,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
451,452,Kike Pérez,es ESP,MF,Valladolid,25,1997,25.6,77.0,3.0,60.0,3.0,3.0,5.0,6.0,0.0,3.0,0.12,2.0,0.0,0.0,0.0,1.0,0.0,Matches
452,453,Lucas Pérez,es ESP,FW,Cádiz,33,1988,7.0,16.0,2.29,11.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
453,454,Luis Pérez,es ESP,DF,Valladolid,27,1995,13.5,26.0,1.93,23.0,1.0,0.0,0.0,2.0,0.0,1.0,0.07,1.0,0.0,0.0,0.0,0.0,0.0,Matches
454,455,Germán Pezzella,ar ARG,DF,Betis,31,1991,27.9,15.0,0.54,13.0,0.0,1.0,0.0,0.0,1.0,1.0,0.04,1.0,0.0,0.0,0.0,0.0,0.0,Matches
455,456,Ronaël Pierre-Gabriel,fr FRA,DF,Espanyol,24,1998,2.6,4.0,1.53,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
456,457,Yeremi Pino,es ESP,FWMF,Villarreal,19,2002,27.2,87.0,3.2,61.0,1.0,8.0,11.0,6.0,0.0,9.0,0.33,7.0,0.0,0.0,2.0,0.0,0.0,Matches
457,458,Gerard Piqué,es ESP,DF,Barcelona,35,1987,4.3,5.0,1.17,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
458,459,Óscar Plano,es ESP,FWMF,Valladolid,31,1991,22.6,56.0,2.47,46.0,0.0,1.0,4.0,4.0,1.0,7.0,0.31,5.0,0.0,0.0,1.0,1.0,0.0,Matches
459,460,Gonzalo Plata,ec ECU,FW,Valladolid,21,2000,25.6,93.0,3.64,66.0,7.0,9.0,1.0,8.0,2.0,11.0,0.43,8.0,0.0,1.0,0.0,2.0,0.0,Matches
460,461,Ezequiel Ponce,ar ARG,FWMF,Elche,25,1997,12.5,25.0,1.99,20.0,0.0,0.0,4.0,1.0,0.0,4.0,0.32,1.0,0.0,0.0,2.0,1.0,0.0,Matches
461,462,Francisco Portillo,es ESP,MFFW,Almería,32,1990,8.0,26.0,3.23,24.0,0.0,1.0,0.0,0.0,1.0,2.0,0.25,2.0,0.0,0.0,0.0,0.0,0.0,Matches
462,463,Portu,es ESP,MFDF,Getafe,30,1992,19.7,53.0,2.69,37.0,4.0,5.0,3.0,4.0,0.0,3.0,0.15,2.0,0.0,1.0,0.0,0.0,0.0,Matches
463,464,José Pozo,es ESP,MFFW,Rayo Vallecano,26,1996,1.0,7.0,7.16,7.0,0.0,0.0,0.0,0.0,0.0,1.0,1.02,1.0,0.0,0.0,0.0,0.0,0.0,Matches
464,465,Manuel Pozo,es ESP,FW,Valladolid,20,2001,0.2,2.0,9.47,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
465,466,Alejandro Pozo Pozo,es ESP,DF,Almería,23,1999,20.9,49.0,2.35,38.0,6.0,2.0,2.0,0.0,1.0,7.0,0.34,7.0,0.0,0.0,0.0,0.0,0.0,Matches
466,467,Abdón Prats,es ESP,FWMF,Mallorca,29,1992,4.6,5.0,1.08,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.22,1.0,0.0,0.0,0.0,0.0,0.0,Matches
467,468,Javi Puado,es ESP,FWMF,Espanyol,24,1998,26.0,57.0,2.19,35.0,2.0,8.0,8.0,4.0,0.0,7.0,0.27,3.0,0.0,1.0,2.0,1.0,0.0,Matches
468,469,Arnau Puigmal,es ESP,MFFW,Almería,21,2001,8.5,26.0,3.05,20.0,1.0,1.0,0.0,2.0,2.0,1.0,0.12,1.0,0.0,0.0,0.0,0.0,0.0,Matches
469,470,Domingos Quina,pt POR,MF,Elche,22,1999,3.1,6.0,1.96,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
470,471,Rubén Quintanilla,es ESP,DF,Mallorca,20,2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
471,472,Antonio Raillo,es ESP,DF,Mallorca,30,1991,30.7,15.0,0.48,11.0,1.0,0.0,1.0,2.0,0.0,5.0,0.16,4.0,0.0,0.0,0.0,1.0,0.0,Matches
472,473,Predrag Rajković,rs SRB,GK,Mallorca,26,1995,36.0,11.0,0.31,8.0,3.0,0.0,0.0,0.0,0.0,2.0,0.06,1.0,1.0,0.0,0.0,0.0,0.0,Matches
473,474,Ivan Rakitić,hr CRO,MF,Sevilla,34,1988,19.9,66.0,3.32,45.0,14.0,0.0,2.0,3.0,2.0,6.0,0.3,3.0,3.0,0.0,0.0,0.0,0.0,Matches
474,475,Largie Ramazani,be BEL,FWMF,Almería,21,2001,15.6,42.0,2.7,24.0,1.0,9.0,4.0,2.0,2.0,4.0,0.26,1.0,0.0,1.0,1.0,1.0,0.0,Matches
475,476,Chris Ramos,es ESP,FW,Cádiz,25,1997,7.9,12.0,1.52,8.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
476,477,Raphinha,br BRA,FW,Barcelona,25,1996,23.0,117.0,5.08,77.0,22.0,4.0,9.0,4.0,1.0,15.0,0.65,13.0,0.0,1.0,1.0,0.0,0.0,Matches
477,478,Sergio Reguilón,es ESP,DF,Atlético Madrid,25,1996,3.4,13.0,3.75,11.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
478,479,Pepe Reina,es ESP,GK,Villarreal,39,1982,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
479,480,Reinier,br BRA,MFFW,Girona,20,2002,7.2,19.0,2.64,16.0,0.0,1.0,1.0,1.0,0.0,2.0,0.28,2.0,0.0,0.0,0.0,0.0,0.0,Matches
480,481,Karim Rekik,nl NED,DF,Sevilla,27,1994,13.1,14.0,1.07,12.0,0.0,0.0,1.0,1.0,0.0,2.0,0.15,2.0,0.0,0.0,0.0,0.0,0.0,Matches
481,482,Álex Remiro,es ESP,GK,Real Sociedad,27,1995,38.0,6.0,0.16,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
482,483,Alejandro Revuelta Montero,es ESP,DF,Getafe,22,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
483,484,Chadi Riad,ma MAR,MF,Barcelona,19,2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
484,485,Nico Ribaudo,es ESP,MFFW,Espanyol,21,2001,13.9,51.0,3.67,34.0,7.0,1.0,2.0,4.0,3.0,2.0,0.14,2.0,0.0,0.0,0.0,0.0,0.0,Matches
485,486,Diego Rico,es ESP,DF,Real Sociedad,29,1993,18.3,33.0,1.81,26.0,2.0,1.0,1.0,1.0,2.0,1.0,0.05,1.0,0.0,0.0,0.0,0.0,0.0,Matches
486,487,Rodrigo Riquelme,es ESP,MFFW,Girona,22,2000,24.2,69.0,2.85,46.0,6.0,10.0,4.0,3.0,0.0,9.0,0.37,3.0,3.0,0.0,2.0,1.0,0.0,Matches
487,488,Sergi Roberto,es ESP,DFMF,Barcelona,30,1992,14.5,29.0,2.0,24.0,0.0,0.0,4.0,1.0,0.0,3.0,0.21,3.0,0.0,0.0,0.0,0.0,0.0,Matches
488,489,Lucas Robertone,ar ARG,MF,Almería,25,1997,31.6,109.0,3.45,74.0,25.0,3.0,2.0,4.0,1.0,11.0,0.35,6.0,4.0,1.0,0.0,0.0,0.0,Matches
489,490,Joel Roca,es ESP,MFFW,Girona,17,2005,0.9,5.0,5.29,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
490,491,Enzo Roco,cl CHI,DF,Elche,29,1992,18.4,12.0,0.65,9.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
491,492,Rodri,es ESP,FWMF,Betis,22,2000,17.8,58.0,3.26,49.0,1.0,3.0,3.0,2.0,0.0,8.0,0.45,6.0,0.0,0.0,1.0,1.0,0.0,Matches
492,493,Ángel Rodríguez,es ESP,FWMF,Mallorca,35,1987,4.4,5.0,1.14,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
493,494,Óscar Rodríguez Arnaiz,es ESP,MF,Celta Vigo,24,1998,19.7,58.0,2.94,39.0,11.0,2.0,6.0,0.0,0.0,2.0,0.1,2.0,0.0,0.0,0.0,0.0,0.0,Matches
494,495,Dani Rodríguez,es ESP,MF,Mallorca,34,1988,23.3,54.0,2.31,39.0,4.0,4.0,3.0,3.0,1.0,10.0,0.43,8.0,1.0,0.0,0.0,0.0,1.0,Matches
495,496,Guido Rodríguez,ar ARG,MF,Betis,28,1994,31.9,37.0,1.16,32.0,1.0,0.0,2.0,2.0,0.0,2.0,0.06,2.0,0.0,0.0,0.0,0.0,0.0,Matches
496,497,Miguel Rodríguez,es ESP,MFFW,Celta Vigo,19,2003,2.8,7.0,2.5,7.0,0.0,0.0,0.0,0.0,0.0,2.0,0.71,2.0,0.0,0.0,0.0,0.0,0.0,Matches
497,498,Rodrygo,br BRA,FWMF,Real Madrid,21,2001,26.4,133.0,5.03,78.0,5.0,25.0,9.0,15.0,1.0,21.0,0.79,12.0,0.0,6.0,0.0,3.0,0.0,Matches
498,499,Leonardo Román,es ESP,GK,Mallorca,22,2000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
499,500,Iván Romero,es ESP,MF,Sevilla,21,2001,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
500,501,Oriol Romeu,es ESP,MF,Girona,30,1991,32.8,56.0,1.71,49.0,0.0,0.0,4.0,2.0,1.0,3.0,0.09,3.0,0.0,0.0,0.0,0.0,0.0,Matches
501,502,Rubén,es ESP,DFMF,Espanyol,21,2001,9.9,19.0,1.92,15.0,0.0,3.0,0.0,0.0,1.0,4.0,0.4,3.0,0.0,1.0,0.0,0.0,0.0,Matches
502,503,Antonio Rüdiger,de GER,DF,Real Madrid,29,1993,26.8,18.0,0.67,16.0,0.0,0.0,1.0,1.0,0.0,1.0,0.04,0.0,0.0,0.0,1.0,0.0,0.0,Matches
503,504,Aitor Ruibal,es ESP,DFFW,Betis,26,1996,16.2,37.0,2.29,26.0,0.0,5.0,4.0,1.0,1.0,1.0,0.06,1.0,0.0,0.0,0.0,0.0,0.0,Matches
504,505,Víctor Ruiz,es ESP,DF,Betis,33,1989,6.2,4.0,0.64,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
505,506,Gerónimo Rulli,ar ARG,GK,Villarreal,30,1992,14.0,1.0,0.07,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
506,507,Franco Russo,ar ARG,DF,Mallorca,27,1994,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
507,508,Youssouf Sabaly,sn SEN,DF,Betis,29,1993,18.7,33.0,1.77,19.0,2.0,7.0,1.0,3.0,1.0,2.0,0.11,0.0,0.0,1.0,1.0,0.0,0.0,Matches
508,509,Umar Sadiq,ng NGA,FW,Almería,25,1997,2.7,6.0,2.25,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
509,510,Umar Sadiq,ng NGA,FW,Real Sociedad,25,1997,0.9,1.0,1.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
510,511,Samuel Sáiz,es ESP,MF,Girona,31,1991,2.7,6.0,2.23,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
511,512,Kike Salas,es ESP,DF,Sevilla,20,2002,4.1,1.0,0.24,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.24,0.0,0.0,0.0,1.0,0.0,0.0,Matches
512,513,Salvi,es ESP,FWMF,Rayo Vallecano,31,1991,5.4,19.0,3.49,15.0,0.0,0.0,3.0,0.0,1.0,1.0,0.18,0.0,0.0,0.0,0.0,0.0,1.0,Matches
513,514,Fede San Emeterio,es ESP,MF,Cádiz,25,1997,20.5,18.0,0.88,15.0,0.0,0.0,2.0,0.0,1.0,2.0,0.1,1.0,0.0,0.0,1.0,0.0,0.0,Matches
514,515,Oihan Sancet,es ESP,MF,Athletic Club,22,2000,28.1,95.0,3.38,76.0,1.0,7.0,5.0,5.0,1.0,6.0,0.21,4.0,0.0,0.0,1.0,1.0,0.0,Matches
515,516,Antonio Sánchez,es ESP,MFDF,Mallorca,25,1997,12.0,18.0,1.51,12.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
516,517,Iván Sánchez,es ESP,MFFW,Valladolid,29,1992,12.8,42.0,3.38,31.0,4.0,4.0,2.0,1.0,0.0,2.0,0.16,1.0,1.0,0.0,0.0,0.0,0.0,Matches
517,518,Javi Sánchez,es ESP,DF,Valladolid,25,1997,26.6,16.0,0.6,14.0,0.0,1.0,0.0,1.0,0.0,3.0,0.11,3.0,0.0,0.0,0.0,0.0,0.0,Matches
518,519,Manu Sánchez,es ESP,DF,Osasuna,21,2000,23.6,61.0,2.58,55.0,1.0,2.0,0.0,1.0,2.0,4.0,0.17,3.0,0.0,0.0,0.0,1.0,0.0,Matches
519,520,Esteban Saveljich,me MNE,FW,Rayo Vallecano,31,1991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
520,521,Stefan Savić,me MNE,DF,Atlético Madrid,31,1991,21.6,11.0,0.51,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.05,1.0,0.0,0.0,0.0,0.0,0.0,Matches
521,522,Manuel Sebastián,es ESP,MF,Sevilla,18,2004,1.7,2.0,1.21,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
522,523,Haris Seferović,ch SUI,FW,Celta Vigo,30,1992,9.9,17.0,1.73,12.0,0.0,2.0,1.0,2.0,0.0,3.0,0.31,2.0,0.0,1.0,0.0,0.0,0.0,Matches
523,524,Jaime Seoane,es ESP,MFFW,Getafe,25,1997,3.6,10.0,2.76,7.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
524,525,David Silva,es ESP,MF,Real Sociedad,36,1986,21.5,77.0,3.58,67.0,0.0,3.0,4.0,1.0,2.0,14.0,0.65,13.0,0.0,0.0,0.0,0.0,1.0,Matches
