,_Rk,_Player,_Nation,_Pos,_Squad,_Age,_Born,_90s,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,_Int,_Tkl+Int,_Clr,_Err,Matches
411,412,Tanguy Nianzou,fr FRA,DF,Sevilla,20,2002,15.2,20.0,15,10.0,9.0,1.0,8.0,11.0,72.7,3.0,8.0,5.0,3.0,16,36.0,44.0,3.0,Matches
412,413,Saúl Ñíguez,es ESP,MFDF,Atlético Madrid,27,1994,12.2,42.0,27,18.0,18.0,6.0,22.0,37.0,59.5,15.0,27.0,5.0,22.0,15,57.0,29.0,0.0,Matches
413,414,Fernando Niño,es ESP,MFFW,Villarreal,21,2000,0.2,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Matches
414,415,Randy Nteka,ao ANG,FWMF,Elche,24,1997,8.1,15.0,10,7.0,6.0,2.0,2.0,11.0,18.2,9.0,15.0,3.0,12.0,4,19.0,9.0,0.0,Matches
415,416,Randy Nteka,ao ANG,FWMF,Rayo Vallecano,24,1997,1.3,4.0,2,2.0,2.0,0.0,1.0,1.0,100.0,0.0,2.0,0.0,2.0,2,6.0,3.0,0.0,Matches
416,417,Unai Núñez,es ESP,DF,Celta Vigo,25,1997,35.0,47.0,35,29.0,15.0,3.0,18.0,34.0,52.9,16.0,27.0,17.0,10.0,72,119.0,135.0,1.0,Matches
417,418,Jan Oblak,si SVN,GK,Atlético Madrid,29,1993,27.7,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1,1.0,8.0,0.0,Matches
418,419,Brian Ocampo,uy URU,MFFW,Cádiz,23,1999,12.4,18.0,15,12.0,5.0,1.0,8.0,21.0,38.1,13.0,13.0,0.0,13.0,3,21.0,3.0,0.0,Matches
419,420,Lucas Ocampos,ar ARG,FWMF,Sevilla,28,1994,12.9,22.0,14,9.0,9.0,4.0,8.0,31.0,25.8,23.0,17.0,2.0,15.0,8,30.0,5.0,0.0,Matches
420,421,Álvaro Odriozola,es ESP,DF,Real Madrid,26,1995,0.4,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Matches
421,422,Olasagasti,es ESP,MFDF,Real Sociedad,21,2000,0.7,4.0,4,1.0,2.0,1.0,1.0,2.0,50.0,1.0,2.0,0.0,2.0,0,4.0,1.0,0.0,Matches
422,423,Lucas Olaza,uy URU,DF,Valladolid,28,1994,16.6,24.0,14,12.0,10.0,2.0,17.0,26.0,65.4,9.0,20.0,8.0,12.0,14,38.0,34.0,0.0,Matches
423,424,Brian Oliván,es ESP,DF,Espanyol,28,1994,26.7,47.0,27,30.0,12.0,5.0,17.0,26.0,65.4,9.0,26.0,6.0,20.0,22,69.0,67.0,0.0,Matches
424,425,Lucas Oliveira Rosa,br BRA,DF,Valladolid,22,2000,10.3,39.0,18,23.0,10.0,6.0,12.0,20.0,60.0,8.0,12.0,2.0,10.0,15,54.0,24.0,0.0,Matches
425,426,Aimar Oroz,es ESP,MFFW,Osasuna,20,2001,22.4,26.0,14,8.0,10.0,8.0,8.0,30.0,26.7,22.0,24.0,1.0,23.0,24,50.0,6.0,0.0,Matches
426,427,Pedro Ortiz,es ESP,MF,Sevilla,21,2000,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Matches
427,428,Mikel Oyarzabal,es ESP,FWMF,Real Sociedad,25,1997,13.5,13.0,7,5.0,3.0,5.0,5.0,19.0,26.3,14.0,14.0,4.0,10.0,3,16.0,5.0,0.0,Matches
428,429,Cenk Özkacar,tr TUR,DF,Valencia,21,2000,15.2,27.0,20,17.0,10.0,0.0,14.0,19.0,73.7,5.0,14.0,2.0,12.0,12,39.0,47.0,4.0,Matches
429,430,Fernando Pacheco,es ESP,GK,Almería,30,1992,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,Matches
430,431,Fernando Pacheco,es ESP,GK,Espanyol,30,1992,16.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,1.0,11.0,0.0,Matches
431,432,Jon Pacheco,es ESP,DF,Real Sociedad,21,2001,13.3,16.0,10,10.0,6.0,0.0,6.0,10.0,60.0,4.0,9.0,6.0,3.0,12,28.0,37.0,1.0,Matches
432,433,Gonçalo Paciência,pt POR,FWMF,Celta Vigo,27,1994,7.4,8.0,5,0.0,5.0,3.0,2.0,7.0,28.6,5.0,9.0,1.0,8.0,0,8.0,4.0,0.0,Matches
433,434,Helibelton Palacios,co COL,DF,Elche,29,1993,21.3,38.0,20,21.0,15.0,2.0,19.0,26.0,73.1,7.0,26.0,12.0,14.0,20,58.0,55.0,0.0,Matches
434,435,Isaac Palazón Camacho,es ESP,FWMF,Rayo Vallecano,27,1994,32.9,45.0,30,11.0,23.0,11.0,24.0,66.0,36.4,42.0,42.0,3.0,39.0,17,62.0,30.0,0.0,Matches
435,436,Aitor Paredes,es ESP,DF,Athletic Club,22,2000,9.5,7.0,6,4.0,2.0,1.0,6.0,11.0,54.5,5.0,11.0,7.0,4.0,14,21.0,26.0,0.0,Matches
436,437,Daniel Parejo,es ESP,MF,Villarreal,33,1989,36.5,71.0,40,32.0,23.0,16.0,30.0,75.0,40.0,45.0,40.0,12.0,28.0,29,100.0,31.0,2.0,Matches
437,438,Moises Parra Gutierrez,es ESP,FW,Getafe,20,2002,0.1,1.0,0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,Matches
438,439,Raúl Parra,es ESP,DF,Cádiz,22,1999,3.4,4.0,2,4.0,0.0,0.0,4.0,9.0,44.4,5.0,5.0,3.0,2.0,1,5.0,9.0,0.0,Matches
439,440,Pascu,es ESP,DFFW,Villarreal,19,2003,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Matches
440,441,Javier Pastore,ar ARG,MF,Elche,33,1989,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Matches
441,442,Gabriel Paulista,br BRA,DF,Valencia,31,1990,16.7,17.0,9,13.0,4.0,0.0,13.0,19.0,68.4,6.0,22.0,14.0,8.0,32,49.0,79.0,2.0,Matches
442,443,Alfonso Pedraza,es ESP,DF,Villarreal,26,1996,18.1,35.0,26,20.0,10.0,5.0,19.0,29.0,65.5,10.0,19.0,1.0,18.0,18,53.0,31.0,0.0,Matches
443,444,Pedri,es ESP,MF,Barcelona,19,2002,22.0,39.0,22,15.0,17.0,7.0,13.0,45.0,28.9,32.0,27.0,0.0,27.0,13,52.0,8.0,1.0,Matches
444,445,Adrià Pedrosa,es ESP,DFMF,Espanyol,24,1998,2.5,5.0,1,5.0,0.0,0.0,4.0,7.0,57.1,3.0,1.0,1.0,0.0,5,10.0,3.0,0.0,Matches
445,446,Iñaki Peña ,es ESP,GK,Barcelona,23,1999,0.8,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,Matches
446,447,Rubén Peña,es ESP,DFMF,Osasuna,31,1991,14.2,32.0,18,10.0,18.0,4.0,20.0,41.0,48.8,21.0,23.0,8.0,15.0,17,49.0,31.0,0.0,Matches
447,448,Alberto Perea,es ESP,MF,Cádiz,31,1990,0.5,2.0,0,2.0,0.0,0.0,0.0,0.0,,0.0,2.0,0.0,2.0,0,2.0,0.0,0.0,Matches
448,449,Ayoze Pérez,es ESP,FWMF,Betis,29,1993,15.4,31.0,15,9.0,16.0,6.0,10.0,40.0,25.0,30.0,22.0,0.0,22.0,13,44.0,5.0,0.0,Matches
449,450,Carles Pérez,es ESP,MFFW,Celta Vigo,24,1998,23.8,39.0,23,12.0,17.0,10.0,22.0,66.0,33.3,44.0,29.0,3.0,26.0,6,45.0,9.0,0.0,Matches
450,451,Francisco Perez,es ESP,FWMF,Valencia,19,2002,1.6,1.0,1,1.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0,1.0,1.0,0.0,Matches
451,452,Kike Pérez,es ESP,MF,Valladolid,25,1997,25.6,67.0,33,30.0,32.0,5.0,25.0,68.0,36.8,43.0,26.0,7.0,19.0,20,87.0,28.0,0.0,Matches
452,453,Lucas Pérez,es ESP,FW,Cádiz,33,1988,7.0,3.0,2,2.0,1.0,0.0,1.0,3.0,33.3,2.0,2.0,0.0,2.0,1,4.0,3.0,0.0,Matches
453,454,Luis Pérez,es ESP,DF,Valladolid,27,1995,13.5,44.0,24,26.0,12.0,6.0,27.0,38.0,71.1,11.0,13.0,4.0,9.0,16,60.0,29.0,0.0,Matches
454,455,Germán Pezzella,ar ARG,DF,Betis,31,1991,27.9,41.0,28,32.0,9.0,0.0,26.0,38.0,68.4,12.0,32.0,15.0,17.0,50,91.0,129.0,1.0,Matches
455,456,Ronaël Pierre-Gabriel,fr FRA,DF,Espanyol,24,1998,2.6,17.0,9,12.0,4.0,1.0,5.0,11.0,45.5,6.0,5.0,2.0,3.0,9,26.0,11.0,0.0,Matches
456,457,Yeremi Pino,es ESP,FWMF,Villarreal,19,2002,27.2,62.0,38,25.0,20.0,17.0,21.0,56.0,37.5,35.0,41.0,4.0,37.0,15,77.0,36.0,0.0,Matches
457,458,Gerard Piqué,es ESP,DF,Barcelona,35,1987,4.3,5.0,4,1.0,4.0,0.0,4.0,4.0,100.0,0.0,2.0,1.0,1.0,2,7.0,19.0,0.0,Matches
458,459,Óscar Plano,es ESP,FWMF,Valladolid,31,1991,22.6,40.0,25,9.0,17.0,14.0,12.0,37.0,32.4,25.0,26.0,2.0,24.0,29,69.0,23.0,0.0,Matches
459,460,Gonzalo Plata,ec ECU,FW,Valladolid,21,2000,25.6,66.0,35,31.0,24.0,11.0,23.0,70.0,32.9,47.0,40.0,0.0,40.0,12,78.0,10.0,1.0,Matches
460,461,Ezequiel Ponce,ar ARG,FWMF,Elche,25,1997,12.5,9.0,7,0.0,6.0,3.0,0.0,7.0,0.0,7.0,6.0,1.0,5.0,1,10.0,13.0,0.0,Matches
461,462,Francisco Portillo,es ESP,MFFW,Almería,32,1990,8.0,13.0,6,4.0,5.0,4.0,3.0,16.0,18.8,13.0,7.0,1.0,6.0,7,20.0,8.0,0.0,Matches
462,463,Portu,es ESP,MFDF,Getafe,30,1992,19.7,28.0,21,14.0,10.0,4.0,18.0,42.0,42.9,24.0,23.0,3.0,20.0,17,45.0,20.0,1.0,Matches
463,464,José Pozo,es ESP,MFFW,Rayo Vallecano,26,1996,1.0,2.0,2,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1,3.0,1.0,0.0,Matches
464,465,Manuel Pozo,es ESP,FW,Valladolid,20,2001,0.2,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,0.0,2.0,2,2.0,0.0,0.0,Matches
465,466,Alejandro Pozo Pozo,es ESP,DF,Almería,23,1999,20.9,37.0,19,17.0,17.0,3.0,27.0,53.0,50.9,26.0,30.0,5.0,25.0,26,63.0,45.0,1.0,Matches
466,467,Abdón Prats,es ESP,FWMF,Mallorca,29,1992,4.6,1.0,0,1.0,0.0,0.0,0.0,0.0,,0.0,5.0,0.0,5.0,0,1.0,2.0,0.0,Matches
467,468,Javi Puado,es ESP,FWMF,Espanyol,24,1998,26.0,20.0,11,12.0,5.0,3.0,12.0,28.0,42.9,16.0,12.0,2.0,10.0,10,30.0,14.0,0.0,Matches
468,469,Arnau Puigmal,es ESP,MFFW,Almería,21,2001,8.5,22.0,14,10.0,7.0,5.0,12.0,17.0,70.6,5.0,7.0,0.0,7.0,11,33.0,6.0,0.0,Matches
469,470,Domingos Quina,pt POR,MF,Elche,22,1999,3.1,3.0,2,2.0,1.0,0.0,1.0,3.0,33.3,2.0,5.0,0.0,5.0,3,6.0,1.0,0.0,Matches
470,471,Rubén Quintanilla,es ESP,DF,Mallorca,20,2002,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0,0.0,0.0,0.0,Matches
471,472,Antonio Raillo,es ESP,DF,Mallorca,30,1991,30.7,34.0,21,23.0,11.0,0.0,10.0,15.0,66.7,5.0,38.0,29.0,9.0,31,65.0,158.0,1.0,Matches
472,473,Predrag Rajković,rs SRB,GK,Mallorca,26,1995,36.0,0.0,0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0,0.0,16.0,1.0,Matches
473,474,Ivan Rakitić,hr CRO,MF,Sevilla,34,1988,19.9,37.0,26,10.0,18.0,9.0,19.0,40.0,47.5,21.0,21.0,1.0,20.0,27,64.0,20.0,0.0,Matches
474,475,Largie Ramazani,be BEL,FWMF,Almería,21,2001,15.6,15.0,9,6.0,3.0,6.0,8.0,27.0,29.6,19.0,11.0,0.0,11.0,15,30.0,10.0,0.0,Matches
475,476,Chris Ramos,es ESP,FW,Cádiz,25,1997,7.9,12.0,9,2.0,7.0,3.0,4.0,11.0,36.4,7.0,8.0,3.0,5.0,1,13.0,19.0,0.0,Matches
476,477,Raphinha,br BRA,FW,Barcelona,25,1996,23.0,29.0,19,10.0,7.0,12.0,11.0,31.0,35.5,20.0,33.0,1.0,32.0,14,43.0,11.0,1.0,Matches
477,478,Sergio Reguilón,es ESP,DF,Atlético Madrid,25,1996,3.4,7.0,5,5.0,2.0,0.0,5.0,7.0,71.4,2.0,3.0,0.0,3.0,2,9.0,4.0,0.0,Matches
478,479,Pepe Reina,es ESP,GK,Villarreal,39,1982,22.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,1.0,4.0,4.0,Matches
479,480,Reinier,br BRA,MFFW,Girona,20,2002,7.2,12.0,10,7.0,3.0,2.0,2.0,8.0,25.0,6.0,6.0,0.0,6.0,5,17.0,4.0,0.0,Matches
480,481,Karim Rekik,nl NED,DF,Sevilla,27,1994,13.1,11.0,5,8.0,3.0,0.0,4.0,5.0,80.0,1.0,12.0,5.0,7.0,10,21.0,24.0,0.0,Matches
481,482,Álex Remiro,es ESP,GK,Real Sociedad,27,1995,38.0,1.0,1,1.0,0.0,0.0,1.0,3.0,33.3,2.0,0.0,0.0,0.0,0,1.0,17.0,3.0,Matches
482,483,Alejandro Revuelta Montero,es ESP,DF,Getafe,22,2000,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,Matches
483,484,Chadi Riad,ma MAR,MF,Barcelona,19,2003,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Matches
484,485,Nico Ribaudo,es ESP,MFFW,Espanyol,21,2001,13.9,18.0,13,5.0,9.0,4.0,11.0,30.0,36.7,19.0,19.0,1.0,18.0,5,23.0,1.0,0.0,Matches
485,486,Diego Rico,es ESP,DF,Real Sociedad,29,1993,18.3,35.0,21,17.0,11.0,7.0,12.0,27.0,44.4,15.0,18.0,5.0,13.0,20,55.0,51.0,1.0,Matches
486,487,Rodrigo Riquelme,es ESP,MFFW,Girona,22,2000,24.2,20.0,8,8.0,8.0,4.0,9.0,35.0,25.7,26.0,16.0,0.0,16.0,11,31.0,5.0,0.0,Matches
487,488,Sergi Roberto,es ESP,DFMF,Barcelona,30,1992,14.5,22.0,15,12.0,6.0,4.0,7.0,18.0,38.9,11.0,15.0,7.0,8.0,11,33.0,16.0,0.0,Matches
488,489,Lucas Robertone,ar ARG,MF,Almería,25,1997,31.6,50.0,28,20.0,21.0,9.0,28.0,64.0,43.8,36.0,45.0,7.0,38.0,46,96.0,46.0,1.0,Matches
489,490,Joel Roca,es ESP,MFFW,Girona,17,2005,0.9,2.0,2,2.0,0.0,0.0,2.0,5.0,40.0,3.0,1.0,1.0,0.0,0,2.0,1.0,0.0,Matches
490,491,Enzo Roco,cl CHI,DF,Elche,29,1992,18.4,33.0,13,23.0,10.0,0.0,15.0,24.0,62.5,9.0,22.0,15.0,7.0,17,50.0,63.0,1.0,Matches
491,492,Rodri,es ESP,FWMF,Betis,22,2000,17.8,16.0,11,5.0,9.0,2.0,8.0,17.0,47.1,9.0,10.0,0.0,10.0,13,29.0,2.0,0.0,Matches
492,493,Ángel Rodríguez,es ESP,FWMF,Mallorca,35,1987,4.4,1.0,1,0.0,1.0,0.0,0.0,2.0,0.0,2.0,3.0,0.0,3.0,1,2.0,1.0,0.0,Matches
493,494,Óscar Rodríguez Arnaiz,es ESP,MF,Celta Vigo,24,1998,19.7,32.0,25,12.0,15.0,5.0,13.0,28.0,46.4,15.0,16.0,2.0,14.0,24,56.0,15.0,0.0,Matches
494,495,Dani Rodríguez,es ESP,MF,Mallorca,34,1988,23.3,42.0,23,18.0,22.0,2.0,21.0,46.0,45.7,25.0,31.0,8.0,23.0,21,63.0,14.0,0.0,Matches
495,496,Guido Rodríguez,ar ARG,MF,Betis,28,1994,31.9,115.0,75,59.0,50.0,6.0,54.0,101.0,53.5,47.0,58.0,14.0,44.0,42,157.0,76.0,1.0,Matches
496,497,Miguel Rodríguez,es ESP,MFFW,Celta Vigo,19,2003,2.8,7.0,5,4.0,3.0,0.0,4.0,11.0,36.4,7.0,6.0,0.0,6.0,1,8.0,3.0,0.0,Matches
497,498,Rodrygo,br BRA,FWMF,Real Madrid,21,2001,26.4,17.0,10,3.0,7.0,7.0,4.0,23.0,17.4,19.0,23.0,0.0,23.0,8,25.0,5.0,0.0,Matches
498,499,Leonardo Román,es ESP,GK,Mallorca,22,2000,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Matches
499,500,Iván Romero,es ESP,MF,Sevilla,21,2001,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Matches
500,501,Oriol Romeu,es ESP,MF,Girona,30,1991,32.8,70.0,38,36.0,26.0,8.0,26.0,51.0,51.0,25.0,48.0,10.0,38.0,37,107.0,54.0,0.0,Matches
501,502,Rubén,es ESP,DFMF,Espanyol,21,2001,9.9,30.0,15,18.0,9.0,3.0,20.0,29.0,69.0,9.0,14.0,4.0,10.0,18,48.0,18.0,0.0,Matches
502,503,Antonio Rüdiger,de GER,DF,Real Madrid,29,1993,26.8,18.0,16,12.0,5.0,1.0,14.0,23.0,60.9,9.0,23.0,13.0,10.0,19,37.0,74.0,0.0,Matches
503,504,Aitor Ruibal,es ESP,DFFW,Betis,26,1996,16.2,47.0,29,35.0,9.0,3.0,31.0,58.0,53.4,27.0,17.0,2.0,15.0,24,71.0,41.0,0.0,Matches
504,505,Víctor Ruiz,es ESP,DF,Betis,33,1989,6.2,5.0,3,3.0,2.0,0.0,3.0,3.0,100.0,0.0,10.0,7.0,3.0,6,11.0,34.0,0.0,Matches
505,506,Gerónimo Rulli,ar ARG,GK,Villarreal,30,1992,14.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,1,1.0,6.0,2.0,Matches
506,507,Franco Russo,ar ARG,DF,Mallorca,27,1994,1.6,2.0,1,2.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,0.0,5.0,3,5.0,5.0,0.0,Matches
507,508,Youssouf Sabaly,sn SEN,DF,Betis,29,1993,18.7,45.0,23,29.0,14.0,2.0,22.0,33.0,66.7,11.0,35.0,8.0,27.0,19,64.0,52.0,1.0,Matches
508,509,Umar Sadiq,ng NGA,FW,Almería,25,1997,2.7,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,0,0.0,3.0,0.0,Matches
509,510,Umar Sadiq,ng NGA,FW,Real Sociedad,25,1997,0.9,1.0,1,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,0,1.0,0.0,0.0,Matches
510,511,Samuel Sáiz,es ESP,MF,Girona,31,1991,2.7,2.0,2,0.0,2.0,0.0,1.0,2.0,50.0,1.0,3.0,0.0,3.0,0,2.0,1.0,1.0,Matches
511,512,Kike Salas,es ESP,DF,Sevilla,20,2002,4.1,1.0,1,1.0,0.0,0.0,0.0,0.0,,0.0,4.0,3.0,1.0,5,6.0,23.0,0.0,Matches
512,513,Salvi,es ESP,FWMF,Rayo Vallecano,31,1991,5.4,13.0,8,5.0,5.0,3.0,2.0,8.0,25.0,6.0,0.0,0.0,0.0,2,15.0,2.0,0.0,Matches
513,514,Fede San Emeterio,es ESP,MF,Cádiz,25,1997,20.5,41.0,22,23.0,16.0,2.0,22.0,46.0,47.8,24.0,34.0,14.0,20.0,17,58.0,28.0,0.0,Matches
514,515,Oihan Sancet,es ESP,MF,Athletic Club,22,2000,28.1,27.0,16,2.0,19.0,6.0,11.0,37.0,29.7,26.0,10.0,0.0,10.0,4,31.0,9.0,1.0,Matches
515,516,Antonio Sánchez,es ESP,MFDF,Mallorca,25,1997,12.0,19.0,8,13.0,4.0,2.0,10.0,34.0,29.4,24.0,18.0,0.0,18.0,22,41.0,14.0,1.0,Matches
516,517,Iván Sánchez,es ESP,MFFW,Valladolid,29,1992,12.8,20.0,14,8.0,8.0,4.0,10.0,27.0,37.0,17.0,14.0,1.0,13.0,8,28.0,4.0,0.0,Matches
517,518,Javi Sánchez,es ESP,DF,Valladolid,25,1997,26.6,43.0,26,27.0,15.0,1.0,17.0,26.0,65.4,9.0,32.0,22.0,10.0,46,89.0,116.0,0.0,Matches
518,519,Manu Sánchez,es ESP,DF,Osasuna,21,2000,23.6,51.0,35,35.0,9.0,7.0,33.0,63.0,52.4,30.0,33.0,5.0,28.0,14,65.0,51.0,0.0,Matches
519,520,Esteban Saveljich,me MNE,FW,Rayo Vallecano,31,1991,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Matches
520,521,Stefan Savić,me MNE,DF,Atlético Madrid,31,1991,21.6,39.0,26,29.0,7.0,3.0,26.0,39.0,66.7,13.0,17.0,8.0,9.0,33,72.0,67.0,2.0,Matches
521,522,Manuel Sebastián,es ESP,MF,Sevilla,18,2004,1.7,7.0,4,3.0,3.0,1.0,5.0,8.0,62.5,3.0,0.0,0.0,0.0,0,7.0,2.0,0.0,Matches
522,523,Haris Seferović,ch SUI,FW,Celta Vigo,30,1992,9.9,6.0,3,1.0,4.0,1.0,3.0,8.0,37.5,5.0,7.0,1.0,6.0,1,7.0,6.0,1.0,Matches
523,524,Jaime Seoane,es ESP,MFFW,Getafe,25,1997,3.6,10.0,4,3.0,4.0,3.0,2.0,8.0,25.0,6.0,7.0,3.0,4.0,1,11.0,2.0,0.0,Matches
524,525,David Silva,es ESP,MF,Real Sociedad,36,1986,21.5,36.0,21,11.0,18.0,7.0,11.0,19.0,57.9,8.0,17.0,2.0,15.0,15,51.0,16.0,0.0,Matches
525,526,Rui Silva,pt POR,GK,Betis,28,1994,26.0,4.0,1,4.0,0.0,0.0,4.0,4.0,100.0,0.0,0.0,0.0,0.0,0,4.0,12.0,1.0,Matches
526,527,Simo,es ESP,DF,Espanyol,17,2005,1.6,3.0,1,3.0,0.0,0.0,2.0,3.0,66.7,1.0,5.0,4.0,1.0,0,3.0,3.0,0.0,Matches
527,528,Unai Simón,es ESP,GK,Athletic Club,25,1997,30.5,2.0,0,2.0,0.0,0.0,1.0,1.0,100.0,0.0,1.0,0.0,1.0,0,2.0,9.0,3.0,Matches
528,529,Rubén Sobrino,es ESP,MFFW,Cádiz,30,1992,27.4,55.0,37,29.0,17.0,9.0,23.0,56.0,41.1,33.0,33.0,3.0,30.0,24,79.0,20.0,1.0,Matches
529,530,Alex Sola,es ESP,DF,Real Sociedad,23,1999,3.9,18.0,9,14.0,3.0,1.0,7.0,10.0,70.0,3.0,7.0,2.0,5.0,7,25.0,10.0,0.0,Matches
530,531,Augusto Solari,ar ARG,MF,Celta Vigo,30,1992,2.9,10.0,6,6.0,3.0,1.0,3.0,11.0,27.3,8.0,5.0,0.0,5.0,4,14.0,3.0,0.0,Matches
531,532,Carlos Soler,es ESP,MF,Valencia,25,1997,2.7,2.0,0,0.0,1.0,1.0,2.0,3.0,66.7,1.0,1.0,0.0,1.0,0,2.0,2.0,0.0,Matches
532,533,David Soria,es ESP,GK,Getafe,29,1993,38.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,1.0,20.0,4.0,Matches
533,534,Hugo Sotelo,es ESP,MF,Celta Vigo,18,2003,0.2,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Matches
534,535,Dyego Sousa,pt POR,FW,Almería,32,1989,5.9,10.0,6,5.0,4.0,1.0,4.0,5.0,80.0,1.0,4.0,2.0,2.0,1,11.0,14.0,0.0,Matches
535,536,Vinicius Souza,br BRA,MF,Espanyol,23,1999,27.0,99.0,66,41.0,45.0,13.0,33.0,59.0,55.9,26.0,31.0,14.0,17.0,48,147.0,50.0,1.0,Matches
536,537,Jørgen Strand Larsen,no NOR,FW,Celta Vigo,22,2000,18.9,15.0,7,3.0,5.0,7.0,7.0,30.0,23.3,23.0,14.0,5.0,9.0,3,18.0,24.0,0.0,Matches
537,538,Cristhian Stuani,uy URU,FW,Girona,35,1986,12.1,13.0,6,2.0,7.0,4.0,5.0,14.0,35.7,9.0,10.0,0.0,10.0,2,15.0,5.0,0.0,Matches
538,539,Damián Suárez,uy URU,DFMF,Getafe,34,1988,21.6,49.0,33,23.0,19.0,7.0,26.0,48.0,54.2,22.0,40.0,0.0,40.0,15,64.0,36.0,0.0,Matches
539,540,Denis Suárez,es ESP,MFFW,Espanyol,28,1994,10.5,26.0,20,12.0,12.0,2.0,13.0,45.0,28.9,32.0,11.0,1.0,10.0,5,31.0,4.0,0.0,Matches
540,541,Mario Suárez,es ESP,MFDF,Rayo Vallecano,35,1987,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0,0.0,0.0,0.0,Matches
541,542,Suso,es ESP,MFFW,Sevilla,28,1993,11.8,16.0,10,5.0,7.0,4.0,10.0,22.0,45.5,12.0,7.0,1.0,6.0,2,18.0,3.0,0.0,Matches
542,543,Williot Swedberg,se SWE,MF,Celta Vigo,18,2004,0.6,3.0,1,1.0,0.0,2.0,0.0,0.0,,0.0,2.0,0.0,2.0,0,3.0,1.0,0.0,Matches
543,544,Alexander Sørloth,no NOR,FW,Real Sociedad,26,1995,26.5,18.0,9,3.0,6.0,9.0,7.0,14.0,50.0,7.0,15.0,1.0,14.0,2,20.0,26.0,1.0,Matches
544,545,Renato Tapia,pe PER,MFDF,Celta Vigo,27,1995,16.1,47.0,25,21.0,21.0,5.0,18.0,37.0,48.6,19.0,29.0,11.0,18.0,19,66.0,37.0,0.0,Matches
545,546,Aurélien Tchouaméni,fr FRA,MF,Real Madrid,22,2000,23.5,64.0,40,23.0,36.0,5.0,23.0,38.0,60.5,15.0,20.0,6.0,14.0,49,113.0,50.0,0.0,Matches
546,547,Alex Telles,br BRA,DF,Sevilla,29,1992,15.9,21.0,13,15.0,6.0,0.0,13.0,25.0,52.0,12.0,17.0,5.0,12.0,20,41.0,38.0,0.0,Matches
547,548,Marc-André ter Stegen,de GER,GK,Barcelona,30,1992,37.2,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1,1.0,7.0,3.0,Matches
