,_Rk,_Player,_Nation,_Pos,_Squad,_Age,_Born,_90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Matches
285,286,Kiké,es ESP,FW,Osasuna,32,1989,11.3,2,41,11,26.8,3.61,0.97,0.02,0.09,16.4,0.0,1,1,4.4,3.6,0.09,-2.4,-2.6,Matches
286,287,Justin Kluivert,nl NED,FWMF,Valencia,23,1999,16.1,6,43,15,34.9,2.67,0.93,0.12,0.33,18.1,2.0,1,1,6.6,5.9,0.14,-0.6,-0.9,Matches
287,288,Koke,es ESP,MF,Atlético Madrid,30,1992,28.3,0,16,1,6.3,0.57,0.04,0.0,0.0,22.9,0.0,0,0,0.7,0.7,0.05,-0.7,-0.7,Matches
288,289,Luca Koleosho,it ITA,FWDF,Espanyol,17,2004,0.7,1,1,1,100.0,1.53,1.53,1.0,1.0,20.6,0.0,0,0,0.0,0.0,0.03,1.0,1.0,Matches
289,290,Geoffrey Kondogbia,cf CTA,MF,Atlético Madrid,29,1993,11.2,0,11,0,0.0,0.98,0.0,0.0,,19.7,0.0,0,0,0.7,0.7,0.07,-0.7,-0.7,Matches
290,291,Jules Koundé,fr FRA,DF,Barcelona,23,1998,27.0,1,14,1,7.1,0.52,0.04,0.07,1.0,14.3,0.0,0,0,1.1,1.1,0.08,-0.1,-0.1,Matches
291,292,Toni Kroos,de GER,MF,Real Madrid,32,1990,23.9,2,31,11,35.5,1.29,0.46,0.06,0.18,25.4,5.0,0,0,1.4,1.4,0.05,0.6,0.6,Matches
292,293,Takefusa Kubo,jp JPN,FWMF,Real Sociedad,21,2001,27.1,9,72,30,41.7,2.66,1.11,0.13,0.3,17.8,3.0,0,0,5.9,5.9,0.08,3.1,3.1,Matches
293,294,César de la Hoz,es ESP,MF,Almería,30,1992,18.6,1,7,1,14.3,0.38,0.05,0.14,1.0,20.7,0.0,0,0,0.4,0.4,0.06,0.6,0.6,Matches
294,295,Luca de la Torre,us USA,MF,Celta Vigo,24,1998,16.5,0,17,3,17.6,1.03,0.18,0.0,0.0,19.7,0.0,0,0,1.1,1.1,0.06,-1.1,-1.1,Matches
295,296,Érik Lamela,ar ARG,FWMF,Sevilla,30,1992,20.5,6,47,23,48.9,2.29,1.12,0.13,0.26,15.0,2.0,0,0,5.3,5.3,0.11,0.7,0.7,Matches
296,297,Cyle Larin,ca CAN,FW,Valladolid,27,1995,16.3,8,49,17,34.7,3.0,1.04,0.12,0.35,14.1,0.0,2,2,7.5,5.9,0.12,0.5,0.1,Matches
297,298,Juanmi Latasa,es ESP,FW,Getafe,21,2001,5.0,1,15,4,26.7,3.01,0.8,0.07,0.25,16.1,0.0,0,0,1.1,1.1,0.07,-0.1,-0.1,Matches
298,299,Toni Lato,es ESP,DFMF,Valencia,24,1997,10.2,1,9,1,11.1,0.89,0.1,0.11,1.0,17.3,1.0,0,0,0.8,0.8,0.09,0.2,0.2,Matches
299,300,Lázaro,br BRA,FWMF,Almería,20,2002,8.0,6,25,12,48.0,3.14,1.51,0.24,0.5,15.0,0.0,0,0,4.0,4.0,0.16,2.0,2.0,Matches
300,301,Robin Le Normand,es ESP,DF,Real Sociedad,25,1996,31.1,0,12,2,16.7,0.39,0.06,0.0,0.0,12.8,0.0,0,0,1.0,1.0,0.08,-1.0,-1.0,Matches
301,302,Benjamin Lecomte,fr FRA,GK,Espanyol,31,1991,10.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches
302,303,Jeremías Ledesma,ar ARG,GK,Cádiz,29,1993,34.0,0,1,0,0.0,0.03,0.0,0.0,,11.2,0.0,0,0,0.0,0.0,0.05,0.0,0.0,Matches
303,304,Florian Lejeune,fr FRA,DF,Rayo Vallecano,31,1991,28.5,4,41,14,34.1,1.44,0.49,0.1,0.29,28.0,18.0,0,0,2.8,2.8,0.07,1.2,1.2,Matches
304,305,Iñigo Lekue,es ESP,DF,Athletic Club,29,1993,14.7,0,9,1,11.1,0.61,0.07,0.0,0.0,26.7,0.0,0,0,0.2,0.2,0.02,-0.2,-0.2,Matches
305,306,Thomas Lemar,fr FRA,MF,Atlético Madrid,26,1995,13.9,1,13,6,46.2,0.93,0.43,0.08,0.17,21.1,0.0,0,0,0.9,0.9,0.07,0.1,0.1,Matches
306,307,Sergio León,es ESP,FW,Valladolid,33,1989,14.8,6,26,15,57.7,1.75,1.01,0.19,0.33,16.3,0.0,1,2,3.9,2.3,0.09,2.1,2.7,Matches
307,308,Robert Lewandowski,pl POL,FW,Barcelona,33,1988,31.6,23,134,56,41.8,4.24,1.77,0.17,0.41,13.8,5.0,0,1,24.3,23.5,0.18,-1.3,-0.5,Matches
308,309,Samuel Lino,br BRA,FWMF,Valencia,22,1999,32.1,6,96,33,34.4,2.99,1.03,0.06,0.18,17.9,0.0,0,0,7.8,7.7,0.08,-1.8,-1.7,Matches
309,310,Pol Lirola,es ESP,DF,Elche,24,1997,7.0,1,1,1,100.0,0.14,0.14,1.0,1.0,10.5,0.0,0,0,0.2,0.2,0.2,0.8,0.8,Matches
310,311,Javier Llabrés,es ESP,FW,Mallorca,19,2002,0.2,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches
311,312,Marcos Llorente,es ESP,MFDF,Atlético Madrid,27,1995,18.9,1,24,9,37.5,1.27,0.48,0.04,0.11,17.9,0.0,0,0,2.1,2.1,0.09,-1.1,-1.1,Matches
312,313,Giovani Lo Celso,ar ARG,MFFW,Villarreal,26,1996,12.5,2,30,7,23.3,2.4,0.56,0.07,0.29,19.8,3.0,0,0,2.4,2.4,0.08,-0.4,-0.4,Matches
313,314,David López,es ESP,DF,Girona,32,1989,18.4,3,11,8,72.7,0.6,0.44,0.27,0.38,16.9,0.0,0,0,1.5,1.5,0.14,1.5,1.5,Matches
314,315,Diego López,es ESP,GK,Rayo Vallecano,40,1981,1.1,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches
315,316,Diego López,es ESP,FWMF,Valencia,20,2002,5.0,3,12,8,66.7,2.42,1.61,0.25,0.38,10.5,0.0,0,0,3.5,3.5,0.3,-0.5,-0.5,Matches
316,317,Unai López,es ESP,MF,Rayo Vallecano,26,1995,13.9,1,26,10,38.5,1.87,0.72,0.04,0.1,26.5,2.0,0,0,1.3,1.3,0.05,-0.3,-0.3,Matches
317,318,Anthony Lozano,hn HON,FW,Cádiz,29,1993,16.0,1,30,8,26.7,1.87,0.5,0.03,0.13,16.7,0.0,0,0,2.6,2.6,0.09,-1.6,-1.6,Matches
318,319,Pol Lozano,es ESP,MF,Espanyol,22,1999,0.2,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches
319,320,José Luis Gayà,es ESP,DF,Valencia,27,1995,30.1,1,22,8,36.4,0.73,0.27,0.05,0.13,23.8,2.0,0,1,1.9,1.1,0.05,-0.9,-0.1,Matches
320,321,José Luis Morales,es ESP,FWMF,Villarreal,35,1987,13.5,7,41,21,51.2,3.05,1.56,0.17,0.33,14.7,0.0,0,0,6.5,6.5,0.17,0.5,0.5,Matches
321,322,Andriy Lunin,ua UKR,GK,Real Madrid,23,1999,7.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches
322,323,Awer Mabil,au AUS,MFFW,Cádiz,26,1995,1.8,0,3,1,33.3,1.64,0.55,0.0,0.0,17.3,0.0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
323,324,Darwin Machís,ve VEN,FW,Valladolid,29,1993,6.7,0,19,6,31.6,2.85,0.9,0.0,0.0,18.7,0.0,0,0,1.1,1.1,0.06,-1.1,-1.1,Matches
324,325,Pablo Maffeo,es ESP,DF,Mallorca,25,1997,33.1,2,21,4,19.0,0.64,0.12,0.1,0.5,17.4,0.0,0,0,1.8,1.8,0.08,0.2,0.2,Matches
325,326,Lisandro Magallán,ar ARG,DF,Elche,28,1993,10.0,0,6,2,33.3,0.6,0.2,0.0,0.0,11.2,0.0,0,0,0.6,0.6,0.11,-0.6,-0.6,Matches
326,327,Jon Magunacelaya,es ESP,MFFW,Real Sociedad,22,2000,0.7,0,1,1,100.0,1.38,1.38,0.0,0.0,10.8,0.0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
327,328,Nemanja Maksimović,rs SRB,MF,Getafe,27,1995,22.8,0,18,7,38.9,0.79,0.31,0.0,0.0,14.2,0.0,0,0,1.8,1.8,0.1,-1.8,-1.8,Matches
328,329,Hugo Mallo,es ESP,DF,Celta Vigo,31,1991,24.0,0,19,7,36.8,0.79,0.29,0.0,0.0,13.0,0.0,0,0,1.4,1.4,0.07,-1.4,-1.4,Matches
329,330,Mickael Malsa,mq MTQ,MF,Valladolid,26,1995,0.8,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches
330,331,Giorgi Mamardashvili,ge GEO,GK,Valencia,21,2000,38.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches
331,332,Reinildo Mandava,mz MOZ,DF,Atlético Madrid,28,1994,20.6,0,6,0,0.0,0.29,0.0,0.0,,22.7,0.0,0,0,0.4,0.4,0.06,-0.4,-0.4,Matches
332,333,Aïssa Mandi,dz ALG,DF,Villarreal,30,1991,16.2,0,2,2,100.0,0.12,0.12,0.0,0.0,19.9,0.0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
333,334,Marcão,br BRA,DF,Sevilla,26,1996,4.2,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches
334,335,Agustín Marchesín,ar ARG,GK,Celta Vigo,34,1988,19.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches
335,336,Óscar de Marcos,es ESP,DF,Athletic Club,33,1989,31.3,1,4,2,50.0,0.13,0.06,0.25,0.5,20.3,0.0,0,0,0.4,0.4,0.1,0.6,0.6,Matches
336,337,Alberto Marí,es ESP,FWMF,Valencia,21,2001,1.0,1,2,1,50.0,2.09,1.05,0.5,1.0,10.7,0.0,0,0,0.2,0.2,0.12,0.8,0.8,Matches
337,338,José Mari,es ESP,MF,Cádiz,34,1987,4.4,0,5,2,40.0,1.13,0.45,0.0,0.0,24.1,0.0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
338,339,José María Giménez,uy URU,DF,Atlético Madrid,27,1995,26.9,2,22,8,36.4,0.82,0.3,0.09,0.25,14.1,0.0,0,0,2.0,2.0,0.09,0.0,0.0,Matches
339,340,Mariano,do DOM,FW,Real Madrid,28,1993,1.7,0,5,0,0.0,2.87,0.0,0.0,,10.3,0.0,0,0,0.6,0.6,0.11,-0.6,-0.6,Matches
340,341,Pablo Marín,es ESP,MFFW,Real Sociedad,19,2003,4.0,0,9,4,44.4,2.25,1.0,0.0,0.0,16.6,0.0,0,0,1.2,1.2,0.14,-1.2,-1.2,Matches
341,342,Diego Mariño,es ESP,GK,Almería,32,1990,0.5,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches
342,343,Roger Martí,es ESP,FW,Elche,31,1991,7.3,0,6,2,33.3,0.82,0.27,0.0,0.0,15.6,0.0,0,0,0.6,0.6,0.09,-0.6,-0.6,Matches
343,344,Roger Martí,es ESP,FW,Cádiz,31,1991,7.1,1,15,3,20.0,2.11,0.42,0.07,0.33,14.9,0.0,0,0,2.5,2.5,0.16,-1.5,-1.5,Matches
344,345,Ander Martin,es ESP,MFFW,Real Sociedad,21,2000,0.5,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches
345,346,Andrés Martín,es ESP,FWMF,Rayo Vallecano,23,1999,2.3,0,4,2,50.0,1.76,0.88,0.0,0.0,13.7,0.0,0,0,0.5,0.5,0.12,-0.5,-0.5,Matches
346,347,Carlos Martín,es ESP,FWMF,Atlético Madrid,20,2002,0.3,0,1,1,100.0,3.21,3.21,0.0,0.0,16.9,0.0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
347,348,Iván Martín,es ESP,MF,Girona,23,1999,17.6,3,18,8,44.4,1.02,0.45,0.17,0.38,15.7,0.0,0,0,2.4,2.4,0.13,0.6,0.6,Matches
348,349,Arnau Martinez,es ESP,DF,Girona,19,2003,30.4,3,20,3,15.0,0.66,0.1,0.15,1.0,12.7,0.0,0,0,1.9,1.9,0.1,1.1,1.1,Matches
349,350,Iñigo Martínez,es ESP,DF,Athletic Club,31,1991,14.9,1,10,2,20.0,0.67,0.13,0.1,0.5,15.1,3.0,0,0,0.8,0.8,0.08,0.2,0.2,Matches
350,351,Roger Martínez,es ESP,DF,Espanyol,18,2004,0.1,0,1,0,0.0,12.86,0.0,0.0,,26.5,0.0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
351,352,Omar Mascarell,gq EQG,MFDF,Elche,29,1993,27.2,0,9,3,33.3,0.33,0.11,0.0,0.0,22.1,1.0,0,0,0.4,0.4,0.05,-0.4,-0.4,Matches
352,353,Jordi Masip,es ESP,GK,Valladolid,33,1989,27.9,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches
353,354,Jaime Mata,es ESP,FWMF,Getafe,33,1988,4.9,1,14,5,35.7,2.88,1.03,0.07,0.2,12.0,0.0,0,0,1.9,1.9,0.15,-0.9,-0.9,Matches
354,355,Borja Mayoral,es ESP,FW,Getafe,25,1997,30.7,8,50,19,38.0,1.63,0.62,0.16,0.42,14.6,0.0,0,2,7.9,6.3,0.13,0.1,1.7,Matches
355,356,Mamadou Mbaye,sn SEN,DF,Cádiz,24,1998,8.4,0,1,0,0.0,0.12,0.0,0.0,,6.5,0.0,0,0,0.1,0.1,0.1,-0.1,-0.1,Matches
356,357,Fernando Medrano,es ESP,DF,Celta Vigo,22,2000,0.1,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches
357,358,Gonzalo Melero,es ESP,MF,Almería,28,1994,20.6,4,23,10,43.5,1.12,0.49,0.13,0.3,17.2,0.0,1,1,3.0,2.3,0.1,1.0,0.7,Matches
358,359,Memphis,nl NED,FW,Atlético Madrid,28,1994,3.0,4,11,5,45.5,3.67,1.67,0.36,0.8,11.8,0.0,0,0,3.0,3.0,0.27,1.0,1.0,Matches
359,360,Memphis,nl NED,FW,Barcelona,28,1994,1.3,1,6,3,50.0,4.74,2.37,0.17,0.33,11.6,0.0,0,0,0.9,0.9,0.14,0.1,0.1,Matches
360,361,Houboulang Mendes,gw GNB,DF,Almería,24,1998,9.8,0,1,0,0.0,0.1,0.0,0.0,,23.9,0.0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
361,362,Brais Méndez,es ESP,MF,Real Sociedad,25,1997,26.7,8,60,21,35.0,2.24,0.79,0.13,0.38,21.4,9.0,0,0,5.6,5.6,0.09,2.4,2.4,Matches
362,363,Diego Méndez,es ESP,MF,Rayo Vallecano,18,2003,0.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches
363,364,Ferland Mendy,fr FRA,DF,Real Madrid,27,1995,15.0,0,1,0,0.0,0.07,0.0,0.0,,7.3,0.0,0,0,0.3,0.3,0.26,-0.3,-0.3,Matches
364,365,Jorge Meré,es ESP,DF,Cádiz,25,1997,6.7,0,4,1,25.0,0.6,0.15,0.0,0.0,14.6,0.0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
365,366,Mikel Merino,es ESP,MF,Real Sociedad,26,1996,27.7,2,41,16,39.0,1.48,0.58,0.05,0.13,18.1,0.0,0,1,4.4,3.6,0.09,-2.4,-1.6,Matches
366,367,Roque Mesa,es ESP,MF,Valladolid,33,1989,18.0,2,26,10,38.5,1.45,0.56,0.08,0.2,26.5,0.0,0,0,1.4,1.4,0.05,0.6,0.6,Matches
367,368,Éder Militão,br BRA,DF,Real Madrid,24,1998,30.0,5,22,8,36.4,0.73,0.27,0.23,0.63,13.8,0.0,0,0,2.4,2.4,0.11,2.6,2.6,Matches
368,369,Luis Milla,es ESP,MF,Getafe,27,1994,20.6,0,8,1,12.5,0.39,0.05,0.0,0.0,27.7,0.0,0,0,0.3,0.3,0.03,-0.3,-0.3,Matches
369,370,Pere Milla,es ESP,FWMF,Elche,29,1992,20.5,6,33,7,21.2,1.61,0.34,0.09,0.43,15.0,1.0,3,3,5.4,3.0,0.09,0.6,0.0,Matches
370,371,Marko Milovanović,rs SRB,FW,Almería,18,2003,0.2,0,1,0,0.0,6.0,0.0,0.0,,9.4,0.0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
371,372,Óscar Mingueza,es ESP,DF,Celta Vigo,23,1999,14.3,0,5,0,0.0,0.35,0.0,0.0,,12.1,0.0,0,0,0.4,0.4,0.08,-0.4,-0.4,Matches
372,373,Rafa Mir,es ESP,FW,Sevilla,25,1997,14.4,6,50,15,30.0,3.47,1.04,0.12,0.4,12.5,0.0,0,0,7.4,7.4,0.15,-1.4,-1.4,Matches
373,374,Juan Miranda,es ESP,DF,Betis,22,2000,16.4,3,21,8,38.1,1.28,0.49,0.14,0.38,18.8,3.0,0,0,2.4,2.4,0.11,0.6,0.6,Matches
374,375,Stefan Mitrović,rs SRB,DF,Getafe,32,1990,18.7,0,1,0,0.0,0.05,0.0,0.0,,11.7,0.0,0,0,0.1,0.1,0.1,-0.1,-0.1,Matches
375,376,Luka Modrić,hr CRO,MF,Real Madrid,36,1985,19.4,4,29,5,17.2,1.5,0.26,0.1,0.6,20.2,1.0,1,1,4.2,3.4,0.12,-0.2,-0.4,Matches
376,377,Johan Mojica,co COL,DF,Villarreal,29,1992,7.1,0,2,1,50.0,0.28,0.14,0.0,0.0,27.1,0.0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
377,378,Johan Mojica,co COL,DFMF,Elche,29,1992,3.0,0,3,0,0.0,1.0,0.0,0.0,,19.6,0.0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
378,379,Nahuel Molina,ar ARG,DF,Atlético Madrid,24,1998,31.9,4,21,6,28.6,0.66,0.19,0.19,0.67,17.0,0.0,0,0,2.6,2.6,0.13,1.4,1.4,Matches
379,380,Jon Moncayola,es ESP,MFDF,Osasuna,24,1998,27.2,1,36,9,25.0,1.32,0.33,0.03,0.11,25.3,0.0,0,0,2.0,2.0,0.06,-1.0,-1.0,Matches
380,381,Monchu,es ESP,MF,Valladolid,22,1999,22.6,3,39,10,25.6,1.73,0.44,0.08,0.3,24.4,9.0,0,0,2.4,2.4,0.06,0.6,0.6,Matches
381,382,César Montes,mx MEX,DF,Espanyol,25,1997,17.7,3,13,6,46.2,0.74,0.34,0.23,0.5,12.9,0.0,0,0,0.9,0.9,0.07,2.1,2.1,Matches
382,383,Gonzalo Montiel,ar ARG,DF,Sevilla,25,1997,16.9,0,8,1,12.5,0.47,0.06,0.0,0.0,13.7,0.0,0,0,0.8,0.8,0.09,-0.8,-0.8,Matches
383,384,Martín Montoya,es ESP,DF,Betis,31,1991,5.0,0,1,0,0.0,0.2,0.0,0.0,,21.3,0.0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
384,385,Álvaro Morata,es ESP,FW,Atlético Madrid,29,1992,21.1,13,71,32,45.1,3.36,1.52,0.18,0.41,12.2,0.0,0,0,11.9,11.9,0.17,1.1,1.1,Matches
385,386,Jon Morcillo,es ESP,FWMF,Athletic Club,23,1998,0.8,0,1,0,0.0,1.18,0.0,0.0,,10.3,0.0,0,0,0.1,0.1,0.15,-0.1,-0.1,Matches
386,387,Alberto Moreno,es ESP,DF,Villarreal,30,1992,14.4,0,15,3,20.0,1.04,0.21,0.0,0.0,20.7,2.0,0,0,0.9,0.9,0.06,-0.9,-0.9,Matches
387,388,Álex Moreno,es ESP,DF,Betis,29,1993,15.0,0,13,4,30.8,0.87,0.27,0.0,0.0,17.9,0.0,0,0,1.3,1.3,0.1,-1.3,-1.3,Matches
388,389,Diego Moreno,es ESP,DF,Osasuna,21,2001,7.1,0,5,1,20.0,0.71,0.14,0.0,0.0,20.6,0.0,0,0,0.4,0.4,0.08,-0.4,-0.4,Matches
389,390,Gerard Moreno,es ESP,FW,Villarreal,30,1992,13.7,7,41,19,46.3,3.0,1.39,0.15,0.32,15.8,0.0,1,2,9.0,7.5,0.19,-2.0,-1.5,Matches
390,391,Tete Morente,es ESP,MFDF,Elche,25,1996,23.0,4,46,14,30.4,2.0,0.61,0.09,0.29,16.1,0.0,0,0,4.2,4.2,0.09,-0.2,-0.2,Matches
391,392,Ilaix Moriba,gn GUI,MF,Valencia,19,2003,11.2,0,21,5,23.8,1.87,0.45,0.0,0.0,22.5,1.0,0,0,1.2,1.2,0.06,-1.2,-1.2,Matches
392,393,Manu Morlanes,es ESP,MF,Villarreal,23,1999,1.8,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches
393,394,Manu Morlanes,es ESP,MF,Mallorca,23,1999,7.8,1,7,2,28.6,0.89,0.25,0.14,0.5,22.1,0.0,0,0,0.3,0.3,0.04,0.7,0.7,Matches
394,395,Loren Morón,es ESP,FW,Betis,28,1993,0.2,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches
395,396,Cristhian Mosquera,co COL,DF,Valencia,18,2004,1.6,0,2,0,0.0,1.24,0.0,0.0,,9.3,0.0,0,0,0.2,0.2,0.1,-0.2,-0.2,Matches
396,397,Abdul Mumin,gh GHA,DF,Rayo Vallecano,24,1998,10.2,0,6,1,16.7,0.59,0.1,0.0,0.0,11.3,0.0,0,0,0.4,0.4,0.07,-0.4,-0.4,Matches
397,398,Iker Muniain,es ESP,MFFW,Athletic Club,29,1992,18.8,0,28,7,25.0,1.49,0.37,0.0,0.0,18.1,1.0,0,0,3.0,3.0,0.11,-3.0,-3.0,Matches
398,399,Aihen Muñoz,es ESP,DF,Real Sociedad,24,1997,19.5,0,6,2,33.3,0.31,0.1,0.0,0.0,24.8,0.0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
399,400,Álvaro Muñoz,uy URU,FW,Real Madrid,18,2004,0.9,1,2,1,50.0,2.28,1.14,0.5,1.0,8.0,0.0,0,0,0.2,0.2,0.12,0.8,0.8,Matches
400,401,Iker Muñoz,es ESP,MF,Osasuna,19,2002,2.8,0,2,1,50.0,0.71,0.35,0.0,0.0,28.8,0.0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
401,402,Pablo Muñoz,es ESP,MF,Rayo Vallecano,18,2003,0.1,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches
402,403,Vedat Muriqi,xk KVX,FW,Mallorca,28,1994,32.6,15,71,25,35.2,2.18,0.77,0.15,0.44,15.3,0.0,4,5,12.5,8.6,0.12,2.5,2.4,Matches
403,404,Yunus Musah,us USA,MF,Valencia,19,2002,23.4,0,22,3,13.6,0.94,0.13,0.0,0.0,18.4,0.0,0,0,1.8,1.8,0.08,-1.8,-1.8,Matches
404,405,Francisco Mwepu,zm ZAM,FW,Cádiz,22,2000,0.2,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches
405,406,Nacho,es ESP,DF,Real Madrid,32,1990,18.2,1,9,4,44.4,0.49,0.22,0.11,0.25,14.5,0.0,0,0,0.8,0.8,0.09,0.2,0.2,Matches
406,407,Juanjo Narváez,co COL,MFFW,Valladolid,27,1995,1.6,0,3,0,0.0,1.82,0.0,0.0,,10.6,0.0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches
407,408,Matija Nastasić,rs SRB,DF,Mallorca,29,1993,10.1,1,4,2,50.0,0.4,0.2,0.25,0.5,12.2,0.0,0,0,0.5,0.5,0.13,0.5,0.5,Matches
408,409,Roberto Navarro,es ESP,MFFW,Real Sociedad,20,2002,3.9,0,12,5,41.7,3.08,1.28,0.0,0.0,17.0,0.0,0,0,1.0,1.0,0.09,-1.0,-1.0,Matches
409,410,Jesús Navas,es ESP,DFFW,Sevilla,36,1985,22.0,0,10,3,30.0,0.45,0.14,0.0,0.0,24.8,0.0,0,0,0.3,0.3,0.03,-0.3,-0.3,Matches
410,411,Álvaro Negredo,es ESP,FW,Cádiz,36,1985,8.4,1,22,7,31.8,2.62,0.83,0.05,0.14,16.8,0.0,0,0,1.8,1.8,0.08,-0.8,-0.8,Matches
411,412,Tanguy Nianzou,fr FRA,DF,Sevilla,20,2002,15.2,1,6,1,16.7,0.4,0.07,0.17,1.0,12.0,0.0,0,0,0.5,0.5,0.08,0.5,0.5,Matches
412,413,Saúl Ñíguez,es ESP,MFDF,Atlético Madrid,27,1994,12.2,3,21,9,42.9,1.72,0.74,0.14,0.33,17.2,0.0,0,0,2.4,2.4,0.11,0.6,0.6,Matches
413,414,Fernando Niño,es ESP,MFFW,Villarreal,21,2000,0.2,0,1,0,0.0,4.09,0.0,0.0,,11.9,0.0,0,0,0.1,0.1,0.08,-0.1,-0.1,Matches
414,415,Randy Nteka,ao ANG,FWMF,Elche,24,1997,8.1,0,14,4,28.6,1.74,0.5,0.0,0.0,14.3,0.0,0,0,1.3,1.3,0.09,-1.3,-1.3,Matches
415,416,Randy Nteka,ao ANG,FWMF,Rayo Vallecano,24,1997,1.3,0,4,0,0.0,3.1,0.0,0.0,,11.2,0.0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches
416,417,Unai Núñez,es ESP,DF,Celta Vigo,25,1997,35.0,0,15,5,33.3,0.43,0.14,0.0,0.0,14.4,0.0,0,0,1.2,1.2,0.08,-1.2,-1.2,Matches
417,418,Jan Oblak,si SVN,GK,Atlético Madrid,29,1993,27.7,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches
418,419,Brian Ocampo,uy URU,MFFW,Cádiz,23,1999,12.4,1,13,2,15.4,1.05,0.16,0.08,0.5,21.3,0.0,0,0,0.5,0.5,0.04,0.5,0.5,Matches
419,420,Lucas Ocampos,ar ARG,FWMF,Sevilla,28,1994,12.9,4,27,6,22.2,2.09,0.46,0.04,0.17,16.4,0.0,3,3,4.5,2.1,0.08,-0.5,-1.1,Matches
420,421,Álvaro Odriozola,es ESP,DF,Real Madrid,26,1995,0.4,0,1,0,0.0,2.31,0.0,0.0,,13.7,0.0,0,0,0.2,0.2,0.24,-0.2,-0.2,Matches
421,422,Olasagasti,es ESP,MFDF,Real Sociedad,21,2000,0.7,0,3,1,33.3,4.15,1.38,0.0,0.0,29.1,0.0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
422,423,Lucas Olaza,uy URU,DF,Valladolid,28,1994,16.6,0,5,2,40.0,0.3,0.12,0.0,0.0,26.4,2.0,0,0,0.4,0.4,0.08,-0.4,-0.4,Matches
423,424,Brian Oliván,es ESP,DF,Espanyol,28,1994,26.7,1,15,4,26.7,0.56,0.15,0.07,0.25,24.5,1.0,0,0,0.6,0.6,0.04,0.4,0.4,Matches
424,425,Lucas Oliveira Rosa,br BRA,DF,Valladolid,22,2000,10.3,0,6,1,16.7,0.58,0.1,0.0,0.0,18.1,0.0,0,0,0.4,0.4,0.06,-0.4,-0.4,Matches
425,426,Aimar Oroz,es ESP,MFFW,Osasuna,20,2001,22.4,3,22,7,31.8,0.98,0.31,0.09,0.29,17.2,2.0,1,1,3.6,2.8,0.13,-0.6,-0.8,Matches
426,427,Pedro Ortiz,es ESP,MF,Sevilla,21,2000,0.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches
