,_Rk,_Player,_Nation,_Pos,_Squad,_Age,_Born,PlayingTime_MP,PlayingTime_Min,PlayingTime_Mn/MP,PlayingTime_Min%,PlayingTime_90s,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,TeamSuccess_PPM,TeamSuccess_onG,TeamSuccess_onGA,TeamSuccess_+/-,TeamSuccess_+/-90,TeamSuccess_On-Off,TeamSuccess(xG)_onxG,TeamSuccess(xG)_onxGA,TeamSuccess(xG)_xG+/-,TeamSuccess(xG)_xG+/-90,TeamSuccess(xG)_On-Off,Matches
385,386,Kevin Lasagna,it ITA,FWMF,Hellas Verona,29,1992,26,1572.0,60.0,46.0,17.5,17,76.0,7,9,31.0,0,0.81,13.0,26.0,-13.0,-0.74,-0.01,16.6,21.9,-5.3,-0.31,0.12,Matches
386,387,Armand Lauriente,fr FRA,FW,Sassuolo,23,1998,28,2175.0,78.0,63.6,24.2,27,80.0,9,1,25.0,0,1.29,33.0,33.0,0.0,0.0,1.01,33.0,28.3,4.6,0.19,0.39,Matches
387,388,Valentino Lazaro,at AUT,DF,Torino,26,1996,23,1373.0,60.0,40.1,15.3,15,80.0,6,8,22.0,3,1.17,17.0,17.0,0.0,0.0,-0.04,16.1,18.5,-2.4,-0.16,-0.35,Matches
388,389,Marko Lazetić,rs SRB,FW,Milan,18,2004,1,9.0,9.0,0.3,0.1,0,,0,1,9.0,4,1.0,0.0,0.0,0.0,0.0,-0.55,0.1,0.2,-0.1,-1.34,-1.81,Matches
389,390,Darko Lazović,rs SRB,MFDF,Hellas Verona,31,1990,30,2242.0,75.0,65.6,24.9,27,79.0,12,3,36.0,0,0.94,23.0,36.0,-13.0,-0.52,0.62,24.1,31.4,-7.3,-0.3,0.22,Matches
390,391,Manuel Lazzari,it ITA,DF,Lazio,28,1993,28,1879.0,67.0,54.9,20.9,22,80.0,10,6,21.0,7,1.75,31.0,16.0,15.0,0.72,-0.16,26.2,23.1,3.1,0.15,-0.25,Matches
391,392,Rafael Leão,pt POR,FWMF,Milan,23,1999,35,2421.0,69.0,70.8,26.9,28,79.0,13,7,31.0,0,2.0,53.0,31.0,22.0,0.82,0.91,44.5,27.9,16.6,0.62,0.51,Matches
392,393,Mats Lemmens,be BEL,DF,Lecce,20,2002,0,,,,,0,,0,0,,20,,,,,,,,,,,,Matches
393,394,Mehdi Léris,dz ALG,MFDF,Sampdoria,24,1998,32,2460.0,77.0,71.9,27.3,29,81.0,20,3,34.0,1,0.53,20.0,48.0,-28.0,-1.02,0.76,26.7,48.0,-21.3,-0.78,0.23,Matches
394,395,Maxime Leverbe,fr FRA,DF,Sampdoria,25,1997,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
395,396,Karol Linetty,pl POL,MF,Torino,27,1995,32,1886.0,59.0,55.1,21.0,22,76.0,10,10,21.0,5,1.41,22.0,26.0,-4.0,-0.19,-0.48,24.9,23.4,1.5,0.07,0.05,Matches
396,397,Marcin Listkowski,pl POL,MFFW,Lecce,24,1998,5,77.0,15.0,2.3,0.9,0,,0,5,15.0,13,0.4,0.0,1.0,-1.0,-1.17,-0.85,0.4,1.8,-1.4,-1.63,-1.5,Matches
397,398,Diego Llorente,es ESP,DF,Roma,28,1993,9,573.0,64.0,16.8,6.4,5,90.0,5,4,31.0,6,1.78,12.0,7.0,5.0,0.79,0.56,11.9,6.4,5.5,0.87,0.25,Matches
398,399,Stanislav Lobotka,sk SVK,MF,Napoli,27,1994,38,3101.0,82.0,90.7,34.5,34,87.0,20,4,38.0,0,2.37,75.0,27.0,48.0,1.39,1.11,60.1,29.1,31.0,0.9,0.34,Matches
399,400,Manuel Locatelli,it ITA,MF,Juventus,24,1998,32,2446.0,76.0,71.5,27.2,29,81.0,16,3,31.0,2,1.94,40.0,19.0,21.0,0.77,0.59,40.5,27.8,12.7,0.47,0.38,Matches
400,401,Luka Lochoshvili,ge GEO,DF,Cremonese,24,1998,25,1839.0,74.0,53.8,20.4,22,79.0,9,3,31.0,7,0.72,21.0,33.0,-12.0,-0.59,0.61,21.1,32.2,-11.1,-0.54,0.39,Matches
401,402,Ademola Lookman,ng NGA,FWMF,Atalanta,24,1997,31,1729.0,56.0,50.6,19.2,20,73.0,3,11,25.0,1,1.65,38.0,23.0,15.0,0.78,0.62,34.7,20.9,13.8,0.72,0.58,Matches
402,403,Maxime Lopez,fr FRA,MF,Sassuolo,24,1997,30,2296.0,77.0,67.1,25.5,25,85.0,18,5,34.0,2,1.27,29.0,36.0,-7.0,-0.27,0.29,34.6,33.3,1.3,0.05,0.0,Matches
403,404,Arttu Lötjönen,fi FIN,DF,Sampdoria,18,2004,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
404,405,Corentin Louakima,fr FRA,DF,Roma,19,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
405,406,Matteo Lovato,it ITA,DF,Salernitana,22,2000,17,814.0,48.0,23.8,9.0,8,74.0,4,9,25.0,9,1.06,11.0,22.0,-11.0,-1.22,-1.11,8.3,19.3,-11.1,-1.22,-0.56,Matches
406,407,Sandi Lovrić,si SVN,MF,Udinese,24,1998,37,2335.0,63.0,68.3,25.9,28,75.0,6,9,27.0,0,1.22,29.0,34.0,-5.0,-0.19,-0.52,30.5,36.7,-6.1,-0.24,-0.34,Matches
407,408,Hirving Lozano,mx MEX,FW,Napoli,27,1995,32,1605.0,50.0,46.9,17.8,20,67.0,1,12,22.0,1,2.41,39.0,8.0,31.0,1.74,0.85,29.3,11.9,17.4,0.98,0.21,Matches
408,409,Jhon Lucumí,co COL,DF,Bologna,24,1998,33,2900.0,88.0,84.8,32.2,33,88.0,31,0,,1,1.58,51.0,39.0,12.0,0.37,1.76,39.0,40.2,-1.2,-0.04,0.59,Matches
409,410,José Luis Palomino,ar ARG,DF,Atalanta,32,1990,15,759.0,51.0,22.2,8.4,8,79.0,6,7,18.0,2,1.8,25.0,15.0,10.0,1.19,0.92,17.2,10.4,6.8,0.8,0.48,Matches
410,411,Romelu Lukaku,be BEL,FW,Inter,29,1993,25,1660.0,66.0,48.5,18.4,19,81.0,10,6,21.0,1,1.8,27.0,16.0,11.0,0.6,-0.32,33.9,18.3,15.6,0.84,0.03,Matches
411,412,Saša Lukić,rs SRB,MF,Torino,25,1996,16,1195.0,75.0,34.9,13.3,13,87.0,12,3,23.0,0,1.06,13.0,18.0,-5.0,-0.38,-0.62,13.7,17.4,-3.7,-0.28,-0.5,Matches
412,413,Sebastiano Luperto,it ITA,DF,Empoli,25,1996,36,3135.0,87.0,91.7,34.8,36,87.0,32,0,,0,1.08,34.0,44.0,-10.0,-0.29,0.34,34.9,53.5,-18.6,-0.54,-0.27,Matches
413,414,Charalambos Lykogiannis,gr GRE,DF,Bologna,28,1993,21,1108.0,53.0,32.4,12.3,11,75.0,5,10,29.0,17,1.1,16.0,19.0,-3.0,-0.24,-0.52,13.6,15.4,-1.7,-0.14,-0.02,Matches
414,415,Giulio Maggiore,it ITA,MF,Salernitana,24,1998,16,894.0,56.0,26.1,9.9,11,65.0,4,5,36.0,7,1.0,15.0,14.0,1.0,0.1,0.64,12.3,14.8,-2.5,-0.25,0.74,Matches
415,416,Giangiacomo Magnani,it ITA,DF,Hellas Verona,26,1995,24,1532.0,64.0,44.8,17.0,19,73.0,10,5,30.0,5,1.08,14.0,24.0,-10.0,-0.59,0.27,16.1,23.1,-7.0,-0.41,-0.07,Matches
416,417,Federico Magro,it ITA,GK,Lazio,17,2005,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
417,418,Mike Maignan,fr FRA,GK,Milan,27,1995,22,1978.0,90.0,57.8,22.0,22,90.0,21,0,,0,1.82,37.0,21.0,16.0,0.73,0.42,34.3,22.1,12.2,0.56,0.21,Matches
418,419,Jordan Majchrzak,pl POL,FW,Roma,17,2004,1,14.0,14.0,0.4,0.2,0,,0,1,14.0,5,0.0,1.0,0.0,1.0,6.43,6.14,0.4,0.0,0.4,2.37,1.71,Matches
419,420,Jean-Victor Makengo,fr FRA,MF,Udinese,24,1998,16,805.0,50.0,23.5,8.9,11,65.0,0,5,19.0,1,1.63,13.0,11.0,2.0,0.22,0.33,11.3,12.9,-1.6,-0.18,-0.06,Matches
420,421,Lorenzo Malagrida,it ITA,MFDF,Sampdoria,18,2003,6,109.0,18.0,3.2,1.2,0,,0,6,18.0,18,0.17,0.0,5.0,-5.0,-4.13,-2.99,0.7,4.2,-3.5,-2.88,-2.1,Matches
421,422,Daniel Maldini,it ITA,FWMF,Spezia,20,2001,18,628.0,35.0,18.4,7.0,4,57.0,0,14,29.0,10,0.61,5.0,11.0,-6.0,-0.86,-0.05,8.1,12.1,-4.0,-0.57,-0.12,Matches
422,423,Youssef Maleh,ma MAR,MF,Fiorentina,23,1998,7,297.0,42.0,8.7,3.3,4,64.0,0,3,14.0,7,1.29,3.0,6.0,-3.0,-0.91,-1.28,5.3,4.6,0.7,0.21,-0.11,Matches
423,424,Youssef Maleh,ma MAR,MF,Lecce,23,1998,17,674.0,40.0,19.7,7.5,7,66.0,0,10,21.0,3,0.88,6.0,14.0,-8.0,-1.07,-0.9,8.0,9.5,-1.5,-0.19,-0.04,Matches
424,425,Ruslan Malinovskyi,ua UKR,MFFW,Atalanta,29,1993,15,553.0,37.0,16.2,6.1,5,68.0,0,10,21.0,1,1.67,9.0,8.0,1.0,0.16,-0.37,8.4,7.0,1.4,0.24,-0.23,Matches
425,426,Gianluca Mancini,it ITA,DF,Roma,26,1996,35,2858.0,82.0,83.6,31.8,33,84.0,23,2,41.0,2,1.69,35.0,28.0,7.0,0.22,-0.58,43.9,25.3,18.6,0.58,-0.5,Matches
426,427,Rolando Mandragora,it ITA,MF,Fiorentina,25,1997,29,1950.0,67.0,57.0,21.7,22,82.0,11,7,22.0,5,1.55,29.0,22.0,7.0,0.32,0.14,32.8,23.3,9.5,0.44,0.31,Matches
427,428,Federico Marchetti,it ITA,GK,Spezia,39,1983,1,66.0,66.0,1.9,0.7,0,,0,1,66.0,16,0.5,0.0,2.0,-2.0,-2.73,-1.95,1.2,0.9,0.3,0.38,0.87,Matches
428,429,Riccardo Marchizza,it ITA,DF,Sassuolo,24,1998,10,283.0,28.0,8.3,3.1,3,62.0,0,7,14.0,28,1.7,6.0,9.0,-3.0,-0.95,-0.64,3.4,4.1,-0.8,-0.24,-0.32,Matches
429,430,Gian Marco Fantoni,it ITA,GK,Empoli,18,2004,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
430,431,Gian Marco Ferrari,it ITA,DF,Sassuolo,30,1992,33,2223.0,67.0,65.0,24.7,24,88.0,21,9,13.0,4,1.09,27.0,40.0,-13.0,-0.53,-0.45,35.5,35.3,0.2,0.01,-0.12,Matches
431,432,Davide Marfella,it ITA,GK,Napoli,22,1999,0,,,,,0,,0,0,,37,,,,,,,,,,,,Matches
432,433,Pablo Marí,es ESP,DF,Monza,28,1993,30,2487.0,83.0,72.7,27.6,28,86.0,25,2,35.0,1,1.43,37.0,37.0,0.0,0.0,0.39,33.6,38.6,-5.0,-0.18,-0.14,Matches
433,434,Mirko Marić,hr CRO,FW,Monza,27,1995,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
434,435,Răzvan Marin,ro ROU,MF,Empoli,26,1996,33,2538.0,77.0,74.2,28.2,28,86.0,21,5,25.0,1,1.09,25.0,39.0,-14.0,-0.5,-0.7,26.8,40.9,-14.1,-0.5,0.05,Matches
435,436,Marlon,br BRA,DF,Monza,26,1995,28,1592.0,57.0,46.5,17.7,18,75.0,10,10,23.0,5,1.32,15.0,26.0,-11.0,-0.62,-0.97,20.2,25.1,-4.9,-0.28,-0.25,Matches
436,437,Luca Marrone,it ITA,DF,Monza,32,1990,2,135.0,68.0,3.9,1.5,2,68.0,1,0,,6,0.0,1.0,4.0,-3.0,-2.0,-1.97,1.7,2.6,-0.9,-0.62,-0.5,Matches
437,438,Tommaso Martinelli,it ITA,GK,Fiorentina,16,2006,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
438,439,Lautaro Martínez,ar ARG,FW,Inter,24,1997,38,2576.0,68.0,75.3,28.6,27,84.0,18,11,27.0,0,1.89,59.0,37.0,22.0,0.77,0.02,53.1,27.0,26.1,0.91,0.33,Matches
439,440,Lucas Martínez Quarta,ar ARG,DF,Fiorentina,26,1996,27,2171.0,80.0,63.5,24.1,25,84.0,20,2,41.0,8,1.48,33.0,31.0,2.0,0.08,-0.49,33.4,28.3,5.1,0.21,-0.26,Matches
440,441,Adam Marušić,me MNE,DF,Lazio,29,1992,33,2760.0,84.0,80.7,30.7,31,86.0,23,2,40.0,1,1.91,47.0,25.0,22.0,0.72,-0.37,39.6,33.8,5.8,0.19,-0.35,Matches
441,442,Adam Masina,ma MAR,DF,Udinese,28,1994,14,789.0,56.0,23.1,8.8,8,82.0,5,6,22.0,6,1.07,12.0,14.0,-2.0,-0.23,-0.26,11.6,14.8,-3.1,-0.36,-0.3,Matches
442,443,Nemanja Matić,rs SRB,MF,Roma,33,1988,35,1852.0,53.0,54.2,20.6,16,85.0,11,19,26.0,1,1.69,34.0,23.0,11.0,0.53,0.48,33.8,20.2,13.7,0.67,0.0,Matches
443,444,Luís Maximiano,pt POR,GK,Lazio,23,1999,1,5.0,5.0,0.1,0.1,1,5.0,0,0,,36,3.0,0.0,0.0,0.0,0.0,-0.79,0.1,0.0,0.1,0.99,0.73,Matches
444,445,Pasquale Mazzocchi,it ITA,DF,Salernitana,27,1995,27,1958.0,73.0,57.3,21.8,23,80.0,10,4,31.0,1,1.3,28.0,34.0,-6.0,-0.28,0.22,21.9,34.7,-12.8,-0.59,0.5,Matches
445,446,Ibrahima Mbaye,sn SEN,DFMF,Bologna,27,1994,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
446,447,Weston McKennie,us USA,MFDF,Juventus,23,1998,15,1052.0,70.0,30.8,11.7,13,76.0,6,2,30.0,1,1.73,15.0,13.0,2.0,0.17,-0.63,16.0,14.5,1.4,0.12,-0.34,Matches
447,448,Gary Medel,cl CHI,MFDF,Bologna,34,1987,29,1478.0,51.0,43.2,16.4,17,76.0,6,12,15.0,5,1.45,24.0,25.0,-1.0,-0.06,-0.29,18.4,20.4,-2.0,-0.12,0.01,Matches
448,449,Soualiho Meïté,fr FRA,MF,Cremonese,28,1994,31,2366.0,76.0,69.2,26.3,28,82.0,19,3,21.0,1,0.84,24.0,47.0,-23.0,-0.87,-0.02,26.0,45.8,-19.8,-0.75,-0.11,Matches
449,450,Leonardo Mendicino,it ITA,MF,Atalanta,16,2006,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
450,451,Alex Meret,it ITA,GK,Napoli,25,1997,34,3060.0,90.0,89.5,34.0,34,90.0,34,0,,4,2.44,72.0,24.0,48.0,1.41,1.16,58.9,27.2,31.7,0.93,0.61,Matches
451,452,Davide Merola,it ITA,FW,Empoli,22,2000,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
452,453,Yıldırım Mert Çetin,tr TUR,DF,Lecce,25,1997,1,20.0,20.0,0.6,0.2,1,20.0,0,0,,9,0.0,0.0,1.0,-1.0,-4.5,-4.18,0.0,0.7,-0.6,-2.86,-2.71,Matches
453,454,Junior Messias,br BRA,FWDF,Milan,31,1991,25,1498.0,60.0,43.8,16.6,19,70.0,3,6,29.0,4,1.8,32.0,19.0,13.0,0.78,0.41,23.4,16.1,7.4,0.44,-0.04,Matches
454,455,Alessandro Micai,it ITA,GK,Salernitana,29,1993,0,,,,,0,,0,0,,9,,,,,,,,,,,,Matches
455,456,Tommaso Milanese,it ITA,MF,Cremonese,20,2002,2,27.0,14.0,0.8,0.3,0,,0,2,14.0,18,0.0,0.0,1.0,-1.0,-3.33,-2.48,0.2,0.9,-0.7,-2.19,-1.48,Matches
456,457,Nikola Milenković,rs SRB,DF,Fiorentina,24,1997,27,2137.0,79.0,62.5,23.7,23,86.0,21,4,39.0,9,1.48,34.0,27.0,7.0,0.29,0.08,35.4,27.0,8.5,0.36,0.13,Matches
457,458,Arkadiusz Milik,pl POL,FW,Juventus,28,1994,27,1586.0,59.0,46.4,17.6,17,77.0,6,10,28.0,1,1.74,28.0,13.0,15.0,0.85,0.46,28.0,18.2,9.8,0.56,0.37,Matches
458,459,Sergej Milinković-Savić,rs SRB,MF,Lazio,27,1995,36,3022.0,84.0,88.4,33.6,34,87.0,25,2,37.0,1,1.89,54.0,27.0,27.0,0.8,0.13,43.9,38.2,5.6,0.17,-0.78,Matches
459,460,Vanja Milinković-Savić,rs SRB,GK,Torino,25,1997,38,3420.0,90.0,100.0,38.0,38,90.0,38,0,,0,1.39,42.0,41.0,1.0,0.03,,41.8,40.0,1.8,0.05,,Matches
460,461,Kim Min-jae,kr KOR,DF,Napoli,25,1996,35,3050.0,87.0,89.2,33.9,35,87.0,30,0,,2,2.4,70.0,24.0,46.0,1.36,0.63,57.0,27.9,29.1,0.86,-0.08,Matches
461,462,Aleksei Miranchuk,ru RUS,MF,Torino,26,1995,29,2089.0,72.0,61.1,23.2,24,82.0,12,5,26.0,1,1.38,29.0,24.0,5.0,0.22,0.49,23.1,22.6,0.5,0.02,-0.06,Matches
462,463,Antonio Mirante,it ITA,GK,Milan,39,1983,1,2.0,2.0,0.1,0.0,0,,0,1,2.0,37,3.0,1.0,0.0,1.0,45.0,44.47,1.1,0.0,1.1,49.3,48.87,Matches
463,464,Fabio Miretti,it ITA,MFFW,Juventus,18,2003,27,1234.0,46.0,36.1,13.7,14,67.0,1,13,23.0,7,1.78,14.0,9.0,5.0,0.36,-0.38,18.6,15.2,3.4,0.25,-0.17,Matches
464,465,Filippo Missori,it ITA,DF,Roma,18,2004,3,181.0,60.0,5.3,2.0,2,90.0,2,1,1.0,2,0.33,1.0,2.0,-1.0,-0.5,-0.86,2.5,2.7,-0.1,-0.07,-0.78,Matches
465,466,Henrikh Mkhitaryan,am ARM,MF,Inter,33,1989,31,1986.0,64.0,58.1,22.1,24,75.0,6,7,26.0,1,1.84,44.0,18.0,26.0,1.18,0.99,41.9,18.0,23.9,1.09,0.61,Matches
466,467,Salvatore Molina,it ITA,DF,Monza,30,1992,5,229.0,46.0,6.7,2.5,1,79.0,0,4,38.0,2,0.2,1.0,6.0,-5.0,-1.97,-1.99,2.4,4.3,-1.8,-0.73,-0.63,Matches
467,468,Daniele Montevago,it ITA,FW,Sampdoria,19,2003,6,231.0,39.0,6.8,2.6,3,63.0,1,3,14.0,3,0.5,0.0,4.0,-4.0,-1.56,-0.34,1.7,2.1,-0.5,-0.19,0.7,Matches
468,469,Lorenzo Montipò,it ITA,GK,Hellas Verona,26,1996,37,3330.0,90.0,97.4,37.0,37,90.0,37,0,,0,0.87,31.0,59.0,-28.0,-0.76,-0.76,34.7,48.8,-14.1,-0.38,-0.38,Matches
469,470,Nikola Moro,hr CRO,MF,Bologna,24,1998,26,1226.0,47.0,35.8,13.6,12,76.0,5,14,23.0,9,1.62,23.0,16.0,7.0,0.51,0.64,17.1,19.5,-2.5,-0.18,-0.08,Matches
470,471,Raúl Moro,es ESP,FW,Lazio,19,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
471,472,Dany Mota,pt POR,FWMF,Monza,24,1998,29,1912.0,66.0,55.9,21.2,21,79.0,6,8,33.0,2,1.52,28.0,22.0,6.0,0.28,0.88,23.0,28.4,-5.4,-0.25,-0.25,Matches
472,473,Andrei Motoc,ro ROU,MF,Salernitana,20,2002,0,,,,,0,,0,0,,13,,,,,,,,,,,,Matches
473,474,Mattia Motolese,it ITA,DF,Bologna,18,2004,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
474,475,João Moutinho,pt POR,DFFW,Spezia,24,1998,4,58.0,15.0,1.7,0.6,0,,0,4,15.0,1,1.0,0.0,2.0,-2.0,-3.1,-2.33,0.1,1.4,-1.3,-1.99,-1.55,Matches
475,476,Endri Muhameti,al ALB,MF,Atalanta,18,2004,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
476,477,Mert Müldür,tr TUR,FWDF,Sassuolo,23,1999,2,13.0,7.0,0.4,0.1,1,6.0,0,1,7.0,6,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,-0.32,-0.37,Matches
477,478,Luis Muriel,co COL,FWMF,Atalanta,31,1991,29,1073.0,37.0,31.4,11.9,10,65.0,0,19,22.0,2,1.59,20.0,15.0,5.0,0.42,-0.08,17.9,11.9,6.0,0.5,0.1,Matches
478,479,Jeison Murillo,co COL,DF,Sampdoria,30,1992,20,1057.0,53.0,30.9,11.7,12,74.0,5,8,22.0,12,0.6,7.0,23.0,-16.0,-1.36,-0.18,8.1,19.2,-11.0,-0.94,-0.13,Matches
479,480,Nicola Murru,it ITA,DF,Sampdoria,27,1994,20,784.0,39.0,22.9,8.7,5,81.0,4,15,25.0,15,0.75,4.0,17.0,-13.0,-1.49,-0.33,7.6,19.0,-11.4,-1.3,-0.59,Matches
480,481,Juan Musso,ar ARG,GK,Atalanta,28,1994,24,2077.0,87.0,60.7,23.1,24,87.0,23,0,,10,1.79,41.0,27.0,14.0,0.61,0.34,36.5,23.5,13.1,0.57,0.35,Matches
481,482,Joakim Mæhle,dk DEN,DFMF,Atalanta,25,1997,34,2209.0,65.0,64.6,24.5,25,82.0,12,9,19.0,2,1.62,39.0,33.0,6.0,0.24,-0.65,36.7,30.4,6.3,0.26,-0.48,Matches
482,483,Caumenan N'Guessan,fr FRA,DF,Torino,18,2003,0,,,,,0,,0,0,,9,,,,,,,,,,,,Matches
483,484,Herculano Nabian,pt POR,MF,Empoli,18,2004,1,1.0,1.0,0.0,0.0,0,,0,1,1.0,1,0.0,0.0,0.0,0.0,0.0,0.32,0.1,0.2,-0.1,-12.91,-12.4,Matches
484,485,Matija Nastasić,rs SRB,DF,Fiorentina,29,1993,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
485,486,Lapo Nava,it ITA,GK,Milan,18,2004,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
486,487,Michel Ndary Adopo,fr FRA,MFDF,Torino,22,2000,9,264.0,29.0,7.7,2.9,3,68.0,0,6,10.0,29,1.89,3.0,3.0,0.0,0.0,-0.03,2.9,3.8,-0.9,-0.29,-0.37,Matches
487,488,Maissa Ndiaye,sn SEN,DF,Cremonese,20,2002,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches
488,489,Tanguy Ndombele,fr FRA,MF,Napoli,25,1996,30,807.0,27.0,23.6,9.0,8,58.0,0,22,16.0,6,2.43,10.0,7.0,3.0,0.33,-1.25,12.2,6.7,5.5,0.62,-0.32,Matches
489,490,Ilija Nestorovski,mk MKD,FWMF,Udinese,32,1990,21,638.0,30.0,18.7,7.1,5,85.0,4,16,13.0,12,0.95,13.0,8.0,5.0,0.71,0.9,8.1,8.0,0.1,0.01,0.17,Matches
490,491,Cyril Ngonge,be BEL,MFFW,Hellas Verona,22,2000,14,745.0,53.0,21.8,8.3,9,71.0,2,5,22.0,4,1.13,8.0,9.0,-1.0,-0.12,0.79,8.3,10.4,-2.1,-0.25,0.15,Matches
491,492,Aurélien Nguiamba,fr FRA,MF,Spezia,23,1999,0,,,,,0,,0,0,,8,,,,,,,,,,,,Matches
492,493,Hans Nicolussi Caviglia,it ITA,MF,Salernitana,22,2000,12,586.0,49.0,17.1,6.5,6,75.0,3,6,22.0,10,1.0,6.0,17.0,-11.0,-1.69,-1.59,6.2,12.8,-6.7,-1.02,-0.27,Matches
493,494,Dimitris Nikolaou,gr GRE,DF,Spezia,23,1998,36,2958.0,82.0,86.5,32.9,34,87.0,27,2,7.0,0,0.84,28.0,53.0,-25.0,-0.76,0.41,35.4,50.4,-15.0,-0.46,0.12,Matches
494,495,Samuel Ntanda,be BEL,MF,Sampdoria,17,2005,1,4.0,4.0,0.1,0.0,0,,0,1,4.0,0,0.0,0.0,0.0,0.0,0.0,1.24,0.1,0.1,0.0,0.0,0.85,Matches
495,496,Bram Nuytinck,nl NED,DF,Udinese,32,1990,6,385.0,64.0,11.3,4.3,3,86.0,2,3,42.0,8,1.5,5.0,6.0,-1.0,-0.23,-0.23,4.0,6.6,-2.6,-0.61,-0.55,Matches
496,497,Bram Nuytinck,nl NED,DF,Sampdoria,32,1990,19,1498.0,79.0,43.8,16.6,19,79.0,12,0,,0,0.63,14.0,31.0,-17.0,-1.02,0.38,17.6,30.6,-13.0,-0.78,0.12,Matches
497,498,M'Bala Nzola,ao ANG,FW,Spezia,25,1996,31,2653.0,86.0,77.6,29.5,29,89.0,26,2,35.0,0,0.91,26.0,43.0,-17.0,-0.58,1.07,32.0,47.4,-15.3,-0.52,-0.21,Matches
498,499,Pedro Obiang,gq EQG,MF,Sassuolo,30,1992,17,876.0,52.0,25.6,9.7,11,72.0,4,6,13.0,21,1.47,17.0,17.0,0.0,0.0,0.5,14.7,12.3,2.4,0.24,0.26,Matches
499,500,Guillermo Ochoa,mx MEX,GK,Salernitana,37,1985,20,1800.0,90.0,52.6,20.0,20,90.0,20,0,,3,1.1,26.0,33.0,-7.0,-0.35,0.04,17.9,33.7,-15.8,-0.79,0.02,Matches
500,501,Marios Oikonomou,gr GRE,DF,Sampdoria,29,1992,6,220.0,37.0,6.4,2.4,3,57.0,0,3,17.0,9,0.33,1.0,6.0,-5.0,-2.05,-0.86,2.6,4.3,-1.7,-0.7,0.15,Matches
501,502,David Okereke,ng NGA,FWMF,Cremonese,24,1997,33,2266.0,69.0,66.3,25.2,25,79.0,9,8,36.0,2,0.73,23.0,41.0,-18.0,-0.71,0.45,27.3,43.8,-16.5,-0.66,0.19,Matches
502,503,Caleb Okoli,it ITA,DF,Atalanta,21,2001,17,960.0,56.0,28.1,10.7,9,85.0,8,8,24.0,19,1.76,19.0,10.0,9.0,0.84,0.51,17.3,9.7,7.6,0.72,0.4,Matches
503,504,Mathías Olivera,uy URU,DF,Napoli,24,1997,30,1643.0,55.0,48.0,18.3,17,87.0,14,13,13.0,6,2.37,29.0,11.0,18.0,0.99,-0.58,24.8,15.5,9.3,0.51,-0.69,Matches
504,505,Jan Oliveras,es ESP,DF,Roma,18,2004,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
505,506,André Onana,cm CMR,GK,Inter,26,1996,24,2160.0,90.0,63.2,24.0,24,90.0,24,0,,14,1.88,39.0,24.0,15.0,0.62,-0.38,42.5,21.8,20.7,0.86,0.08,Matches
506,507,Divock Origi,be BEL,FW,Milan,27,1995,27,1027.0,38.0,30.0,11.4,10,70.0,2,17,19.0,4,1.63,14.0,13.0,1.0,0.09,-0.66,15.5,13.2,2.3,0.2,-0.38,Matches
507,508,Riccardo Orsolini,it ITA,FW,Bologna,25,1997,32,2124.0,66.0,62.1,23.6,22,83.0,12,10,30.0,2,1.59,31.0,31.0,0.0,0.0,-0.28,28.1,30.3,-2.1,-0.09,0.1,Matches
508,509,Victor Osimhen,ng NGA,FW,Napoli,23,1998,32,2566.0,80.0,75.0,28.5,30,83.0,13,2,32.0,0,2.34,59.0,17.0,42.0,1.47,0.74,49.0,20.0,29.1,1.02,0.61,Matches
509,510,Remi Oudin,fr FRA,FWMF,Lecce,25,1996,31,1321.0,43.0,38.6,14.7,12,77.0,4,19,21.0,3,1.03,12.0,15.0,-3.0,-0.2,0.22,17.2,14.0,3.3,0.22,0.62,Matches
510,511,Adam Ounas,dz ALG,FW,Napoli,25,1996,2,15.0,8.0,0.4,0.2,0,,0,2,8.0,0,3.0,1.0,0.0,1.0,6.0,4.73,0.3,0.0,0.3,1.51,0.64,Matches
511,512,Daniele Padelli,it ITA,GK,Udinese,36,1985,0,,,,,0,,0,0,,38,,,,,,,,,,,,Matches
