,_Rk,_Player,_Nation,_Pos,_Squad,_Age,_Born,_90s,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,_Ast,_xAG,Expected_xA,Expected_A-xAG,_KP,_1/3,_PPA,_CrsPA,_PrgP,Matches
414,415,Randy Nteka,ao ANG,FWMF,Elche,24,1997,8.1,118.0,171.0,69.0,1458.0,339.0,76.0,101.0,75.2,22.0,32.0,68.8,7.0,14.0,50.0,0,0.9,0.7,-0.9,6.0,8.0,3.0,0.0,13.0,Matches
415,416,Randy Nteka,ao ANG,FWMF,Rayo Vallecano,24,1997,1.3,49.0,65.0,75.4,752.0,155.0,23.0,31.0,74.2,20.0,21.0,95.2,3.0,6.0,50.0,0,0.0,0.1,0.0,1.0,7.0,1.0,0.0,6.0,Matches
416,417,Unai Núñez,es ESP,DF,Celta Vigo,25,1997,35.0,1744.0,2023.0,86.2,35775.0,12950.0,501.0,553.0,90.6,1032.0,1124.0,91.8,203.0,316.0,64.2,0,0.1,0.4,-0.1,5.0,131.0,2.0,1.0,146.0,Matches
417,418,Jan Oblak,si SVN,GK,Atlético Madrid,29,1993,27.7,538.0,817.0,65.9,15674.0,11619.0,99.0,99.0,100.0,239.0,243.0,98.4,197.0,469.0,42.0,0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,Matches
418,419,Brian Ocampo,uy URU,MFFW,Cádiz,23,1999,12.4,274.0,369.0,74.3,3846.0,1051.0,177.0,207.0,85.5,61.0,86.0,70.9,22.0,41.0,53.7,1,1.7,1.7,-0.7,16.0,13.0,15.0,6.0,22.0,Matches
419,420,Lucas Ocampos,ar ARG,FWMF,Sevilla,28,1994,12.9,333.0,450.0,74.0,4746.0,848.0,203.0,245.0,82.9,100.0,131.0,76.3,16.0,35.0,45.7,0,1.4,1.3,-1.4,13.0,16.0,12.0,4.0,37.0,Matches
420,421,Álvaro Odriozola,es ESP,DF,Real Madrid,26,1995,0.4,27.0,28.0,96.4,376.0,108.0,19.0,20.0,95.0,7.0,7.0,100.0,1.0,1.0,100.0,0,0.3,0.1,-0.3,2.0,1.0,1.0,1.0,2.0,Matches
421,422,Olasagasti,es ESP,MFDF,Real Sociedad,21,2000,0.7,39.0,48.0,81.3,645.0,118.0,19.0,25.0,76.0,18.0,19.0,94.7,2.0,3.0,66.7,0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,2.0,Matches
422,423,Lucas Olaza,uy URU,DF,Valladolid,28,1994,16.6,606.0,797.0,76.0,10317.0,4171.0,271.0,308.0,88.0,263.0,321.0,81.9,53.0,111.0,47.7,1,1.0,1.0,0.0,16.0,34.0,17.0,8.0,66.0,Matches
423,424,Brian Oliván,es ESP,DF,Espanyol,28,1994,26.7,688.0,1106.0,62.2,12987.0,6417.0,305.0,370.0,82.4,260.0,410.0,63.4,105.0,261.0,40.2,7,4.3,3.9,2.7,34.0,69.0,31.0,24.0,80.0,Matches
424,425,Lucas Oliveira Rosa,br BRA,DF,Valladolid,22,2000,10.3,315.0,437.0,72.1,4864.0,1535.0,166.0,189.0,87.8,121.0,165.0,73.3,19.0,47.0,40.4,1,1.0,0.7,0.0,10.0,8.0,11.0,7.0,22.0,Matches
425,426,Aimar Oroz,es ESP,MFFW,Osasuna,20,2001,22.4,649.0,820.0,79.1,9209.0,2193.0,400.0,462.0,86.6,194.0,239.0,81.2,32.0,49.0,65.3,6,2.8,2.3,3.2,33.0,48.0,20.0,0.0,86.0,Matches
426,427,Pedro Ortiz,es ESP,MF,Sevilla,21,2000,0.0,1.0,1.0,100.0,12.0,0.0,1.0,1.0,100.0,0.0,0.0,,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
427,428,Mikel Oyarzabal,es ESP,FWMF,Real Sociedad,25,1997,13.5,285.0,392.0,72.7,4018.0,796.0,179.0,205.0,87.3,76.0,103.0,73.8,17.0,39.0,43.6,1,2.2,1.9,-1.2,14.0,14.0,9.0,2.0,29.0,Matches
428,429,Cenk Özkacar,tr TUR,DF,Valencia,21,2000,15.2,646.0,769.0,84.0,12014.0,4500.0,274.0,315.0,87.0,308.0,341.0,90.3,60.0,91.0,65.9,0,0.2,0.3,-0.2,4.0,54.0,3.0,1.0,61.0,Matches
429,430,Fernando Pacheco,es ESP,GK,Almería,30,1992,1.0,20.0,31.0,64.5,617.0,423.0,2.0,2.0,100.0,10.0,11.0,90.9,8.0,17.0,47.1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Matches
430,431,Fernando Pacheco,es ESP,GK,Espanyol,30,1992,16.0,399.0,557.0,71.6,12946.0,10565.0,54.0,55.0,98.2,174.0,176.0,98.9,171.0,323.0,52.9,0,0.2,0.1,-0.2,3.0,22.0,1.0,0.0,2.0,Matches
431,432,Jon Pacheco,es ESP,DF,Real Sociedad,21,2001,13.3,812.0,907.0,89.5,15784.0,4590.0,262.0,280.0,93.6,464.0,490.0,94.7,78.0,117.0,66.7,1,0.1,0.1,0.9,1.0,51.0,0.0,0.0,48.0,Matches
432,433,Gonçalo Paciência,pt POR,FWMF,Celta Vigo,27,1994,7.4,98.0,168.0,58.3,1609.0,391.0,55.0,85.0,64.7,31.0,48.0,64.6,10.0,20.0,50.0,0,0.6,0.5,-0.6,6.0,10.0,5.0,2.0,11.0,Matches
433,434,Helibelton Palacios,co COL,DF,Elche,29,1993,21.3,623.0,835.0,74.6,10355.0,5114.0,309.0,344.0,89.8,245.0,320.0,76.6,54.0,126.0,42.9,0,0.7,0.9,-0.7,7.0,49.0,7.0,4.0,51.0,Matches
434,435,Isaac Palazón Camacho,es ESP,FWMF,Rayo Vallecano,27,1994,32.9,979.0,1376.0,71.1,16672.0,4781.0,492.0,563.0,87.4,340.0,447.0,76.1,111.0,264.0,42.0,5,5.2,5.9,-0.2,66.0,84.0,47.0,11.0,127.0,Matches
435,436,Aitor Paredes,es ESP,DF,Athletic Club,22,2000,9.5,464.0,521.0,89.1,9712.0,3359.0,133.0,143.0,93.0,258.0,273.0,94.5,68.0,93.0,73.1,0,0.4,0.2,-0.4,3.0,29.0,2.0,0.0,33.0,Matches
436,437,Daniel Parejo,es ESP,MF,Villarreal,33,1989,36.5,2224.0,2569.0,86.6,40111.0,13261.0,1001.0,1069.0,93.6,915.0,1001.0,91.4,255.0,393.0,64.9,4,4.1,5.1,-0.1,50.0,271.0,35.0,3.0,250.0,Matches
437,438,Moises Parra Gutierrez,es ESP,FW,Getafe,20,2002,0.1,3.0,3.0,100.0,29.0,17.0,3.0,3.0,100.0,0.0,0.0,,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
438,439,Raúl Parra,es ESP,DF,Cádiz,22,1999,3.4,74.0,114.0,64.9,1530.0,614.0,24.0,28.0,85.7,34.0,49.0,69.4,15.0,28.0,53.6,0,0.0,0.1,0.0,1.0,7.0,1.0,1.0,7.0,Matches
439,440,Pascu,es ESP,DFFW,Villarreal,19,2003,0.1,5.0,8.0,62.5,68.0,15.0,2.0,5.0,40.0,2.0,2.0,100.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Matches
440,441,Javier Pastore,ar ARG,MF,Elche,33,1989,0.1,6.0,8.0,75.0,81.0,49.0,3.0,3.0,100.0,0.0,1.0,0.0,1.0,1.0,100.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Matches
441,442,Gabriel Paulista,br BRA,DF,Valencia,31,1990,16.7,645.0,769.0,83.9,12734.0,5198.0,221.0,251.0,88.0,329.0,373.0,88.2,87.0,127.0,68.5,0,0.3,0.4,-0.3,5.0,53.0,4.0,0.0,61.0,Matches
442,443,Alfonso Pedraza,es ESP,DF,Villarreal,26,1996,18.1,641.0,832.0,77.0,9606.0,2553.0,366.0,401.0,91.3,221.0,283.0,78.1,35.0,80.0,43.8,3,2.0,1.3,1.0,18.0,22.0,19.0,9.0,31.0,Matches
443,444,Pedri,es ESP,MF,Barcelona,19,2002,22.0,1251.0,1449.0,86.3,22516.0,4967.0,574.0,632.0,90.8,485.0,546.0,88.8,164.0,198.0,82.8,1,5.0,5.3,-4.0,42.0,161.0,30.0,2.0,184.0,Matches
444,445,Adrià Pedrosa,es ESP,DFMF,Espanyol,24,1998,2.5,61.0,76.0,80.3,881.0,239.0,37.0,40.0,92.5,20.0,27.0,74.1,2.0,4.0,50.0,0,0.7,1.0,-0.7,5.0,2.0,4.0,2.0,4.0,Matches
445,446,Iñaki Peña ,es ESP,GK,Barcelona,23,1999,0.8,25.0,27.0,92.6,585.0,407.0,3.0,3.0,100.0,18.0,18.0,100.0,4.0,6.0,66.7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
446,447,Rubén Peña,es ESP,DFMF,Osasuna,31,1991,14.2,432.0,620.0,69.7,6862.0,3062.0,233.0,261.0,89.3,156.0,220.0,70.9,34.0,94.0,36.2,1,1.0,1.4,0.0,10.0,37.0,12.0,7.0,61.0,Matches
447,448,Alberto Perea,es ESP,MF,Cádiz,31,1990,0.5,10.0,12.0,83.3,114.0,30.0,6.0,7.0,85.7,3.0,3.0,100.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Matches
448,449,Ayoze Pérez,es ESP,FWMF,Betis,29,1993,15.4,308.0,391.0,78.8,3512.0,1077.0,221.0,255.0,86.7,60.0,79.0,75.9,5.0,6.0,83.3,1,2.0,2.0,-1.0,13.0,19.0,14.0,0.0,39.0,Matches
449,450,Carles Pérez,es ESP,MFFW,Celta Vigo,24,1998,23.8,564.0,689.0,81.9,8850.0,1735.0,291.0,330.0,88.2,218.0,259.0,84.2,36.0,61.0,59.0,5,2.0,1.7,3.0,23.0,33.0,19.0,3.0,66.0,Matches
450,451,Francisco Perez,es ESP,FWMF,Valencia,19,2002,1.6,59.0,77.0,76.6,832.0,197.0,31.0,36.0,86.1,23.0,29.0,79.3,1.0,3.0,33.3,0,0.0,0.1,0.0,0.0,2.0,3.0,0.0,8.0,Matches
451,452,Kike Pérez,es ESP,MF,Valladolid,25,1997,25.6,927.0,1223.0,75.8,16632.0,4584.0,446.0,527.0,84.6,338.0,413.0,81.8,123.0,199.0,61.8,2,2.2,2.0,-0.2,32.0,101.0,19.0,5.0,134.0,Matches
452,453,Lucas Pérez,es ESP,FW,Cádiz,33,1988,7.0,169.0,236.0,71.6,2634.0,646.0,96.0,106.0,90.6,48.0,63.0,76.2,17.0,48.0,35.4,0,0.6,1.0,-0.6,4.0,13.0,7.0,3.0,14.0,Matches
453,454,Luis Pérez,es ESP,DF,Valladolid,27,1995,13.5,436.0,574.0,76.0,7137.0,2375.0,232.0,253.0,91.7,149.0,204.0,73.0,42.0,70.0,60.0,1,0.9,0.9,0.1,13.0,30.0,15.0,13.0,42.0,Matches
454,455,Germán Pezzella,ar ARG,DF,Betis,31,1991,27.9,1129.0,1312.0,86.1,21195.0,8087.0,408.0,432.0,94.4,608.0,657.0,92.5,101.0,192.0,52.6,0,0.2,0.4,-0.2,4.0,45.0,3.0,0.0,54.0,Matches
455,456,Ronaël Pierre-Gabriel,fr FRA,DF,Espanyol,24,1998,2.6,77.0,104.0,74.0,1187.0,440.0,37.0,41.0,90.2,34.0,42.0,81.0,3.0,8.0,37.5,0,0.3,0.5,-0.3,2.0,3.0,1.0,1.0,7.0,Matches
456,457,Yeremi Pino,es ESP,FWMF,Villarreal,19,2002,27.2,651.0,845.0,77.0,8933.0,1516.0,412.0,474.0,86.9,184.0,228.0,80.7,31.0,49.0,63.3,6,5.7,4.5,0.3,44.0,18.0,24.0,2.0,62.0,Matches
457,458,Gerard Piqué,es ESP,DF,Barcelona,35,1987,4.3,353.0,385.0,91.7,7375.0,2268.0,102.0,112.0,91.1,193.0,199.0,97.0,56.0,66.0,84.8,0,0.0,0.1,0.0,1.0,47.0,0.0,0.0,35.0,Matches
458,459,Óscar Plano,es ESP,FWMF,Valladolid,31,1991,22.6,468.0,640.0,73.1,7102.0,1888.0,252.0,326.0,77.3,157.0,195.0,80.5,30.0,49.0,61.2,1,1.6,1.4,-0.6,16.0,56.0,17.0,4.0,73.0,Matches
459,460,Gonzalo Plata,ec ECU,FW,Valladolid,21,2000,25.6,582.0,782.0,74.4,7367.0,1681.0,387.0,458.0,84.5,145.0,193.0,75.1,18.0,47.0,38.3,5,3.1,2.6,1.9,37.0,28.0,19.0,3.0,54.0,Matches
460,461,Ezequiel Ponce,ar ARG,FWMF,Elche,25,1997,12.5,218.0,292.0,74.7,2610.0,432.0,148.0,179.0,82.7,34.0,50.0,68.0,12.0,18.0,66.7,0,0.7,0.3,-0.7,11.0,21.0,4.0,0.0,19.0,Matches
461,462,Francisco Portillo,es ESP,MFFW,Almería,32,1990,8.0,365.0,459.0,79.5,5407.0,1875.0,211.0,240.0,87.9,115.0,136.0,84.6,22.0,41.0,53.7,1,1.0,1.9,0.0,13.0,49.0,18.0,3.0,74.0,Matches
462,463,Portu,es ESP,MFDF,Getafe,30,1992,19.7,493.0,731.0,67.4,7469.0,2863.0,268.0,329.0,81.5,174.0,240.0,72.5,29.0,77.0,37.7,3,1.9,2.6,1.1,27.0,30.0,26.0,15.0,40.0,Matches
463,464,José Pozo,es ESP,MFFW,Rayo Vallecano,26,1996,1.0,34.0,45.0,75.6,481.0,128.0,20.0,24.0,83.3,8.0,13.0,61.5,3.0,4.0,75.0,0,0.1,0.2,-0.1,2.0,5.0,2.0,0.0,6.0,Matches
464,465,Manuel Pozo,es ESP,FW,Valladolid,20,2001,0.2,6.0,8.0,75.0,89.0,38.0,3.0,4.0,75.0,1.0,2.0,50.0,1.0,1.0,100.0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,Matches
465,466,Alejandro Pozo Pozo,es ESP,DF,Almería,23,1999,20.9,814.0,1117.0,72.9,13478.0,5554.0,421.0,470.0,89.6,303.0,392.0,77.3,72.0,174.0,41.4,3,3.6,2.6,-0.6,24.0,40.0,21.0,16.0,64.0,Matches
466,467,Abdón Prats,es ESP,FWMF,Mallorca,29,1992,4.6,58.0,91.0,63.7,874.0,173.0,27.0,45.0,60.0,18.0,28.0,64.3,6.0,7.0,85.7,1,1.4,0.2,-0.4,7.0,4.0,3.0,0.0,8.0,Matches
467,468,Javi Puado,es ESP,FWMF,Espanyol,24,1998,26.0,450.0,590.0,76.3,6618.0,1312.0,250.0,295.0,84.7,146.0,192.0,76.0,26.0,44.0,59.1,2,2.6,2.0,-0.6,25.0,15.0,21.0,3.0,58.0,Matches
468,469,Arnau Puigmal,es ESP,MFFW,Almería,21,2001,8.5,193.0,274.0,70.4,2779.0,909.0,117.0,138.0,84.8,64.0,94.0,68.1,9.0,23.0,39.1,0,0.5,0.8,-0.5,8.0,9.0,7.0,3.0,16.0,Matches
469,470,Domingos Quina,pt POR,MF,Elche,22,1999,3.1,122.0,147.0,83.0,2173.0,674.0,54.0,60.0,90.0,56.0,62.0,90.3,10.0,15.0,66.7,0,0.4,0.5,-0.4,3.0,16.0,4.0,1.0,17.0,Matches
470,471,Rubén Quintanilla,es ESP,DF,Mallorca,20,2002,0.0,2.0,2.0,100.0,70.0,21.0,0.0,0.0,,0.0,0.0,,2.0,2.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Matches
471,472,Antonio Raillo,es ESP,DF,Mallorca,30,1991,30.7,902.0,1088.0,82.9,18671.0,6723.0,230.0,271.0,84.9,566.0,612.0,92.5,99.0,173.0,57.2,3,1.1,0.6,1.9,7.0,32.0,0.0,0.0,50.0,Matches
472,473,Predrag Rajković,rs SRB,GK,Mallorca,26,1995,36.0,717.0,1210.0,59.3,28066.0,23317.0,75.0,76.0,98.7,236.0,239.0,98.7,401.0,888.0,45.2,0,0.5,0.1,-0.5,4.0,51.0,1.0,0.0,3.0,Matches
473,474,Ivan Rakitić,hr CRO,MF,Sevilla,34,1988,19.9,997.0,1241.0,80.3,17745.0,4758.0,490.0,558.0,87.8,354.0,411.0,86.1,120.0,203.0,59.1,3,1.9,2.7,1.1,28.0,113.0,23.0,5.0,148.0,Matches
474,475,Largie Ramazani,be BEL,FWMF,Almería,21,2001,15.6,195.0,291.0,67.0,3103.0,857.0,107.0,140.0,76.4,66.0,90.0,73.3,16.0,29.0,55.2,1,1.7,1.8,-0.7,13.0,22.0,11.0,1.0,30.0,Matches
475,476,Chris Ramos,es ESP,FW,Cádiz,25,1997,7.9,79.0,149.0,53.0,854.0,206.0,57.0,92.0,62.0,12.0,28.0,42.9,2.0,4.0,50.0,0,0.2,0.7,-0.2,4.0,7.0,1.0,1.0,6.0,Matches
476,477,Raphinha,br BRA,FW,Barcelona,25,1996,23.0,915.0,1266.0,72.3,15558.0,3922.0,475.0,556.0,85.4,304.0,393.0,77.4,107.0,226.0,47.3,7,9.8,9.3,-2.8,57.0,48.0,74.0,20.0,104.0,Matches
477,478,Sergio Reguilón,es ESP,DF,Atlético Madrid,25,1996,3.4,117.0,147.0,79.6,1667.0,507.0,73.0,81.0,90.1,40.0,52.0,76.9,2.0,5.0,40.0,0,0.4,0.3,-0.4,7.0,10.0,3.0,1.0,11.0,Matches
478,479,Pepe Reina,es ESP,GK,Villarreal,39,1982,22.0,685.0,855.0,80.1,16159.0,10999.0,142.0,145.0,97.9,400.0,405.0,98.8,143.0,303.0,47.2,0,0.7,0.0,-0.7,1.0,5.0,0.0,0.0,0.0,Matches
479,480,Reinier,br BRA,MFFW,Girona,20,2002,7.2,198.0,248.0,79.8,2642.0,664.0,128.0,148.0,86.5,62.0,75.0,82.7,3.0,9.0,33.3,1,0.6,0.7,0.4,7.0,11.0,8.0,0.0,25.0,Matches
480,481,Karim Rekik,nl NED,DF,Sevilla,27,1994,13.1,642.0,700.0,91.7,11249.0,3819.0,262.0,272.0,96.3,333.0,353.0,94.3,38.0,59.0,64.4,1,0.1,0.1,0.9,4.0,48.0,2.0,1.0,50.0,Matches
481,482,Álex Remiro,es ESP,GK,Real Sociedad,27,1995,38.0,941.0,1313.0,71.7,28583.0,21541.0,142.0,143.0,99.3,442.0,458.0,96.5,357.0,704.0,50.7,0,0.0,0.1,0.0,1.0,28.0,0.0,0.0,1.0,Matches
482,483,Alejandro Revuelta Montero,es ESP,DF,Getafe,22,2000,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
483,484,Chadi Riad,ma MAR,MF,Barcelona,19,2003,0.0,1.0,1.0,100.0,7.0,5.0,1.0,1.0,100.0,0.0,0.0,,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
484,485,Nico Ribaudo,es ESP,MFFW,Espanyol,21,2001,13.9,352.0,454.0,77.5,5496.0,1476.0,188.0,214.0,87.9,130.0,150.0,86.7,23.0,60.0,38.3,2,2.3,1.2,-0.3,25.0,44.0,10.0,5.0,57.0,Matches
485,486,Diego Rico,es ESP,DF,Real Sociedad,29,1993,18.3,746.0,985.0,75.7,12521.0,5657.0,371.0,425.0,87.3,306.0,394.0,77.7,53.0,120.0,44.2,0,1.5,1.7,-1.5,10.0,57.0,19.0,10.0,64.0,Matches
486,487,Rodrigo Riquelme,es ESP,MFFW,Girona,22,2000,24.2,497.0,715.0,69.5,7275.0,2261.0,286.0,350.0,81.7,162.0,230.0,70.4,26.0,69.0,37.7,4,3.7,3.8,0.3,33.0,42.0,28.0,7.0,85.0,Matches
487,488,Sergi Roberto,es ESP,DFMF,Barcelona,30,1992,14.5,850.0,936.0,90.8,12315.0,2769.0,514.0,535.0,96.1,270.0,303.0,89.1,48.0,64.0,75.0,1,0.9,1.3,0.1,10.0,80.0,14.0,6.0,97.0,Matches
488,489,Lucas Robertone,ar ARG,MF,Almería,25,1997,31.6,1051.0,1364.0,77.1,18461.0,6242.0,507.0,573.0,88.5,369.0,437.0,84.4,135.0,269.0,50.2,7,6.6,4.5,0.4,53.0,115.0,34.0,13.0,155.0,Matches
489,490,Joel Roca,es ESP,MFFW,Girona,17,2005,0.9,30.0,39.0,76.9,407.0,58.0,23.0,30.0,76.7,5.0,6.0,83.3,2.0,3.0,66.7,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Matches
490,491,Enzo Roco,cl CHI,DF,Elche,29,1992,18.4,587.0,719.0,81.6,11519.0,4677.0,189.0,222.0,85.1,311.0,346.0,89.9,75.0,119.0,63.0,0,0.0,0.3,0.0,1.0,43.0,4.0,0.0,42.0,Matches
491,492,Rodri,es ESP,FWMF,Betis,22,2000,17.8,732.0,858.0,85.3,10858.0,2751.0,396.0,428.0,92.5,233.0,274.0,85.0,52.0,75.0,69.3,3,2.2,2.1,0.8,22.0,52.0,34.0,5.0,102.0,Matches
492,493,Ángel Rodríguez,es ESP,FWMF,Mallorca,35,1987,4.4,59.0,82.0,72.0,839.0,183.0,29.0,36.0,80.6,14.0,21.0,66.7,5.0,9.0,55.6,0,0.1,0.1,-0.1,3.0,6.0,1.0,0.0,6.0,Matches
493,494,Óscar Rodríguez Arnaiz,es ESP,MF,Celta Vigo,24,1998,19.7,833.0,1057.0,78.8,13804.0,4087.0,431.0,477.0,90.4,294.0,363.0,81.0,82.0,159.0,51.6,0,2.2,2.1,-2.2,24.0,113.0,11.0,2.0,118.0,Matches
494,495,Dani Rodríguez,es ESP,MF,Mallorca,34,1988,23.3,537.0,685.0,78.4,8403.0,2192.0,310.0,348.0,89.1,153.0,191.0,80.1,48.0,77.0,62.3,6,3.2,2.4,2.8,26.0,50.0,19.0,2.0,76.0,Matches
495,496,Guido Rodríguez,ar ARG,MF,Betis,28,1994,31.9,1464.0,1688.0,86.7,23761.0,7863.0,729.0,796.0,91.6,541.0,604.0,89.6,129.0,189.0,68.3,0,0.3,0.8,-0.3,11.0,133.0,9.0,1.0,123.0,Matches
496,497,Miguel Rodríguez,es ESP,MFFW,Celta Vigo,19,2003,2.8,60.0,91.0,65.9,966.0,245.0,32.0,43.0,74.4,21.0,28.0,75.0,6.0,14.0,42.9,1,0.1,0.5,0.9,1.0,4.0,5.0,3.0,6.0,Matches
497,498,Rodrygo,br BRA,FWMF,Real Madrid,21,2001,26.4,918.0,1050.0,87.4,10744.0,2092.0,650.0,702.0,92.6,162.0,188.0,86.2,33.0,43.0,76.7,8,7.0,6.2,1.0,47.0,63.0,28.0,3.0,81.0,Matches
498,499,Leonardo Román,es ESP,GK,Mallorca,22,2000,1.0,29.0,42.0,69.0,846.0,648.0,6.0,6.0,100.0,12.0,12.0,100.0,11.0,24.0,45.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
499,500,Iván Romero,es ESP,MF,Sevilla,21,2001,0.1,1.0,3.0,33.3,12.0,2.0,1.0,2.0,50.0,0.0,1.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
500,501,Oriol Romeu,es ESP,MF,Girona,30,1991,32.8,1405.0,1626.0,86.4,24124.0,6512.0,641.0,695.0,92.2,593.0,655.0,90.5,123.0,187.0,65.8,0,0.9,1.3,-0.9,20.0,124.0,16.0,3.0,133.0,Matches
501,502,Rubén,es ESP,DFMF,Espanyol,21,2001,9.9,232.0,339.0,68.4,3895.0,1166.0,119.0,138.0,86.2,81.0,117.0,69.2,25.0,61.0,41.0,2,1.5,0.9,0.5,7.0,12.0,7.0,3.0,14.0,Matches
502,503,Antonio Rüdiger,de GER,DF,Real Madrid,29,1993,26.8,1486.0,1617.0,91.9,26566.0,8924.0,595.0,621.0,95.8,768.0,807.0,95.2,109.0,153.0,71.2,0,0.1,0.9,-0.1,2.0,75.0,6.0,0.0,59.0,Matches
503,504,Aitor Ruibal,es ESP,DFFW,Betis,26,1996,16.2,647.0,841.0,76.9,10213.0,3689.0,356.0,394.0,90.4,212.0,281.0,75.4,51.0,100.0,51.0,0,2.1,1.1,-2.1,15.0,51.0,12.0,5.0,62.0,Matches
504,505,Víctor Ruiz,es ESP,DF,Betis,33,1989,6.2,213.0,251.0,84.9,3911.0,1737.0,88.0,98.0,89.8,104.0,111.0,93.7,18.0,37.0,48.6,0,0.2,0.2,-0.2,2.0,11.0,0.0,0.0,10.0,Matches
505,506,Gerónimo Rulli,ar ARG,GK,Villarreal,30,1992,14.0,464.0,543.0,85.5,11876.0,7752.0,82.0,83.0,98.8,270.0,271.0,99.6,109.0,184.0,59.2,0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,Matches
506,507,Franco Russo,ar ARG,DF,Mallorca,27,1994,1.6,46.0,60.0,76.7,957.0,445.0,17.0,23.0,73.9,22.0,24.0,91.7,7.0,13.0,53.8,0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,Matches
507,508,Youssouf Sabaly,sn SEN,DF,Betis,29,1993,18.7,780.0,949.0,82.2,10707.0,4336.0,468.0,514.0,91.1,249.0,313.0,79.6,25.0,55.0,45.5,1,0.7,0.5,0.3,12.0,51.0,9.0,1.0,72.0,Matches
508,509,Umar Sadiq,ng NGA,FW,Almería,25,1997,2.7,22.0,36.0,61.1,254.0,34.0,11.0,15.0,73.3,8.0,11.0,72.7,0.0,0.0,,0,0.2,0.1,-0.2,3.0,0.0,1.0,0.0,2.0,Matches
509,510,Umar Sadiq,ng NGA,FW,Real Sociedad,25,1997,0.9,13.0,13.0,100.0,162.0,35.0,9.0,9.0,100.0,1.0,1.0,100.0,1.0,1.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Matches
510,511,Samuel Sáiz,es ESP,MF,Girona,31,1991,2.7,122.0,162.0,75.3,1903.0,476.0,71.0,82.0,86.6,36.0,46.0,78.3,10.0,15.0,66.7,0,0.2,0.3,-0.2,3.0,13.0,7.0,2.0,17.0,Matches
511,512,Kike Salas,es ESP,DF,Sevilla,20,2002,4.1,177.0,211.0,83.9,3258.0,1273.0,69.0,74.0,93.2,89.0,100.0,89.0,18.0,32.0,56.3,1,0.2,0.0,0.8,1.0,9.0,1.0,0.0,14.0,Matches
512,513,Salvi,es ESP,FWMF,Rayo Vallecano,31,1991,5.4,119.0,208.0,57.2,1677.0,539.0,85.0,106.0,80.2,23.0,46.0,50.0,8.0,26.0,30.8,0,0.7,0.8,-0.7,7.0,7.0,8.0,5.0,13.0,Matches
513,514,Fede San Emeterio,es ESP,MF,Cádiz,25,1997,20.5,518.0,657.0,78.8,8578.0,2348.0,274.0,318.0,86.2,188.0,231.0,81.4,43.0,72.0,59.7,1,0.8,0.4,0.2,6.0,45.0,5.0,1.0,45.0,Matches
514,515,Oihan Sancet,es ESP,MF,Athletic Club,22,2000,28.1,788.0,975.0,80.8,11658.0,3001.0,453.0,516.0,87.8,271.0,329.0,82.4,41.0,59.0,69.5,2,4.2,2.4,-2.2,44.0,88.0,27.0,1.0,159.0,Matches
515,516,Antonio Sánchez,es ESP,MFDF,Mallorca,25,1997,12.0,312.0,447.0,69.8,5402.0,1314.0,146.0,176.0,83.0,122.0,156.0,78.2,33.0,69.0,47.8,0,0.8,0.8,-0.8,6.0,24.0,6.0,4.0,34.0,Matches
516,517,Iván Sánchez,es ESP,MFFW,Valladolid,29,1992,12.8,381.0,480.0,79.4,6282.0,1895.0,175.0,201.0,87.1,160.0,183.0,87.4,29.0,53.0,54.7,1,1.6,1.7,-0.6,17.0,36.0,16.0,8.0,65.0,Matches
