,_Rk,_Player,_Nation,_Pos,_Squad,_Age,_Born,_90s,SCA_SCA,SCA_SCA90,SCATypes_PassLive,SCATypes_PassDead,SCATypes_TO,SCATypes_Sh,SCATypes_Fld,SCATypes_Def,GCA_GCA,GCA_GCA90,GCATypes_PassLive,GCATypes_PassDead,GCATypes_TO,GCATypes_Sh,GCATypes_Fld,GCATypes_Def,Matches
353,354,Yerry Mina,co COL,DF,Everton,27,1994,6.6,8,1.21,5,0,0,1,2,0,1,0.15,0,0,0,0,1,0,Matches
354,355,Tyrone Mings,eng ENG,DF,Aston Villa,29,1993,35.0,23,0.66,17,0,0,2,4,0,4,0.11,2,0,0,1,1,0,Matches
355,356,Tyrick Mitchell,eng ENG,DF,Crystal Palace,22,1999,32.1,33,1.03,28,1,2,0,0,2,3,0.09,3,0,0,0,0,0,Matches
356,357,Kaoru Mitoma,jp JPN,FWMF,Brighton,25,1997,25.8,109,4.23,78,1,19,5,4,2,16,0.62,10,0,3,2,1,0,Matches
357,358,Aleksandar Mitrović,rs SRB,FW,Fulham,27,1994,22.3,55,2.47,26,0,9,13,6,1,10,0.45,3,0,1,4,2,0,Matches
358,359,Kieffer Moore,wls WAL,FW,Bournemouth,29,1992,14.2,18,1.26,14,0,1,0,3,0,2,0.14,2,0,0,0,0,0,Matches
359,360,Andrew Moran,ie IRL,FW,Brighton,18,2003,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
360,361,Álex Moreno,es ESP,DF,Aston Villa,29,1993,14.8,34,2.3,31,0,2,1,0,0,3,0.2,3,0,0,0,0,0,Matches
361,362,Mason Mount,eng ENG,MFFW,Chelsea,23,1999,18.3,57,3.11,42,9,2,2,2,0,7,0.38,5,0,0,1,1,0,Matches
362,363,Lucas Moura,br BRA,MFDF,Tottenham,29,1992,1.7,9,5.29,6,0,1,0,1,1,1,0.59,0,0,1,0,0,0,Matches
363,364,João Moutinho,pt POR,MF,Wolves,35,1986,19.8,66,3.34,49,14,0,2,1,0,3,0.15,3,0,0,0,0,0,Matches
364,365,Divin Mubama,eng ENG,FW,West Ham,17,2004,0.4,2,4.74,1,0,1,0,0,0,0,0.0,0,0,0,0,0,0,Matches
365,366,Mykhailo Mudryk,ua UKR,FWMF,Chelsea,21,2001,7.3,21,2.88,13,3,1,1,3,0,2,0.27,2,0,0,0,0,0,Matches
366,367,Jacob Murphy,eng ENG,FW,Newcastle Utd,27,1995,13.9,49,3.52,37,0,4,2,5,1,6,0.43,5,0,0,0,0,1,Matches
367,368,Enock Mwepu,zm ZAM,FWMF,Brighton,24,1998,2.4,7,2.96,6,0,1,0,0,0,2,0.85,1,0,1,0,0,0,Matches
368,369,Vitaliy Mykolenko,ua UKR,DF,Everton,23,1999,29.5,45,1.52,40,1,0,2,2,0,3,0.1,2,0,0,1,0,0,Matches
369,370,Keylor Navas,cr CRC,GK,Nott'ham Forest,35,1986,17.0,3,0.18,2,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
370,371,Wilfred Ndidi,ng NGA,MF,Leicester City,25,1996,18.7,12,0.64,12,0,0,0,0,0,2,0.11,2,0,0,0,0,0,Matches
371,372,Reiss Nelson,eng ENG,FW,Arsenal,22,1999,2.4,19,8.07,13,0,3,2,1,0,5,2.12,3,0,0,2,0,0,Matches
372,373,Neto,br BRA,GK,Bournemouth,33,1989,26.5,2,0.08,2,0,0,0,0,0,1,0.04,1,0,0,0,0,0,Matches
373,374,Pedro Neto,pt POR,FWMF,Wolves,22,2000,10.7,41,3.82,23,6,2,4,5,1,6,0.56,4,0,0,1,1,0,Matches
374,375,Rúben Neves,pt POR,MF,Wolves,25,1997,33.5,80,2.38,55,11,3,4,3,4,3,0.09,2,1,0,0,0,0,Matches
375,376,Moussa Niakhate,sn SEN,DF,Nott'ham Forest,26,1996,12.9,9,0.7,4,5,0,0,0,0,1,0.08,0,1,0,0,0,0,Matches
376,377,Eddie Nketiah,eng ENG,FW,Arsenal,23,1999,12.1,29,2.4,14,0,6,6,3,0,3,0.25,2,0,0,0,1,0,Matches
377,378,Matheus Nunes,pt POR,MF,Wolves,23,1998,27.4,59,2.15,49,2,4,2,2,0,5,0.18,3,0,2,0,0,0,Matches
378,379,Darwin Núñez,uy URU,FW,Liverpool,23,1999,18.8,54,2.87,35,1,4,7,7,0,3,0.16,2,0,0,0,1,0,Matches
379,380,Ethan Nwaneri,eng ENG,FW,Arsenal,15,2007,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
380,381,Christian Nørgaard,dk DEN,MF,Brentford,28,1994,19.6,32,1.63,24,1,1,4,2,0,7,0.36,3,0,0,3,1,0,Matches
381,382,Lewis O'Brien,eng ENG,MF,Nott'ham Forest,23,1998,6.5,21,3.24,14,0,1,1,3,2,0,0.0,0,0,0,0,0,0,Matches
382,383,Odeluga Offiah,eng ENG,DF,Brighton,19,2002,0.3,1,3.6,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
383,384,Angelo Ogbonna,it ITA,DF,West Ham,34,1988,13.7,6,0.44,5,0,0,0,0,1,0,0.0,0,0,0,0,0,0,Matches
384,385,Michael Olise,fr FRA,FWMF,Crystal Palace,20,2001,30.5,143,4.68,75,37,15,4,9,3,13,0.43,9,4,0,0,0,0,Matches
385,386,Robin Olsen,se SWE,GK,Aston Villa,32,1990,3.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
386,387,Amadou Onana,be BEL,MF,Everton,20,2001,27.6,45,1.63,35,0,1,2,5,2,2,0.07,2,0,0,0,0,0,Matches
387,388,Josh Onomah,eng ENG,MF,Fulham,25,1997,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
388,389,Paul Onuachu,ng NGA,FW,Southampton,28,1994,4.5,7,1.55,5,0,0,1,1,0,0,0.0,0,0,0,0,0,0,Matches
389,390,Frank Onyeka,ng NGA,MF,Brentford,24,1998,9.4,23,2.44,16,0,0,1,6,0,7,0.74,5,0,0,0,2,0,Matches
390,391,Mislav Oršić,hr CRO,MF,Southampton,29,1992,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
391,392,Stefan Ortega,de GER,GK,Manchester City,29,1992,3.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
392,393,Dango Ouattara,bf BFA,MFFW,Bournemouth,20,2002,13.8,44,3.19,26,1,8,4,4,1,5,0.36,1,0,2,1,1,0,Matches
393,394,Alex Oxlade-Chamberlain,eng ENG,FWMF,Liverpool,28,1993,3.7,10,2.69,8,0,1,1,0,0,0,0.0,0,0,0,0,0,0,Matches
394,395,David Ozoh,eng ENG,FW,Crystal Palace,17,2005,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
395,396,João Palhinha,pt POR,MF,Fulham,27,1995,34.5,30,0.87,21,0,0,4,1,4,0,0.0,0,0,0,0,0,0,Matches
396,397,Cole Palmer,eng ENG,MFFW,Manchester City,20,2002,4.1,20,4.86,11,0,3,4,2,0,1,0.24,1,0,0,0,0,0,Matches
397,398,Emerson Palmieri,it ITA,DF,West Ham,27,1994,14.7,29,1.98,20,4,1,1,2,1,0,0.0,0,0,0,0,0,0,Matches
398,399,Lucas Paquetá,br BRA,MF,West Ham,24,1997,23.9,79,3.3,57,1,4,8,6,3,12,0.5,6,0,1,3,2,0,Matches
399,400,Thomas Partey,gh GHA,MF,Arsenal,29,1993,27.6,71,2.57,62,2,1,2,1,3,6,0.22,6,0,0,0,0,0,Matches
400,401,Nathan Patterson,sct SCO,DFMF,Everton,20,2001,14.2,20,1.41,16,1,0,0,2,1,0,0.0,0,0,0,0,0,0,Matches
401,402,Ben Pearson,eng ENG,MF,Bournemouth,27,1995,3.2,2,0.63,1,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
402,403,Facundo Pellistri,uy URU,FWMF,Manchester Utd,20,2001,0.7,1,1.41,1,0,0,0,0,0,1,1.41,1,0,0,0,0,0,Matches
403,404,Andreas Pereira,br BRA,MF,Fulham,26,1996,29.9,118,3.94,57,44,2,9,6,0,12,0.4,5,5,0,2,0,0,Matches
404,405,Ricardo Pereira,pt POR,DFMF,Leicester City,28,1993,5.0,15,2.97,14,0,0,0,1,0,1,0.2,1,0,0,0,0,0,Matches
405,406,Ayoze Pérez,es ESP,MFFW,Leicester City,29,1993,4.2,14,3.29,11,2,0,0,1,0,2,0.47,1,0,0,0,1,0,Matches
406,407,Ivan Perišić,hr CRO,DFMF,Tottenham,33,1989,23.4,75,3.2,55,16,1,2,1,0,11,0.47,7,3,1,0,0,0,Matches
407,408,Romain Perraud,fr FRA,DF,Southampton,24,1997,20.4,38,1.86,23,1,4,8,1,1,5,0.25,3,0,1,0,1,0,Matches
408,409,Máximo Perrone,ar ARG,MF,Manchester City,19,2003,0.2,1,4.74,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
409,410,Cameron Peupion,au AUS,MF,Brighton,19,2002,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
410,411,Kalvin Phillips,eng ENG,MF,Manchester City,26,1995,3.3,7,2.1,5,0,0,2,0,0,1,0.3,1,0,0,0,0,0,Matches
411,412,Nathaniel Phillips,eng ENG,DF,Liverpool,25,1997,0.7,1,1.36,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
412,413,Jordan Pickford,eng ENG,GK,Everton,28,1994,37.0,10,0.27,4,6,0,0,0,0,1,0.03,1,0,0,0,0,0,Matches
413,414,Ethan Pinnock,jm JAM,DF,Brentford,29,1993,30.0,25,0.83,18,3,0,3,1,0,5,0.17,5,0,0,0,0,0,Matches
414,415,Daniel Podence,pt POR,FWMF,Wolves,26,1995,19.7,69,3.51,46,9,3,8,2,1,3,0.15,2,0,1,0,0,0,Matches
415,416,Nick Pope,eng ENG,GK,Newcastle Utd,30,1992,36.2,5,0.14,4,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
416,417,Pedro Porro,es ESP,DFMF,Tottenham,22,1999,12.6,41,3.26,29,7,1,2,1,1,6,0.48,6,0,0,0,0,0,Matches
417,418,Dennis Praet,be BEL,MFFW,Leicester City,28,1994,7.2,14,1.94,11,2,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
418,419,Isaac Price,nir NIR,MF,Everton,18,2003,0.4,2,5.45,1,0,1,0,0,0,0,0.0,0,0,0,0,0,0,Matches
419,420,Christian Pulisic,us USA,FWDF,Chelsea,23,1998,9.1,24,2.63,21,0,0,3,0,0,3,0.33,3,0,0,0,0,0,Matches
420,421,Aaron Ramsdale,eng ENG,GK,Arsenal,24,1998,38.0,3,0.08,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
421,422,Jacob Ramsey,eng ENG,MFFW,Aston Villa,21,2001,29.3,81,2.76,69,0,4,2,5,1,11,0.38,8,0,1,1,1,0,Matches
422,423,Marcus Rashford,eng ENG,FW,Manchester Utd,24,1997,32.0,98,3.06,61,1,17,14,4,1,14,0.44,8,0,3,2,1,0,Matches
423,424,David Raya,es ESP,GK,Brentford,26,1995,38.0,12,0.32,9,3,0,0,0,0,2,0.05,1,1,0,0,0,0,Matches
424,425,Tim Ream,us USA,DF,Fulham,34,1987,32.2,24,0.75,23,0,0,0,0,1,0,0.0,0,0,0,0,0,0,Matches
425,426,Nathan Redmond,eng ENG,DF,Southampton,28,1994,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
426,427,Harrison Reed,eng ENG,MF,Fulham,27,1995,31.8,74,2.32,64,2,2,3,3,0,7,0.22,6,0,1,0,0,0,Matches
427,428,Bobby Reid,jm JAM,FWDF,Fulham,29,1993,27.5,54,1.96,36,1,3,5,7,2,3,0.11,1,0,0,1,0,1,Matches
428,429,Declan Rice,eng ENG,MF,West Ham,23,1999,36.4,100,2.75,86,7,1,1,2,3,6,0.16,6,0,0,0,0,0,Matches
429,430,Chris Richards,us USA,DF,Crystal Palace,22,2000,5.0,2,0.4,1,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
430,431,Richarlison,br BRA,MFFW,Tottenham,25,1997,11.2,35,3.12,22,0,1,4,8,0,5,0.45,3,0,0,0,2,0,Matches
431,432,Jaïro Riedewald,nl NED,DFMF,Crystal Palace,25,1996,0.7,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
432,433,Matt Ritchie,sct SCO,FWMF,Newcastle Utd,32,1989,0.4,1,2.31,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
433,434,Andrew Robertson,sct SCO,DF,Liverpool,28,1994,28.7,95,3.31,59,27,1,4,1,3,13,0.45,9,4,0,0,0,0,Matches
434,435,Antonee Robinson,us USA,DF,Fulham,24,1997,34.3,58,1.69,52,2,2,0,1,1,6,0.17,4,0,1,0,1,0,Matches
435,436,Joel Robles,es ESP,GK,Leeds United,32,1990,4.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
436,437,Marc Roca,es ESP,MF,Leeds United,25,1996,25.7,52,2.02,34,10,2,3,2,1,4,0.16,1,1,0,1,1,0,Matches
437,438,Marek Rodák,sk SVK,GK,Fulham,25,1996,2.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
438,439,Rodri,es ESP,MF,Manchester City,26,1996,32.3,92,2.84,80,0,4,6,1,1,10,0.31,10,0,0,0,0,0,Matches
439,440,Rodrigo,es ESP,FWMF,Leeds United,31,1991,21.5,45,2.09,30,0,4,8,2,1,4,0.19,2,0,0,2,0,0,Matches
440,441,Mads Roerslev,dk DEN,DF,Brentford,23,1999,12.3,13,1.06,13,0,0,0,0,0,1,0.08,1,0,0,0,0,0,Matches
441,442,Cristian Romero,ar ARG,DF,Tottenham,24,1998,26.3,24,0.91,22,0,0,0,1,1,4,0.15,3,0,0,0,1,0,Matches
442,443,Oriol Romeu,es ESP,MF,Southampton,30,1991,0.8,3,3.65,2,0,0,0,1,0,0,0.0,0,0,0,0,0,0,Matches
443,444,Cristiano Ronaldo,pt POR,FW,Manchester Utd,37,1985,5.8,10,1.71,9,0,0,0,1,0,0,0.0,0,0,0,0,0,0,Matches
444,445,Connor Ronan,ie IRL,MF,Wolves,24,1998,0.0,1,90.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
445,446,Salomón Rondón,ve VEN,FW,Everton,32,1989,1.2,4,3.3,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
446,447,Joe Rothwell,eng ENG,MF,Bournemouth,27,1995,11.3,24,2.12,16,6,1,1,0,0,2,0.18,1,1,0,0,0,0,Matches
447,448,Georginio Rutter,fr FRA,FWMF,Leeds United,20,2002,3.0,6,1.99,5,0,0,0,1,0,1,0.33,1,0,0,0,0,0,Matches
448,449,José Sá,pt POR,GK,Wolves,29,1993,36.0,1,0.03,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
449,450,Marcel Sabitzer,at AUT,MF,Manchester Utd,28,1994,7.0,20,2.87,16,1,0,1,2,0,3,0.43,3,0,0,0,0,0,Matches
450,451,Allan Saint-Maximin,fr FRA,FW,Newcastle Utd,25,1997,12.4,65,5.22,49,0,10,3,3,0,10,0.8,7,0,2,0,1,0,Matches
451,452,Bukayo Saka,eng ENG,FW,Arsenal,20,2001,35.3,161,4.56,106,27,8,11,7,2,28,0.79,20,4,2,1,0,1,Matches
452,453,Mohamed Salah,eg EGY,FW,Liverpool,30,1992,36.6,140,3.83,106,2,12,12,6,2,24,0.66,17,1,0,2,3,1,Matches
453,454,William Saliba,fr FRA,DF,Arsenal,21,2001,26.8,14,0.52,11,2,1,0,0,0,2,0.07,2,0,0,0,0,0,Matches
454,455,Mohammed Salisu,gh GHA,DF,Southampton,23,1999,21.9,25,1.14,16,5,1,3,0,0,3,0.14,1,1,0,1,0,0,Matches
455,456,Albert Sambi Lokonga,be BEL,MF,Arsenal,22,1999,2.2,4,1.82,3,0,0,0,1,0,0,0.0,0,0,0,0,0,0,Matches
456,457,Albert Sambi Lokonga,be BEL,MF,Crystal Palace,22,1999,6.0,6,1.01,5,0,0,0,1,0,0,0.0,0,0,0,0,0,0,Matches
457,458,Davinson Sánchez,co COL,DF,Tottenham,26,1996,9.5,5,0.53,5,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
458,459,Robert Sánchez,es ESP,GK,Brighton,24,1997,23.0,2,0.09,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
459,460,Jadon Sancho,eng ENG,FWMF,Manchester Utd,22,2000,18.7,87,4.64,80,1,4,2,0,0,9,0.48,7,0,2,0,0,0,Matches
460,461,Morgan Sanson,fr FRA,MF,Aston Villa,27,1994,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
461,462,Pablo Sarabia,es ESP,FWMF,Wolves,30,1992,8.5,31,3.65,21,5,0,5,0,0,0,0.0,0,0,0,0,0,0,Matches
462,463,Jeremy Sarmiento,ec ECU,MF,Brighton,20,2002,2.0,10,5.11,6,0,1,2,1,0,2,1.02,2,0,0,0,0,0,Matches
463,464,Gianluca Scamacca,it ITA,FW,West Ham,23,1999,10.3,24,2.33,20,0,1,2,0,1,1,0.1,1,0,0,0,0,0,Matches
464,465,Gustavo Scarpa,br BRA,MFFW,Nott'ham Forest,28,1994,2.0,10,4.97,3,1,1,1,3,1,0,0.0,0,0,0,0,0,0,Matches
465,466,Kevin Schade,de GER,FW,Brentford,20,2001,8.1,27,3.32,15,0,6,2,4,0,4,0.49,3,0,1,0,0,0,Matches
466,467,Fabian Schär,ch SUI,DF,Newcastle Utd,30,1991,35.6,59,1.66,43,0,2,9,2,3,8,0.22,5,0,0,0,1,2,Matches
467,468,Jeffrey Schlupp,gh GHA,MFFW,Crystal Palace,29,1992,28.1,44,1.56,34,0,3,5,1,1,5,0.18,2,0,0,1,1,1,Matches
468,469,Nélson Semedo,pt POR,DF,Wolves,28,1993,29.2,35,1.2,28,0,0,4,3,0,3,0.1,3,0,0,0,0,0,Matches
469,470,Antoine Semenyo,gh GHA,FWMF,Bournemouth,22,2000,2.9,7,2.44,3,0,2,1,1,0,0,0.0,0,0,0,0,0,0,Matches
470,471,Marcos Senesi,ar ARG,DF,Bournemouth,25,1997,27.7,16,0.58,14,1,0,1,0,0,3,0.11,3,0,0,0,0,0,Matches
471,472,Ryan Sessegnon,eng ENG,DF,Tottenham,22,2000,9.0,23,2.55,16,0,0,5,1,1,2,0.22,1,0,0,1,0,0,Matches
472,473,Luke Shaw,eng ENG,DF,Manchester Utd,27,1995,28.4,67,2.36,50,9,3,1,4,0,7,0.25,6,0,0,0,1,0,Matches
473,474,Jonjo Shelvey,eng ENG,MF,Newcastle Utd,30,1992,0.4,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
474,475,Jonjo Shelvey,eng ENG,MF,Nott'ham Forest,30,1992,6.0,16,2.67,11,4,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
475,476,Bernardo Silva,pt POR,MFFW,Manchester City,27,1994,24.5,75,3.06,65,1,4,1,3,1,12,0.49,11,0,0,0,1,0,Matches
476,477,Thiago Silva,br BRA,DF,Chelsea,37,1984,26.1,18,0.69,16,1,0,1,0,0,2,0.08,2,0,0,0,0,0,Matches
477,478,Ellis Simms,eng ENG,FW,Everton,21,2001,2.5,6,2.37,4,0,1,1,0,0,2,0.79,1,0,1,0,0,0,Matches
478,479,Luis Sinisterra,co COL,FW,Leeds United,23,1999,9.6,33,3.43,26,0,2,2,2,1,2,0.21,0,0,1,0,0,1,Matches
479,480,Oliver Skipp,eng ENG,MF,Tottenham,21,2000,16.6,27,1.63,24,0,0,0,2,1,1,0.06,0,0,0,0,1,0,Matches
480,481,Adam Smith,eng ENG,DF,Bournemouth,31,1991,32.7,29,0.89,25,1,0,2,0,1,2,0.06,2,0,0,0,0,0,Matches
481,482,Emile Smith Rowe,eng ENG,MFFW,Arsenal,22,2000,1.9,9,4.68,6,1,0,2,0,0,1,0.52,1,0,0,0,0,0,Matches
482,483,Cédric Soares,pt POR,DF,Arsenal,30,1991,0.3,1,3.1,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
483,484,Cédric Soares,pt POR,DF,Fulham,30,1991,2.2,4,1.82,3,0,1,0,0,0,0,0.0,0,0,0,0,0,0,Matches
484,485,Dominic Solanke,eng ENG,FWMF,Bournemouth,24,1997,31.8,61,1.92,36,1,11,10,2,1,13,0.41,10,1,0,2,0,0,Matches
485,486,Manor Solomon,il ISR,FW,Fulham,23,1999,6.4,11,1.73,11,0,0,0,0,0,2,0.31,2,0,0,0,0,0,Matches
486,487,Tomáš Souček,cz CZE,MF,West Ham,27,1995,31.3,52,1.66,41,0,0,8,1,2,3,0.1,2,0,0,1,0,0,Matches
487,488,Boubakary Soumaré,fr FRA,MF,Leicester City,23,1999,18.1,23,1.27,22,0,1,0,0,0,1,0.06,1,0,0,0,0,0,Matches
488,489,Harry Souttar,au AUS,DF,Leicester City,23,1998,11.0,8,0.73,4,0,2,2,0,0,2,0.18,1,0,0,1,0,0,Matches
489,490,Çağlar Söyüncü,tr TUR,DF,Leicester City,26,1996,5.9,2,0.34,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
490,491,Djed Spence,eng ENG,FWDF,Tottenham,21,2000,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
491,492,Jack Stacey,eng ENG,DF,Bournemouth,26,1996,3.3,1,0.3,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
492,493,Junior Stanislas,eng ENG,MF,Bournemouth,32,1989,0.7,4,5.9,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
493,494,Jay Stansfield,eng ENG,FW,Fulham,19,2002,1.0,4,4.14,1,0,0,2,1,0,1,1.03,0,0,0,1,0,0,Matches
494,495,Jason Steele,eng ENG,GK,Brighton,31,1990,15.0,6,0.4,6,0,0,0,0,0,2,0.13,2,0,0,0,0,0,Matches
495,496,Jack Stephens,eng ENG,DF,Southampton,28,1994,0.5,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
496,497,Jack Stephens,eng ENG,DF,Bournemouth,28,1994,13.0,10,0.77,9,0,0,1,0,0,1,0.08,1,0,0,0,0,0,Matches
497,498,Raheem Sterling,eng ENG,FWMF,Chelsea,27,1994,21.0,68,3.23,53,0,7,3,4,1,4,0.19,3,0,1,0,0,0,Matches
498,499,John Stones,eng ENG,DFMF,Manchester City,28,1994,20.5,16,0.78,12,1,0,3,0,0,5,0.24,4,0,0,1,0,0,Matches
499,500,Pascal Struijk,nl NED,DF,Leeds United,22,1999,24.4,35,1.43,25,4,0,5,0,1,2,0.08,0,0,0,2,0,0,Matches
500,501,Kamaldeen Sulemana,gh GHA,FWMF,Southampton,20,2002,10.7,40,3.72,24,0,9,4,1,2,3,0.28,2,0,1,0,0,0,Matches
501,502,Crysencio Summerville,nl NED,FW,Leeds United,20,2001,15.8,49,3.09,29,1,3,4,10,2,5,0.32,3,0,0,0,1,1,Matches
502,503,Sam Surridge,eng ENG,FW,Nott'ham Forest,24,1998,3.6,4,1.11,3,0,0,1,0,0,1,0.28,1,0,0,0,0,0,Matches
503,504,Japhet Tanganga,eng ENG,DF,Tottenham,23,1999,1.6,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
504,505,Matt Targett,eng ENG,DF,Newcastle Utd,26,1995,6.8,17,2.51,12,5,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
505,506,James Tarkowski,eng ENG,DF,Everton,29,1992,38.0,23,0.61,17,0,0,5,0,1,2,0.05,1,0,0,1,0,0,Matches
506,507,Marcus Tavernier,eng ENG,MFFW,Bournemouth,23,1999,19.4,48,2.48,31,7,5,3,2,0,8,0.41,3,2,1,2,0,0,Matches
507,508,Tetê,br BRA,FW,Leicester City,22,2000,8.2,28,3.43,15,3,7,2,1,0,2,0.25,0,0,2,0,0,0,Matches
508,509,Kenny Tete,nl NED,DF,Fulham,26,1995,28.5,49,1.72,39,5,0,0,3,2,12,0.42,11,1,0,0,0,0,Matches
509,510,Luke Thomas,eng ENG,DF,Leicester City,21,2001,11.9,16,1.34,11,2,0,1,0,2,2,0.17,1,0,0,1,0,0,Matches
510,511,Youri Tielemans,be BEL,MF,Leicester City,25,1997,26.0,78,2.99,64,4,1,7,1,1,4,0.15,2,1,0,1,0,0,Matches
511,512,Kieran Tierney,sct SCO,DF,Arsenal,25,1997,8.8,12,1.36,10,0,1,1,0,0,4,0.45,4,0,0,0,0,0,Matches
512,513,Harry Toffolo,eng ENG,DF,Nott'ham Forest,26,1995,10.4,19,1.82,14,3,1,0,0,1,0,0.0,0,0,0,0,0,0,Matches
513,514,Takehiro Tomiyasu,jp JPN,DF,Arsenal,23,1998,7.4,10,1.36,8,2,0,0,0,0,2,0.27,2,0,0,0,0,0,Matches
514,515,James Tomkins,eng ENG,DF,Crystal Palace,33,1989,3.8,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
515,516,Ivan Toney,eng ENG,FW,Brentford,26,1996,32.8,66,2.01,39,4,4,5,14,0,8,0.24,3,0,1,0,4,0,Matches
516,517,Adama Traoré,es ESP,FWMF,Wolves,26,1996,16.6,45,2.71,37,0,3,2,3,0,4,0.24,2,0,0,2,0,0,Matches
517,518,Bertrand Traoré,bf BFA,FWMF,Aston Villa,26,1995,2.6,4,1.55,3,0,0,0,1,0,0,0.0,0,0,0,0,0,0,Matches
518,519,Boubacar Traoré,ml MLI,MF,Wolves,20,2001,4.6,6,1.32,6,0,0,0,0,0,2,0.44,2,0,0,0,0,0,Matches
519,520,Mark Travers,ie IRL,GK,Bournemouth,23,1999,11.5,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
520,521,Kieran Trippier,eng ENG,DF,Newcastle Utd,31,1990,37.1,178,4.79,79,94,1,1,2,1,10,0.27,6,4,0,0,0,0,Matches
521,522,Leandro Trossard,be BEL,FW,Arsenal,27,1994,10.3,34,3.29,23,7,1,1,2,0,9,0.87,8,1,0,0,0,0,Matches
522,523,Leandro Trossard,be BEL,FWMF,Brighton,27,1994,14.6,51,3.49,39,0,7,4,1,0,9,0.62,5,0,3,0,1,0,Matches
523,524,Kostas Tsimikas,gr GRE,DF,Liverpool,26,1996,8.6,27,3.14,12,13,0,2,0,0,4,0.47,3,1,0,0,0,0,Matches
524,525,Deniz Undav,de GER,FWMF,Brighton,26,1996,7.0,22,3.15,14,0,1,6,0,1,4,0.57,0,0,1,2,0,1,Matches
525,526,Yan Valery,tn TUN,DF,Southampton,23,1999,0.5,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
526,527,Virgil van Dijk,nl NED,DF,Liverpool,31,1991,31.5,22,0.7,17,0,0,4,0,1,3,0.1,2,0,0,1,0,0,Matches
527,528,Raphaël Varane,fr FRA,DF,Manchester Utd,29,1993,21.2,17,0.8,12,1,0,3,0,1,0,0.0,0,0,0,0,0,0,Matches
528,529,Jamie Vardy,eng ENG,FW,Leicester City,35,1987,20.6,34,1.65,23,0,6,3,2,0,7,0.34,5,0,1,0,1,0,Matches
529,530,Joël Veltman,nl NED,DF,Brighton,30,1992,24.3,36,1.48,30,4,0,1,0,1,4,0.16,3,0,0,1,0,0,Matches
530,531,Fabio Vieira,pt POR,MFFW,Arsenal,22,2000,5.7,23,4.03,17,2,2,2,0,0,3,0.53,3,0,0,0,0,0,Matches
