,_Rk,_Player,_Nation,_Pos,_Squad,_Age,_Born,_90s,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Matches
510,511,Perr Schuurs,nl NED,DF,Torino,23.0,1999.0,8.6,500.0,42.0,239.0,233.0,34.0,7.0,500.0,2.0,2.0,100.0,0.0,0.0,285.0,1289.0,562.0,9.0,6.0,0.0,9.0,5.0,296.0,4.0,Matches
511,512,Simone Scuffet,it ITA,GK,Cagliari,27.0,1996.0,31.0,995.0,830.0,991.0,4.0,0.0,0.0,995.0,0.0,0.0,,0.0,,426.0,2401.0,1456.0,0.0,0.0,0.0,0.0,0.0,349.0,0.0,Matches
512,513,Demba Seck,sn SEN,MF,Torino,22.0,2001.0,4.7,160.0,1.0,11.0,65.0,88.0,16.0,160.0,20.0,7.0,35.0,8.0,40.0,119.0,1109.0,542.0,23.0,20.0,10.0,14.0,10.0,126.0,25.0,Matches
513,514,Demba Seck,sn SEN,FWMF,Frosinone,22.0,2001.0,3.3,141.0,1.0,11.0,60.0,72.0,13.0,141.0,13.0,4.0,30.8,7.0,53.8,89.0,661.0,318.0,11.0,9.0,6.0,7.0,3.0,98.0,23.0,Matches
514,515,Nikola Sekulov,it ITA,FW,Juventus,21.0,2002.0,0.1,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,,0.0,,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Matches
515,516,Vivaldo Semedo,pt POR,FW,Udinese,18.0,2005.0,0.1,3.0,0.0,0.0,2.0,1.0,1.0,3.0,0.0,0.0,,0.0,,3.0,6.0,2.0,1.0,0.0,1.0,1.0,2.0,3.0,0.0,Matches
516,517,Stefano Sensi,it ITA,MF,Inter,27.0,1995.0,0.5,58.0,1.0,8.0,39.0,11.0,0.0,58.0,1.0,1.0,100.0,0.0,0.0,33.0,203.0,101.0,3.0,2.0,0.0,1.0,1.0,45.0,4.0,Matches
517,518,Suat Serdar,de GER,MF,Hellas Verona,26.0,1997.0,18.4,813.0,42.0,179.0,486.0,158.0,22.0,813.0,34.0,18.0,52.9,14.0,41.2,390.0,1972.0,786.0,20.0,15.0,3.0,21.0,13.0,412.0,36.0,Matches
518,519,Andres Sfait,ro ROU,DFMF,Salernitana,18.0,2004.0,0.3,9.0,0.0,3.0,2.0,4.0,0.0,9.0,1.0,0.0,0.0,1.0,100.0,4.0,27.0,19.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,Matches
519,520,Stephan El Shaarawy,it ITA,FWDF,Roma,30.0,1992.0,19.3,843.0,28.0,159.0,368.0,328.0,60.0,843.0,54.0,22.0,40.7,27.0,50.0,545.0,3423.0,1574.0,46.0,29.0,22.0,27.0,17.0,604.0,131.0,Matches
520,521,Eldor Shomurodov,uz UZB,FWMF,Cagliari,28.0,1995.0,10.4,364.0,4.0,33.0,164.0,174.0,46.0,364.0,28.0,10.0,35.7,16.0,57.1,191.0,1087.0,348.0,12.0,13.0,7.0,47.0,19.0,246.0,52.0,Matches
521,522,Steven Shpendi,al ALB,FWMF,Empoli,20.0,2003.0,4.6,125.0,0.0,8.0,61.0,58.0,20.0,125.0,8.0,2.0,25.0,5.0,62.5,81.0,346.0,103.0,3.0,1.0,2.0,20.0,9.0,95.0,32.0,Matches
522,523,Marco Silvestri,it ITA,GK,Udinese,32.0,1991.0,17.0,488.0,442.0,488.0,0.0,0.0,0.0,488.0,0.0,0.0,,0.0,,250.0,1212.0,801.0,0.0,0.0,0.0,0.0,0.0,183.0,0.0,Matches
523,524,Giovanni Simeone,ar ARG,FW,Napoli,28.0,1995.0,8.9,301.0,7.0,19.0,128.0,159.0,56.0,301.0,10.0,5.0,50.0,5.0,50.0,168.0,875.0,281.0,11.0,9.0,4.0,25.0,13.0,233.0,76.0,Matches
524,525,Jan-Carlo Simic,rs SRB,DF,Milan,18.0,2005.0,1.6,76.0,9.0,32.0,40.0,4.0,2.0,76.0,2.0,1.0,50.0,0.0,0.0,43.0,245.0,125.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,Matches
525,526,Leo Skiri Østigård,no NOR,DF,Napoli,23.0,1999.0,18.1,1487.0,171.0,668.0,769.0,57.0,18.0,1487.0,3.0,2.0,66.7,1.0,33.3,872.0,4462.0,2440.0,13.0,7.0,0.0,4.0,2.0,1050.0,3.0,Matches
526,527,Łukasz Skorupski,pl POL,GK,Bologna,32.0,1991.0,32.0,1087.0,994.0,1080.0,7.0,0.0,0.0,1087.0,0.0,0.0,,0.0,,619.0,3123.0,1915.0,0.0,0.0,0.0,0.0,0.0,552.0,0.0,Matches
527,528,Chris Smalling,eng ENG,DF,Roma,33.0,1989.0,4.3,262.0,25.0,114.0,133.0,15.0,6.0,262.0,2.0,0.0,0.0,1.0,50.0,161.0,896.0,466.0,1.0,3.0,0.0,2.0,1.0,174.0,2.0,Matches
528,529,Andrea Sodero,it ITA,MF,Empoli,18.0,2004.0,0.1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,0.0,,1.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Matches
529,530,Ola Solbakken,no NOR,FW,Roma,24.0,1998.0,0.3,8.0,0.0,2.0,2.0,4.0,0.0,8.0,2.0,1.0,50.0,0.0,0.0,5.0,76.0,22.0,1.0,0.0,0.0,0.0,0.0,5.0,4.0,Matches
530,531,Daniele Sommariva,it ITA,GK,Genoa,26.0,1997.0,0.1,4.0,3.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,,0.0,,2.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Matches
531,532,Yann Sommer,ch SUI,GK,Inter,34.0,1988.0,34.0,1293.0,1074.0,1289.0,4.0,0.0,0.0,1293.0,0.0,0.0,,0.0,,806.0,3232.0,1881.0,0.0,0.0,0.0,0.0,0.0,814.0,0.0,Matches
532,533,Brandon Soppy,fr FRA,DF,Torino,21.0,2002.0,2.0,110.0,4.0,25.0,50.0,37.0,3.0,110.0,6.0,3.0,50.0,1.0,16.7,56.0,368.0,180.0,9.0,3.0,2.0,2.0,1.0,56.0,3.0,Matches
533,534,Alessandro Sorrentino,it ITA,GK,Monza,21.0,2002.0,6.1,205.0,174.0,203.0,2.0,0.0,0.0,205.0,1.0,1.0,100.0,0.0,0.0,99.0,484.0,301.0,0.0,0.0,0.0,0.0,0.0,102.0,0.0,Matches
534,535,Riccardo Sottil,it ITA,FW,Fiorentina,24.0,1999.0,12.3,563.0,3.0,32.0,180.0,361.0,63.0,563.0,52.0,21.0,40.4,19.0,36.5,423.0,3583.0,1809.0,66.0,39.0,22.0,27.0,24.0,472.0,139.0,Matches
535,536,Matìas Soulé,ar ARG,FWMF,Frosinone,20.0,2003.0,34.7,2015.0,18.0,194.0,907.0,947.0,102.0,2009.0,225.0,102.0,45.3,101.0,44.9,1240.0,8342.0,3968.0,115.0,117.0,35.0,98.0,77.0,1478.0,211.0,Matches
536,537,Djed Spence,eng ENG,DF,Genoa,22.0,2000.0,9.5,464.0,29.0,154.0,195.0,120.0,14.0,464.0,25.0,11.0,44.0,9.0,36.0,220.0,1324.0,639.0,17.0,15.0,4.0,12.0,16.0,244.0,31.0,Matches
537,538,Leonardo Spinazzola,it ITA,DF,Roma,30.0,1993.0,14.6,951.0,30.0,234.0,407.0,319.0,37.0,951.0,43.0,20.0,46.5,19.0,44.2,604.0,5548.0,3161.0,108.0,61.0,22.0,16.0,4.0,652.0,74.0,Matches
538,539,Marco Sportiello,it ITA,GK,Milan,31.0,1992.0,7.0,263.0,199.0,260.0,3.0,0.0,0.0,263.0,0.0,0.0,,0.0,,190.0,1070.0,685.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,Matches
539,540,Trivante Stewart,jm JAM,FWMF,Salernitana,23.0,2000.0,1.1,39.0,0.0,2.0,17.0,22.0,6.0,39.0,3.0,2.0,66.7,1.0,33.3,13.0,83.0,45.0,2.0,2.0,1.0,3.0,0.0,19.0,6.0,Matches
540,541,Gabriel Strefezza,br BRA,FW,Lecce,26.0,1997.0,12.4,561.0,11.0,61.0,235.0,278.0,21.0,560.0,35.0,15.0,42.9,15.0,42.9,368.0,2360.0,1136.0,34.0,37.0,4.0,24.0,24.0,385.0,81.0,Matches
541,542,Kevin Strootman,nl NED,MF,Genoa,33.0,1990.0,13.4,779.0,31.0,173.0,459.0,151.0,8.0,779.0,8.0,5.0,62.5,2.0,25.0,411.0,1666.0,806.0,13.0,13.0,0.0,9.0,12.0,523.0,22.0,Matches
542,543,Isaac Success,ng NGA,FWMF,Udinese,27.0,1996.0,9.8,332.0,14.0,28.0,159.0,151.0,28.0,331.0,40.0,20.0,50.0,14.0,35.0,237.0,1296.0,409.0,15.0,12.0,5.0,36.0,27.0,288.0,51.0,Matches
543,544,Ibrahim Sulemana,gh GHA,MF,Cagliari,20.0,2003.0,14.9,617.0,32.0,175.0,338.0,115.0,7.0,617.0,18.0,9.0,50.0,8.0,44.4,302.0,1710.0,691.0,15.0,9.0,1.0,18.0,16.0,330.0,14.0,Matches
544,545,Tomáš Suslov,sk SVK,MFFW,Hellas Verona,21.0,2002.0,23.2,845.0,10.0,103.0,412.0,356.0,36.0,844.0,74.0,38.0,51.4,28.0,37.8,506.0,3572.0,1525.0,46.0,44.0,13.0,57.0,34.0,510.0,74.0,Matches
545,546,Mile Svilar,rs SRB,GK,Roma,23.0,1999.0,15.0,644.0,549.0,643.0,1.0,0.0,0.0,644.0,1.0,1.0,100.0,0.0,0.0,414.0,1946.0,1174.0,0.0,0.0,0.0,0.0,0.0,359.0,0.0,Matches
546,547,Karol Świderski,pl POL,FWMF,Hellas Verona,26.0,1997.0,5.6,200.0,6.0,25.0,89.0,88.0,22.0,200.0,11.0,3.0,27.3,7.0,63.6,107.0,364.0,126.0,3.0,3.0,2.0,14.0,8.0,124.0,19.0,Matches
547,548,Wojciech Szczęsny,pl POL,GK,Juventus,33.0,1990.0,35.0,1070.0,855.0,1062.0,8.0,0.0,0.0,1070.0,1.0,1.0,100.0,0.0,0.0,660.0,4408.0,2908.0,0.0,0.0,0.0,1.0,0.0,546.0,0.0,Matches
548,549,Przemysław Szymiński,pl POL,MF,Frosinone,29.0,1994.0,0.1,3.0,1.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,,0.0,,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
549,550,Adrien Tameze,cm CMR,DFMF,Torino,29.0,1994.0,23.8,1492.0,91.0,536.0,777.0,196.0,21.0,1492.0,19.0,12.0,63.2,5.0,26.3,866.0,4076.0,1818.0,22.0,25.0,2.0,20.0,17.0,981.0,39.0,Matches
550,551,Elayis Tavsan,nl NED,MFFW,Hellas Verona,22.0,2001.0,0.6,14.0,0.0,3.0,3.0,8.0,1.0,14.0,1.0,1.0,100.0,0.0,0.0,10.0,82.0,46.0,2.0,1.0,1.0,0.0,0.0,10.0,1.0,Matches
551,552,Loum Tchaouna,fr FRA,FWMF,Salernitana,19.0,2003.0,23.3,1026.0,12.0,120.0,474.0,448.0,72.0,1026.0,55.0,16.0,29.1,31.0,56.4,619.0,3635.0,1648.0,72.0,48.0,26.0,63.0,27.0,760.0,151.0,Matches
552,553,Jackson Tchatchoua,cm CMR,DF,Hellas Verona,21.0,2001.0,19.2,956.0,64.0,306.0,462.0,197.0,8.0,956.0,15.0,6.0,40.0,8.0,53.3,410.0,2302.0,1185.0,34.0,24.0,5.0,9.0,5.0,416.0,66.0,Matches
553,554,Filippo Terracciano,it ITA,DF,Hellas Verona,20.0,2003.0,14.4,860.0,36.0,271.0,426.0,172.0,8.0,860.0,31.0,13.0,41.9,10.0,32.3,464.0,2728.0,1352.0,26.0,21.0,1.0,18.0,19.0,460.0,28.0,Matches
554,555,Filippo Terracciano,it ITA,DFFW,Milan,20.0,2003.0,0.8,48.0,2.0,13.0,27.0,8.0,0.0,48.0,0.0,0.0,,0.0,,33.0,205.0,58.0,0.0,2.0,0.0,1.0,1.0,36.0,1.0,Matches
555,556,Pietro Terracciano,it ITA,GK,Fiorentina,33.0,1990.0,33.0,1314.0,1099.0,1311.0,3.0,0.0,0.0,1314.0,0.0,0.0,,0.0,,726.0,3411.0,2221.0,0.0,0.0,0.0,1.0,1.0,743.0,0.0,Matches
556,557,Florian Thauvin,fr FRA,FW,Udinese,30.0,1993.0,19.0,774.0,4.0,70.0,343.0,385.0,82.0,773.0,90.0,35.0,38.9,46.0,51.1,489.0,3738.0,1928.0,71.0,53.0,30.0,57.0,36.0,541.0,97.0,Matches
557,558,Malick Thiaw,de GER,DF,Milan,21.0,2001.0,18.0,1347.0,107.0,608.0,698.0,45.0,11.0,1347.0,11.0,8.0,72.7,2.0,18.2,900.0,4823.0,2501.0,15.0,6.0,0.0,7.0,5.0,983.0,1.0,Matches
558,559,Morten Thorsby,no NOR,MF,Genoa,27.0,1996.0,12.9,470.0,26.0,83.0,225.0,165.0,22.0,470.0,10.0,4.0,40.0,5.0,50.0,198.0,828.0,279.0,6.0,9.0,0.0,27.0,17.0,289.0,39.0,Matches
559,560,Kristian Thorstvedt,no NOR,MF,Sassuolo,24.0,1999.0,26.6,1273.0,59.0,224.0,693.0,370.0,73.0,1273.0,38.0,15.0,39.5,19.0,50.0,680.0,3586.0,1729.0,30.0,36.0,5.0,55.0,38.0,859.0,94.0,Matches
560,561,Marcus Thuram,fr FRA,FW,Inter,25.0,1997.0,29.9,967.0,26.0,83.0,422.0,474.0,176.0,967.0,51.0,33.0,64.7,11.0,21.6,540.0,3480.0,1696.0,68.0,28.0,40.0,81.0,35.0,756.0,192.0,Matches
561,562,Antonio Tikvić,hr CRO,DF,Udinese,19.0,2004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
562,563,Jeremy Toljan,de GER,DF,Sassuolo,28.0,1994.0,23.1,1167.0,67.0,363.0,518.0,296.0,32.0,1167.0,14.0,6.0,42.9,7.0,50.0,556.0,2821.0,1293.0,35.0,24.0,6.0,21.0,9.0,664.0,85.0,Matches
563,564,Rafael Tolói,it ITA,DF,Atalanta,32.0,1990.0,10.7,630.0,42.0,249.0,306.0,77.0,4.0,630.0,8.0,4.0,50.0,4.0,50.0,339.0,1370.0,739.0,8.0,13.0,0.0,5.0,4.0,386.0,10.0,Matches
564,565,Fikayo Tomori,eng ENG,DF,Milan,25.0,1997.0,23.6,1904.0,219.0,1015.0,845.0,49.0,17.0,1904.0,4.0,2.0,50.0,2.0,50.0,1168.0,5311.0,2898.0,16.0,13.0,1.0,5.0,0.0,1364.0,2.0,Matches
565,566,Ahmed Touba,dz ALG,DF,Lecce,25.0,1998.0,3.1,176.0,35.0,106.0,67.0,5.0,1.0,176.0,0.0,0.0,,0.0,,81.0,409.0,217.0,0.0,2.0,0.0,1.0,0.0,84.0,1.0,Matches
566,567,Chaka Traorè,ci CIV,FW,Milan,18.0,2004.0,0.2,16.0,0.0,4.0,6.0,6.0,1.0,16.0,0.0,0.0,,0.0,,9.0,57.0,44.0,2.0,1.0,1.0,0.0,1.0,10.0,2.0,Matches
567,568,Stefano Turati,it ITA,GK,Frosinone,21.0,2001.0,30.5,1137.0,1021.0,1131.0,6.0,0.0,0.0,1137.0,0.0,0.0,,0.0,,708.0,3772.0,2137.0,0.0,0.0,0.0,0.0,0.0,623.0,0.0,Matches
568,569,Kacper Urbanski,pl POL,MFFW,Bologna,18.0,2004.0,10.3,510.0,14.0,72.0,249.0,200.0,24.0,510.0,33.0,20.0,60.6,12.0,36.4,302.0,2006.0,823.0,25.0,17.0,5.0,22.0,14.0,357.0,78.0,Matches
569,570,Emanuele Valeri,it ITA,DF,Frosinone,24.0,1998.0,13.1,702.0,42.0,174.0,275.0,263.0,28.0,702.0,37.0,12.0,32.4,24.0,64.9,285.0,1804.0,1000.0,38.0,26.0,6.0,16.0,7.0,342.0,61.0,Matches
570,571,Johan Vásquez,mx MEX,DF,Genoa,24.0,1998.0,31.7,1772.0,186.0,768.0,775.0,236.0,61.0,1772.0,22.0,10.0,45.5,7.0,31.8,859.0,4192.0,2183.0,29.0,26.0,5.0,25.0,11.0,975.0,61.0,Matches
571,572,Matías Vecino,uy URU,MF,Lazio,31.0,1991.0,12.8,909.0,28.0,177.0,555.0,183.0,42.0,909.0,14.0,10.0,71.4,4.0,28.6,453.0,2292.0,1139.0,16.0,17.0,2.0,19.0,1.0,663.0,43.0,Matches
572,573,Lorenzo Venuti,it ITA,DF,Lecce,28.0,1995.0,4.0,247.0,18.0,80.0,132.0,38.0,2.0,247.0,3.0,2.0,66.7,0.0,0.0,123.0,630.0,344.0,7.0,6.0,1.0,1.0,0.0,144.0,15.0,Matches
573,574,Simone Verdi,it ITA,FW,Torino,31.0,1992.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
574,575,Emanuel Vignato,it ITA,MFFW,Salernitana,22.0,2000.0,3.5,154.0,5.0,31.0,86.0,37.0,4.0,154.0,2.0,1.0,50.0,0.0,0.0,86.0,497.0,192.0,5.0,5.0,1.0,8.0,1.0,97.0,14.0,Matches
575,576,Samuele Vignato,it ITA,MFFW,Monza,19.0,2004.0,3.8,168.0,0.0,23.0,83.0,67.0,12.0,168.0,9.0,5.0,55.6,4.0,44.4,109.0,671.0,348.0,13.0,8.0,6.0,11.0,6.0,124.0,20.0,Matches
576,577,Matías Viña,uy URU,DF,Sassuolo,25.0,1997.0,11.3,673.0,34.0,237.0,270.0,172.0,13.0,673.0,29.0,12.0,41.4,16.0,55.2,330.0,1776.0,1038.0,24.0,16.0,5.0,18.0,7.0,366.0,37.0,Matches
577,578,Rúben Vinagre,pt POR,DFFW,Hellas Verona,24.0,1999.0,3.1,160.0,6.0,44.0,68.0,52.0,2.0,160.0,5.0,3.0,60.0,1.0,20.0,87.0,624.0,235.0,6.0,5.0,1.0,8.0,7.0,87.0,13.0,Matches
578,579,Nicolas Viola,it ITA,MFFW,Cagliari,33.0,1989.0,13.4,724.0,7.0,74.0,309.0,350.0,34.0,723.0,38.0,16.0,42.1,18.0,47.4,380.0,1947.0,822.0,22.0,19.0,8.0,37.0,23.0,478.0,68.0,Matches
579,580,Mattia Viti,it ITA,DF,Sassuolo,21.0,2002.0,10.9,603.0,91.0,276.0,281.0,50.0,7.0,603.0,6.0,2.0,33.3,3.0,50.0,275.0,1196.0,519.0,2.0,2.0,0.0,6.0,13.0,306.0,13.0,Matches
580,581,Vitinha,pt POR,FWMF,Genoa,23.0,2000.0,3.2,112.0,1.0,12.0,40.0,65.0,21.0,112.0,10.0,2.0,20.0,6.0,60.0,67.0,395.0,209.0,10.0,4.0,4.0,14.0,3.0,72.0,21.0,Matches
581,582,Dušan Vlahović,rs SRB,FW,Juventus,23.0,2000.0,25.6,833.0,14.0,63.0,368.0,410.0,152.0,829.0,43.0,18.0,41.9,23.0,53.5,473.0,2013.0,840.0,36.0,19.0,20.0,71.0,42.0,637.0,174.0,Matches
582,583,Nikola Vlašić,hr CRO,MFFW,Torino,25.0,1997.0,29.0,1252.0,14.0,141.0,588.0,544.0,80.0,1252.0,48.0,28.0,58.3,16.0,33.3,804.0,4506.0,2262.0,67.0,49.0,11.0,57.0,35.0,915.0,174.0,Matches
583,584,Alessandro Vogliacco,it ITA,DF,Genoa,24.0,1998.0,13.0,757.0,82.0,311.0,381.0,67.0,9.0,757.0,7.0,3.0,42.9,3.0,42.9,377.0,1611.0,809.0,8.0,9.0,4.0,7.0,3.0,457.0,12.0,Matches
584,585,Mërgim Vojvoda,xk KVX,DF,Torino,28.0,1995.0,15.3,1062.0,48.0,307.0,468.0,294.0,11.0,1062.0,12.0,7.0,58.3,4.0,33.3,618.0,3248.0,1753.0,30.0,28.0,2.0,7.0,8.0,710.0,72.0,Matches
585,586,Cristian Volpato,it ITA,MFFW,Sassuolo,19.0,2003.0,7.2,404.0,8.0,57.0,145.0,207.0,23.0,404.0,49.0,25.0,51.0,21.0,42.9,248.0,1798.0,927.0,34.0,24.0,13.0,20.0,12.0,276.0,49.0,Matches
586,587,Stefan de Vrij,nl NED,DF,Inter,31.0,1992.0,17.6,1155.0,111.0,571.0,563.0,26.0,14.0,1155.0,2.0,2.0,100.0,0.0,0.0,608.0,2800.0,1460.0,6.0,5.0,0.0,7.0,0.0,777.0,2.0,Matches
587,588,Walace,br BRA,MF,Udinese,28.0,1995.0,36.0,1823.0,131.0,591.0,1051.0,206.0,9.0,1823.0,39.0,16.0,41.0,19.0,48.7,968.0,5273.0,2521.0,37.0,30.0,1.0,56.0,27.0,994.0,22.0,Matches
588,589,Sebastian Walukiewicz,pl POL,DF,Empoli,23.0,2000.0,22.8,1280.0,235.0,775.0,485.0,33.0,6.0,1280.0,10.0,8.0,80.0,2.0,20.0,699.0,4205.0,2406.0,14.0,13.0,0.0,15.0,2.0,764.0,5.0,Matches
589,590,Timothy Weah,us USA,DFFW,Juventus,23.0,2000.0,14.0,714.0,22.0,141.0,304.0,273.0,27.0,714.0,13.0,5.0,38.5,5.0,38.5,423.0,2793.0,1208.0,35.0,19.0,8.0,15.0,10.0,487.0,84.0,Matches
590,591,Shon Weissman,il ISR,FWDF,Salernitana,27.0,1996.0,5.5,118.0,7.0,22.0,51.0,45.0,10.0,118.0,2.0,0.0,0.0,1.0,50.0,61.0,178.0,43.0,0.0,1.0,0.0,10.0,5.0,78.0,22.0,Matches
591,592,Mateusz Wieteska,pl POL,DF,Cagliari,26.0,1997.0,10.7,561.0,76.0,291.0,250.0,25.0,7.0,561.0,5.0,3.0,60.0,2.0,40.0,300.0,1727.0,1105.0,16.0,2.0,0.0,5.0,3.0,340.0,1.0,Matches
592,593,Kenan Yıldız,tr TUR,FWDF,Juventus,18.0,2005.0,10.6,461.0,7.0,58.0,196.0,218.0,36.0,461.0,40.0,23.0,57.5,12.0,30.0,311.0,2178.0,1175.0,32.0,31.0,11.0,34.0,18.0,365.0,73.0,Matches
593,594,Mattia Zaccagni,it ITA,FWMF,Lazio,28.0,1995.0,21.7,1164.0,19.0,129.0,492.0,571.0,79.0,1164.0,114.0,54.0,47.4,37.0,32.5,781.0,5644.0,3016.0,88.0,64.0,30.0,48.0,38.0,910.0,209.0,Matches
594,595,Nicola Zalewski,pl POL,DFFW,Roma,21.0,2002.0,10.8,581.0,23.0,139.0,249.0,200.0,31.0,581.0,36.0,16.0,44.4,14.0,38.9,325.0,2471.0,1308.0,54.0,23.0,16.0,18.0,9.0,374.0,62.0,Matches
595,596,Andre-Frank Zambo Anguissa,cm CMR,MF,Napoli,27.0,1995.0,31.0,2147.0,43.0,286.0,1262.0,627.0,59.0,2147.0,61.0,25.0,41.0,31.0,50.8,1225.0,6011.0,2376.0,43.0,65.0,10.0,56.0,31.0,1675.0,139.0,Matches
596,597,Alessandro Zanoli,it ITA,DF,Salernitana,22.0,2000.0,10.2,528.0,21.0,125.0,236.0,173.0,19.0,528.0,24.0,6.0,25.0,17.0,70.8,254.0,1553.0,743.0,27.0,13.0,6.0,8.0,4.0,325.0,45.0,Matches
597,598,Alessandro Zanoli,it ITA,DFFW,Napoli,22.0,2000.0,0.6,47.0,2.0,10.0,21.0,16.0,0.0,47.0,2.0,0.0,0.0,2.0,100.0,26.0,153.0,94.0,2.0,1.0,0.0,2.0,0.0,29.0,3.0,Matches
598,599,Duván Zapata,co COL,FW,Torino,32.0,1991.0,32.0,1218.0,36.0,85.0,509.0,642.0,196.0,1218.0,111.0,36.0,32.4,62.0,55.9,769.0,4516.0,1845.0,74.0,54.0,27.0,119.0,58.0,960.0,242.0,Matches
599,600,Duván Zapata,co COL,FW,Atalanta,32.0,1991.0,1.2,65.0,1.0,3.0,27.0,35.0,10.0,65.0,3.0,2.0,66.7,1.0,33.3,47.0,206.0,70.0,3.0,1.0,2.0,5.0,0.0,50.0,13.0,Matches
600,601,Gabriele Zappa,it ITA,DF,Cagliari,23.0,1999.0,28.5,1670.0,72.0,559.0,730.0,392.0,33.0,1670.0,27.0,9.0,33.3,16.0,59.3,816.0,3989.0,2014.0,35.0,29.0,2.0,30.0,8.0,948.0,84.0,Matches
601,602,Davide Zappacosta,it ITA,DF,Atalanta,31.0,1992.0,20.7,1248.0,30.0,271.0,489.0,501.0,46.0,1248.0,42.0,17.0,40.5,23.0,54.8,680.0,3910.0,2001.0,67.0,33.0,14.0,27.0,15.0,820.0,132.0,Matches
602,603,Oier Zarraga,es ESP,MF,Udinese,24.0,1999.0,4.5,166.0,15.0,57.0,75.0,34.0,5.0,166.0,2.0,1.0,50.0,1.0,50.0,70.0,339.0,197.0,5.0,4.0,2.0,7.0,3.0,90.0,10.0,Matches
603,604,Jordan Zemura,zw ZIM,DF,Udinese,23.0,1999.0,11.5,473.0,19.0,112.0,197.0,172.0,25.0,473.0,22.0,13.0,59.1,8.0,36.4,264.0,1678.0,810.0,23.0,16.0,9.0,27.0,14.0,273.0,52.0,Matches
604,605,Alessio Zerbin,it ITA,DFFW,Monza,24.0,1999.0,7.6,376.0,13.0,88.0,150.0,143.0,18.0,376.0,31.0,13.0,41.9,16.0,51.6,205.0,1417.0,675.0,17.0,19.0,5.0,15.0,7.0,224.0,46.0,Matches
605,606,Alessio Zerbin,it ITA,FWDF,Napoli,24.0,1999.0,1.7,92.0,0.0,10.0,32.0,54.0,8.0,92.0,4.0,2.0,50.0,1.0,25.0,45.0,311.0,147.0,6.0,4.0,2.0,5.0,3.0,65.0,18.0,Matches
606,607,Kevin Zeroli,it ITA,MF,Milan,18.0,2005.0,0.3,10.0,2.0,4.0,4.0,2.0,0.0,10.0,0.0,0.0,,0.0,,5.0,26.0,18.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,Matches
607,608,Piotr Zieliński,pl POL,MF,Napoli,29.0,1994.0,21.4,1396.0,26.0,217.0,687.0,503.0,35.0,1395.0,34.0,16.0,47.1,16.0,47.1,819.0,4256.0,1956.0,38.0,50.0,6.0,23.0,14.0,1072.0,88.0,Matches
608,609,David Zima,cz CZE,DF,Torino,22.0,2000.0,1.0,58.0,7.0,32.0,26.0,0.0,0.0,58.0,0.0,0.0,,0.0,,22.0,102.0,59.0,1.0,0.0,0.0,1.0,1.0,29.0,0.0,Matches
609,610,Joshua Zirkzee,nl NED,FW,Bologna,22.0,2001.0,30.7,1374.0,46.0,135.0,628.0,630.0,136.0,1372.0,128.0,52.0,40.6,72.0,56.3,814.0,4132.0,1772.0,53.0,46.0,22.0,114.0,64.0,1033.0,182.0,Matches
610,611,Nadir Zortea,it ITA,DF,Frosinone,24.0,1999.0,14.0,724.0,31.0,160.0,296.0,273.0,21.0,724.0,38.0,17.0,44.7,18.0,47.4,337.0,1877.0,863.0,31.0,18.0,5.0,30.0,15.0,398.0,71.0,Matches
611,612,Nadir Zortea,it ITA,DF,Atalanta,24.0,1999.0,1.7,119.0,1.0,20.0,51.0,50.0,5.0,119.0,14.0,5.0,35.7,7.0,50.0,73.0,448.0,246.0,7.0,9.0,1.0,2.0,2.0,81.0,22.0,Matches
612,613,Szymon Żurkowski,pl POL,MF,Empoli,25.0,1997.0,9.6,351.0,10.0,56.0,189.0,111.0,14.0,351.0,15.0,4.0,26.7,9.0,60.0,207.0,1162.0,561.0,17.0,15.0,2.0,19.0,19.0,221.0,37.0,Matches
