,_Rk,_Player,_Nation,_Pos,_Squad,_Age,_Born,_90s,_Att,PassTypes_Live,PassTypes_Dead,PassTypes_FK,PassTypes_TB,PassTypes_Sw,PassTypes_Crs,PassTypes_TI,PassTypes_CK,CornerKicks_In,CornerKicks_Out,CornerKicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,Matches
387,388,Lorenzo Montipò,it ITA,GK,Hellas Verona,27.0,1996.0,37.0,1272.0,833.0,432.0,127.0,0.0,2.0,0,0.0,0.0,0.0,0.0,0.0,783.0,7.0,0.0,Matches
388,389,Nikola Moro,hr CRO,MF,Bologna,25.0,1998.0,9.3,572.0,560.0,10.0,6.0,1.0,7.0,13,4.0,0.0,0.0,0.0,0.0,469.0,2.0,18.0,Matches
389,390,Dany Mota,pt POR,FWMF,Monza,25.0,1998.0,22.8,836.0,775.0,58.0,9.0,1.0,5.0,89,5.0,31.0,3.0,23.0,0.0,625.0,3.0,33.0,Matches
390,391,Samuele Mulattieri,it ITA,FWMF,Sassuolo,22.0,2000.0,5.1,116.0,100.0,15.0,0.0,0.0,2.0,0,0.0,0.0,0.0,0.0,0.0,81.0,1.0,1.0,Matches
391,392,Luis Muriel,co COL,FWMF,Atalanta,32.0,1991.0,4.5,241.0,203.0,36.0,5.0,1.0,1.0,31,5.0,21.0,16.0,0.0,1.0,170.0,2.0,5.0,Matches
392,393,Yunus Musah,us USA,MFFW,Milan,20.0,2002.0,16.4,666.0,628.0,37.0,1.0,0.0,3.0,28,36.0,0.0,0.0,0.0,0.0,566.0,1.0,12.0,Matches
393,394,Juan Musso,ar ARG,GK,Atalanta,29.0,1994.0,11.0,371.0,282.0,87.0,17.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,278.0,2.0,0.0,Matches
394,395,Kingstone Mutandwa,zm ZAM,FWMF,Cagliari,20.0,2003.0,0.4,9.0,9.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,Matches
395,396,Obite N'Dicka,ci CIV,DF,Roma,23.0,1999.0,24.1,1587.0,1523.0,62.0,38.0,0.0,2.0,11,7.0,0.0,0.0,0.0,0.0,1437.0,2.0,7.0,Matches
396,397,Nahitan Nández,uy URU,MFDF,Cagliari,27.0,1995.0,26.0,916.0,787.0,125.0,16.0,2.0,13.0,154,65.0,42.0,6.0,33.0,0.0,544.0,4.0,28.0,Matches
397,398,Natan,br BRA,DF,Napoli,22.0,2001.0,10.6,666.0,619.0,46.0,22.0,0.0,7.0,5,24.0,0.0,0.0,0.0,0.0,581.0,1.0,6.0,Matches
398,399,Lapo Nava,it ITA,GK,Milan,19.0,2004.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Matches
399,400,Michel Ndary Adopo,fr FRA,MF,Atalanta,23.0,2000.0,1.2,89.0,88.0,1.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,74.0,0.0,1.0,Matches
400,401,Dan Ndoye,ch SUI,FWMF,Bologna,22.0,2000.0,19.7,602.0,577.0,21.0,1.0,0.0,5.0,47,5.0,15.0,11.0,2.0,0.0,467.0,4.0,27.0,Matches
401,402,Cyril Ngonge,be BEL,FWMF,Hellas Verona,23.0,2000.0,15.9,361.0,324.0,35.0,10.0,4.0,5.0,51,2.0,10.0,2.0,7.0,0.0,234.0,2.0,12.0,Matches
402,403,Cyril Ngonge,be BEL,FW,Napoli,23.0,2000.0,3.5,144.0,131.0,13.0,2.0,1.0,1.0,20,2.0,9.0,4.0,5.0,0.0,107.0,0.0,4.0,Matches
403,404,M'Baye Niang,sn SEN,FW,Empoli,28.0,1994.0,7.9,140.0,132.0,8.0,1.0,1.0,5.0,4,0.0,0.0,0.0,0.0,0.0,90.0,0.0,3.0,Matches
404,405,Hans Nicolussi Caviglia,it ITA,MF,Juventus,23.0,2000.0,3.0,136.0,114.0,22.0,8.0,0.0,6.0,18,1.0,13.0,3.0,8.0,0.0,107.0,0.0,1.0,Matches
405,406,Joseph Nonge,be BEL,MF,Juventus,18.0,2005.0,0.3,9.0,9.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,Matches
406,407,Tijjani Noslin,nl NED,FWMF,Hellas Verona,24.0,1999.0,14.9,338.0,330.0,7.0,0.0,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,235.0,1.0,9.0,Matches
407,408,Simeon Nwankwo,ng NGA,FW,Salernitana,31.0,1992.0,7.6,133.0,125.0,7.0,1.0,1.0,0.0,0,1.0,0.0,0.0,0.0,0.0,83.0,1.0,7.0,Matches
408,409,M'Bala Nzola,ao ANG,FW,Fiorentina,26.0,1996.0,17.2,345.0,333.0,12.0,0.0,0.0,0.0,6,3.0,0.0,0.0,0.0,0.0,283.0,0.0,9.0,Matches
409,410,Adam Obert,sk SVK,DF,Cagliari,20.0,2002.0,10.5,474.0,429.0,43.0,17.0,1.0,14.0,15,24.0,2.0,0.0,2.0,0.0,372.0,2.0,11.0,Matches
410,411,Pedro Obiang,gq EQG,MF,Sassuolo,31.0,1992.0,5.0,188.0,177.0,11.0,10.0,0.0,2.0,1,0.0,0.0,0.0,0.0,0.0,152.0,0.0,4.0,Matches
411,412,Guillermo Ochoa,mx MEX,GK,Salernitana,38.0,1985.0,21.0,652.0,397.0,253.0,82.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,393.0,2.0,1.0,Matches
412,413,Jens Odgaard,dk DEN,FWMF,Bologna,24.0,1999.0,4.8,135.0,130.0,5.0,1.0,0.0,0.0,8,1.0,1.0,1.0,0.0,0.0,94.0,0.0,9.0,Matches
413,414,Noah Okafor,ch SUI,FWMF,Milan,23.0,2000.0,9.9,193.0,184.0,6.0,0.0,1.0,1.0,22,2.0,0.0,0.0,0.0,0.0,120.0,3.0,6.0,Matches
414,415,David Okereke,ng NGA,FWMF,Torino,25.0,1997.0,2.8,92.0,91.0,1.0,0.0,0.0,0.0,4,1.0,0.0,0.0,0.0,0.0,72.0,0.0,4.0,Matches
415,416,Caleb Okoli,it ITA,DF,Frosinone,22.0,2001.0,32.4,1720.0,1588.0,129.0,66.0,0.0,6.0,2,27.0,0.0,0.0,0.0,0.0,1407.0,3.0,16.0,Matches
416,417,Maduka Okoye,ng NGA,GK,Udinese,23.0,1999.0,21.0,451.0,244.0,203.0,42.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,275.0,4.0,1.0,Matches
417,418,Mathías Olivera,uy URU,DF,Napoli,25.0,1997.0,17.4,1175.0,992.0,182.0,26.0,1.0,6.0,27,156.0,0.0,0.0,0.0,0.0,1024.0,1.0,22.0,Matches
418,419,Gaetano Oristanio,it ITA,FWMF,Cagliari,20.0,2002.0,12.3,242.0,225.0,17.0,6.0,0.0,9.0,32,2.0,5.0,3.0,2.0,0.0,164.0,0.0,13.0,Matches
419,420,Riccardo Orsolini,it ITA,FWMF,Bologna,26.0,1997.0,19.9,731.0,646.0,80.0,18.0,3.0,21.0,100,3.0,59.0,43.0,14.0,0.0,490.0,5.0,38.0,Matches
420,421,Victor Osimhen,ng NGA,FW,Napoli,24.0,1998.0,22.0,290.0,269.0,17.0,0.0,1.0,1.0,14,3.0,0.0,0.0,0.0,0.0,194.0,4.0,15.0,Matches
421,422,Remi Oudin,fr FRA,MFFW,Lecce,26.0,1996.0,20.2,804.0,626.0,173.0,66.0,2.0,19.0,156,17.0,87.0,44.0,31.0,0.0,497.0,5.0,21.0,Matches
422,423,Anthony Oyono,ga GAB,DF,Frosinone,22.0,2001.0,13.3,621.0,490.0,130.0,5.0,0.0,1.0,11,125.0,0.0,0.0,0.0,0.0,518.0,1.0,16.0,Matches
423,424,Simone Pafundi,it ITA,MF,Udinese,17.0,2006.0,0.1,6.0,4.0,2.0,2.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,Matches
424,425,Riccardo Pagano,it ITA,MFDF,Roma,18.0,2004.0,0.6,23.0,22.0,1.0,0.0,0.0,0.0,1,0.0,1.0,1.0,0.0,0.0,20.0,0.0,0.0,Matches
425,426,Christos Papadopoulos,gr GRE,FW,Genoa,18.0,2004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
426,427,Leandro Paredes,ar ARG,MF,Roma,29.0,1994.0,29.3,2129.0,1950.0,177.0,104.0,3.0,20.0,82,12.0,60.0,33.0,24.0,0.0,1880.0,2.0,20.0,Matches
427,428,Fabiano Parisi,it ITA,DF,Fiorentina,22.0,2000.0,16.2,1001.0,851.0,148.0,25.0,2.0,4.0,42,123.0,0.0,0.0,0.0,0.0,830.0,2.0,23.0,Matches
428,429,Mario Pašalić,hr CRO,MF,Atalanta,28.0,1995.0,22.8,1145.0,1107.0,35.0,29.0,4.0,11.0,10,2.0,0.0,0.0,0.0,0.0,988.0,3.0,13.0,Matches
429,430,Triantafyllos Pasaridīs,gr GRE,DF,Salernitana,27.0,1996.0,5.0,172.0,164.0,8.0,7.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,141.0,0.0,2.0,Matches
430,431,Patric,es ESP,DF,Lazio,30.0,1993.0,17.9,1199.0,1143.0,51.0,34.0,2.0,11.0,11,16.0,0.0,0.0,0.0,0.0,1051.0,5.0,4.0,Matches
431,432,Rui Patrício,pt POR,GK,Roma,35.0,1988.0,23.0,630.0,442.0,187.0,50.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,493.0,1.0,0.0,Matches
432,433,Benjamin Pavard,fr FRA,DF,Inter,27.0,1996.0,18.6,1308.0,1247.0,59.0,33.0,0.0,3.0,24,26.0,0.0,0.0,0.0,0.0,1180.0,2.0,10.0,Matches
433,434,Leonardo Pavoletti,it ITA,FW,Cagliari,34.0,1988.0,7.0,157.0,152.0,3.0,1.0,1.0,0.0,1,1.0,0.0,0.0,0.0,0.0,87.0,2.0,3.0,Matches
434,435,Martín Payero,ar ARG,MF,Udinese,24.0,1998.0,20.0,547.0,520.0,23.0,10.0,2.0,1.0,20,7.0,5.0,2.0,3.0,0.0,413.0,4.0,7.0,Matches
435,436,Marcus Pedersen,no NOR,DF,Sassuolo,23.0,2000.0,17.9,735.0,566.0,168.0,8.0,0.0,1.0,57,160.0,0.0,0.0,0.0,0.0,563.0,1.0,22.0,Matches
436,437,Pedro,es ESP,FWMF,Lazio,36.0,1987.0,9.1,431.0,422.0,8.0,4.0,2.0,2.0,20,0.0,4.0,2.0,2.0,0.0,357.0,1.0,7.0,Matches
437,438,Pietro Pellegri,it ITA,FW,Torino,22.0,2001.0,8.4,138.0,124.0,14.0,0.0,0.0,0.0,5,2.0,0.0,0.0,0.0,0.0,86.0,0.0,8.0,Matches
438,439,Lorenzo Pellegrini,it ITA,MF,Roma,27.0,1996.0,20.7,850.0,779.0,70.0,27.0,9.0,3.0,76,2.0,40.0,19.0,17.0,0.0,665.0,1.0,16.0,Matches
439,440,Luca Pellegrini,it ITA,DF,Lazio,24.0,1999.0,8.7,515.0,419.0,94.0,6.0,1.0,1.0,28,87.0,1.0,0.0,0.0,0.0,372.0,2.0,21.0,Matches
440,441,Marco Pellegrino,,DF,Salernitana,,,6.1,256.0,238.0,18.0,7.0,0.0,0.0,1,11.0,0.0,0.0,0.0,0.0,211.0,0.0,3.0,Matches
441,442,Marco Pellegrino,,DF,Milan,,,0.8,48.0,46.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,1.0,Matches
442,443,Pepín,gq EQG,MFFW,Monza,26.0,1996.0,2.7,143.0,134.0,7.0,2.0,2.0,1.0,4,2.0,3.0,0.0,3.0,0.0,113.0,2.0,3.0,Matches
443,444,Pedro Pereira,pt POR,DF,Monza,25.0,1998.0,9.3,517.0,448.0,66.0,2.0,0.0,2.0,37,64.0,0.0,0.0,0.0,0.0,406.0,3.0,17.0,Matches
444,445,Roberto Pereyra,ar ARG,FWMF,Udinese,32.0,1991.0,20.6,598.0,554.0,41.0,6.0,3.0,3.0,24,14.0,2.0,2.0,0.0,0.0,472.0,3.0,25.0,Matches
445,446,Nehuén Pérez,ar ARG,DF,Udinese,23.0,2000.0,36.0,1599.0,1386.0,209.0,94.0,1.0,29.0,19,107.0,0.0,0.0,0.0,0.0,1267.0,4.0,11.0,Matches
446,447,Simone Perilli,it ITA,GK,Hellas Verona,28.0,1995.0,1.0,38.0,29.0,8.0,3.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,0.0,Matches
447,448,Mattia Perin,it ITA,GK,Juventus,30.0,1992.0,2.5,66.0,49.0,17.0,5.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,Matches
448,449,Samuele Perisan,it ITA,GK,Empoli,25.0,1997.0,1.0,34.0,21.0,13.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,Matches
449,450,Matteo Pessina,it ITA,MF,Monza,26.0,1997.0,35.8,2154.0,2037.0,112.0,65.0,1.0,9.0,19,4.0,0.0,0.0,0.0,0.0,1903.0,5.0,26.0,Matches
450,451,Andrea Petagna,it ITA,FW,Cagliari,28.0,1995.0,11.1,239.0,215.0,24.0,3.0,1.0,2.0,2,2.0,0.0,0.0,0.0,0.0,170.0,0.0,8.0,Matches
451,452,Giuseppe Pezzella,it ITA,DF,Empoli,25.0,1997.0,12.1,585.0,452.0,132.0,16.0,1.0,0.0,54,116.0,0.0,0.0,0.0,0.0,434.0,1.0,28.0,Matches
452,453,Roberto Piccoli,it ITA,FW,Empoli,22.0,2001.0,0.4,6.0,5.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Matches
453,454,Roberto Piccoli,it ITA,FW,Lecce,22.0,2001.0,15.3,246.0,229.0,16.0,0.0,1.0,1.0,6,1.0,0.0,0.0,0.0,0.0,147.0,1.0,9.0,Matches
454,455,Santiago Pierotti,ar ARG,MFFW,Lecce,22.0,2001.0,2.2,67.0,65.0,1.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,48.0,1.0,2.0,Matches
455,456,Niccolò Pierozzi,it ITA,DF,Salernitana,21.0,2001.0,9.7,348.0,294.0,54.0,18.0,0.0,0.0,6,36.0,0.0,0.0,0.0,0.0,264.0,0.0,8.0,Matches
456,457,Andrea Pinamonti,it ITA,FW,Sassuolo,24.0,1999.0,34.2,630.0,553.0,75.0,0.0,1.0,1.0,10,0.0,0.0,0.0,0.0,0.0,411.0,2.0,27.0,Matches
457,458,Carlo Pinsoglio,it ITA,GK,Juventus,33.0,1990.0,0.5,21.0,19.0,2.0,2.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,Matches
458,459,Lorenzo Pirola,it ITA,DF,Salernitana,21.0,2002.0,22.1,1040.0,980.0,59.0,36.0,0.0,3.0,2,10.0,0.0,0.0,0.0,0.0,868.0,1.0,12.0,Matches
459,460,Niccolò Pisilli,it ITA,MF,Roma,18.0,2004.0,0.1,6.0,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,Matches
460,461,Tommaso Pobega,it ITA,MF,Milan,24.0,1999.0,3.5,132.0,131.0,1.0,1.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,103.0,0.0,5.0,Matches
461,462,Paul Pogba,fr FRA,MF,Juventus,30.0,1993.0,0.6,35.0,32.0,3.0,3.0,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,27.0,0.0,2.0,Matches
462,463,Matteo Politano,it ITA,FW,Napoli,29.0,1993.0,26.2,1292.0,1137.0,145.0,36.0,2.0,31.0,135,38.0,65.0,30.0,13.0,2.0,994.0,10.0,43.0,Matches
463,464,Marin Pongračić,hr CRO,DF,Lecce,25.0,1997.0,35.8,1872.0,1701.0,166.0,139.0,0.0,10.0,1,5.0,0.0,0.0,0.0,0.0,1583.0,5.0,9.0,Matches
464,465,Stefan Posch,at AUT,DF,Bologna,26.0,1997.0,26.8,2082.0,1779.0,298.0,50.0,0.0,7.0,39,248.0,0.0,0.0,0.0,0.0,1712.0,5.0,48.0,Matches
465,466,Matteo Prati,it ITA,MF,Cagliari,19.0,2003.0,21.9,755.0,705.0,43.0,25.0,3.0,0.0,15,4.0,2.0,0.0,2.0,0.0,560.0,7.0,22.0,Matches
466,467,Ivan Provedel,it ITA,GK,Lazio,29.0,1994.0,30.0,1022.0,790.0,227.0,51.0,0.0,3.0,0,0.0,0.0,0.0,0.0,0.0,835.0,5.0,0.0,Matches
467,468,Christian Pulisic,us USA,FWMF,Milan,24.0,1998.0,28.9,1074.0,1035.0,36.0,3.0,3.0,2.0,101,12.0,21.0,5.0,13.0,0.0,832.0,3.0,48.0,Matches
468,469,George Pușcaș,ro ROU,FW,Genoa,27.0,1996.0,2.1,61.0,58.0,3.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,3.0,Matches
469,470,Domingos Quina,pt POR,MF,Udinese,23.0,1999.0,0.1,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Matches
470,471,Adrien Rabiot,fr FRA,MF,Juventus,28.0,1995.0,29.5,1211.0,1167.0,40.0,15.0,3.0,7.0,45,25.0,0.0,0.0,0.0,0.0,996.0,4.0,27.0,Matches
471,472,Uroš Račić,rs SRB,MF,Sassuolo,25.0,1998.0,9.1,396.0,391.0,5.0,4.0,1.0,7.0,2,1.0,0.0,0.0,0.0,0.0,322.0,0.0,4.0,Matches
472,473,Nemanja Radonjić,rs SRB,MFFW,Torino,27.0,1996.0,4.2,89.0,86.0,2.0,0.0,0.0,1.0,11,2.0,0.0,0.0,0.0,0.0,57.0,1.0,5.0,Matches
473,474,Boris Radunović,rs SRB,GK,Cagliari,27.0,1996.0,7.0,222.0,139.0,83.0,17.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,169.0,0.0,0.0,Matches
474,475,Hamza Rafia,tn TUN,MF,Lecce,24.0,1999.0,13.4,504.0,469.0,34.0,12.0,4.0,4.0,38,4.0,14.0,5.0,7.0,0.0,359.0,1.0,18.0,Matches
475,476,Ylber Ramadani,al ALB,MF,Lecce,27.0,1996.0,33.0,1250.0,1229.0,19.0,17.0,3.0,6.0,14,2.0,0.0,0.0,0.0,0.0,991.0,2.0,27.0,Matches
476,477,Luca Ranieri,it ITA,DF,Fiorentina,24.0,1999.0,22.9,1362.0,1289.0,69.0,51.0,0.0,5.0,13,16.0,0.0,0.0,0.0,0.0,1142.0,4.0,8.0,Matches
477,478,Filippo Ranocchia,it ITA,MFDF,Empoli,22.0,2001.0,5.3,216.0,199.0,17.0,13.0,1.0,3.0,10,2.0,2.0,2.0,0.0,0.0,152.0,0.0,5.0,Matches
478,479,Giacomo Raspadori,it ITA,FWMF,Napoli,23.0,2000.0,17.6,709.0,638.0,68.0,15.0,6.0,18.0,65,5.0,28.0,5.0,18.0,0.0,525.0,3.0,20.0,Matches
479,480,Federico Ravaglia,it ITA,GK,Bologna,23.0,1999.0,5.9,206.0,160.0,46.0,12.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,166.0,0.0,0.0,Matches
480,481,Tijjani Reijnders,nl NED,MF,Milan,25.0,1998.0,31.3,1746.0,1669.0,73.0,33.0,7.0,2.0,39,14.0,23.0,11.0,7.0,0.0,1575.0,4.0,22.0,Matches
481,482,Reinier,br BRA,MFFW,Frosinone,21.0,2002.0,11.8,401.0,383.0,18.0,3.0,2.0,2.0,13,4.0,8.0,1.0,0.0,0.0,318.0,0.0,10.0,Matches
482,483,Mateo Retegui,it ITA,FW,Genoa,24.0,1999.0,24.6,412.0,381.0,27.0,0.0,0.0,0.0,20,2.0,0.0,0.0,0.0,0.0,265.0,4.0,21.0,Matches
483,484,Samuele Ricci,it ITA,MF,Torino,21.0,2001.0,26.6,1310.0,1224.0,83.0,68.0,1.0,3.0,54,7.0,8.0,4.0,2.0,1.0,1121.0,3.0,21.0,Matches
484,485,Ricardo Rodríguez,ch SUI,DF,Torino,30.0,1992.0,30.8,1677.0,1566.0,108.0,28.0,1.0,11.0,57,51.0,15.0,11.0,4.0,0.0,1401.0,3.0,14.0,Matches
485,486,Alessio Romagnoli,it ITA,DF,Lazio,28.0,1995.0,26.8,1759.0,1625.0,128.0,57.0,1.0,3.0,1,2.0,0.0,0.0,0.0,0.0,1604.0,6.0,3.0,Matches
486,487,Simone Romagnoli,it ITA,DF,Frosinone,33.0,1990.0,30.2,1421.0,1256.0,165.0,76.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,1221.0,0.0,9.0,Matches
487,488,Luka Romero,ar ARG,FWMF,Milan,18.0,2004.0,1.0,39.0,37.0,2.0,0.0,0.0,0.0,2,1.0,1.0,1.0,0.0,0.0,33.0,0.0,1.0,Matches
488,489,Marten de Roon,nl NED,MFDF,Atalanta,32.0,1991.0,28.9,1712.0,1636.0,74.0,60.0,5.0,22.0,16,13.0,0.0,0.0,0.0,0.0,1446.0,2.0,17.0,Matches
489,490,Francesco Rossi,it ITA,GK,Atalanta,32.0,1991.0,0.1,2.0,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Matches
490,491,Nicolò Rovella,it ITA,MF,Lazio,21.0,2001.0,14.6,976.0,925.0,48.0,30.0,2.0,7.0,20,2.0,16.0,2.0,11.0,0.0,851.0,3.0,18.0,Matches
491,492,Amir Rrahmani,xk KVX,DF,Napoli,29.0,1994.0,28.9,2255.0,2153.0,97.0,72.0,0.0,45.0,4,6.0,0.0,0.0,0.0,0.0,2028.0,5.0,8.0,Matches
492,493,Ruan,br BRA,DF,Sassuolo,24.0,1999.0,16.8,698.0,636.0,62.0,33.0,0.0,1.0,2,17.0,0.0,0.0,0.0,0.0,593.0,0.0,10.0,Matches
493,494,Daniele Rugani,it ITA,DF,Juventus,29.0,1994.0,13.2,636.0,611.0,24.0,8.0,0.0,4.0,1,1.0,0.0,0.0,0.0,0.0,564.0,1.0,4.0,Matches
494,495,Matteo Ruggeri,it ITA,DF,Atalanta,21.0,2002.0,27.2,1562.0,1343.0,218.0,8.0,0.0,9.0,101,200.0,10.0,1.0,4.0,0.0,1250.0,1.0,33.0,Matches
495,496,Mário Rui,pt POR,DF,Napoli,32.0,1991.0,13.4,1068.0,906.0,162.0,40.0,2.0,11.0,62,106.0,16.0,0.0,15.0,0.0,860.0,0.0,16.0,Matches
496,497,Stefano Sabelli,it ITA,DF,Genoa,30.0,1993.0,27.0,977.0,781.0,192.0,7.0,1.0,6.0,99,185.0,0.0,0.0,0.0,0.0,611.0,4.0,43.0,Matches
497,498,Alexis Saelemaekers,be BEL,FWMF,Bologna,24.0,1999.0,21.0,1008.0,908.0,92.0,25.0,5.0,8.0,86,14.0,50.0,27.0,21.0,0.0,786.0,8.0,36.0,Matches
498,499,Lazar Samardzic,rs SRB,MF,Udinese,21.0,2002.0,26.4,987.0,809.0,171.0,58.0,4.0,20.0,124,18.0,86.0,39.0,37.0,0.0,733.0,7.0,16.0,Matches
499,500,Junior Sambia,fr FRA,DFMF,Salernitana,26.0,1996.0,11.5,508.0,419.0,88.0,8.0,0.0,1.0,28,75.0,5.0,1.0,4.0,0.0,397.0,1.0,10.0,Matches
500,501,Antonio Sanabria,py PAR,FWMF,Torino,27.0,1996.0,23.7,624.0,587.0,37.0,2.0,0.0,5.0,6,2.0,0.0,0.0,0.0,0.0,494.0,0.0,17.0,Matches
501,502,Renato Sanches,pt POR,MF,Roma,25.0,1997.0,1.6,77.0,76.0,1.0,1.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,67.0,0.0,1.0,Matches
502,503,Alexis Sánchez,cl CHI,FWMF,Inter,34.0,1988.0,8.5,367.0,335.0,31.0,6.0,5.0,6.0,31,0.0,21.0,10.0,6.0,0.0,276.0,1.0,13.0,Matches
503,504,Alex Sandro,br BRA,DF,Juventus,32.0,1991.0,8.0,555.0,474.0,79.0,11.0,0.0,2.0,5,59.0,0.0,0.0,0.0,0.0,479.0,2.0,4.0,Matches
504,505,Nicola Sansone,it ITA,FWMF,Lecce,31.0,1991.0,8.5,277.0,253.0,22.0,6.0,1.0,5.0,28,0.0,16.0,8.0,7.0,0.0,207.0,2.0,5.0,Matches
505,506,Riccardo Saponara,it ITA,FWMF,Hellas Verona,31.0,1991.0,3.8,124.0,118.0,4.0,3.0,1.0,2.0,8,1.0,0.0,0.0,0.0,0.0,87.0,2.0,8.0,Matches
506,507,Zanos Savva,cy CYP,DFMF,Torino,17.0,2005.0,0.3,11.0,10.0,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,Matches
507,508,Saba Sazonov,ge GEO,DF,Torino,21.0,2002.0,4.0,187.0,184.0,3.0,1.0,0.0,1.0,0,2.0,0.0,0.0,0.0,0.0,163.0,0.0,1.0,Matches
508,509,Giorgio Scalvini,it ITA,DF,Atalanta,19.0,2003.0,28.3,1564.0,1500.0,57.0,33.0,1.0,10.0,5,24.0,0.0,0.0,0.0,0.0,1272.0,7.0,23.0,Matches
509,510,Gianluca Scamacca,it ITA,FW,Atalanta,24.0,1999.0,16.1,434.0,420.0,9.0,1.0,4.0,16.0,6,0.0,0.0,0.0,0.0,0.0,293.0,5.0,18.0,Matches
510,511,Perr Schuurs,nl NED,DF,Torino,23.0,1999.0,8.6,406.0,393.0,12.0,9.0,0.0,6.0,2,3.0,0.0,0.0,0.0,0.0,359.0,1.0,4.0,Matches
511,512,Simone Scuffet,it ITA,GK,Cagliari,27.0,1996.0,31.0,928.0,568.0,359.0,116.0,0.0,2.0,0,0.0,0.0,0.0,0.0,0.0,614.0,1.0,0.0,Matches
512,513,Demba Seck,sn SEN,MF,Torino,22.0,2001.0,4.7,109.0,109.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,82.0,0.0,7.0,Matches
513,514,Demba Seck,sn SEN,FWMF,Frosinone,22.0,2001.0,3.3,92.0,89.0,3.0,1.0,0.0,0.0,2,1.0,1.0,0.0,0.0,0.0,74.0,0.0,3.0,Matches
514,515,Nikola Sekulov,it ITA,FW,Juventus,21.0,2002.0,0.1,2.0,2.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Matches
515,516,Vivaldo Semedo,pt POR,FW,Udinese,18.0,2005.0,0.1,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
516,517,Stefano Sensi,it ITA,MF,Inter,27.0,1995.0,0.5,52.0,49.0,3.0,1.0,1.0,1.0,1,0.0,2.0,0.0,1.0,0.0,47.0,0.0,1.0,Matches
517,518,Suat Serdar,de GER,MF,Hellas Verona,26.0,1997.0,18.4,602.0,570.0,29.0,23.0,0.0,12.0,9,2.0,0.0,0.0,0.0,0.0,445.0,3.0,19.0,Matches
518,519,Andres Sfait,ro ROU,DFMF,Salernitana,18.0,2004.0,0.3,6.0,5.0,1.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,Matches
519,520,Stephan El Shaarawy,it ITA,FWDF,Roma,30.0,1992.0,19.3,662.0,617.0,42.0,1.0,2.0,9.0,17,39.0,1.0,1.0,0.0,0.0,545.0,3.0,17.0,Matches
520,521,Eldor Shomurodov,uz UZB,FWMF,Cagliari,28.0,1995.0,10.4,230.0,212.0,17.0,0.0,2.0,1.0,7,2.0,0.0,0.0,0.0,0.0,153.0,1.0,7.0,Matches
