,_Rk,_Player,_Nation,_Pos,_Squad,_Age,_Born,_90s,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,_Ast,_xAG,Expected_xA,Expected_A-xAG,_KP,_1/3,_PPA,_CrsPA,_PrgP,Matches
398,399,Lapo Nava,it ITA,GK,Milan,19.0,2004.0,0.0,1.0,1.0,100.0,43.0,43.0,0.0,0.0,,0.0,0.0,,1.0,1.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
399,400,Michel Ndary Adopo,fr FRA,MF,Atalanta,23.0,2000.0,1.2,74.0,89.0,83.1,1138.0,292.0,35.0,43.0,81.4,33.0,37.0,89.2,2.0,2.0,100.0,1,0.1,0.2,0.9,2.0,8.0,0.0,0.0,9.0,Matches
400,401,Dan Ndoye,ch SUI,FWMF,Bologna,22.0,2000.0,19.7,467.0,602.0,77.6,6997.0,1298.0,268.0,307.0,87.3,138.0,172.0,80.2,34.0,57.0,59.6,1,1.8,1.2,-0.8,22.0,25.0,13.0,5.0,36.0,Matches
401,402,Cyril Ngonge,be BEL,FWMF,Hellas Verona,23.0,2000.0,15.9,234.0,361.0,64.8,4279.0,1264.0,104.0,147.0,70.7,91.0,120.0,75.8,32.0,61.0,52.5,2,1.7,1.6,0.3,21.0,25.0,13.0,8.0,44.0,Matches
402,403,Cyril Ngonge,be BEL,FW,Napoli,23.0,2000.0,3.5,107.0,144.0,74.3,1788.0,439.0,58.0,65.0,89.2,37.0,50.0,74.0,11.0,23.0,47.8,0,0.8,0.5,-0.8,9.0,8.0,5.0,2.0,11.0,Matches
403,404,M'Baye Niang,sn SEN,FW,Empoli,28.0,1994.0,7.9,90.0,140.0,64.3,1379.0,305.0,50.0,72.0,69.4,28.0,39.0,71.8,8.0,18.0,44.4,1,0.9,0.2,0.1,9.0,8.0,3.0,2.0,11.0,Matches
404,405,Hans Nicolussi Caviglia,it ITA,MF,Juventus,23.0,2000.0,3.0,107.0,136.0,78.7,2137.0,714.0,56.0,61.0,91.8,33.0,43.0,76.7,18.0,28.0,64.3,1,0.6,0.8,0.4,8.0,16.0,1.0,0.0,14.0,Matches
405,406,Joseph Nonge,be BEL,MF,Juventus,18.0,2005.0,0.3,7.0,9.0,77.8,157.0,25.0,3.0,3.0,100.0,2.0,4.0,50.0,2.0,2.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Matches
406,407,Tijjani Noslin,nl NED,FWMF,Hellas Verona,24.0,1999.0,14.9,235.0,338.0,69.5,3048.0,641.0,140.0,178.0,78.7,69.0,103.0,67.0,6.0,15.0,40.0,4,2.2,1.0,1.8,26.0,18.0,13.0,4.0,26.0,Matches
407,408,Simeon Nwankwo,ng NGA,FW,Salernitana,31.0,1992.0,7.6,83.0,133.0,62.4,1082.0,151.0,52.0,76.0,68.4,22.0,27.0,81.5,2.0,2.0,100.0,0,0.6,0.4,-0.6,5.0,8.0,1.0,0.0,7.0,Matches
408,409,M'Bala Nzola,ao ANG,FW,Fiorentina,26.0,1996.0,17.2,283.0,345.0,82.0,3818.0,590.0,185.0,213.0,86.9,64.0,79.0,81.0,15.0,17.0,88.2,3,1.6,1.6,1.4,21.0,16.0,13.0,0.0,29.0,Matches
409,410,Adam Obert,sk SVK,DF,Cagliari,20.0,2002.0,10.5,372.0,474.0,78.5,7539.0,2700.0,144.0,162.0,88.9,169.0,197.0,85.8,57.0,100.0,57.0,0,0.9,0.7,-0.9,6.0,40.0,10.0,6.0,37.0,Matches
410,411,Pedro Obiang,gq EQG,MF,Sassuolo,31.0,1992.0,5.0,152.0,188.0,80.9,2551.0,813.0,72.0,79.0,91.1,66.0,77.0,85.7,11.0,21.0,52.4,0,0.7,0.4,-0.7,5.0,10.0,4.0,0.0,21.0,Matches
411,412,Guillermo Ochoa,mx MEX,GK,Salernitana,38.0,1985.0,21.0,393.0,652.0,60.3,11569.0,8217.0,59.0,59.0,100.0,182.0,183.0,99.5,152.0,407.0,37.3,0,0.0,0.1,0.0,0.0,7.0,1.0,0.0,0.0,Matches
412,413,Jens Odgaard,dk DEN,FWMF,Bologna,24.0,1999.0,4.8,94.0,135.0,69.6,1306.0,181.0,54.0,63.0,85.7,34.0,46.0,73.9,2.0,7.0,28.6,0,0.1,0.1,-0.1,2.0,4.0,2.0,0.0,9.0,Matches
413,414,Noah Okafor,ch SUI,FWMF,Milan,23.0,2000.0,9.9,120.0,193.0,62.2,1802.0,438.0,56.0,84.0,66.7,52.0,73.0,71.2,4.0,14.0,28.6,2,1.2,0.5,0.8,8.0,3.0,9.0,3.0,15.0,Matches
414,415,David Okereke,ng NGA,FWMF,Torino,25.0,1997.0,2.8,72.0,92.0,78.3,1089.0,175.0,31.0,38.0,81.6,37.0,42.0,88.1,1.0,3.0,33.3,0,0.1,0.3,-0.1,2.0,0.0,1.0,1.0,7.0,Matches
415,416,Caleb Okoli,it ITA,DF,Frosinone,22.0,2001.0,32.4,1407.0,1720.0,81.8,25428.0,10828.0,569.0,640.0,88.9,708.0,794.0,89.2,113.0,234.0,48.3,1,0.8,0.3,0.2,5.0,86.0,3.0,0.0,118.0,Matches
416,417,Maduka Okoye,ng NGA,GK,Udinese,23.0,1999.0,21.0,275.0,451.0,61.0,9258.0,7764.0,68.0,68.0,100.0,90.0,90.0,100.0,116.0,285.0,40.7,0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,Matches
417,418,Mathías Olivera,uy URU,DF,Napoli,25.0,1997.0,17.4,1024.0,1175.0,87.1,15322.0,5299.0,600.0,638.0,94.0,354.0,406.0,87.2,49.0,77.0,63.6,1,0.9,1.3,0.1,19.0,83.0,16.0,7.0,89.0,Matches
418,419,Gaetano Oristanio,it ITA,FWMF,Cagliari,20.0,2002.0,12.3,164.0,242.0,67.8,2772.0,783.0,90.0,110.0,81.8,47.0,69.0,68.1,20.0,39.0,51.3,1,1.1,1.0,-0.1,15.0,15.0,11.0,7.0,26.0,Matches
419,420,Riccardo Orsolini,it ITA,FWMF,Bologna,26.0,1997.0,19.9,490.0,731.0,67.0,8021.0,2233.0,269.0,312.0,86.2,142.0,219.0,64.8,59.0,121.0,48.8,2,4.4,3.9,-2.4,36.0,22.0,22.0,4.0,71.0,Matches
420,421,Victor Osimhen,ng NGA,FW,Napoli,24.0,1998.0,22.0,194.0,290.0,66.9,2461.0,399.0,120.0,158.0,75.9,52.0,72.0,72.2,4.0,13.0,30.8,3,3.1,0.9,-0.1,23.0,12.0,6.0,0.0,23.0,Matches
421,422,Remi Oudin,fr FRA,MFFW,Lecce,26.0,1996.0,20.2,497.0,804.0,61.8,11002.0,4033.0,174.0,223.0,78.0,189.0,266.0,71.1,124.0,261.0,47.5,2,5.7,4.0,-3.7,58.0,59.0,13.0,6.0,79.0,Matches
422,423,Anthony Oyono,ga GAB,DF,Frosinone,22.0,2001.0,13.3,518.0,621.0,83.4,7039.0,2371.0,329.0,354.0,92.9,138.0,174.0,79.3,24.0,49.0,49.0,1,0.9,0.7,0.1,10.0,29.0,5.0,3.0,33.0,Matches
423,424,Simone Pafundi,it ITA,MF,Udinese,17.0,2006.0,0.1,5.0,6.0,83.3,67.0,18.0,1.0,1.0,100.0,3.0,3.0,100.0,0.0,1.0,0.0,0,0.0,0.1,0.0,0.0,0.0,1.0,0.0,1.0,Matches
424,425,Riccardo Pagano,it ITA,MFDF,Roma,18.0,2004.0,0.6,20.0,23.0,87.0,363.0,90.0,9.0,10.0,90.0,8.0,9.0,88.9,3.0,4.0,75.0,0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,3.0,Matches
425,426,Christos Papadopoulos,gr GRE,FW,Genoa,18.0,2004.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
426,427,Leandro Paredes,ar ARG,MF,Roma,29.0,1994.0,29.3,1880.0,2129.0,88.3,35052.0,11864.0,748.0,791.0,94.6,885.0,956.0,92.6,224.0,330.0,67.9,5,2.3,2.5,2.7,27.0,219.0,16.0,2.0,214.0,Matches
427,428,Fabiano Parisi,it ITA,DF,Fiorentina,22.0,2000.0,16.2,830.0,1001.0,82.9,14051.0,4372.0,411.0,453.0,90.7,344.0,404.0,85.1,65.0,99.0,65.7,1,2.4,1.3,-1.4,16.0,56.0,20.0,5.0,78.0,Matches
428,429,Mario Pašalić,hr CRO,MF,Atalanta,28.0,1995.0,22.8,988.0,1145.0,86.3,17661.0,5285.0,419.0,469.0,89.3,464.0,513.0,90.4,90.0,120.0,75.0,6,4.1,3.3,1.9,31.0,104.0,24.0,0.0,129.0,Matches
429,430,Triantafyllos Pasaridīs,gr GRE,DF,Salernitana,27.0,1996.0,5.0,141.0,172.0,82.0,2473.0,1139.0,55.0,59.0,93.2,73.0,80.0,91.3,10.0,28.0,35.7,0,0.0,0.2,0.0,2.0,13.0,1.0,0.0,17.0,Matches
430,431,Patric,es ESP,DF,Lazio,30.0,1993.0,17.9,1051.0,1199.0,87.7,20688.0,7423.0,370.0,389.0,95.1,504.0,542.0,93.0,160.0,242.0,66.1,0,0.2,0.3,-0.2,4.0,65.0,6.0,1.0,72.0,Matches
431,432,Rui Patrício,pt POR,GK,Roma,35.0,1988.0,23.0,493.0,630.0,78.3,12956.0,9189.0,121.0,121.0,100.0,230.0,233.0,98.7,140.0,273.0,51.3,0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,Matches
432,433,Benjamin Pavard,fr FRA,DF,Inter,27.0,1996.0,18.6,1180.0,1308.0,90.2,20701.0,6708.0,505.0,533.0,94.7,550.0,587.0,93.7,105.0,149.0,70.5,2,1.4,1.8,0.6,10.0,85.0,12.0,3.0,89.0,Matches
433,434,Leonardo Pavoletti,it ITA,FW,Cagliari,34.0,1988.0,7.0,87.0,157.0,55.4,1272.0,351.0,53.0,81.0,65.4,27.0,50.0,54.0,4.0,9.0,44.4,1,0.3,0.3,0.7,7.0,12.0,4.0,0.0,16.0,Matches
434,435,Martín Payero,ar ARG,MF,Udinese,24.0,1998.0,20.0,413.0,547.0,75.5,6151.0,1792.0,228.0,267.0,85.4,144.0,191.0,75.4,26.0,53.0,49.1,2,1.1,0.9,0.9,14.0,52.0,6.0,3.0,71.0,Matches
435,436,Marcus Pedersen,no NOR,DF,Sassuolo,23.0,2000.0,17.9,563.0,735.0,76.6,9376.0,3043.0,289.0,327.0,88.4,224.0,281.0,79.7,43.0,87.0,49.4,2,1.1,0.7,0.9,10.0,35.0,9.0,7.0,31.0,Matches
436,437,Pedro,es ESP,FWMF,Lazio,36.0,1987.0,9.1,357.0,431.0,82.8,5072.0,974.0,214.0,236.0,90.7,109.0,132.0,82.6,17.0,33.0,51.5,1,2.1,1.5,-1.1,17.0,22.0,13.0,4.0,33.0,Matches
437,438,Pietro Pellegri,it ITA,FW,Torino,22.0,2001.0,8.4,86.0,138.0,62.3,1094.0,113.0,60.0,81.0,74.1,16.0,30.0,53.3,4.0,7.0,57.1,1,0.3,0.1,0.7,4.0,3.0,0.0,0.0,8.0,Matches
438,439,Lorenzo Pellegrini,it ITA,MF,Roma,27.0,1996.0,20.7,665.0,850.0,78.2,10532.0,2994.0,347.0,388.0,89.4,247.0,293.0,84.3,47.0,108.0,43.5,3,2.4,3.2,0.6,36.0,66.0,22.0,5.0,94.0,Matches
439,440,Luca Pellegrini,it ITA,DF,Lazio,24.0,1999.0,8.7,372.0,515.0,72.2,5643.0,2051.0,196.0,227.0,86.3,137.0,177.0,77.4,20.0,64.0,31.3,0,0.3,0.3,-0.3,2.0,29.0,7.0,0.0,46.0,Matches
440,441,Marco Pellegrino,,DF,Salernitana,,,6.1,211.0,256.0,82.4,3754.0,1365.0,83.0,94.0,88.3,112.0,126.0,88.9,16.0,33.0,48.5,0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,7.0,Matches
441,442,Marco Pellegrino,,DF,Milan,,,0.8,43.0,48.0,89.6,753.0,211.0,19.0,20.0,95.0,23.0,23.0,100.0,1.0,4.0,25.0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,Matches
442,443,Pepín,gq EQG,MFFW,Monza,26.0,1996.0,2.7,113.0,143.0,79.0,1961.0,462.0,54.0,61.0,88.5,45.0,53.0,84.9,10.0,18.0,55.6,0,0.1,0.1,-0.1,2.0,9.0,1.0,0.0,13.0,Matches
443,444,Pedro Pereira,pt POR,DF,Monza,25.0,1998.0,9.3,406.0,517.0,78.5,6526.0,2297.0,215.0,234.0,91.9,158.0,195.0,81.0,25.0,57.0,43.9,2,1.2,1.0,0.8,14.0,41.0,15.0,10.0,43.0,Matches
444,445,Roberto Pereyra,ar ARG,FWMF,Udinese,32.0,1991.0,20.6,472.0,598.0,78.9,7424.0,2531.0,252.0,287.0,87.8,172.0,210.0,81.9,33.0,49.0,67.3,3,1.9,2.0,1.1,25.0,49.0,21.0,6.0,70.0,Matches
445,446,Nehuén Pérez,ar ARG,DF,Udinese,23.0,2000.0,36.0,1267.0,1599.0,79.2,24513.0,9872.0,481.0,540.0,89.1,617.0,713.0,86.5,155.0,303.0,51.2,0,0.2,0.4,-0.2,7.0,114.0,8.0,3.0,119.0,Matches
446,447,Simone Perilli,it ITA,GK,Hellas Verona,28.0,1995.0,1.0,17.0,38.0,44.7,687.0,631.0,3.0,3.0,100.0,5.0,5.0,100.0,9.0,29.0,31.0,0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,Matches
447,448,Mattia Perin,it ITA,GK,Juventus,30.0,1992.0,2.5,54.0,66.0,81.8,1199.0,718.0,13.0,13.0,100.0,28.0,28.0,100.0,12.0,24.0,50.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
448,449,Samuele Perisan,it ITA,GK,Empoli,25.0,1997.0,1.0,27.0,34.0,79.4,551.0,340.0,10.0,10.0,100.0,11.0,11.0,100.0,5.0,12.0,41.7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
449,450,Matteo Pessina,it ITA,MF,Monza,26.0,1997.0,35.8,1903.0,2154.0,88.3,33524.0,7225.0,780.0,865.0,90.2,952.0,1015.0,93.8,143.0,190.0,75.3,3,1.1,1.5,1.9,27.0,190.0,26.0,5.0,190.0,Matches
450,451,Andrea Petagna,it ITA,FW,Cagliari,28.0,1995.0,11.1,170.0,239.0,71.1,2451.0,422.0,95.0,123.0,77.2,51.0,72.0,70.8,13.0,18.0,72.2,1,1.0,1.1,0.0,18.0,10.0,5.0,0.0,14.0,Matches
451,452,Giuseppe Pezzella,it ITA,DF,Empoli,25.0,1997.0,12.1,434.0,585.0,74.2,6940.0,2645.0,237.0,271.0,87.5,160.0,197.0,81.2,29.0,77.0,37.7,0,0.5,1.2,-0.5,8.0,33.0,15.0,11.0,44.0,Matches
452,453,Roberto Piccoli,it ITA,FW,Empoli,22.0,2001.0,0.4,4.0,6.0,66.7,47.0,16.0,3.0,4.0,75.0,1.0,1.0,100.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Matches
453,454,Roberto Piccoli,it ITA,FW,Lecce,22.0,2001.0,15.3,147.0,246.0,59.8,1864.0,373.0,92.0,142.0,64.8,36.0,59.0,61.0,5.0,10.0,50.0,0,0.9,0.6,-0.9,10.0,4.0,2.0,0.0,19.0,Matches
454,455,Santiago Pierotti,ar ARG,MFFW,Lecce,22.0,2001.0,2.2,48.0,67.0,71.6,687.0,142.0,29.0,39.0,74.4,12.0,17.0,70.6,3.0,5.0,60.0,2,1.0,0.6,1.0,2.0,3.0,2.0,0.0,5.0,Matches
455,456,Niccolò Pierozzi,it ITA,DF,Salernitana,21.0,2001.0,9.7,264.0,348.0,75.9,4521.0,1389.0,130.0,147.0,88.4,104.0,131.0,79.4,24.0,52.0,46.2,0,0.0,0.1,0.0,1.0,14.0,2.0,2.0,16.0,Matches
456,457,Andrea Pinamonti,it ITA,FW,Sassuolo,24.0,1999.0,34.2,411.0,630.0,65.2,5473.0,873.0,236.0,315.0,74.9,130.0,194.0,67.0,12.0,33.0,36.4,1,1.9,2.2,-0.9,18.0,24.0,11.0,0.0,45.0,Matches
457,458,Carlo Pinsoglio,it ITA,GK,Juventus,33.0,1990.0,0.5,14.0,21.0,66.7,349.0,231.0,2.0,2.0,100.0,8.0,9.0,88.9,4.0,10.0,40.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
458,459,Lorenzo Pirola,it ITA,DF,Salernitana,21.0,2002.0,22.1,868.0,1040.0,83.5,14823.0,5563.0,381.0,417.0,91.4,416.0,470.0,88.5,52.0,113.0,46.0,0,0.0,0.1,0.0,1.0,33.0,1.0,0.0,57.0,Matches
459,460,Niccolò Pisilli,it ITA,MF,Roma,18.0,2004.0,0.1,5.0,6.0,83.3,62.0,0.0,5.0,5.0,100.0,0.0,1.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
460,461,Tommaso Pobega,it ITA,MF,Milan,24.0,1999.0,3.5,103.0,132.0,78.0,1779.0,547.0,47.0,58.0,81.0,42.0,45.0,93.3,10.0,18.0,55.6,0,0.2,0.1,-0.2,1.0,7.0,1.0,0.0,11.0,Matches
461,462,Paul Pogba,fr FRA,MF,Juventus,30.0,1993.0,0.6,27.0,35.0,77.1,425.0,113.0,13.0,14.0,92.9,11.0,13.0,84.6,2.0,4.0,50.0,0,0.0,0.1,0.0,1.0,5.0,2.0,0.0,5.0,Matches
462,463,Matteo Politano,it ITA,FW,Napoli,29.0,1993.0,26.2,994.0,1292.0,76.9,16623.0,5282.0,526.0,581.0,90.5,315.0,403.0,78.2,115.0,207.0,55.6,7,6.6,6.0,0.4,71.0,75.0,76.0,23.0,164.0,Matches
463,464,Marin Pongračić,hr CRO,DF,Lecce,25.0,1997.0,35.8,1583.0,1872.0,84.6,34979.0,12707.0,363.0,424.0,85.6,931.0,1012.0,92.0,272.0,395.0,68.9,0,0.4,0.6,-0.4,11.0,119.0,5.0,0.0,134.0,Matches
464,465,Stefan Posch,at AUT,DF,Bologna,26.0,1997.0,26.8,1712.0,2082.0,82.2,28051.0,10439.0,845.0,909.0,93.0,725.0,807.0,89.8,110.0,261.0,42.1,2,2.1,1.9,-0.1,22.0,144.0,21.0,7.0,123.0,Matches
465,466,Matteo Prati,it ITA,MF,Cagliari,19.0,2003.0,21.9,560.0,755.0,74.2,9877.0,2794.0,231.0,275.0,84.0,273.0,338.0,80.8,47.0,98.0,48.0,1,0.8,1.2,0.2,14.0,59.0,14.0,4.0,66.0,Matches
466,467,Ivan Provedel,it ITA,GK,Lazio,29.0,1994.0,30.0,835.0,1022.0,81.7,22233.0,15095.0,166.0,166.0,100.0,350.0,353.0,99.2,316.0,494.0,64.0,0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,3.0,Matches
467,468,Christian Pulisic,us USA,FWMF,Milan,24.0,1998.0,28.9,832.0,1074.0,77.5,11830.0,2542.0,483.0,555.0,87.0,282.0,348.0,81.0,32.0,63.0,50.8,8,4.8,4.5,3.2,44.0,42.0,43.0,18.0,87.0,Matches
468,469,George Pușcaș,ro ROU,FW,Genoa,27.0,1996.0,2.1,34.0,61.0,55.7,430.0,67.0,24.0,37.0,64.9,8.0,14.0,57.1,0.0,1.0,0.0,0,0.1,0.1,-0.1,1.0,3.0,1.0,0.0,3.0,Matches
469,470,Domingos Quina,pt POR,MF,Udinese,23.0,1999.0,0.1,1.0,1.0,100.0,13.0,10.0,1.0,1.0,100.0,0.0,0.0,,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Matches
470,471,Adrien Rabiot,fr FRA,MF,Juventus,28.0,1995.0,29.5,996.0,1211.0,82.2,14960.0,3691.0,548.0,620.0,88.4,361.0,429.0,84.1,53.0,81.0,65.4,3,4.1,4.0,-1.1,26.0,103.0,23.0,10.0,120.0,Matches
471,472,Uroš Račić,rs SRB,MF,Sassuolo,25.0,1998.0,9.1,322.0,396.0,81.3,5773.0,1601.0,134.0,153.0,87.6,151.0,169.0,89.3,29.0,57.0,50.9,1,0.3,0.3,0.7,6.0,30.0,4.0,0.0,37.0,Matches
472,473,Nemanja Radonjić,rs SRB,MFFW,Torino,27.0,1996.0,4.2,57.0,89.0,64.0,838.0,199.0,33.0,46.0,71.7,16.0,23.0,69.6,5.0,10.0,50.0,0,0.2,0.3,-0.2,3.0,4.0,3.0,2.0,7.0,Matches
473,474,Boris Radunović,rs SRB,GK,Cagliari,27.0,1996.0,7.0,169.0,222.0,76.1,5495.0,3933.0,24.0,24.0,100.0,68.0,70.0,97.1,77.0,128.0,60.2,0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,Matches
474,475,Hamza Rafia,tn TUN,MF,Lecce,24.0,1999.0,13.4,359.0,504.0,71.2,5633.0,1650.0,179.0,223.0,80.3,132.0,165.0,80.0,27.0,71.0,38.0,0,0.8,1.1,-0.8,15.0,41.0,6.0,1.0,46.0,Matches
475,476,Ylber Ramadani,al ALB,MF,Lecce,27.0,1996.0,33.0,991.0,1250.0,79.3,18442.0,5050.0,382.0,452.0,84.5,466.0,531.0,87.8,120.0,199.0,60.3,0,0.5,0.7,-0.5,16.0,103.0,10.0,3.0,121.0,Matches
476,477,Luca Ranieri,it ITA,DF,Fiorentina,24.0,1999.0,22.9,1142.0,1362.0,83.8,23351.0,8689.0,350.0,385.0,90.9,617.0,682.0,90.5,165.0,265.0,62.3,1,0.4,0.7,0.6,7.0,95.0,11.0,2.0,99.0,Matches
477,478,Filippo Ranocchia,it ITA,MFDF,Empoli,22.0,2001.0,5.3,152.0,216.0,70.4,2895.0,1062.0,61.0,73.0,83.6,66.0,80.0,82.5,21.0,51.0,41.2,0,0.5,1.0,-0.5,4.0,17.0,4.0,0.0,21.0,Matches
478,479,Giacomo Raspadori,it ITA,FWMF,Napoli,23.0,2000.0,17.6,525.0,709.0,74.0,9296.0,1615.0,242.0,289.0,83.7,198.0,258.0,76.7,67.0,113.0,59.3,3,4.0,3.0,-1.0,36.0,38.0,15.0,5.0,54.0,Matches
479,480,Federico Ravaglia,it ITA,GK,Bologna,23.0,1999.0,5.9,166.0,206.0,80.6,3557.0,2149.0,58.0,58.0,100.0,82.0,83.0,98.8,25.0,64.0,39.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
480,481,Tijjani Reijnders,nl NED,MF,Milan,25.0,1998.0,31.3,1575.0,1746.0,90.2,24974.0,6527.0,773.0,822.0,94.0,664.0,708.0,93.8,92.0,129.0,71.3,3,3.7,4.1,-0.7,50.0,168.0,37.0,6.0,204.0,Matches
481,482,Reinier,br BRA,MFFW,Frosinone,21.0,2002.0,11.8,318.0,401.0,79.3,4584.0,1095.0,192.0,220.0,87.3,103.0,134.0,76.9,13.0,19.0,68.4,2,1.9,0.7,0.1,16.0,27.0,15.0,2.0,32.0,Matches
482,483,Mateo Retegui,it ITA,FW,Genoa,24.0,1999.0,24.6,265.0,412.0,64.3,3135.0,410.0,177.0,233.0,76.0,61.0,104.0,58.7,6.0,15.0,40.0,2,0.7,0.6,1.3,11.0,10.0,5.0,0.0,17.0,Matches
483,484,Samuele Ricci,it ITA,MF,Torino,21.0,2001.0,26.6,1121.0,1310.0,85.6,18378.0,4368.0,524.0,574.0,91.3,496.0,551.0,90.0,71.0,117.0,60.7,2,2.3,2.4,-0.3,26.0,103.0,24.0,4.0,122.0,Matches
484,485,Ricardo Rodríguez,ch SUI,DF,Torino,30.0,1992.0,30.8,1401.0,1677.0,83.5,23641.0,8173.0,669.0,708.0,94.5,584.0,689.0,84.8,117.0,213.0,54.9,2,1.4,1.8,0.6,20.0,119.0,25.0,12.0,127.0,Matches
485,486,Alessio Romagnoli,it ITA,DF,Lazio,28.0,1995.0,26.8,1604.0,1759.0,91.2,27365.0,9970.0,670.0,703.0,95.3,804.0,849.0,94.7,96.0,153.0,62.7,0,0.6,0.6,-0.6,6.0,82.0,5.0,1.0,87.0,Matches
486,487,Simone Romagnoli,it ITA,DF,Frosinone,33.0,1990.0,30.2,1221.0,1421.0,85.9,21605.0,8093.0,481.0,535.0,89.9,636.0,701.0,90.7,80.0,140.0,57.1,1,0.4,0.2,0.6,3.0,22.0,0.0,0.0,47.0,Matches
487,488,Luka Romero,ar ARG,FWMF,Milan,18.0,2004.0,1.0,33.0,39.0,84.6,434.0,58.0,20.0,22.0,90.9,11.0,13.0,84.6,0.0,0.0,,0,0.0,0.1,0.0,0.0,1.0,1.0,0.0,3.0,Matches
488,489,Marten de Roon,nl NED,MFDF,Atalanta,32.0,1991.0,28.9,1446.0,1712.0,84.5,26689.0,8394.0,564.0,630.0,89.5,690.0,779.0,88.6,159.0,239.0,66.5,5,1.2,1.2,3.8,23.0,147.0,20.0,3.0,178.0,Matches
489,490,Francesco Rossi,it ITA,GK,Atalanta,32.0,1991.0,0.1,1.0,2.0,50.0,14.0,13.0,1.0,1.0,100.0,0.0,0.0,,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
490,491,Nicolò Rovella,it ITA,MF,Lazio,21.0,2001.0,14.6,851.0,976.0,87.2,14115.0,3415.0,412.0,437.0,94.3,351.0,381.0,92.1,66.0,104.0,63.5,2,0.5,0.6,1.5,10.0,68.0,5.0,0.0,56.0,Matches
491,492,Amir Rrahmani,xk KVX,DF,Napoli,29.0,1994.0,28.9,2028.0,2255.0,89.9,39408.0,13051.0,735.0,776.0,94.7,1008.0,1067.0,94.5,260.0,366.0,71.0,0,0.9,0.7,-0.9,14.0,153.0,3.0,0.0,113.0,Matches
492,493,Ruan,br BRA,DF,Sassuolo,24.0,1999.0,16.8,593.0,698.0,85.0,11580.0,3616.0,190.0,218.0,87.2,327.0,367.0,89.1,66.0,91.0,72.5,0,0.6,0.4,-0.6,4.0,22.0,3.0,0.0,33.0,Matches
493,494,Daniele Rugani,it ITA,DF,Juventus,29.0,1994.0,13.2,564.0,636.0,88.7,10905.0,3696.0,163.0,176.0,92.6,355.0,378.0,93.9,44.0,70.0,62.9,0,0.4,0.1,-0.4,3.0,54.0,1.0,0.0,46.0,Matches
494,495,Matteo Ruggeri,it ITA,DF,Atalanta,21.0,2002.0,27.2,1250.0,1562.0,80.0,19172.0,6806.0,697.0,780.0,89.4,462.0,560.0,82.5,68.0,148.0,45.9,4,1.8,2.1,2.2,24.0,86.0,31.0,23.0,142.0,Matches
495,496,Mário Rui,pt POR,DF,Napoli,32.0,1991.0,13.4,860.0,1068.0,80.5,15400.0,5240.0,369.0,406.0,90.9,366.0,434.0,84.3,99.0,181.0,54.7,2,1.9,1.8,0.1,26.0,89.0,19.0,7.0,90.0,Matches
496,497,Stefano Sabelli,it ITA,DF,Genoa,30.0,1993.0,27.0,611.0,977.0,62.5,10552.0,4661.0,307.0,377.0,81.4,228.0,347.0,65.7,61.0,164.0,37.2,1,1.9,1.9,-0.9,20.0,58.0,35.0,15.0,88.0,Matches
497,498,Alexis Saelemaekers,be BEL,FWMF,Bologna,24.0,1999.0,21.0,786.0,1008.0,78.0,12039.0,3234.0,431.0,487.0,88.5,233.0,288.0,80.9,77.0,133.0,57.9,2,2.8,3.5,-0.8,44.0,39.0,35.0,5.0,77.0,Matches
498,499,Lazar Samardzic,rs SRB,MF,Udinese,21.0,2002.0,26.4,733.0,987.0,74.3,13441.0,4485.0,341.0,392.0,87.0,246.0,316.0,77.8,122.0,221.0,55.2,2,5.5,5.0,-3.5,62.0,86.0,15.0,4.0,83.0,Matches
