,_Rk,_Player,_Nation,_Pos,_Squad,_Age,_Born,_90s,_Att,PassTypes_Live,PassTypes_Dead,PassTypes_FK,PassTypes_TB,PassTypes_Sw,PassTypes_Crs,PassTypes_TI,PassTypes_CK,CornerKicks_In,CornerKicks_Out,CornerKicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,Matches
548,549,César Tárrega,es ESP,DF,Valencia,21.0,2002.0,0.1,5,5,0,0,0,0,0,0,0,0,0,0,5,0,0,Matches
549,550,Marciano Tchami,gw GNB,FWMF,Almería,19.0,2004.0,0.5,24,22,2,0,0,0,1,0,0,0,0,0,14,0,2,Matches
550,551,Aurélien Tchouaméni,fr FRA,MFDF,Real Madrid,23.0,2000.0,22.1,1520,1461,53,49,1,4,22,2,0,0,0,0,1377,6,9,Matches
551,552,Nahuel Tenaglia,ar ARG,DF,Alavés,27.0,1996.0,12.7,454,384,67,13,1,3,17,54,0,0,0,0,330,3,13,Matches
552,553,Marc-André ter Stegen,de GER,GK,Barcelona,31.0,1992.0,28.0,1036,818,216,53,0,1,0,0,0,0,0,0,927,2,2,Matches
553,554,Ramón Terrats,es ESP,MFDF,Villarreal,22.0,2000.0,8.7,462,428,31,6,1,1,28,20,5,1,1,0,375,3,19,Matches
554,555,Kieran Tierney,sct SCO,DF,Real Sociedad,26.0,1997.0,13.8,904,736,167,18,1,7,26,149,0,0,0,0,690,1,23,Matches
555,556,Raúl de Tomás,es ESP,FW,Rayo Vallecano,28.0,1994.0,14.1,272,250,19,1,0,6,9,0,0,0,0,0,207,3,8,Matches
556,557,Pablo Torre,es ESP,MFFW,Girona,20.0,2003.0,7.8,429,416,11,5,8,3,7,0,1,0,1,0,356,2,8,Matches
557,558,Raúl Torrente,es ESP,DF,Granada,21.0,2001.0,13.9,764,738,25,19,0,3,2,2,0,0,0,0,605,1,2,Matches
558,559,Ferrán Torres,es ESP,FW,Barcelona,23.0,2000.0,13.5,450,422,22,1,3,3,21,4,10,1,5,0,351,6,18,Matches
559,560,Óliver Torres,es ESP,MF,Sevilla,28.0,1994.0,18.0,883,838,40,13,2,5,44,9,12,6,3,0,714,5,19,Matches
560,561,Lucas Torró,es ESP,MF,Osasuna,29.0,1994.0,19.9,798,785,12,12,0,6,3,0,0,0,0,0,604,1,8,Matches
561,562,Bertrand Traoré,bf BFA,MF,Villarreal,27.0,1995.0,6.3,213,204,8,1,2,2,9,2,5,1,0,0,167,1,3,Matches
562,563,Hamari Traoré,ml MLI,DF,Real Sociedad,31.0,1992.0,25.5,1509,1247,255,20,5,14,47,235,0,0,0,0,1204,7,19,Matches
563,564,Óscar Trejo,ar ARG,FWMF,Rayo Vallecano,35.0,1988.0,15.3,782,738,39,9,3,0,23,7,11,2,5,0,646,5,16,Matches
564,565,Manu Trigueros,es ESP,MF,Villarreal,31.0,1991.0,3.4,168,156,10,3,1,0,5,1,5,0,2,0,141,2,3,Matches
565,566,Viktor Tsyhankov,ua UKR,MFFW,Girona,25.0,1997.0,22.8,920,861,50,15,5,3,62,8,27,8,11,0,726,9,25,Matches
566,567,Beñat Turrientes,es ESP,MF,Real Sociedad,21.0,2002.0,18.7,707,669,35,18,1,5,19,0,16,11,2,0,598,3,14,Matches
567,568,Enes Ünal,tr TUR,FWMF,Getafe,26.0,1997.0,1.6,35,34,1,1,0,0,1,0,0,0,0,0,24,0,0,Matches
568,569,Myrto Uzuni,al ALB,FW,Granada,28.0,1995.0,27.2,301,259,42,2,3,1,11,5,0,0,0,0,234,0,12,Matches
569,570,Óscar Valentín,es ESP,MF,Rayo Vallecano,28.0,1994.0,29.9,1237,1203,30,29,5,9,5,1,0,0,0,0,1005,4,19,Matches
570,571,Martin Valjent,sk SVK,DF,Mallorca,27.0,1995.0,26.1,1067,969,92,30,5,12,18,60,0,0,0,0,847,6,13,Matches
571,572,Jesús Vallejo,es ESP,DF,Granada,26.0,1997.0,1.2,85,80,5,1,0,0,0,4,0,0,0,0,78,0,0,Matches
572,573,Álvaro Vallés,es ESP,GK,Las Palmas,26.0,1997.0,36.3,1926,1627,286,134,3,6,1,1,0,0,0,0,1546,13,1,Matches
573,574,Federico Valverde,uy URU,MF,Real Madrid,25.0,1998.0,32.3,2117,2077,31,23,14,33,30,5,0,0,0,0,1901,9,18,Matches
574,575,Siebe Van Der Heyden,be BEL,DF,Mallorca,25.0,1998.0,3.2,101,85,16,7,0,1,0,9,0,0,0,0,70,0,2,Matches
575,576,José Luis García Vayá,es ESP,MF,Valencia,24.0,1998.0,36.7,2132,1905,214,100,5,28,147,3,108,22,40,1,1671,13,27,Matches
576,577,Borja Vázquez,es ESP,FW,Cádiz,18.0,2005.0,0.0,2,2,0,0,0,0,1,0,0,0,0,0,1,0,0,Matches
577,578,Jesus Vazquez,es ESP,DFMF,Valencia,20.0,2003.0,8.0,262,196,62,1,0,1,18,61,0,0,0,0,173,4,15,Matches
578,579,Kevin Vázquez,es ESP,DF,Celta Vigo,30.0,1993.0,7.8,379,314,63,5,1,2,8,58,0,0,0,0,287,2,15,Matches
579,580,Lucas Vázquez,es ESP,DF,Real Madrid,32.0,1991.0,15.8,1085,952,132,10,5,7,47,120,2,0,1,0,930,1,17,Matches
580,581,Gabriel Veiga,es ESP,FW,Celta Vigo,21.0,2002.0,0.2,5,5,0,0,0,0,1,0,0,0,0,0,3,0,0,Matches
581,582,Alejo Véliz,ar ARG,FW,Sevilla,19.0,2003.0,0.4,6,4,2,0,0,0,0,0,0,0,0,0,4,0,0,Matches
582,583,Arthur Vermeeren,be BEL,MF,Atlético Madrid,18.0,2005.0,1.8,91,89,0,0,1,0,0,0,0,0,0,0,75,2,1,Matches
583,584,Mikel Vesga,es ESP,MF,Athletic Club,30.0,1993.0,17.0,829,821,6,5,3,6,13,0,1,0,1,0,639,2,16,Matches
584,585,Carlos Vicente,es ESP,FW,Alavés,24.0,1999.0,12.4,357,301,55,13,1,1,90,6,36,8,17,0,201,1,20,Matches
585,586,Nacho Vidal,es ESP,DFFW,Osasuna,28.0,1995.0,1.1,40,36,4,1,0,1,0,3,0,0,0,0,27,0,2,Matches
586,587,Nacho Vidal,es ESP,DF,Mallorca,28.0,1995.0,4.6,202,172,29,2,0,0,15,27,0,0,0,0,151,1,8,Matches
587,588,Fran Vieites,es ESP,GK,Betis,24.0,1999.0,3.5,119,68,49,14,0,0,0,0,0,0,0,0,76,2,0,Matches
588,589,Jonathan Viera,es ESP,MFFW,Las Palmas,33.0,1989.0,6.9,513,471,41,17,2,1,16,2,15,6,1,0,456,1,7,Matches
589,590,Jonathan Viera,es ESP,MF,Almería,33.0,1989.0,10.1,545,512,31,20,5,0,6,4,2,1,0,0,468,2,8,Matches
590,591,Toni Villa,es ESP,FW,Girona,28.0,1995.0,0.1,9,7,1,1,0,0,0,0,0,0,0,0,7,1,0,Matches
591,592,Asier Villalibre,es ESP,FW,Athletic Club,25.0,1997.0,5.7,124,119,5,0,0,0,2,0,0,0,0,0,88,0,1,Matches
592,593,Gonzalo Villar,es ESP,MF,Granada,25.0,1998.0,20.0,937,879,57,38,5,5,24,2,12,6,2,0,775,1,18,Matches
593,594,Iván Villar,es ESP,GK,Celta Vigo,26.0,1997.0,11.3,324,196,125,27,0,0,0,0,0,0,0,0,213,3,1,Matches
594,595,Ricardo Visus,es ESP,DF,Betis,22.0,2001.0,1.8,61,57,4,4,0,0,0,0,0,0,0,0,50,0,0,Matches
595,596,Daniel Vivian,es ESP,DF,Athletic Club,24.0,1999.0,32.0,1719,1642,70,60,2,17,4,10,0,0,0,0,1442,7,5,Matches
596,597,Shon Weissman,il ISR,FW,Granada,27.0,1996.0,0.9,13,13,0,0,1,0,1,0,0,0,0,0,10,0,1,Matches
597,598,Iñaki Williams,gh GHA,FW,Athletic Club,29.0,1994.0,31.6,995,953,33,4,12,4,111,19,0,0,0,0,668,9,51,Matches
598,599,Nico Williams,es ESP,FW,Athletic Club,21.0,2002.0,25.1,828,739,85,16,8,3,153,11,57,36,8,0,579,4,47,Matches
599,600,Axel Witsel,be BEL,DF,Atlético Madrid,34.0,1989.0,30.9,1835,1761,70,58,0,3,4,8,0,0,0,0,1687,4,9,Matches
600,601,Xeber,es ESP,FWMF,Alavés,26.0,1997.0,3.4,100,96,4,0,0,1,14,2,2,0,2,0,68,0,9,Matches
601,602,Antal Yaakobishvili,hu HUN,DF,Girona,19.0,2004.0,0.7,42,42,0,0,0,0,0,0,0,0,0,0,37,0,0,Matches
602,603,Lamine Yamal,es ESP,FW,Barcelona,16.0,2007.0,24.5,1132,1091,36,4,6,6,87,14,18,6,4,1,903,5,22,Matches
603,604,Roman Yaremchuk,ua UKR,FW,Valencia,27.0,1995.0,10.3,210,191,16,0,1,2,3,1,0,0,0,0,142,3,8,Matches
604,605,Arsen Zakharyan,ru RUS,MFFW,Real Sociedad,20.0,2003.0,13.6,542,466,68,15,3,6,75,5,47,25,19,0,379,8,13,Matches
605,606,Joseba Zaldúa,es ESP,DF,Cádiz,31.0,1992.0,7.8,251,201,49,2,0,0,17,47,0,0,0,0,182,1,7,Matches
606,607,Bryan Zaragoza,es ESP,MFFW,Granada,22.0,2001.0,18.2,444,409,31,15,4,1,98,5,10,1,0,0,248,4,27,Matches
607,608,Igor Zubeldia,es ESP,DF,Real Sociedad,26.0,1997.0,28.0,1746,1696,42,41,3,8,3,0,0,0,0,0,1476,8,7,Matches
608,609,Martín Zubimendi,es ESP,MF,Real Sociedad,24.0,1999.0,29.5,1542,1473,62,59,4,4,7,2,0,0,0,0,1321,7,13,Matches
