,_Rk,_Player,_Nation,_Pos,_Squad,_Age,_Born,PlayingTime_MP,PlayingTime_Min,PlayingTime_Mn/MP,PlayingTime_Min%,PlayingTime_90s,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,TeamSuccess_PPM,TeamSuccess_onG,TeamSuccess_onGA,TeamSuccess_+/-,TeamSuccess_+/-90,TeamSuccess_On-Off,TeamSuccess(xG)_onxG,TeamSuccess(xG)_onxGA,TeamSuccess(xG)_xG+/-,TeamSuccess(xG)_xG+/-90,TeamSuccess(xG)_On-Off,Matches
250,251,Denis Genreau,au AUS,MFFW,Toulouse,24,1999,9,464.0,52.0,15.2,5.2,5,75.0,1,4,22.0,7,0.89,4.0,7.0,-3.0,-0.58,-0.55,5.2,10.5,-5.3,-1.02,-0.93,Matches
251,252,Ismaël Gharbi,es ESP,MF,Paris S-G,19,2004,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
252,253,Samuel Gigot,fr FRA,DF,Marseille,29,1993,21,1726.0,82.0,56.4,19.2,20,84.0,15,1,40.0,2,1.57,32.0,26.0,6.0,0.31,-0.02,32.4,21.2,11.3,0.59,0.03,Matches
253,254,Aleksandr Golovin,ru RUS,MFFW,Monaco,27,1996,25,2147.0,86.0,70.2,23.9,25,86.0,16,0,,0,1.96,47.0,31.0,16.0,0.67,-0.32,36.5,30.3,6.1,0.26,-0.27,Matches
254,255,Angel Gomes,eng ENG,MF,Lille,22,2000,31,2571.0,83.0,84.0,28.6,29,86.0,14,2,41.0,0,1.61,44.0,27.0,17.0,0.6,0.41,39.9,29.7,10.2,0.36,0.01,Matches
255,256,Alfred Gomis,sn SEN,GK,Lorient,29,1993,0,,,,,0,,0,0,,25,,,,,,,,,,,,Matches
256,257,Yoni Gomis,fr FRA,DF,Le Havre,17,2005,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
257,258,Maxime Gonalons,fr FRA,MF,Clermont Foot,34,1989,21,1296.0,62.0,42.4,14.4,17,72.0,2,4,19.0,1,0.71,10.0,26.0,-16.0,-1.11,-0.19,11.9,26.2,-14.3,-0.99,-0.31,Matches
258,259,Mathieu Gorgelin,fr FRA,GK,Le Havre,32,1990,1,90.0,90.0,2.9,1.0,1,90.0,1,0,,29,0.0,1.0,2.0,-1.0,-1.0,-0.7,1.7,3.2,-1.5,-1.51,-1.15,Matches
259,260,Amine Gouiri,dz ALG,FWMF,Rennes,23,2000,31,2067.0,67.0,67.5,23.0,24,80.0,8,7,22.0,2,1.26,32.0,37.0,-5.0,-0.22,-1.31,36.4,28.2,8.2,0.36,0.03,Matches
260,261,Jonathan Gradit,fr FRA,DF,Lens,30,1992,26,2112.0,81.0,69.0,23.5,26,81.0,19,0,,1,1.54,33.0,23.0,10.0,0.43,0.62,40.0,29.6,10.4,0.44,0.73,Matches
261,262,Samuel Grandsir,fr FRA,MFFW,Le Havre,26,1996,23,606.0,26.0,19.8,6.7,4,72.0,1,19,17.0,8,0.7,6.0,13.0,-7.0,-1.04,-0.89,8.1,15.3,-7.3,-1.08,-0.86,Matches
262,263,Adrian Grbić,at AUT,FW,Lorient,26,1996,1,31.0,31.0,1.0,0.3,0,,0,1,31.0,1,0.0,0.0,2.0,-2.0,-5.81,-5.18,0.4,1.1,-0.8,-2.23,-1.74,Matches
263,264,Gabriel Gudmundsson,se SWE,DFFW,Lille,24,1999,25,1267.0,51.0,41.4,14.1,14,80.0,7,11,14.0,9,1.72,21.0,13.0,8.0,0.57,0.07,18.5,16.3,2.1,0.15,-0.35,Matches
264,265,Axel Gueguin,fr FRA,DFFW,Montpellier,18,2005,3,132.0,44.0,4.3,1.5,1,90.0,1,2,21.0,2,0.33,0.0,2.0,-2.0,-1.36,-1.27,0.7,3.6,-3.0,-2.04,-1.98,Matches
265,266,Mattéo Guendouzi,fr FRA,MF,Marseille,24,1999,2,19.0,10.0,0.6,0.2,0,,0,2,10.0,1,3.0,0.0,0.0,0.0,0.0,-0.33,1.2,0.2,1.0,4.52,3.97,Matches
266,267,Evann Guessand,ci CIV,FW,Nice,22,2001,34,1553.0,46.0,50.8,17.3,14,79.0,7,20,22.0,0,1.62,18.0,20.0,-2.0,-0.12,-0.89,26.2,21.4,4.8,0.28,-0.3,Matches
267,268,Pape Gueye,sn SEN,MFDF,Marseille,24,1999,15,765.0,51.0,25.0,8.5,9,72.0,2,6,19.0,1,1.93,12.0,11.0,1.0,0.12,-0.27,13.7,9.7,4.0,0.47,-0.13,Matches
268,269,Morgan Guilavogui,gn GUI,FWMF,Lens,25,1998,23,566.0,25.0,18.5,6.3,2,71.0,0,21,20.0,6,1.52,11.0,5.0,6.0,0.95,0.88,11.9,8.7,3.3,0.52,0.37,Matches
269,270,Frederic Guilbert,fr FRA,DFMF,Strasbourg,28,1994,32,2490.0,78.0,81.4,27.7,29,85.0,23,3,10.0,1,1.22,31.0,42.0,-11.0,-0.4,-0.24,34.5,37.2,-2.6,-0.09,0.07,Matches
270,271,Jaouen Hadjam,dz ALG,DF,Nantes,20,2003,8,112.0,14.0,3.7,1.2,0,,0,8,14.0,5,0.63,0.0,5.0,-5.0,-4.02,-3.41,2.5,2.9,-0.3,-0.26,0.2,Matches
271,272,Massadio Haïdara,ml MLI,DF,Lens,30,1992,18,741.0,41.0,24.2,8.2,7,76.0,3,11,19.0,8,1.72,8.0,8.0,0.0,0.0,-0.31,9.2,12.8,-3.6,-0.43,-0.86,Matches
272,273,Oualid El Hajjam,ma MAR,DFMF,Le Havre,32,1991,13,393.0,30.0,12.8,4.4,4,85.0,2,9,6.0,17,1.38,4.0,8.0,-4.0,-0.92,-0.68,4.1,7.2,-3.2,-0.72,-0.38,Matches
273,274,Achraf Hakimi,ma MAR,DF,Paris S-G,24,1998,25,1932.0,77.0,63.1,21.5,20,88.0,17,5,33.0,3,2.04,52.0,24.0,28.0,1.3,-0.29,45.5,26.6,18.8,0.88,0.08,Matches
274,275,Amine Harit,ma MAR,MFFW,Marseille,26,1997,28,1821.0,65.0,59.5,20.2,21,78.0,7,7,27.0,0,1.54,30.0,20.0,10.0,0.49,0.42,29.1,21.5,7.5,0.37,-0.5,Matches
275,276,Silvan Hefti,ch SUI,DFFW,Montpellier,25,1997,11,711.0,65.0,23.2,7.9,9,76.0,5,2,13.0,5,1.55,13.0,10.0,3.0,0.38,0.69,9.4,16.5,-7.2,-0.91,-1.0,Matches
276,277,Henrique,br BRA,DF,Lyon,29,1994,11,607.0,55.0,19.8,6.7,6,86.0,3,5,18.0,16,1.18,8.0,12.0,-4.0,-0.59,-0.52,8.8,9.4,-0.5,-0.08,-0.01,Matches
277,278,Luis Henrique,br BRA,FWDF,Marseille,21,2001,15,784.0,52.0,25.6,8.7,8,85.0,5,7,15.0,2,1.27,14.0,12.0,2.0,0.23,-0.13,12.6,10.5,2.1,0.24,-0.45,Matches
278,279,Christophe Hérelle,mq MTQ,DF,Metz,30,1992,19,1617.0,85.0,52.8,18.0,18,87.0,15,1,45.0,5,0.84,14.0,26.0,-12.0,-0.67,0.02,16.3,25.7,-9.3,-0.52,0.17,Matches
279,280,Christophe Hérelle,mq MTQ,DF,Brest,30,1992,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
280,281,Lucas Hernández,fr FRA,DF,Paris S-G,27,1996,27,1909.0,71.0,62.4,21.2,23,80.0,12,4,18.0,1,2.37,50.0,20.0,30.0,1.41,0.01,42.0,27.2,14.8,0.7,-0.4,Matches
281,282,Andrej Ilic,rs SRB,FW,Lille,23,2000,2,9.0,5.0,0.3,0.1,0,,0,2,5.0,1,3.0,0.0,0.0,0.0,0.0,-0.53,0.1,0.2,0.0,-0.49,-0.85,Matches
282,283,Bonke Innocent,ng NGA,MF,Lorient,27,1996,4,210.0,53.0,6.9,2.3,3,68.0,1,1,5.0,6,0.25,3.0,9.0,-6.0,-2.57,-2.03,3.2,4.5,-1.3,-0.57,-0.07,Matches
283,284,Ismaily,br BRA,DF,Lille,33,1990,30,2465.0,82.0,80.6,27.4,28,87.0,24,2,16.0,2,1.67,43.0,31.0,12.0,0.44,-0.47,38.2,27.8,10.5,0.38,0.13,Matches
284,285,Yanis Issoufou,fr FRA,MF,Montpellier,16,2006,1,13.0,13.0,0.4,0.1,0,,0,1,13.0,6,0.0,0.0,0.0,0.0,0.0,0.15,0.1,0.1,-0.1,-0.45,-0.31,Matches
285,286,Junya Ito,jp JPN,FWMF,Reims,30,1993,31,2714.0,88.0,88.7,30.2,31,88.0,22,0,,0,1.39,37.0,38.0,-1.0,-0.03,1.01,38.7,39.0,-0.3,-0.01,0.4,Matches
286,287,Jérémy Jacquet,fr FRA,MF,Rennes,18,2005,1,5.0,5.0,0.2,0.1,0,,0,1,5.0,4,3.0,0.0,0.0,0.0,0.0,-0.21,0.2,0.1,0.1,1.32,0.97,Matches
287,288,Jérémy Jacquet,fr FRA,DF,Clermont Foot,18,2005,6,253.0,42.0,8.3,2.8,2,90.0,2,4,18.0,7,1.17,1.0,8.0,-7.0,-2.49,-1.62,2.5,7.7,-5.2,-1.84,-1.12,Matches
288,289,Ismail Jakobs,sn SEN,DF,Monaco,23,1999,22,1466.0,67.0,47.9,16.3,16,86.0,10,6,16.0,2,1.95,31.0,24.0,7.0,0.43,-0.64,24.9,21.3,3.7,0.23,-0.22,Matches
289,290,Adam Jakubech,sk SVK,GK,Lille,26,1997,0,,,,,0,,0,0,,12,,,,,,,,,,,,Matches
290,291,Ablie Jallow,gm GAM,MFFW,Metz,24,1998,17,918.0,54.0,30.0,10.2,10,75.0,1,7,24.0,4,0.53,13.0,20.0,-7.0,-0.69,-0.01,10.7,16.9,-6.1,-0.6,-0.01,Matches
291,292,Mohamed Jaouab,ma MAR,DF,Rennes,21,2002,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
292,293,Danley Jean-Jacques,ht HAI,MF,Metz,23,2000,33,2682.0,81.0,87.6,29.8,30,88.0,21,3,14.0,0,0.88,29.0,49.0,-20.0,-0.67,0.04,29.4,46.3,-16.9,-0.57,0.24,Matches
293,294,Jeffinho,br BRA,FWMF,Lyon,23,1999,10,308.0,31.0,10.1,3.4,3,64.0,0,7,16.0,5,0.8,8.0,8.0,0.0,0.0,0.2,5.7,5.8,-0.2,-0.05,0.03,Matches
294,295,Justin João,fr FRA,GK,Lyon,18,2005,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches
295,296,Antoine Joujou,fr FRA,FWMF,Le Havre,20,2003,23,779.0,34.0,25.5,8.7,6,66.0,1,17,23.0,3,0.83,8.0,11.0,-3.0,-0.35,-0.03,10.1,12.3,-2.2,-0.26,0.18,Matches
296,297,Léo Jousselin,fr FRA,MF,Marseille,21,2002,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
297,298,Christopher Jullien,fr FRA,DF,Montpellier,30,1993,20,1233.0,62.0,40.3,13.7,13,87.0,11,7,15.0,8,1.4,18.0,18.0,0.0,0.0,0.25,16.1,22.2,-6.2,-0.45,-0.52,Matches
298,299,Eli Junior Kroupi,fr FRA,FWMF,Lorient,17,2006,30,1084.0,36.0,35.4,12.0,11,64.0,0,19,20.0,4,0.63,16.0,25.0,-9.0,-0.75,-0.11,12.6,18.8,-6.2,-0.52,-0.02,Matches
299,300,Abdoul Kader Bamba,fr FRA,FWMF,Nantes,29,1994,23,611.0,27.0,20.0,6.8,1,59.0,0,22,25.0,9,0.7,8.0,17.0,-9.0,-1.33,-0.74,10.0,16.0,-6.1,-0.89,-0.54,Matches
300,301,Yaya Kader Fofana,ml MLI,MFDF,Reims,19,2004,4,32.0,8.0,1.0,0.4,0,,0,4,8.0,5,0.75,1.0,3.0,-2.0,-5.63,-5.54,1.9,1.3,0.6,1.71,1.79,Matches
301,302,Tino Kadewere,zw ZIM,FWMF,Lyon,27,1996,11,296.0,27.0,9.7,3.3,2,55.0,0,9,21.0,4,1.18,4.0,9.0,-5.0,-1.52,-1.49,5.5,8.4,-2.9,-0.87,-0.88,Matches
302,303,Tino Kadewere,zw ZIM,FWMF,Nantes,27,1996,14,781.0,56.0,25.5,8.7,8,75.0,2,6,30.0,0,0.86,5.0,9.0,-4.0,-0.46,0.37,9.9,8.3,1.6,0.19,0.87,Matches
303,304,Arnaud Kalimuendo,fr FRA,FW,Rennes,21,2002,30,2139.0,71.0,69.9,23.8,25,80.0,6,5,29.0,0,1.37,38.0,31.0,7.0,0.29,0.29,36.1,24.7,11.4,0.48,0.44,Matches
304,305,Gedeon Kalulu,cd COD,DF,Lorient,25,1997,19,970.0,51.0,31.7,10.8,11,78.0,5,8,13.0,8,1.05,17.0,23.0,-6.0,-0.56,0.18,13.5,18.3,-4.8,-0.45,0.08,Matches
305,306,Waren Kamanzi,no NOR,DFFW,Toulouse,22,2000,24,1187.0,49.0,38.8,13.2,12,77.0,6,12,22.0,8,1.25,15.0,20.0,-5.0,-0.38,-0.43,16.1,19.9,-3.8,-0.28,-0.09,Matches
306,307,Lee Kang-in,kr KOR,FWMF,Paris S-G,22,2001,23,1464.0,64.0,47.8,16.3,18,74.0,6,5,26.0,1,2.17,38.0,13.0,25.0,1.54,0.24,25.8,18.0,7.9,0.48,-0.69,Matches
307,308,Yann Karamoh,fr FRA,FWMF,Montpellier,25,1998,12,284.0,24.0,9.3,3.2,1,60.0,0,11,20.0,2,1.33,7.0,5.0,2.0,0.63,0.86,4.1,6.2,-2.0,-0.65,-0.56,Matches
308,309,Ayman Kari,fr FRA,MF,Lorient,18,2004,14,893.0,64.0,29.2,9.9,12,71.0,1,2,21.0,2,1.0,11.0,19.0,-8.0,-0.81,-0.18,10.0,14.8,-4.7,-0.48,0.04,Matches
309,310,Panos Katseris,gr GRE,DF,Lorient,22,2001,15,1041.0,69.0,34.0,11.6,13,78.0,3,2,11.0,0,0.93,12.0,15.0,-3.0,-0.26,0.63,13.6,16.7,-3.0,-0.26,0.37,Matches
310,311,Kévin Keben Biakolo,cm CMR,DF,Toulouse,19,2004,8,521.0,65.0,17.0,5.8,7,69.0,2,1,37.0,16,1.63,9.0,8.0,1.0,0.17,0.35,6.6,8.1,-1.5,-0.25,-0.03,Matches
311,312,Yassine Kechta,ma MAR,MF,Le Havre,21,2002,32,1849.0,58.0,60.4,20.5,21,78.0,4,11,20.0,1,0.97,21.0,24.0,-3.0,-0.15,0.45,22.4,30.4,-8.0,-0.39,0.0,Matches
312,313,Thilo Kehrer,de GER,DF,Monaco,26,1996,15,1323.0,88.0,43.2,14.7,15,88.0,14,0,,0,1.87,30.0,18.0,12.0,0.82,0.09,26.7,20.7,6.0,0.41,0.13,Matches
313,314,Check Keita,fr FRA,DF,Reims,20,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
314,315,Habib Keita,ml MLI,MF,Clermont Foot,21,2002,27,1278.0,47.0,41.8,14.2,12,82.0,4,15,20.0,7,0.85,12.0,18.0,-6.0,-0.42,0.99,15.3,25.4,-10.0,-0.71,0.18,Matches
315,316,Reda Khadra,de GER,FWMF,Reims,22,2001,29,1368.0,47.0,44.7,15.2,14,79.0,4,15,17.0,5,1.31,16.0,23.0,-7.0,-0.46,-0.57,19.1,24.2,-5.0,-0.33,-0.5,Matches
316,317,Wahbi Khazri,tn TUN,FW,Montpellier,32,1991,25,1131.0,45.0,37.0,12.6,13,69.0,1,12,20.0,0,1.08,17.0,18.0,-1.0,-0.08,0.11,18.4,19.3,-0.9,-0.07,0.11,Matches
317,318,Samuel Koeberlé,fr FRA,MF,Reims,18,2004,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
318,319,Philipp Köhn,ch SUI,GK,Monaco,25,1998,22,1980.0,90.0,64.7,22.0,22,90.0,22,0,,12,1.73,41.0,32.0,9.0,0.41,-1.01,31.4,26.8,4.6,0.21,-0.37,Matches
319,320,Randal Kolo Muani,fr FRA,FWMF,Paris S-G,24,1998,26,1268.0,49.0,41.4,14.1,13,72.0,4,13,26.0,2,2.27,35.0,14.0,21.0,1.49,0.13,30.1,17.0,13.1,0.93,0.15,Matches
320,321,Cheick Konaté,ml MLI,DF,Clermont Foot,19,2004,19,1068.0,56.0,34.9,11.9,12,81.0,5,7,14.0,2,0.68,8.0,18.0,-10.0,-0.84,0.24,10.9,22.6,-11.7,-0.98,-0.26,Matches
321,322,Geoffrey Kondogbia,cf CTA,MF,Marseille,30,1993,26,1463.0,56.0,47.8,16.3,15,81.0,9,11,22.0,0,1.5,26.0,19.0,7.0,0.43,0.21,25.1,14.8,10.3,0.63,0.12,Matches
322,323,Abdoul Koné,fr FRA,DF,Reims,18,2005,3,193.0,64.0,6.3,2.1,3,64.0,0,0,,0,2.33,3.0,1.0,2.0,0.93,1.15,2.3,3.0,-0.7,-0.33,-0.3,Matches
323,324,Amadou Koné,ml MLI,MF,Reims,18,2005,16,475.0,30.0,15.5,5.3,4,73.0,2,12,15.0,4,1.81,7.0,6.0,1.0,0.19,0.4,8.4,9.3,-0.8,-0.16,-0.12,Matches
324,325,Ibrahima Koné,ml MLI,FW,Lorient,24,1999,1,32.0,32.0,1.0,0.4,0,,0,1,32.0,0,1.0,0.0,0.0,0.0,0.0,0.68,0.1,0.7,-0.6,-1.78,-1.28,Matches
325,326,Mohamed Koné,ci CIV,GK,Le Havre,21,2002,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
326,327,Djibrili Konté,fr FRA,FW,Brest,20,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
327,328,Koffi Kouao,ci CIV,DF,Metz,25,1998,13,860.0,66.0,28.1,9.6,10,78.0,6,3,27.0,16,0.85,13.0,21.0,-8.0,-0.84,-0.22,11.1,16.1,-5.0,-0.53,0.1,Matches
328,329,Therence Koudou,fr FRA,DF,Reims,18,2004,9,314.0,35.0,10.3,3.5,3,65.0,0,6,20.0,5,0.56,4.0,6.0,-2.0,-0.57,-0.47,5.1,6.9,-1.7,-0.5,-0.49,Matches
329,330,Boubakar Kouyaté,ml MLI,DF,Montpellier,26,1997,23,1928.0,84.0,63.0,21.4,22,88.0,19,1,2.0,1,1.3,32.0,36.0,-4.0,-0.19,-0.11,32.7,29.0,3.8,0.18,0.86,Matches
330,331,Sael Kumbedi,fr FRA,DF,Lyon,18,2005,17,924.0,54.0,30.2,10.3,8,88.0,7,9,24.0,10,0.82,6.0,15.0,-9.0,-0.88,-1.0,11.8,15.9,-4.1,-0.4,-0.46,Matches
331,332,Layvin Kurzawa,fr FRA,DF,Paris S-G,30,1992,1,9.0,9.0,0.3,0.1,0,,0,1,9.0,12,3.0,0.0,0.0,0.0,0.0,-1.42,0.0,0.2,-0.2,-2.27,-3.12,Matches
332,333,Daler Kuzyaev,ru RUS,MF,Le Havre,30,1993,30,2090.0,70.0,68.3,23.2,24,84.0,8,6,13.0,0,1.07,20.0,29.0,-9.0,-0.39,-0.2,23.3,29.7,-6.4,-0.28,0.35,Matches
333,334,Grejohn Kyei,fr FRA,FW,Clermont Foot,27,1995,26,1026.0,39.0,33.5,11.4,10,75.0,1,16,17.0,5,0.58,9.0,19.0,-10.0,-0.88,0.18,13.9,16.0,-2.1,-0.18,0.95,Matches
334,335,Gaëtan Laborde,fr FRA,FWMF,Nice,29,1994,34,1906.0,56.0,62.3,21.2,22,74.0,3,12,23.0,0,1.62,22.0,18.0,4.0,0.19,-0.36,29.6,21.4,8.2,0.39,-0.1,Matches
335,336,Alexandre Lacazette,fr FRA,FW,Lyon,32,1991,29,2293.0,79.0,74.9,25.5,27,83.0,12,2,31.0,0,1.69,38.0,42.0,-4.0,-0.16,0.08,34.6,35.4,-0.8,-0.03,0.17,Matches
336,337,Alban Lafont,fr FRA,GK,Nantes,24,1999,28,2496.0,89.0,81.6,27.7,28,89.0,27,0,,1,0.89,20.0,43.0,-23.0,-0.83,-0.51,30.3,40.3,-10.0,-0.36,0.51,Matches
337,338,Noah Lahmadi,fr FRA,MF,Toulouse,18,2005,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
338,339,Kenny Lala,mg MAD,DF,Brest,31,1991,33,2970.0,90.0,97.1,33.0,33,90.0,33,0,,0,1.85,50.0,30.0,20.0,0.61,1.61,46.5,37.1,9.5,0.29,0.7,Matches
339,340,Mathis Lambourde,fr FRA,FW,Rennes,17,2006,1,10.0,10.0,0.3,0.1,0,,0,1,10.0,11,1.0,1.0,0.0,1.0,9.0,8.82,0.2,0.1,0.1,0.71,0.37,Matches
340,341,Mohamed Lamine Bayo,gn GUI,FW,Le Havre,25,1998,22,1389.0,63.0,45.4,15.4,16,81.0,4,6,16.0,1,0.91,14.0,17.0,-3.0,-0.19,0.24,19.2,19.1,0.1,0.01,0.72,Matches
341,342,Didier Lamkel Zé,cm CMR,FWMF,Metz,26,1996,9,550.0,61.0,18.0,6.1,7,75.0,2,2,13.0,3,0.78,7.0,11.0,-4.0,-0.65,0.03,8.8,10.9,-2.1,-0.35,0.3,Matches
342,343,Julien Laporte,fr FRA,DF,Lorient,29,1993,23,1818.0,79.0,59.4,20.2,20,85.0,17,3,39.0,10,0.83,31.0,47.0,-16.0,-0.79,-0.28,24.1,36.1,-12.0,-0.59,-0.21,Matches
343,344,Théo Le Bris,fr FRA,DFMF,Lorient,20,2002,26,1516.0,58.0,49.5,16.8,15,84.0,8,11,23.0,8,1.0,22.0,27.0,-5.0,-0.3,0.75,16.0,25.0,-9.0,-0.53,-0.05,Matches
344,345,Julien Le Cardinal,fr FRA,DF,Brest,25,1997,12,473.0,39.0,15.5,5.3,5,88.0,4,7,5.0,13,1.83,9.0,8.0,1.0,0.19,-0.44,6.9,6.3,0.6,0.11,-0.19,Matches
345,346,Julien Le Cardinal,fr FRA,DF,Lens,25,1997,2,58.0,29.0,1.9,0.6,0,,0,2,29.0,1,0.0,1.0,3.0,-2.0,-3.1,-3.4,0.3,1.9,-1.7,-2.58,-2.85,Matches
346,347,Jérémy Le Douaron,fr FRA,FW,Brest,25,1998,33,1618.0,49.0,52.9,18.0,19,72.0,2,14,18.0,0,1.82,24.0,19.0,5.0,0.28,-0.6,23.5,23.1,0.4,0.02,-0.52,Matches
347,348,Enzo Le Fée,fr FRA,MF,Rennes,23,2000,25,1527.0,61.0,49.9,17.0,19,74.0,6,6,19.0,1,1.12,25.0,24.0,1.0,0.06,-0.29,26.3,18.5,7.9,0.46,0.23,Matches
348,349,Vincent Le Goff,fr FRA,DFMF,Lorient,33,1989,9,541.0,60.0,17.7,6.0,8,66.0,1,1,12.0,7,0.78,8.0,13.0,-5.0,-0.83,-0.19,5.9,10.6,-4.8,-0.79,-0.35,Matches
349,350,Tommy Le Verge,fr FRA,DF,Brest,17,2005,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
350,351,Adrien Lebeau,fr FRA,MFFW,Brest,24,1999,7,54.0,8.0,1.8,0.6,0,,0,7,8.0,20,2.43,1.0,0.0,1.0,1.67,1.13,0.8,0.5,0.2,0.4,0.13,Matches
351,352,Jean-Louis Leca,fr FRA,GK,Lens,37,1985,1,90.0,90.0,2.9,1.0,1,90.0,1,0,,33,1.0,2.0,2.0,0.0,0.0,-0.24,5.2,0.8,4.4,4.41,4.32,Matches
352,353,Benjamin Lecomte,fr FRA,GK,Montpellier,32,1991,30,2700.0,90.0,88.2,30.0,30,90.0,30,0,,0,1.27,37.0,37.0,0.0,0.0,1.25,41.4,40.5,0.8,0.03,1.44,Matches
353,354,Pierre Lees-Melou,fr FRA,MF,Brest,30,1993,29,2517.0,87.0,82.3,28.0,29,87.0,25,0,,0,1.83,47.0,29.0,18.0,0.64,0.48,42.8,31.8,11.0,0.39,0.72,Matches
354,355,Félix Lemaréchal,fr FRA,MF,Monaco,19,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
355,356,Geoffrey Lembet,cf CTA,GK,Rennes,34,1988,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
356,357,Johann Lepenant,fr FRA,MF,Lyon,20,2002,6,253.0,42.0,8.3,2.8,2,80.0,1,4,23.0,6,0.33,1.0,7.0,-6.0,-2.13,-2.13,2.3,5.6,-3.3,-1.18,-1.2,Matches
357,358,Léo Leroy,fr FRA,MF,Montpellier,23,2000,21,499.0,24.0,16.3,5.5,3,72.0,1,18,16.0,6,1.18,9.0,12.0,-3.0,-0.54,-0.47,7.9,10.3,-2.4,-0.44,-0.35,Matches
358,359,Alexandre Letellier,fr FRA,GK,Paris S-G,32,1990,0,,,,,0,,0,0,,6,,,,,,,,,,,,Matches
359,360,Yann Liénard,fr FRA,GK,Monaco,20,2003,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
360,361,Gautier Lloris,fr FRA,DF,Le Havre,28,1995,31,2778.0,90.0,90.8,30.9,31,90.0,29,0,,2,1.03,33.0,41.0,-8.0,-0.26,0.7,33.8,46.3,-12.4,-0.4,-0.14,Matches
361,362,Abou Lô,sn SEN,MFDF,Metz,23,2000,6,197.0,33.0,6.4,2.2,2,70.0,0,4,15.0,11,1.17,1.0,9.0,-8.0,-3.65,-3.18,2.7,4.8,-2.1,-0.96,-0.39,Matches
362,363,Bradley Locko,fr FRA,DF,Brest,21,2002,33,2959.0,90.0,96.7,32.9,33,90.0,31,0,,0,1.76,50.0,34.0,16.0,0.49,-2.19,46.6,38.2,8.4,0.26,-0.36,Matches
363,364,Renan Lodi,br BRA,DF,Marseille,25,1998,14,1235.0,88.0,40.4,13.7,14,88.0,12,0,,1,1.64,19.0,14.0,5.0,0.36,0.07,22.6,12.5,10.1,0.74,0.28,Matches
364,365,Andy Logbo,fr FRA,FW,Le Havre,19,2004,10,248.0,25.0,8.1,2.8,2,54.0,0,8,18.0,2,1.2,2.0,0.0,2.0,0.73,1.14,2.9,4.8,-1.9,-0.68,-0.31,Matches
365,366,Anthony Lopes,pt POR,GK,Lyon,32,1990,31,2790.0,90.0,91.2,31.0,31,90.0,31,0,,0,1.68,47.0,49.0,-2.0,-0.06,1.27,47.5,46.2,1.3,0.04,1.31,Matches
366,367,Pau López,es ESP,GK,Marseille,28,1994,33,2939.0,89.0,96.0,32.7,33,89.0,32,0,,0,1.52,52.0,39.0,13.0,0.4,1.89,53.4,33.3,20.1,0.62,1.08,Matches
367,368,Jordan Lotomba,ch SUI,DF,Nice,24,1998,28,1804.0,64.0,59.0,20.0,21,78.0,9,7,23.0,3,1.54,24.0,22.0,2.0,0.1,-0.55,27.9,23.4,4.5,0.22,-0.49,Matches
368,369,Tom Louchet,fr FRA,MFDF,Nice,20,2003,13,409.0,31.0,13.4,4.5,3,72.0,1,10,19.0,9,1.08,6.0,6.0,0.0,0.0,-0.37,7.2,3.9,3.4,0.74,0.37,Matches
369,370,Imran Louza,ma MAR,MF,Lorient,24,1999,14,863.0,62.0,28.2,9.6,10,79.0,3,4,19.0,1,0.79,12.0,19.0,-7.0,-0.73,-0.07,11.9,15.0,-3.1,-0.33,0.25,Matches
370,371,Dejan Lovren,hr CRO,DF,Lyon,34,1989,10,718.0,72.0,23.5,8.0,8,86.0,4,2,14.0,11,1.3,13.0,14.0,-1.0,-0.13,0.07,11.1,10.9,0.1,0.01,0.12,Matches
371,372,Joshua M'Bahia,ci CIV,MF,Clermont Foot,18,2005,1,14.0,14.0,0.5,0.2,0,,0,1,14.0,2,0.0,0.0,1.0,-1.0,-6.43,-5.45,0.3,0.4,-0.1,-0.4,0.42,Matches
372,373,Yannis M'Bemba,ga GAB,DF,Nantes,22,2001,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
373,374,Othmane Maamma,fr FRA,FW,Montpellier,17,2005,2,88.0,44.0,2.9,1.0,1,58.0,0,1,30.0,2,0.5,1.0,3.0,-2.0,-2.05,-1.95,1.2,3.9,-2.7,-2.81,-2.75,Matches
374,375,Carmel Mabanza,,MF,Lorient,19,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
