,_Rk,_Player,_Nation,_Pos,_Squad,_Age,_Born,_90s,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,_Int,_Tkl+Int,_Clr,_Err,Matches
549,550,Enzo Tchato,cm CMR,DF,Montpellier,19,2002,12.2,26,17,14,11,1,13,22,59.1,9,17,2,15,7,33,33,0,Matches
550,551,Martin Terrier,fr FRA,FWMF,Rennes,25,1997,14.7,25,11,7,9,9,13,24,54.2,11,15,2,13,14,39,6,0,Matches
551,552,Tetê,br BRA,FWMF,Lyon,22,2000,12.3,21,10,8,5,8,10,19,52.6,9,9,0,9,13,34,2,0,Matches
552,553,Arthur Theate,be BEL,DF,Rennes,22,2000,34.7,29,19,17,8,4,17,30,56.7,13,26,14,12,30,59,114,3,Matches
553,554,Sada Thioub,sn SEN,DFFW,Angers,27,1995,11.8,19,10,9,8,2,8,17,47.1,9,13,0,13,7,26,5,1,Matches
554,555,Adrien Thomasson,fr FRA,MF,Strasbourg,28,1993,10.4,19,9,8,6,5,9,30,30.0,21,18,0,18,3,22,2,0,Matches
555,556,Adrien Thomasson,fr FRA,MFFW,Lens,28,1993,14.2,24,17,8,11,5,12,45,26.7,33,25,2,23,4,28,17,0,Matches
556,557,Khéphren Thuram,fr FRA,MF,Nice,21,2001,28.3,51,25,22,23,6,19,43,44.2,24,33,13,20,38,89,34,0,Matches
557,558,Alexis Tibidi,fr FRA,FWMF,Troyes,18,2003,0.8,1,1,1,0,0,0,0,,0,0,0,0,0,1,0,0,Matches
558,559,Jean-Clair Todibo,fr FRA,DF,Nice,22,1999,31.9,76,48,54,19,3,41,56,73.2,15,41,19,22,41,117,110,2,Matches
559,560,Karl Toko Ekambi,cm CMR,FWMF,Rennes,29,1992,10.8,3,1,1,1,1,3,9,33.3,6,5,0,5,9,12,3,0,Matches
560,561,Karl Toko Ekambi,cm CMR,FWMF,Lyon,29,1992,15.0,9,9,2,4,3,4,15,26.7,11,12,2,10,9,18,6,0,Matches
561,562,Corentin Tolisso,fr FRA,MF,Lyon,27,1994,22.6,44,27,16,23,5,25,66,37.9,41,25,5,20,24,68,23,1,Matches
562,563,Birama Touré,ml MLI,MF,Auxerre,30,1992,37.8,80,47,35,35,10,34,93,36.6,59,54,9,45,67,147,49,0,Matches
563,564,Mohamed Toure,au AUS,FWMF,Reims,18,2004,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
564,565,Souleymane Touré,fr FRA,DF,Marseille,19,2003,0.8,2,1,1,1,0,1,2,50.0,1,1,0,1,0,2,5,0,Matches
565,566,Souleymane Touré,fr FRA,DF,Auxerre,19,2003,17.6,29,13,19,9,1,16,20,80.0,4,32,12,20,26,55,56,1,Matches
566,567,Yoann Touzghar,tn TUN,FW,Ajaccio,35,1986,5.0,3,2,0,2,1,0,1,0.0,1,0,0,0,0,3,1,0,Matches
567,568,Charles Traore,ml MLI,DF,Nantes,30,1992,5.4,8,5,5,2,1,5,7,71.4,2,9,2,7,10,18,12,0,Matches
568,569,Hamari Traoré,ml MLI,DF,Rennes,30,1992,28.1,48,32,26,15,7,28,52,53.8,24,33,7,26,38,86,64,0,Matches
569,570,Théo Trinker,fr FRA,MF,Nice,21,2001,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
570,571,Adrien Truffert,fr FRA,DF,Rennes,20,2001,21.7,62,32,36,17,9,31,46,67.4,15,32,8,24,22,84,55,0,Matches
571,572,Theocharis Tsingaras,gr GRE,MF,Toulouse,21,2000,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
572,573,Ike Ugbo,ca CAN,FWMF,Troyes,23,1998,9.9,5,2,2,2,1,3,11,27.3,8,8,2,6,2,7,4,0,Matches
573,574,Lesley Ugochukwu,fr FRA,MF,Rennes,18,2004,14.8,36,19,13,20,3,16,24,66.7,8,24,10,14,21,57,16,0,Matches
574,575,Cengiz Ünder,tr TUR,MFDF,Marseille,25,1997,27.7,37,19,15,13,9,13,34,38.2,21,18,2,16,18,55,13,0,Matches
575,576,Jere Uronen,fi FIN,DF,Brest,28,1994,3.3,8,5,4,4,0,7,12,58.3,5,6,2,4,7,15,5,0,Matches
576,577,Yan Valery,tn TUN,DF,Angers,23,1999,27.7,54,39,28,20,6,20,37,54.1,17,35,15,20,34,88,82,0,Matches
577,578,Vanderson,br BRA,DFMF,Monaco,21,2001,24.6,84,48,36,34,14,44,75,58.7,31,36,9,27,48,132,36,1,Matches
578,579,Jordan Veretout,fr FRA,MF,Marseille,29,1993,31.8,56,35,17,32,7,25,53,47.2,28,22,7,15,36,92,40,2,Matches
579,580,Marco Verratti,it ITA,MF,Paris S-G,29,1992,24.4,76,49,34,36,6,38,89,42.7,51,42,6,36,27,103,11,3,Matches
580,581,João Victor,br BRA,DF,Nantes,24,1998,9.4,19,11,9,7,3,12,22,54.5,10,11,1,10,15,34,30,0,Matches
581,582,Clément Vidal,fr FRA,DFMF,Ajaccio,22,2000,21.1,25,15,14,11,0,18,38,47.4,20,27,16,11,27,52,73,1,Matches
582,583,Alan Virginius,fr FRA,FW,Lille,19,2003,2.9,3,2,1,1,1,0,4,0.0,4,0,0,0,2,5,1,0,Matches
583,584,Mattia Viti,it ITA,DF,Nice,20,2002,7.0,4,2,1,1,2,2,5,40.0,3,9,3,6,8,12,22,0,Matches
584,585,Vitinha,pt POR,FW,Marseille,22,2000,5.2,15,7,0,6,9,3,11,27.3,8,3,0,3,2,17,6,0,Matches
585,586,Vitinha,pt POR,MF,Paris S-G,22,2000,27.2,58,25,21,27,10,27,83,32.5,56,27,4,23,25,83,15,0,Matches
586,587,Kevin Volland,de GER,FWMF,Monaco,30,1992,7.1,8,4,1,5,2,2,8,25.0,6,8,0,8,2,10,0,0,Matches
587,588,Elye Wahi,fr FRA,FW,Montpellier,19,2003,27.9,9,3,2,3,4,5,14,35.7,9,14,2,12,3,12,5,0,Matches
588,589,Timothy Weah,us USA,DFFW,Lille,22,2000,19.4,24,14,13,9,2,16,29,55.2,13,17,3,14,23,47,18,0,Matches
589,590,Mateusz Wieteska,pl POL,DF,Clermont Foot,25,1997,34.6,41,23,28,13,0,19,33,57.6,14,44,28,16,56,97,97,4,Matches
590,591,Christopher Wooh,cm CMR,DF,Rennes,20,2001,11.2,16,7,8,8,0,9,11,81.8,2,11,5,6,6,22,49,0,Matches
591,592,Christopher Wooh,cm CMR,MF,Lens,20,2001,0.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0,Matches
592,593,Xeka,pt POR,MF,Rennes,27,1994,6.1,10,3,6,3,1,7,16,43.8,9,11,2,9,6,16,8,0,Matches
593,594,Yusuf Yazıcı,tr TUR,MF,Lille,25,1997,2.2,0,0,0,0,0,0,0,,0,2,0,2,0,0,1,0,Matches
594,595,Darlin Yongwa,cm CMR,DF,Lorient,21,2000,8.7,13,11,7,5,1,4,15,26.7,11,13,1,12,5,18,11,0,Matches
595,596,Leny Yoro,fr FRA,DF,Lille,16,2005,8.5,11,5,8,3,0,4,9,44.4,5,6,1,5,18,29,27,1,Matches
596,597,Mohamed Youssouf,km COM,DF,Ajaccio,34,1988,27.3,72,44,41,24,7,38,61,62.3,23,32,8,24,65,137,70,0,Matches
597,598,Warren Zaïre-Emery,fr FRA,MFDF,Paris S-G,16,2006,10.3,17,10,5,10,2,8,29,27.6,21,11,0,11,12,29,17,0,Matches
598,599,Oliver Zandén,se SWE,DFMF,Toulouse,20,2001,1.6,2,1,1,0,1,2,5,40.0,3,0,0,0,1,3,7,0,Matches
599,600,Akim Zedadka,dz ALG,DF,Auxerre,27,1995,17.8,35,21,21,10,4,18,32,56.3,14,17,3,14,23,58,51,1,Matches
600,601,Akim Zedadka,dz ALG,DFMF,Lille,27,1995,3.9,1,1,1,0,0,0,2,0.0,2,3,0,3,2,3,6,0,Matches
601,602,Mehdi Zeffane,dz ALG,DFMF,Clermont Foot,30,1992,7.3,12,7,5,7,0,4,21,19.0,17,14,6,8,22,34,12,0,Matches
602,603,Arber Zeneli,xk KVX,FWMF,Reims,27,1995,11.1,9,3,3,3,3,5,12,41.7,7,8,0,8,2,11,2,0,Matches
603,604,Nathan Zeze,fr FRA,DF,Nantes,17,2005,0.7,3,2,2,1,0,1,1,100.0,0,0,0,0,0,3,1,0,Matches
604,605,Edon Zhegrova,xk KVX,FWMF,Lille,23,1999,11.7,18,12,6,7,5,12,20,60.0,8,9,0,9,2,20,2,0,Matches
605,606,Tanguy Zoukrou,fr FRA,DF,Troyes,19,2003,5.7,14,7,8,6,0,10,14,71.4,4,18,11,7,2,16,24,0,Matches
