,_Rk,_Player,_Nation,_Pos,_Squad,_Age,_Born,_90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Matches
412,413,Romano Schmid,at AUT,MFFW,Werder Bremen,23.0,2000.0,28.9,4,38,10,26.3,1.31,0.35,0.11,0.4,19.6,1,0,0,5.2,5.2,0.14,-1.2,-1.2,Matches
413,414,Kenneth Schmidt,de GER,DF,Freiburg,21.0,2002.0,0.8,0,1,0,0.0,1.32,0.0,0.0,,29.0,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
414,415,Benno Schmitz,de GER,DF,Köln,28.0,1994.0,12.8,0,8,5,62.5,0.62,0.39,0.0,0.0,23.4,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
415,416,Fabian Schnellhardt,de GER,MF,Darmstadt 98,29.0,1994.0,2.6,0,5,2,40.0,1.91,0.77,0.0,0.0,27.1,1,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
416,417,Jan Schöppner,de GER,MF,Heidenheim,24.0,1999.0,22.2,2,17,4,23.5,0.77,0.18,0.12,0.5,17.4,0,0,0,1.1,1.1,0.06,0.9,0.9,Matches
417,418,Marcel Schuhen,de GER,GK,Darmstadt 98,30.0,1993.0,31.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
418,419,Marvin Schwäbe,de GER,GK,Köln,28.0,1995.0,34.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
419,420,Alexander Schwolow,de GER,GK,Union Berlin,31.0,1992.0,1.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
420,421,Nicolas Seiwald,at AUT,MF,RB Leipzig,22.0,2001.0,8.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
421,422,Davie Selke,de GER,FW,Köln,28.0,1995.0,14.1,6,33,11,33.3,2.35,0.78,0.18,0.55,11.1,0,0,0,4.8,4.8,0.14,1.2,1.2,Matches
422,423,Benjamin Šeško,si SVN,FW,RB Leipzig,20.0,2003.0,17.0,14,47,25,53.2,2.77,1.47,0.3,0.56,13.0,0,0,0,7.7,7.7,0.16,6.3,6.3,Matches
423,424,Kevin Sessa,de GER,MFFW,Heidenheim,23.0,2000.0,11.2,3,29,7,24.1,2.58,0.62,0.1,0.43,19.9,1,0,0,2.9,2.9,0.1,0.1,0.1,Matches
424,425,Aaron Seydel,de GER,FW,Darmstadt 98,27.0,1996.0,6.9,1,14,6,42.9,2.04,0.87,0.07,0.17,16.8,0,0,0,1.0,1.0,0.07,0.0,0.0,Matches
425,426,Tim Siersleben,de GER,DF,Heidenheim,23.0,2000.0,10.1,0,3,0,0.0,0.3,0.0,0.0,,28.2,0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches
426,427,Kiliann Sildillia,fr FRA,DF,Freiburg,21.0,2002.0,20.1,0,7,1,14.3,0.35,0.05,0.0,0.0,18.7,0,0,0,0.6,0.6,0.08,-0.6,-0.6,Matches
427,428,Mohamed Simakan,fr FRA,DF,RB Leipzig,23.0,2000.0,23.8,2,30,11,36.7,1.26,0.46,0.07,0.18,11.3,0,0,0,3.9,3.9,0.13,-1.9,-1.9,Matches
428,429,Xavi Simons,nl NED,MF,RB Leipzig,20.0,2003.0,29.5,8,79,31,39.2,2.68,1.05,0.09,0.23,21.1,3,1,2,8.3,6.7,0.08,-0.3,0.3,Matches
429,430,Tim Skarke,de GER,FWDF,Darmstadt 98,26.0,1996.0,26.7,8,69,20,29.0,2.58,0.75,0.12,0.4,21.9,1,0,0,3.6,3.6,0.05,4.4,4.4,Matches
430,431,Ellyes Skhiri,tn TUN,MF,Eint Frankfurt,28.0,1995.0,24.1,2,18,8,44.4,0.75,0.33,0.11,0.25,16.7,0,0,0,2.3,2.3,0.13,-0.3,-0.3,Matches
431,432,Robert Skov,dk DEN,DFFW,Hoffenheim,27.0,1996.0,14.0,3,32,7,21.9,2.29,0.5,0.09,0.43,19.8,6,0,0,1.8,1.8,0.06,1.2,1.2,Matches
432,433,Hrvoje Smolčić,hr CRO,DF,Eint Frankfurt,22.0,2000.0,3.9,1,3,1,33.3,0.78,0.26,0.33,1.0,15.5,0,0,0,1.0,1.0,0.34,0.0,0.0,Matches
433,434,Danilo Soares,br BRA,DF,Bochum,31.0,1991.0,3.9,0,3,0,0.0,0.77,0.0,0.0,,28.4,0,0,0,0.0,0.0,0.01,0.0,0.0,Matches
434,435,Borna Sosa,hr CRO,FWDF,Stuttgart,25.0,1998.0,0.5,0,1,0,0.0,1.96,0.0,0.0,,24.2,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
435,436,Anton Stach,de GER,MF,Hoffenheim,24.0,1998.0,25.8,2,38,9,23.7,1.47,0.35,0.05,0.22,24.1,1,0,0,1.7,1.7,0.04,0.3,0.3,Matches
436,437,Anton Stach,de GER,MF,Mainz 05,24.0,1998.0,1.9,0,2,1,50.0,1.06,0.53,0.0,0.0,12.8,0,0,0,0.2,0.2,0.09,-0.2,-0.2,Matches
437,438,Jens Stage,dk DEN,MF,Werder Bremen,26.0,1996.0,25.9,3,40,11,27.5,1.55,0.43,0.08,0.27,15.8,0,0,0,4.4,4.4,0.11,-1.4,-1.4,Matches
438,439,Josip Stanišić,hr CRO,DF,Leverkusen,23.0,2000.0,14.0,3,10,5,50.0,0.71,0.36,0.3,0.6,16.4,0,0,0,0.8,0.8,0.08,2.2,2.2,Matches
439,440,Niklas Stark,de GER,DF,Werder Bremen,28.0,1995.0,12.1,2,4,2,50.0,0.33,0.17,0.5,1.0,13.1,0,0,0,0.2,0.2,0.05,1.8,1.8,Matches
440,441,Pascal Stenzel,de GER,DF,Stuttgart,27.0,1996.0,11.8,0,14,4,28.6,1.18,0.34,0.0,0.0,28.2,1,0,0,0.3,0.3,0.02,-0.3,-0.3,Matches
441,442,Leonidas Stergiou,ch SUI,DF,Stuttgart,21.0,2002.0,6.6,1,3,1,33.3,0.45,0.15,0.33,1.0,23.3,0,0,0,0.4,0.4,0.12,0.6,0.6,Matches
442,443,Angelo Stiller,de GER,MF,Hoffenheim,22.0,2001.0,0.9,0,2,1,50.0,2.14,1.07,0.0,0.0,21.7,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
443,444,Angelo Stiller,de GER,MF,Stuttgart,22.0,2001.0,29.9,1,16,3,18.8,0.53,0.1,0.06,0.33,22.0,2,0,0,1.6,1.6,0.1,-0.6,-0.6,Matches
444,445,Kevin Stöger,at AUT,MF,Bochum,29.0,1993.0,29.6,7,71,14,19.7,2.4,0.47,0.04,0.21,25.7,13,4,4,6.2,3.1,0.04,0.8,-0.1,Matches
445,446,Filip Stojilković,ch SUI,FWMF,Darmstadt 98,23.0,2000.0,1.7,0,4,1,25.0,2.34,0.58,0.0,0.0,20.5,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
446,447,Niklas Süle,de GER,DF,Dortmund,27.0,1995.0,16.8,1,7,1,14.3,0.42,0.06,0.14,1.0,16.0,0,0,0,0.4,0.4,0.06,0.6,0.6,Matches
447,448,Mattias Svanberg,se SWE,MF,Wolfsburg,24.0,1999.0,19.1,1,42,11,26.2,2.2,0.58,0.02,0.09,21.5,6,0,0,3.0,3.0,0.07,-2.0,-2.0,Matches
448,449,Attila Szalai,hu HUN,DF,Hoffenheim,25.0,1998.0,3.2,0,1,1,100.0,0.31,0.31,0.0,0.0,39.5,0,0,0,0.0,0.0,0.01,0.0,0.0,Matches
449,450,Attila Szalai,hu HUN,DF,Freiburg,25.0,1998.0,1.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
450,451,Jonathan Tah,de GER,DF,Leverkusen,27.0,1996.0,29.2,4,26,10,38.5,0.89,0.34,0.15,0.4,13.1,0,0,0,2.1,2.1,0.08,1.9,1.9,Matches
451,452,Edmond Tapsoba,bf BFA,DF,Leverkusen,24.0,1999.0,23.2,0,12,1,8.3,0.52,0.04,0.0,0.0,16.3,0,0,0,1.0,1.0,0.08,-1.0,-1.0,Matches
452,453,Mathys Tel,fr FRA,FWMF,Bayern Munich,18.0,2005.0,11.7,7,43,18,41.9,3.69,1.54,0.16,0.39,15.9,0,0,0,3.7,3.7,0.09,3.3,3.3,Matches
453,454,Nathan Tella,ng NGA,DFMF,Leverkusen,24.0,1999.0,9.1,5,21,11,52.4,2.31,1.21,0.24,0.45,15.1,0,0,0,3.5,3.5,0.17,1.5,1.5,Matches
454,455,Norman Theuerkauf,de GER,MFDF,Heidenheim,36.0,1987.0,14.0,0,7,2,28.6,0.5,0.14,0.0,0.0,19.1,0,0,0,0.4,0.4,0.05,-0.4,-0.4,Matches
455,456,Jan Thielmann,de GER,FWDF,Köln,21.0,2002.0,17.5,1,37,12,32.4,2.11,0.68,0.03,0.08,18.8,0,0,0,2.3,2.3,0.06,-1.3,-1.3,Matches
456,457,Denis Thomalla,de GER,MFFW,Heidenheim,30.0,1992.0,5.0,0,3,0,0.0,0.61,0.0,0.0,,10.6,0,0,0,0.3,0.3,0.09,-0.3,-0.3,Matches
457,458,Phillip Tietz,de GER,FW,Augsburg,26.0,1997.0,26.5,8,52,18,34.6,1.96,0.68,0.15,0.44,15.1,1,0,0,8.2,8.2,0.16,-0.2,-0.2,Matches
458,459,Steffen Tigges,de GER,FW,Köln,25.0,1998.0,8.1,3,22,9,40.9,2.72,1.11,0.14,0.33,13.0,0,0,0,2.6,2.6,0.16,0.4,0.4,Matches
459,460,Umut Tohumcu,de GER,MF,Hoffenheim,18.0,2004.0,11.2,0,15,3,20.0,1.34,0.27,0.0,0.0,23.8,0,0,0,0.5,0.5,0.03,-0.5,-0.5,Matches
460,461,Tiago Tomás,pt POR,FWMF,Wolfsburg,21.0,2002.0,11.5,1,27,10,37.0,2.35,0.87,0.04,0.1,13.5,0,0,0,2.7,2.7,0.1,-1.7,-1.7,Matches
461,462,Fabio Torsiello,it ITA,FWDF,Darmstadt 98,18.0,2005.0,1.7,0,4,0,0.0,2.31,0.0,0.0,,16.7,0,0,0,0.3,0.3,0.07,-0.3,-0.3,Matches
462,463,Lucas Tousart,fr FRA,MF,Union Berlin,26.0,1997.0,17.5,0,25,6,24.0,1.43,0.34,0.0,0.0,18.0,0,0,0,1.5,1.5,0.06,-1.5,-1.5,Matches
463,464,Omar Traoré,de GER,DF,Heidenheim,25.0,1998.0,27.5,0,11,1,9.1,0.4,0.04,0.0,0.0,28.0,0,0,0,0.3,0.3,0.02,-0.3,-0.3,Matches
464,465,Kevin Trapp,de GER,GK,Eint Frankfurt,33.0,1990.0,32.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
465,466,Christopher Trimmel,at AUT,DF,Union Berlin,36.0,1987.0,18.3,0,6,4,66.7,0.33,0.22,0.0,0.0,20.5,0,0,0,0.6,0.5,0.08,-0.6,-0.5,Matches
466,467,Tuta,br BRA,DF,Eint Frankfurt,24.0,1999.0,28.9,1,18,7,38.9,0.62,0.24,0.06,0.14,12.7,0,0,0,1.4,1.4,0.08,-0.4,-0.4,Matches
467,468,Lukas Ullrich,de GER,DFFW,Gladbach,19.0,2004.0,0.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
468,469,Sven Ulreich,de GER,GK,Bayern Munich,34.0,1988.0,11.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
469,470,Deniz Undav,de GER,FWMF,Stuttgart,27.0,1996.0,23.2,18,106,51,48.1,4.57,2.2,0.17,0.35,17.4,0,0,1,15.0,14.3,0.13,3.0,3.7,Matches
470,471,Dayot Upamecano,fr FRA,DF,Bayern Munich,24.0,1998.0,19.6,1,11,4,36.4,0.56,0.2,0.09,0.25,10.5,0,0,0,1.7,1.7,0.15,-0.7,-0.7,Matches
471,472,Mark Uth,de GER,MFFW,Köln,31.0,1991.0,4.1,0,12,5,41.7,2.9,1.21,0.0,0.0,14.9,1,0,0,2.0,2.0,0.17,-2.0,-2.0,Matches
472,473,Josha Vagnoman,de GER,DF,Stuttgart,22.0,2000.0,13.1,2,17,6,35.3,1.29,0.46,0.12,0.33,17.2,0,0,0,1.3,1.3,0.08,0.7,0.7,Matches
473,474,Ruben Vargas,ch SUI,MFFW,Augsburg,24.0,1998.0,21.8,4,49,17,34.7,2.25,0.78,0.08,0.24,17.4,3,0,0,3.9,3.9,0.08,0.1,0.1,Matches
474,475,Miloš Veljković,rs SRB,DF,Werder Bremen,27.0,1995.0,21.3,2,6,3,50.0,0.28,0.14,0.33,0.67,16.1,0,0,0,1.7,1.7,0.29,0.3,0.3,Matches
475,476,Yorbe Vertessen,be BEL,FWMF,Union Berlin,22.0,2001.0,6.6,3,24,9,37.5,3.64,1.37,0.13,0.33,16.8,0,0,0,2.7,2.7,0.11,0.3,0.3,Matches
476,477,Oscar Vilhelmsson,se SWE,FWMF,Darmstadt 98,19.0,2003.0,15.3,4,28,10,35.7,1.83,0.66,0.14,0.4,14.7,0,0,0,4.1,4.1,0.15,-0.1,-0.1,Matches
477,478,Kevin Vogt,de GER,DF,Hoffenheim,31.0,1991.0,14.7,0,2,1,50.0,0.14,0.07,0.0,0.0,18.8,0,0,0,0.7,0.7,0.34,-0.7,-0.7,Matches
478,479,Kevin Vogt,de GER,DF,Union Berlin,31.0,1991.0,14.7,0,1,0,0.0,0.07,0.0,0.0,,14.3,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
479,480,Kevin Volland,de GER,FWMF,Union Berlin,31.0,1992.0,14.9,3,33,10,30.3,2.21,0.67,0.03,0.1,19.7,0,2,3,5.3,2.9,0.09,-2.3,-1.9,Matches
480,481,Aster Vranckx,be BEL,MF,Wolfsburg,20.0,2002.0,12.8,0,4,2,50.0,0.31,0.16,0.0,0.0,24.5,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
481,482,Luca Waldschmidt,de GER,MFFW,Köln,27.0,1996.0,12.7,3,42,15,35.7,3.3,1.18,0.07,0.2,22.3,2,0,1,2.9,2.1,0.05,0.1,0.9,Matches
482,483,Kjell-Arik Wätjen,de GER,MFFW,Dortmund,17.0,2006.0,1.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
483,484,Wout Weghorst,nl NED,FW,Hoffenheim,30.0,1992.0,22.0,7,38,14,36.8,1.73,0.64,0.16,0.43,13.3,0,1,1,7.2,6.4,0.17,-0.2,-0.4,Matches
484,485,Julian Weigl,de GER,MF,Gladbach,27.0,1995.0,30.7,2,17,4,23.5,0.55,0.13,0.0,0.0,25.2,1,2,2,2.4,0.9,0.05,-0.4,-0.9,Matches
485,486,Nelson Weiper,de GER,FWMF,Mainz 05,18.0,2005.0,1.4,0,2,0,0.0,1.45,0.0,0.0,,8.2,0,0,0,0.5,0.5,0.24,-0.5,-0.5,Matches
486,487,Mitchell Weiser,de GER,DFMF,Werder Bremen,29.0,1994.0,29.3,3,44,13,29.5,1.5,0.44,0.07,0.23,14.7,0,0,0,3.8,3.8,0.09,-0.8,-0.8,Matches
487,488,Noah Weißhaupt,de GER,DFFW,Freiburg,21.0,2001.0,8.4,1,3,1,33.3,0.36,0.12,0.33,1.0,13.9,0,0,0,0.4,0.4,0.14,0.6,0.6,Matches
488,489,Timo Werner,de GER,FWMF,RB Leipzig,27.0,1996.0,2.3,2,8,5,62.5,3.48,2.17,0.13,0.2,17.8,0,1,1,2.4,1.6,0.2,-0.4,-0.6,Matches
489,490,Silvan Widmer,ch SUI,DF,Mainz 05,30.0,1993.0,13.8,1,14,3,21.4,1.01,0.22,0.07,0.33,15.4,0,0,0,1.4,1.4,0.1,-0.4,-0.4,Matches
490,491,Patrick Wimmer,at AUT,FWMF,Wolfsburg,22.0,2001.0,6.5,2,10,4,40.0,1.53,0.61,0.2,0.5,16.2,0,0,0,1.4,1.4,0.14,0.6,0.6,Matches
491,492,Jonas Wind,dk DEN,FW,Wolfsburg,24.0,1999.0,29.5,11,72,34,47.2,2.44,1.15,0.15,0.32,16.1,0,0,1,9.4,8.5,0.12,1.6,2.5,Matches
492,493,Florian Wirtz,de GER,MF,Leverkusen,20.0,2003.0,26.4,11,70,33,47.1,2.66,1.25,0.14,0.3,18.1,1,1,1,8.9,8.2,0.12,2.1,1.8,Matches
493,494,Maximilian Wittek,de GER,DFFW,Bochum,27.0,1995.0,11.9,3,26,8,30.8,2.19,0.67,0.12,0.38,25.5,3,0,0,1.3,1.3,0.05,1.7,1.7,Matches
494,495,Maximilian Wöber,at AUT,DF,Gladbach,25.0,1998.0,23.0,2,19,3,15.8,0.83,0.13,0.11,0.67,14.1,0,0,0,1.3,1.3,0.07,0.7,0.7,Matches
495,496,Marius Wolf,de GER,DF,Dortmund,28.0,1995.0,13.0,0,9,1,11.1,0.69,0.08,0.0,0.0,17.4,0,0,0,0.6,0.6,0.06,-0.6,-0.6,Matches
496,497,Nick Woltemade,de GER,FWMF,Werder Bremen,21.0,2002.0,13.2,2,22,6,27.3,1.67,0.45,0.09,0.33,14.2,0,0,0,2.4,2.4,0.11,-0.4,-0.4,Matches
497,498,Jeong Woo-yeong,kr KOR,MFFW,Stuttgart,23.0,1999.0,7.0,2,18,8,44.4,2.56,1.14,0.11,0.25,17.5,0,0,0,1.8,1.8,0.1,0.2,0.2,Matches
498,499,Granit Xhaka,ch SUI,MF,Leverkusen,30.0,1992.0,31.3,3,45,14,31.1,1.44,0.45,0.07,0.21,25.5,0,0,0,1.8,1.8,0.04,1.2,1.2,Matches
499,500,Dan-Axel Zagadou,fr FRA,DF,Stuttgart,24.0,1999.0,16.1,1,11,2,18.2,0.68,0.12,0.09,0.5,11.0,0,0,0,1.0,1.0,0.09,0.0,0.0,Matches
500,501,Bryan Zaragoza,es ESP,FWMF,Bayern Munich,22.0,2001.0,2.0,0,7,4,57.1,3.44,1.97,0.0,0.0,15.4,0,0,0,0.5,0.5,0.07,-0.5,-0.5,Matches
501,502,Robin Zentner,de GER,GK,Mainz 05,28.0,1994.0,30.0,0,1,0,0.0,0.03,0.0,0.0,,12.3,0,0,0,0.0,0.0,0.01,0.0,0.0,Matches
502,503,Cedric Zesiger,ch SUI,DF,Wolfsburg,25.0,1998.0,18.2,0,16,2,12.5,0.88,0.11,0.0,0.0,20.3,0,0,0,1.3,1.3,0.08,-1.3,-1.3,Matches
503,504,Michael Zetterer,de GER,GK,Werder Bremen,28.0,1995.0,27.0,0,1,0,0.0,0.04,0.0,0.0,,9.5,0,0,0,0.1,0.1,0.1,-0.1,-0.1,Matches
504,505,Christoph Zimmermann,de GER,DF,Darmstadt 98,30.0,1993.0,13.6,0,4,1,25.0,0.3,0.07,0.0,0.0,13.8,0,0,0,0.3,0.3,0.07,-0.3,-0.3,Matches
505,506,Simon Zoller,de GER,FWMF,Bochum,32.0,1991.0,0.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
506,507,Lovro Zvonarek,hr CRO,FWMF,Bayern Munich,18.0,2005.0,1.8,1,1,1,100.0,0.55,0.55,1.0,1.0,16.8,0,0,0,0.1,0.1,0.07,0.9,0.9,Matches
