,_Rk,_Player,_Nation,_Pos,_Squad,_Age,_Born,_90s,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,_Int,_Tkl+Int,_Clr,_Err,Matches
518,519,André Silva,pt POR,FW,Real Sociedad,27.0,1995.0,8.1,2,2,0,0,2,0,4,0.0,4,3,0,3,1,3,3,0,Matches
519,520,Rui Silva,pt POR,GK,Betis,29.0,1994.0,27.5,0,0,0,0,0,0,3,0.0,3,0,0,0,1,1,13,1,Matches
520,521,Giuliano Simeone,ar ARG,FW,Alavés,20.0,2002.0,7.0,7,5,2,3,2,5,17,29.4,12,10,0,10,5,12,3,0,Matches
521,522,Unai Simón,es ESP,GK,Athletic Club,26.0,1997.0,35.4,2,1,1,1,0,2,3,66.7,1,0,0,0,1,3,9,0,Matches
522,523,Daley Sinkgraven,nl NED,DF,Las Palmas,28.0,1995.0,4.3,11,5,6,5,0,2,8,25.0,6,5,3,2,6,17,9,0,Matches
523,524,Jailson Siqueira,br BRA,DFMF,Celta Vigo,27.0,1995.0,10.0,27,18,22,5,0,13,24,54.2,11,13,5,8,12,39,32,0,Matches
524,525,Antonio Sivera,es ESP,GK,Alavés,26.0,1996.0,34.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,17,1,Matches
525,526,Rubén Sobrino,es ESP,MFFW,Cádiz,31.0,1992.0,18.3,52,28,18,26,8,22,51,43.1,29,26,2,24,16,68,18,0,Matches
526,527,Alex Sola,es ESP,FWMF,Alavés,24.0,1999.0,14.0,27,15,11,9,7,14,26,53.8,12,18,2,16,11,38,16,0,Matches
527,528,Alex Sola,es ESP,DFMF,Real Sociedad,24.0,1999.0,0.3,0,0,0,0,0,0,0,,0,0,0,0,1,1,2,0,Matches
528,529,Jhon Solis,co COL,MF,Girona,18.0,2004.0,4.3,10,8,4,5,1,4,12,33.3,8,8,3,5,8,18,7,1,Matches
529,530,David Soria,es ESP,GK,Getafe,30.0,1993.0,37.9,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,21,6,Matches
530,531,Alberto Soro,es ESP,MF,Granada,24.0,1999.0,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
531,532,Hugo Sotelo,es ESP,MF,Celta Vigo,19.0,2003.0,8.0,19,17,3,13,3,8,20,40.0,12,7,1,6,2,21,5,0,Matches
532,533,Boubakary Soumaré,fr FRA,MF,Sevilla,24.0,1999.0,25.4,39,28,24,14,1,14,26,53.8,12,25,7,18,26,65,20,1,Matches
533,534,Djibril Sow,ch SUI,MF,Sevilla,26.0,1997.0,16.2,28,21,15,8,5,9,25,36.0,16,20,3,17,17,45,8,1,Matches
534,535,Çağlar Söyüncü,tr TUR,DF,Atlético Madrid,27.0,1996.0,1.3,1,1,1,0,0,0,0,,0,1,0,1,1,2,7,0,Matches
535,536,Carl Starfelt,se SWE,DF,Celta Vigo,28.0,1995.0,24.6,36,30,30,5,1,19,28,67.9,9,35,28,7,34,70,159,2,Matches
536,537,Jørgen Strand Larsen,no NOR,FW,Celta Vigo,23.0,2000.0,31.8,21,11,1,15,5,8,38,21.1,30,15,1,14,5,26,17,0,Matches
537,538,Cristhian Stuani,uy URU,FW,Girona,36.0,1986.0,8.9,14,11,4,6,4,4,7,57.1,3,9,2,7,5,19,13,0,Matches
538,539,Álex Suárez,es ESP,DF,Las Palmas,30.0,1993.0,28.5,53,36,33,15,5,31,37,83.8,6,33,14,19,18,71,84,0,Matches
539,540,Damián Suárez,uy URU,DF,Getafe,35.0,1988.0,14.4,36,21,16,16,4,26,45,57.8,19,13,3,10,10,46,31,0,Matches
540,541,Denis Suárez,es ESP,MFFW,Villarreal,29.0,1994.0,1.5,0,0,0,0,0,0,2,0.0,2,2,2,0,0,0,4,0,Matches
541,542,Suso,es ESP,MFFW,Sevilla,29.0,1993.0,16.9,24,17,14,8,2,8,28,28.6,20,9,0,9,5,29,4,0,Matches
542,543,Max Svensson,es ESP,FW,Osasuna,,,0.0,1,0,0,0,1,0,0,,0,0,0,0,0,1,0,0,Matches
543,544,Williot Swedberg,se SWE,FWMF,Celta Vigo,19.0,2004.0,4.9,9,4,3,6,0,5,8,62.5,3,11,1,10,0,9,4,0,Matches
544,545,Mamadou Sylla,sn SEN,FWMF,Alavés,29.0,1994.0,0.2,0,0,0,0,0,0,0,,0,1,1,0,0,0,1,0,Matches
545,546,Alexander Sørloth,no NOR,FW,Villarreal,27.0,1995.0,27.7,6,3,1,2,3,2,6,33.3,4,9,4,5,0,6,26,0,Matches
546,547,Yassin Tallal,es ESP,FW,Getafe,18.0,2005.0,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
547,548,Renato Tapia,pe PER,MFDF,Celta Vigo,28.0,1995.0,14.9,41,29,19,19,3,14,25,56.0,11,31,7,24,21,62,50,1,Matches
548,549,César Tárrega,es ESP,DF,Valencia,21.0,2002.0,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,Matches
549,550,Marciano Tchami,gw GNB,FWMF,Almería,19.0,2004.0,0.5,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
550,551,Aurélien Tchouaméni,fr FRA,MFDF,Real Madrid,23.0,2000.0,22.1,38,23,19,17,2,9,18,50.0,9,21,13,8,28,66,52,1,Matches
551,552,Nahuel Tenaglia,ar ARG,DF,Alavés,27.0,1996.0,12.7,29,19,22,4,3,16,28,57.1,12,14,8,6,12,41,59,0,Matches
552,553,Marc-André ter Stegen,de GER,GK,Barcelona,31.0,1992.0,28.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,3,Matches
553,554,Ramón Terrats,es ESP,MFDF,Villarreal,22.0,2000.0,8.7,17,13,8,8,1,7,15,46.7,8,11,1,10,3,20,9,0,Matches
554,555,Kieran Tierney,sct SCO,DF,Real Sociedad,26.0,1997.0,13.8,37,24,16,18,3,18,27,66.7,9,22,8,14,10,47,45,0,Matches
555,556,Raúl de Tomás,es ESP,FW,Rayo Vallecano,28.0,1994.0,14.1,9,5,4,3,2,3,6,50.0,3,3,0,3,1,10,8,0,Matches
556,557,Pablo Torre,es ESP,MFFW,Girona,20.0,2003.0,7.8,5,2,0,5,0,4,10,40.0,6,10,2,8,4,9,6,1,Matches
557,558,Raúl Torrente,es ESP,DF,Granada,21.0,2001.0,13.9,29,16,20,9,0,17,22,77.3,5,16,10,6,11,40,68,2,Matches
558,559,Ferrán Torres,es ESP,FW,Barcelona,23.0,2000.0,13.5,9,6,1,6,2,5,16,31.3,11,7,1,6,5,14,6,0,Matches
559,560,Óliver Torres,es ESP,MF,Sevilla,28.0,1994.0,18.0,37,22,17,15,5,22,57,38.6,35,40,4,36,6,43,6,0,Matches
560,561,Lucas Torró,es ESP,MF,Osasuna,29.0,1994.0,19.9,25,15,11,8,6,11,28,39.3,17,10,2,8,33,58,37,0,Matches
561,562,Bertrand Traoré,bf BFA,MF,Villarreal,27.0,1995.0,6.3,5,4,2,1,2,1,4,25.0,3,6,0,6,1,6,2,0,Matches
562,563,Hamari Traoré,ml MLI,DF,Real Sociedad,31.0,1992.0,25.5,44,19,24,17,3,25,43,58.1,18,27,8,19,24,68,59,2,Matches
563,564,Óscar Trejo,ar ARG,FWMF,Rayo Vallecano,35.0,1988.0,15.3,27,15,11,9,7,13,21,61.9,8,21,1,20,5,32,9,0,Matches
564,565,Manu Trigueros,es ESP,MF,Villarreal,31.0,1991.0,3.4,7,5,6,1,0,4,10,40.0,6,1,1,0,3,10,9,0,Matches
565,566,Viktor Tsyhankov,ua UKR,MFFW,Girona,25.0,1997.0,22.8,29,20,11,13,5,14,26,53.8,12,18,1,17,12,41,24,0,Matches
566,567,Beñat Turrientes,es ESP,MF,Real Sociedad,21.0,2002.0,18.7,31,17,6,20,5,13,30,43.3,17,19,8,11,6,37,17,0,Matches
567,568,Enes Ünal,tr TUR,FWMF,Getafe,26.0,1997.0,1.6,0,0,0,0,0,0,0,,0,1,0,1,0,0,2,0,Matches
568,569,Myrto Uzuni,al ALB,FW,Granada,28.0,1995.0,27.2,18,14,8,7,3,6,27,22.2,21,19,3,16,4,22,7,0,Matches
569,570,Óscar Valentín,es ESP,MF,Rayo Vallecano,28.0,1994.0,29.9,107,66,39,62,6,46,101,45.5,55,62,10,52,35,142,52,1,Matches
570,571,Martin Valjent,sk SVK,DF,Mallorca,27.0,1995.0,26.1,34,18,19,13,2,18,30,60.0,12,26,11,15,29,63,112,1,Matches
571,572,Jesús Vallejo,es ESP,DF,Granada,26.0,1997.0,1.2,3,1,1,2,0,2,2,100.0,0,3,2,1,0,3,1,1,Matches
572,573,Álvaro Vallés,es ESP,GK,Las Palmas,26.0,1997.0,36.3,3,2,3,0,0,3,8,37.5,5,0,0,0,0,3,40,1,Matches
573,574,Federico Valverde,uy URU,MF,Real Madrid,25.0,1998.0,32.3,47,34,22,13,12,24,42,57.1,18,39,2,37,43,90,40,0,Matches
574,575,Siebe Van Der Heyden,be BEL,DF,Mallorca,25.0,1998.0,3.2,9,2,7,2,0,4,6,66.7,2,1,1,0,7,16,12,0,Matches
575,576,José Luis García Vayá,es ESP,MF,Valencia,24.0,1998.0,36.7,78,53,36,36,6,37,71,52.1,34,41,10,31,49,127,71,0,Matches
576,577,Borja Vázquez,es ESP,FW,Cádiz,18.0,2005.0,0.0,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,1,0,Matches
577,578,Jesus Vazquez,es ESP,DFMF,Valencia,20.0,2003.0,8.0,24,12,13,8,3,10,16,62.5,6,17,4,13,3,27,24,0,Matches
578,579,Kevin Vázquez,es ESP,DF,Celta Vigo,30.0,1993.0,7.8,15,13,7,7,1,12,21,57.1,9,11,3,8,5,20,25,0,Matches
579,580,Lucas Vázquez,es ESP,DF,Real Madrid,32.0,1991.0,15.8,37,25,22,14,1,18,25,72.0,7,27,5,22,12,49,36,0,Matches
580,581,Gabriel Veiga,es ESP,FW,Celta Vigo,21.0,2002.0,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
581,582,Alejo Véliz,ar ARG,FW,Sevilla,19.0,2003.0,0.4,1,0,0,1,0,1,2,50.0,1,0,0,0,0,1,1,0,Matches
582,583,Arthur Vermeeren,be BEL,MF,Atlético Madrid,18.0,2005.0,1.8,1,0,0,1,0,0,1,0.0,1,5,0,5,6,7,2,0,Matches
583,584,Mikel Vesga,es ESP,MF,Athletic Club,30.0,1993.0,17.0,40,20,11,23,6,19,49,38.8,30,19,7,12,32,72,35,1,Matches
584,585,Carlos Vicente,es ESP,FW,Alavés,24.0,1999.0,12.4,16,6,7,7,2,10,25,40.0,15,4,0,4,4,20,9,0,Matches
585,586,Nacho Vidal,es ESP,DFFW,Osasuna,28.0,1995.0,1.1,5,4,2,2,1,2,5,40.0,3,2,0,2,0,5,6,0,Matches
586,587,Nacho Vidal,es ESP,DF,Mallorca,28.0,1995.0,4.6,12,5,4,5,3,6,13,46.2,7,5,2,3,3,15,9,0,Matches
587,588,Fran Vieites,es ESP,GK,Betis,24.0,1999.0,3.5,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,2,1,Matches
588,589,Jonathan Viera,es ESP,MFFW,Las Palmas,33.0,1989.0,6.9,6,3,1,2,3,1,9,11.1,8,0,0,0,0,6,1,0,Matches
589,590,Jonathan Viera,es ESP,MF,Almería,33.0,1989.0,10.1,19,9,6,9,4,10,19,52.6,9,4,0,4,4,23,1,0,Matches
590,591,Toni Villa,es ESP,FW,Girona,28.0,1995.0,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
591,592,Asier Villalibre,es ESP,FW,Athletic Club,25.0,1997.0,5.7,2,1,0,0,2,2,2,100.0,0,2,1,1,0,2,6,0,Matches
592,593,Gonzalo Villar,es ESP,MF,Granada,25.0,1998.0,20.0,51,33,26,20,5,26,41,63.4,15,32,10,22,6,57,26,1,Matches
593,594,Iván Villar,es ESP,GK,Celta Vigo,26.0,1997.0,11.3,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,6,0,Matches
594,595,Ricardo Visus,es ESP,DF,Betis,22.0,2001.0,1.8,2,2,1,1,0,2,2,100.0,0,2,2,0,2,4,9,1,Matches
595,596,Daniel Vivian,es ESP,DF,Athletic Club,24.0,1999.0,32.0,42,28,29,11,2,28,45,62.2,17,49,25,24,31,73,104,0,Matches
596,597,Shon Weissman,il ISR,FW,Granada,27.0,1996.0,0.9,1,1,0,0,1,1,4,25.0,3,3,0,3,0,1,1,0,Matches
597,598,Iñaki Williams,gh GHA,FW,Athletic Club,29.0,1994.0,31.6,24,17,6,8,10,13,34,38.2,21,42,8,34,14,38,29,0,Matches
598,599,Nico Williams,es ESP,FW,Athletic Club,21.0,2002.0,25.1,31,12,9,15,7,13,36,36.1,23,18,2,16,3,34,4,1,Matches
599,600,Axel Witsel,be BEL,DF,Atlético Madrid,34.0,1989.0,30.9,35,21,23,12,0,17,24,70.8,7,40,21,19,16,51,119,0,Matches
600,601,Xeber,es ESP,FWMF,Alavés,26.0,1997.0,3.4,5,5,3,2,0,3,7,42.9,4,2,1,1,1,6,2,0,Matches
601,602,Antal Yaakobishvili,hu HUN,DF,Girona,19.0,2004.0,0.7,2,1,1,1,0,1,1,100.0,0,0,0,0,3,5,3,0,Matches
602,603,Lamine Yamal,es ESP,FW,Barcelona,16.0,2007.0,24.5,61,37,32,15,14,18,48,37.5,30,32,0,32,19,80,11,0,Matches
603,604,Roman Yaremchuk,ua UKR,FW,Valencia,27.0,1995.0,10.3,5,2,1,2,2,3,6,50.0,3,4,0,4,1,6,9,0,Matches
604,605,Arsen Zakharyan,ru RUS,MFFW,Real Sociedad,20.0,2003.0,13.6,22,15,8,11,3,9,22,40.9,13,16,0,16,4,26,10,0,Matches
605,606,Joseba Zaldúa,es ESP,DF,Cádiz,31.0,1992.0,7.8,20,12,17,2,1,13,21,61.9,8,6,4,2,2,22,20,0,Matches
606,607,Bryan Zaragoza,es ESP,MFFW,Granada,22.0,2001.0,18.2,18,9,8,6,4,8,23,34.8,15,9,0,9,3,21,3,0,Matches
607,608,Igor Zubeldia,es ESP,DF,Real Sociedad,26.0,1997.0,28.0,32,25,20,10,2,19,26,73.1,7,28,19,9,32,64,97,3,Matches
608,609,Martín Zubimendi,es ESP,MF,Real Sociedad,24.0,1999.0,29.5,49,27,18,29,2,23,42,54.8,19,33,9,24,37,86,54,0,Matches
