,_Rk,_Player,_Nation,_Pos,_Squad,_Age,_Born,_90s,_Att,PassTypes_Live,PassTypes_Dead,PassTypes_FK,PassTypes_TB,PassTypes_Sw,PassTypes_Crs,PassTypes_TI,PassTypes_CK,CornerKicks_In,CornerKicks_Out,CornerKicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,Matches
416,417,Unai Núñez,es ESP,DF,Celta Vigo,25,1997,35.0,2023.0,1967.0,53.0,49.0,0.0,34.0,3,4.0,0.0,0.0,0.0,0.0,1744.0,3.0,11.0,Matches
417,418,Jan Oblak,si SVN,GK,Atlético Madrid,29,1993,27.7,817.0,522.0,292.0,64.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,538.0,3.0,0.0,Matches
418,419,Brian Ocampo,uy URU,MFFW,Cádiz,23,1999,12.4,369.0,338.0,27.0,5.0,0.0,3.0,34,5.0,17.0,11.0,3.0,1.0,274.0,4.0,11.0,Matches
419,420,Lucas Ocampos,ar ARG,FWMF,Sevilla,28,1994,12.9,450.0,418.0,27.0,2.0,0.0,2.0,26,18.0,1.0,0.0,0.0,0.0,333.0,5.0,13.0,Matches
420,421,Álvaro Odriozola,es ESP,DF,Real Madrid,26,1995,0.4,28.0,25.0,3.0,0.0,0.0,0.0,3,3.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,Matches
421,422,Olasagasti,es ESP,MFDF,Real Sociedad,21,2000,0.7,48.0,47.0,1.0,1.0,0.0,2.0,0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,Matches
422,423,Lucas Olaza,uy URU,DF,Valladolid,28,1994,16.6,797.0,596.0,199.0,27.0,0.0,3.0,71,153.0,19.0,1.0,16.0,0.0,606.0,2.0,28.0,Matches
423,424,Brian Oliván,es ESP,DF,Espanyol,28,1994,26.7,1106.0,859.0,242.0,18.0,0.0,12.0,140,211.0,13.0,6.0,4.0,0.0,688.0,5.0,34.0,Matches
424,425,Lucas Oliveira Rosa,br BRA,DF,Valladolid,22,2000,10.3,437.0,332.0,104.0,5.0,1.0,1.0,37,99.0,0.0,0.0,0.0,0.0,315.0,1.0,15.0,Matches
425,426,Aimar Oroz,es ESP,MFFW,Osasuna,20,2001,22.4,820.0,778.0,37.0,9.0,4.0,4.0,7,1.0,2.0,1.0,0.0,0.0,649.0,5.0,27.0,Matches
426,427,Pedro Ortiz,es ESP,MF,Sevilla,21,2000,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Matches
427,428,Mikel Oyarzabal,es ESP,FWMF,Real Sociedad,25,1997,13.5,392.0,368.0,22.0,9.0,1.0,2.0,28,3.0,7.0,5.0,1.0,0.0,285.0,2.0,18.0,Matches
428,429,Cenk Özkacar,tr TUR,DF,Valencia,21,2000,15.2,769.0,744.0,23.0,18.0,0.0,16.0,3,2.0,0.0,0.0,0.0,0.0,646.0,2.0,8.0,Matches
429,430,Fernando Pacheco,es ESP,GK,Almería,30,1992,1.0,31.0,22.0,8.0,4.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,0.0,Matches
430,431,Fernando Pacheco,es ESP,GK,Espanyol,30,1992,16.0,557.0,367.0,187.0,50.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,399.0,3.0,0.0,Matches
431,432,Jon Pacheco,es ESP,DF,Real Sociedad,21,2001,13.3,907.0,859.0,43.0,32.0,1.0,8.0,0,4.0,0.0,0.0,0.0,0.0,812.0,5.0,4.0,Matches
432,433,Gonçalo Paciência,pt POR,FWMF,Celta Vigo,27,1994,7.4,168.0,164.0,3.0,0.0,1.0,7.0,6,1.0,0.0,0.0,0.0,0.0,98.0,1.0,8.0,Matches
433,434,Helibelton Palacios,co COL,DF,Elche,29,1993,21.3,835.0,672.0,162.0,18.0,0.0,4.0,18,144.0,0.0,0.0,0.0,0.0,623.0,1.0,20.0,Matches
434,435,Isaac Palazón Camacho,es ESP,FWMF,Rayo Vallecano,27,1994,32.9,1376.0,1153.0,208.0,75.0,6.0,14.0,192,7.0,126.0,48.0,57.0,0.0,979.0,15.0,31.0,Matches
435,436,Aitor Paredes,es ESP,DF,Athletic Club,22,2000,9.5,521.0,493.0,25.0,12.0,1.0,3.0,2,12.0,0.0,0.0,0.0,0.0,464.0,3.0,2.0,Matches
436,437,Daniel Parejo,es ESP,MF,Villarreal,33,1989,36.5,2569.0,2249.0,310.0,178.0,7.0,29.0,144,5.0,127.0,57.0,34.0,4.0,2224.0,10.0,29.0,Matches
437,438,Moises Parra Gutierrez,es ESP,FW,Getafe,20,2002,0.1,3.0,3.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,Matches
438,439,Raúl Parra,es ESP,DF,Cádiz,22,1999,3.4,114.0,84.0,30.0,2.0,0.0,0.0,6,28.0,0.0,0.0,0.0,0.0,74.0,0.0,6.0,Matches
439,440,Pascu,es ESP,DFFW,Villarreal,19,2003,0.1,8.0,8.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,Matches
440,441,Javier Pastore,ar ARG,MF,Elche,33,1989,0.1,8.0,7.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,Matches
441,442,Gabriel Paulista,br BRA,DF,Valencia,31,1990,16.7,769.0,705.0,62.0,36.0,0.0,10.0,0,6.0,0.0,0.0,0.0,0.0,645.0,2.0,4.0,Matches
442,443,Alfonso Pedraza,es ESP,DF,Villarreal,26,1996,18.1,832.0,673.0,158.0,8.0,0.0,2.0,76,148.0,2.0,1.0,0.0,0.0,641.0,1.0,32.0,Matches
443,444,Pedri,es ESP,MF,Barcelona,19,2002,22.0,1449.0,1384.0,59.0,22.0,24.0,24.0,25,11.0,13.0,1.0,11.0,0.0,1251.0,6.0,25.0,Matches
444,445,Adrià Pedrosa,es ESP,DFMF,Espanyol,24,1998,2.5,76.0,69.0,7.0,1.0,1.0,0.0,9,6.0,0.0,0.0,0.0,0.0,61.0,0.0,3.0,Matches
445,446,Iñaki Peña ,es ESP,GK,Barcelona,23,1999,0.8,27.0,22.0,5.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,Matches
446,447,Rubén Peña,es ESP,DFMF,Osasuna,31,1991,14.2,620.0,504.0,113.0,4.0,0.0,1.0,54,108.0,1.0,0.0,1.0,0.0,432.0,3.0,19.0,Matches
447,448,Alberto Perea,es ESP,MF,Cádiz,31,1990,0.5,12.0,12.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,Matches
448,449,Ayoze Pérez,es ESP,FWMF,Betis,29,1993,15.4,391.0,372.0,14.0,2.0,2.0,0.0,7,5.0,0.0,0.0,0.0,0.0,308.0,5.0,15.0,Matches
449,450,Carles Pérez,es ESP,MFFW,Celta Vigo,24,1998,23.8,689.0,679.0,8.0,1.0,4.0,6.0,36,4.0,2.0,2.0,0.0,0.0,564.0,2.0,12.0,Matches
450,451,Francisco Perez,es ESP,FWMF,Valencia,19,2002,1.6,77.0,73.0,3.0,0.0,0.0,1.0,8,3.0,0.0,0.0,0.0,0.0,59.0,1.0,2.0,Matches
451,452,Kike Pérez,es ESP,MF,Valladolid,25,1997,25.6,1223.0,1122.0,88.0,47.0,4.0,27.0,58,19.0,18.0,10.0,7.0,0.0,927.0,13.0,34.0,Matches
452,453,Lucas Pérez,es ESP,FW,Cádiz,33,1988,7.0,236.0,184.0,49.0,10.0,0.0,2.0,40,1.0,23.0,15.0,6.0,0.0,169.0,3.0,4.0,Matches
453,454,Luis Pérez,es ESP,DF,Valladolid,27,1995,13.5,574.0,455.0,113.0,9.0,1.0,4.0,54,104.0,0.0,0.0,0.0,0.0,436.0,6.0,19.0,Matches
454,455,Germán Pezzella,ar ARG,DF,Betis,31,1991,27.9,1312.0,1253.0,55.0,52.0,1.0,8.0,2,3.0,0.0,0.0,0.0,0.0,1129.0,4.0,7.0,Matches
455,456,Ronaël Pierre-Gabriel,fr FRA,DF,Espanyol,24,1998,2.6,104.0,76.0,28.0,0.0,0.0,0.0,10,28.0,0.0,0.0,0.0,0.0,77.0,0.0,4.0,Matches
456,457,Yeremi Pino,es ESP,FWMF,Villarreal,19,2002,27.2,845.0,818.0,16.0,1.0,5.0,2.0,20,5.0,5.0,0.0,0.0,0.0,651.0,11.0,41.0,Matches
457,458,Gerard Piqué,es ESP,DF,Barcelona,35,1987,4.3,385.0,372.0,11.0,6.0,0.0,6.0,0,0.0,0.0,0.0,0.0,0.0,353.0,2.0,2.0,Matches
458,459,Óscar Plano,es ESP,FWMF,Valladolid,31,1991,22.6,640.0,614.0,21.0,3.0,5.0,4.0,23,3.0,0.0,0.0,0.0,0.0,468.0,5.0,22.0,Matches
459,460,Gonzalo Plata,ec ECU,FW,Valladolid,21,2000,25.6,782.0,712.0,69.0,6.0,3.0,1.0,54,34.0,23.0,16.0,2.0,1.0,582.0,1.0,31.0,Matches
460,461,Ezequiel Ponce,ar ARG,FWMF,Elche,25,1997,12.5,292.0,280.0,9.0,0.0,1.0,4.0,1,1.0,0.0,0.0,0.0,0.0,218.0,3.0,8.0,Matches
461,462,Francisco Portillo,es ESP,MFFW,Almería,32,1990,8.0,459.0,436.0,20.0,5.0,6.0,1.0,12,8.0,7.0,1.0,3.0,0.0,365.0,3.0,13.0,Matches
462,463,Portu,es ESP,MFDF,Getafe,30,1992,19.7,731.0,599.0,123.0,7.0,1.0,2.0,91,108.0,8.0,5.0,3.0,0.0,493.0,9.0,44.0,Matches
463,464,José Pozo,es ESP,MFFW,Rayo Vallecano,26,1996,1.0,45.0,42.0,3.0,3.0,1.0,0.0,4,0.0,0.0,0.0,0.0,0.0,34.0,0.0,1.0,Matches
464,465,Manuel Pozo,es ESP,FW,Valladolid,20,2001,0.2,8.0,7.0,1.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,Matches
465,466,Alejandro Pozo Pozo,es ESP,DF,Almería,23,1999,20.9,1117.0,912.0,197.0,13.0,0.0,5.0,70,184.0,0.0,0.0,0.0,0.0,814.0,8.0,32.0,Matches
466,467,Abdón Prats,es ESP,FWMF,Mallorca,29,1992,4.6,91.0,86.0,5.0,1.0,2.0,2.0,0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,Matches
467,468,Javi Puado,es ESP,FWMF,Espanyol,24,1998,26.0,590.0,572.0,17.0,2.0,0.0,1.0,36,10.0,2.0,0.0,1.0,0.0,450.0,1.0,22.0,Matches
468,469,Arnau Puigmal,es ESP,MFFW,Almería,21,2001,8.5,274.0,237.0,35.0,3.0,4.0,0.0,18,23.0,9.0,0.0,3.0,0.0,193.0,2.0,9.0,Matches
469,470,Domingos Quina,pt POR,MF,Elche,22,1999,3.1,147.0,137.0,9.0,4.0,2.0,0.0,6,4.0,1.0,0.0,0.0,0.0,122.0,1.0,3.0,Matches
470,471,Rubén Quintanilla,es ESP,DF,Mallorca,20,2002,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,Matches
471,472,Antonio Raillo,es ESP,DF,Mallorca,30,1991,30.7,1088.0,1022.0,62.0,57.0,0.0,0.0,0,3.0,0.0,0.0,0.0,0.0,902.0,4.0,6.0,Matches
472,473,Predrag Rajković,rs SRB,GK,Mallorca,26,1995,36.0,1210.0,750.0,458.0,149.0,0.0,5.0,0,0.0,0.0,0.0,0.0,0.0,717.0,2.0,0.0,Matches
473,474,Ivan Rakitić,hr CRO,MF,Sevilla,34,1988,19.9,1241.0,1121.0,117.0,66.0,2.0,33.0,74,12.0,38.0,8.0,23.0,0.0,997.0,3.0,21.0,Matches
474,475,Largie Ramazani,be BEL,FWMF,Almería,21,2001,15.6,291.0,266.0,20.0,1.0,3.0,1.0,20,7.0,1.0,1.0,0.0,0.0,195.0,5.0,18.0,Matches
475,476,Chris Ramos,es ESP,FW,Cádiz,25,1997,7.9,149.0,141.0,4.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,79.0,4.0,5.0,Matches
476,477,Raphinha,br BRA,FW,Barcelona,25,1996,23.0,1266.0,1072.0,185.0,35.0,12.0,26.0,172,42.0,108.0,44.0,35.0,1.0,915.0,9.0,30.0,Matches
477,478,Sergio Reguilón,es ESP,DF,Atlético Madrid,25,1996,3.4,147.0,131.0,15.0,1.0,1.0,0.0,9,14.0,0.0,0.0,0.0,0.0,117.0,1.0,7.0,Matches
478,479,Pepe Reina,es ESP,GK,Villarreal,39,1982,22.0,855.0,678.0,176.0,58.0,0.0,2.0,0,0.0,0.0,0.0,0.0,0.0,685.0,1.0,1.0,Matches
479,480,Reinier,br BRA,MFFW,Girona,20,2002,7.2,248.0,241.0,6.0,2.0,1.0,1.0,2,1.0,0.0,0.0,0.0,0.0,198.0,1.0,8.0,Matches
480,481,Karim Rekik,nl NED,DF,Sevilla,27,1994,13.1,700.0,671.0,27.0,9.0,0.0,3.0,1,18.0,0.0,0.0,0.0,0.0,642.0,2.0,0.0,Matches
481,482,Álex Remiro,es ESP,GK,Real Sociedad,27,1995,38.0,1313.0,970.0,336.0,120.0,0.0,3.0,0,0.0,0.0,0.0,0.0,0.0,941.0,7.0,0.0,Matches
482,483,Alejandro Revuelta Montero,es ESP,DF,Getafe,22,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
483,484,Chadi Riad,ma MAR,MF,Barcelona,19,2003,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Matches
484,485,Nico Ribaudo,es ESP,MFFW,Espanyol,21,2001,13.9,454.0,402.0,48.0,15.0,3.0,2.0,44,3.0,22.0,14.0,0.0,0.0,352.0,4.0,11.0,Matches
485,486,Diego Rico,es ESP,DF,Real Sociedad,29,1993,18.3,985.0,779.0,202.0,21.0,0.0,7.0,55,181.0,0.0,0.0,0.0,0.0,746.0,4.0,21.0,Matches
486,487,Rodrigo Riquelme,es ESP,MFFW,Girona,22,2000,24.2,715.0,677.0,34.0,13.0,4.0,3.0,78,7.0,11.0,6.0,1.0,0.0,497.0,4.0,29.0,Matches
487,488,Sergi Roberto,es ESP,DFMF,Barcelona,30,1992,14.5,936.0,842.0,91.0,16.0,1.0,7.0,25,75.0,0.0,0.0,0.0,0.0,850.0,3.0,10.0,Matches
488,489,Lucas Robertone,ar ARG,MF,Almería,25,1997,31.6,1364.0,1211.0,147.0,68.0,10.0,15.0,137,12.0,64.0,25.0,34.0,0.0,1051.0,6.0,18.0,Matches
489,490,Joel Roca,es ESP,MFFW,Girona,17,2005,0.9,39.0,33.0,6.0,1.0,0.0,0.0,0,5.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,Matches
490,491,Enzo Roco,cl CHI,DF,Elche,29,1992,18.4,719.0,676.0,38.0,33.0,1.0,5.0,1,4.0,0.0,0.0,0.0,0.0,587.0,5.0,7.0,Matches
491,492,Rodri,es ESP,FWMF,Betis,22,2000,17.8,858.0,832.0,19.0,9.0,6.0,5.0,47,8.0,2.0,1.0,0.0,0.0,732.0,7.0,22.0,Matches
492,493,Ángel Rodríguez,es ESP,FWMF,Mallorca,35,1987,4.4,82.0,78.0,4.0,1.0,0.0,1.0,2,1.0,0.0,0.0,0.0,0.0,59.0,0.0,1.0,Matches
493,494,Óscar Rodríguez Arnaiz,es ESP,MF,Celta Vigo,24,1998,19.7,1057.0,950.0,103.0,54.0,5.0,16.0,83,1.0,47.0,11.0,33.0,0.0,833.0,4.0,12.0,Matches
494,495,Dani Rodríguez,es ESP,MF,Mallorca,34,1988,23.3,685.0,647.0,32.0,9.0,5.0,14.0,32,1.0,7.0,2.0,2.0,0.0,537.0,6.0,31.0,Matches
495,496,Guido Rodríguez,ar ARG,MF,Betis,28,1994,31.9,1688.0,1596.0,86.0,84.0,3.0,20.0,9,2.0,0.0,0.0,0.0,0.0,1464.0,6.0,14.0,Matches
496,497,Miguel Rodríguez,es ESP,MFFW,Celta Vigo,19,2003,2.8,91.0,90.0,1.0,1.0,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0,60.0,0.0,5.0,Matches
497,498,Rodrygo,br BRA,FWMF,Real Madrid,21,2001,26.4,1050.0,991.0,51.0,6.0,2.0,6.0,22,9.0,18.0,3.0,2.0,0.0,918.0,8.0,24.0,Matches
498,499,Leonardo Román,es ESP,GK,Mallorca,22,2000,1.0,42.0,27.0,15.0,3.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,Matches
499,500,Iván Romero,es ESP,MF,Sevilla,21,2001,0.1,3.0,3.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Matches
500,501,Oriol Romeu,es ESP,MF,Girona,30,1991,32.8,1626.0,1576.0,43.0,41.0,3.0,12.0,13,2.0,0.0,0.0,0.0,0.0,1405.0,7.0,19.0,Matches
501,502,Rubén,es ESP,DFMF,Espanyol,21,2001,9.9,339.0,286.0,52.0,5.0,2.0,2.0,48,47.0,0.0,0.0,0.0,0.0,232.0,1.0,9.0,Matches
502,503,Antonio Rüdiger,de GER,DF,Real Madrid,29,1993,26.8,1617.0,1562.0,55.0,25.0,3.0,16.0,5,20.0,0.0,0.0,0.0,0.0,1486.0,0.0,14.0,Matches
503,504,Aitor Ruibal,es ESP,DFFW,Betis,26,1996,16.2,841.0,691.0,148.0,18.0,1.0,10.0,31,130.0,0.0,0.0,0.0,0.0,647.0,2.0,22.0,Matches
504,505,Víctor Ruiz,es ESP,DF,Betis,33,1989,6.2,251.0,241.0,9.0,9.0,0.0,2.0,0,0.0,0.0,0.0,0.0,0.0,213.0,1.0,0.0,Matches
505,506,Gerónimo Rulli,ar ARG,GK,Villarreal,30,1992,14.0,543.0,419.0,124.0,32.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,464.0,0.0,2.0,Matches
506,507,Franco Russo,ar ARG,DF,Mallorca,27,1994,1.6,60.0,58.0,2.0,1.0,0.0,1.0,0,1.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,Matches
507,508,Youssouf Sabaly,sn SEN,DF,Betis,29,1993,18.7,949.0,769.0,176.0,19.0,0.0,1.0,17,157.0,0.0,0.0,0.0,0.0,780.0,4.0,25.0,Matches
508,509,Umar Sadiq,ng NGA,FW,Almería,25,1997,2.7,36.0,32.0,3.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,22.0,1.0,2.0,Matches
509,510,Umar Sadiq,ng NGA,FW,Real Sociedad,25,1997,0.9,13.0,13.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,Matches
510,511,Samuel Sáiz,es ESP,MF,Girona,31,1991,2.7,162.0,150.0,7.0,0.0,2.0,1.0,6,1.0,1.0,0.0,1.0,0.0,122.0,5.0,6.0,Matches
511,512,Kike Salas,es ESP,DF,Sevilla,20,2002,4.1,211.0,203.0,7.0,7.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,177.0,1.0,0.0,Matches
512,513,Salvi,es ESP,FWMF,Rayo Vallecano,31,1991,5.4,208.0,188.0,16.0,0.0,1.0,0.0,37,15.0,1.0,0.0,1.0,0.0,119.0,4.0,20.0,Matches
513,514,Fede San Emeterio,es ESP,MF,Cádiz,25,1997,20.5,657.0,640.0,12.0,12.0,2.0,4.0,4,0.0,0.0,0.0,0.0,0.0,518.0,5.0,12.0,Matches
514,515,Oihan Sancet,es ESP,MF,Athletic Club,22,2000,28.1,975.0,936.0,28.0,13.0,9.0,3.0,17,1.0,3.0,0.0,2.0,0.0,788.0,11.0,19.0,Matches
515,516,Antonio Sánchez,es ESP,MFDF,Mallorca,25,1997,12.0,447.0,410.0,36.0,3.0,0.0,7.0,32,25.0,1.0,1.0,0.0,0.0,312.0,1.0,22.0,Matches
516,517,Iván Sánchez,es ESP,MFFW,Valladolid,29,1992,12.8,480.0,460.0,15.0,3.0,1.0,10.0,38,2.0,6.0,3.0,1.0,1.0,381.0,5.0,16.0,Matches
517,518,Javi Sánchez,es ESP,DF,Valladolid,25,1997,26.6,1175.0,1119.0,51.0,41.0,1.0,23.0,5,4.0,0.0,0.0,0.0,0.0,962.0,5.0,13.0,Matches
518,519,Manu Sánchez,es ESP,DF,Osasuna,21,2000,23.6,1144.0,943.0,197.0,11.0,0.0,2.0,71,186.0,0.0,0.0,0.0,0.0,916.0,4.0,28.0,Matches
519,520,Esteban Saveljich,me MNE,FW,Rayo Vallecano,31,1991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
520,521,Stefan Savić,me MNE,DF,Atlético Madrid,31,1991,21.6,1141.0,1107.0,29.0,22.0,0.0,4.0,0,7.0,0.0,0.0,0.0,0.0,1001.0,5.0,4.0,Matches
521,522,Manuel Sebastián,es ESP,MF,Sevilla,18,2004,1.7,66.0,64.0,2.0,2.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,2.0,Matches
522,523,Haris Seferović,ch SUI,FW,Celta Vigo,30,1992,9.9,218.0,196.0,21.0,0.0,4.0,1.0,21,1.0,0.0,0.0,0.0,0.0,134.0,1.0,8.0,Matches
523,524,Jaime Seoane,es ESP,MFFW,Getafe,25,1997,3.6,112.0,107.0,4.0,4.0,1.0,3.0,2,0.0,0.0,0.0,0.0,0.0,87.0,1.0,1.0,Matches
524,525,David Silva,es ESP,MF,Real Sociedad,36,1986,21.5,1165.0,1120.0,37.0,16.0,9.0,5.0,20,6.0,3.0,1.0,2.0,0.0,983.0,8.0,17.0,Matches
525,526,Rui Silva,pt POR,GK,Betis,28,1994,26.0,886.0,562.0,320.0,106.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,593.0,4.0,0.0,Matches
526,527,Simo,es ESP,DF,Espanyol,17,2005,1.6,61.0,57.0,4.0,1.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,58.0,0.0,1.0,Matches
527,528,Unai Simón,es ESP,GK,Athletic Club,25,1997,30.5,951.0,703.0,245.0,59.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,690.0,3.0,0.0,Matches
528,529,Rubén Sobrino,es ESP,MFFW,Cádiz,30,1992,27.4,618.0,603.0,10.0,1.0,1.0,3.0,12,7.0,0.0,0.0,0.0,0.0,444.0,5.0,21.0,Matches
529,530,Alex Sola,es ESP,DF,Real Sociedad,23,1999,3.9,198.0,150.0,48.0,4.0,0.0,0.0,12,44.0,0.0,0.0,0.0,0.0,158.0,0.0,5.0,Matches
530,531,Augusto Solari,ar ARG,MF,Celta Vigo,30,1992,2.9,125.0,122.0,1.0,0.0,0.0,0.0,3,1.0,0.0,0.0,0.0,0.0,94.0,2.0,4.0,Matches
531,532,Carlos Soler,es ESP,MF,Valencia,25,1997,2.7,123.0,102.0,21.0,9.0,0.0,1.0,16,0.0,11.0,5.0,5.0,0.0,92.0,0.0,3.0,Matches
532,533,David Soria,es ESP,GK,Getafe,29,1993,38.0,1136.0,620.0,509.0,162.0,0.0,19.0,0,0.0,0.0,0.0,0.0,0.0,610.0,7.0,1.0,Matches
533,534,Hugo Sotelo,es ESP,MF,Celta Vigo,18,2003,0.2,23.0,23.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,Matches
534,535,Dyego Sousa,pt POR,FW,Almería,32,1989,5.9,160.0,150.0,9.0,0.0,1.0,0.0,1,1.0,0.0,0.0,0.0,0.0,107.0,1.0,7.0,Matches
535,536,Vinicius Souza,br BRA,MF,Espanyol,23,1999,27.0,909.0,885.0,24.0,23.0,0.0,9.0,4,0.0,0.0,0.0,0.0,0.0,726.0,0.0,16.0,Matches
536,537,Jørgen Strand Larsen,no NOR,FW,Celta Vigo,22,2000,18.9,339.0,310.0,27.0,3.0,0.0,4.0,4,0.0,0.0,0.0,0.0,0.0,232.0,2.0,3.0,Matches
537,538,Cristhian Stuani,uy URU,FW,Girona,35,1986,12.1,168.0,148.0,19.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,122.0,1.0,4.0,Matches
538,539,Damián Suárez,uy URU,DFMF,Getafe,34,1988,21.6,962.0,705.0,255.0,38.0,0.0,25.0,78,204.0,13.0,7.0,5.0,0.0,649.0,2.0,28.0,Matches
539,540,Denis Suárez,es ESP,MFFW,Espanyol,28,1994,10.5,452.0,402.0,49.0,16.0,2.0,1.0,37,4.0,26.0,9.0,11.0,0.0,331.0,1.0,10.0,Matches
540,541,Mario Suárez,es ESP,MFDF,Rayo Vallecano,35,1987,0.1,3.0,3.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,Matches
541,542,Suso,es ESP,MFFW,Sevilla,28,1993,11.8,572.0,520.0,47.0,12.0,6.0,17.0,79,11.0,21.0,7.0,8.0,1.0,444.0,5.0,14.0,Matches
542,543,Williot Swedberg,se SWE,MF,Celta Vigo,18,2004,0.6,17.0,16.0,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,Matches
543,544,Alexander Sørloth,no NOR,FW,Real Sociedad,26,1995,26.5,481.0,449.0,29.0,0.0,1.0,1.0,8,1.0,0.0,0.0,0.0,0.0,329.0,3.0,18.0,Matches
544,545,Renato Tapia,pe PER,MFDF,Celta Vigo,27,1995,16.1,811.0,765.0,43.0,37.0,0.0,20.0,11,4.0,1.0,1.0,0.0,0.0,687.0,3.0,4.0,Matches
545,546,Aurélien Tchouaméni,fr FRA,MF,Real Madrid,22,2000,23.5,1700.0,1657.0,41.0,40.0,7.0,7.0,12,1.0,0.0,0.0,0.0,0.0,1578.0,2.0,9.0,Matches
546,547,Alex Telles,br BRA,DF,Sevilla,29,1992,15.9,728.0,582.0,143.0,27.0,1.0,4.0,83,97.0,19.0,7.0,7.0,0.0,542.0,3.0,11.0,Matches
547,548,Marc-André ter Stegen,de GER,GK,Barcelona,30,1992,37.2,1412.0,1145.0,267.0,69.0,0.0,6.0,0,1.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0,Matches
548,549,Ramón Terrats,es ESP,MF,Villarreal,21,2000,9.1,425.0,399.0,21.0,5.0,3.0,6.0,16,3.0,13.0,7.0,0.0,0.0,356.0,5.0,7.0,Matches
549,550,Ramón Terrats,es ESP,MF,Girona,21,2000,2.4,96.0,93.0,3.0,0.0,0.0,0.0,2,3.0,0.0,0.0,0.0,0.0,77.0,0.0,3.0,Matches
550,551,Raúl de Tomás,es ESP,FW,Rayo Vallecano,27,1994,8.9,155.0,144.0,10.0,0.0,2.0,7.0,8,0.0,0.0,0.0,0.0,0.0,114.0,1.0,4.0,Matches
551,552,Pablo Torre,es ESP,FWMF,Barcelona,19,2003,1.6,98.0,87.0,9.0,3.0,2.0,0.0,8,0.0,6.0,1.0,4.0,0.0,77.0,2.0,1.0,Matches
552,553,David Torres,es ESP,DF,Valladolid,19,2003,4.3,231.0,223.0,7.0,2.0,0.0,0.0,1,5.0,0.0,0.0,0.0,0.0,184.0,1.0,4.0,Matches
553,554,Ferrán Torres,es ESP,FWMF,Barcelona,22,2000,15.5,576.0,533.0,41.0,8.0,1.0,3.0,60,9.0,21.0,10.0,6.0,0.0,437.0,2.0,15.0,Matches
554,555,Óliver Torres,es ESP,MFFW,Sevilla,27,1994,23.7,1104.0,1050.0,42.0,11.0,5.0,23.0,57,14.0,8.0,0.0,3.0,0.0,862.0,12.0,26.0,Matches
