,_Rk,_Player,_Nation,_Pos,_Squad,_Age,_Born,_90s,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,AerialDuels_Won,AerialDuels_Lost,AerialDuels_Won%,Matches
526,527,Alex Sola,es ESP,FWMF,Alavés,24.0,1999.0,14.0,2,0,0,11,28,10,84,11,15,0,1,0,79,16,18,47.1,Matches
527,528,Alex Sola,es ESP,DFMF,Real Sociedad,24.0,1999.0,0.3,0,0,0,2,2,0,0,1,0,0,0,0,2,2,0,100.0,Matches
528,529,Jhon Solis,co COL,MF,Girona,18.0,2004.0,4.3,0,0,0,10,5,0,0,8,8,0,0,0,22,6,12,33.3,Matches
529,530,David Soria,es ESP,GK,Getafe,30.0,1993.0,37.9,3,0,0,1,2,0,0,0,0,0,1,0,52,3,0,100.0,Matches
530,531,Alberto Soro,es ESP,MF,Granada,24.0,1999.0,0.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,Matches
531,532,Hugo Sotelo,es ESP,MF,Celta Vigo,19.0,2003.0,8.0,1,0,0,16,3,0,29,2,17,0,0,0,52,2,7,22.2,Matches
532,533,Boubakary Soumaré,fr FRA,MF,Sevilla,24.0,1999.0,25.4,10,0,0,33,29,0,3,26,28,0,0,0,148,20,11,64.5,Matches
533,534,Djibril Sow,ch SUI,MF,Sevilla,26.0,1997.0,16.2,6,0,0,27,19,2,5,17,21,0,0,0,73,14,18,43.8,Matches
534,535,Çağlar Söyüncü,tr TUR,DF,Atlético Madrid,27.0,1996.0,1.3,0,1,0,3,1,1,0,1,1,0,1,0,9,1,0,100.0,Matches
535,536,Carl Starfelt,se SWE,DF,Celta Vigo,28.0,1995.0,24.6,4,0,0,15,10,0,1,34,30,0,1,0,129,72,35,67.3,Matches
536,537,Jørgen Strand Larsen,no NOR,FW,Celta Vigo,23.0,2000.0,31.8,5,0,0,65,48,21,18,5,11,1,0,0,88,73,82,47.1,Matches
537,538,Cristhian Stuani,uy URU,FW,Girona,36.0,1986.0,8.9,6,0,0,28,7,4,1,5,11,0,0,0,13,25,23,52.1,Matches
538,539,Álex Suárez,es ESP,DF,Las Palmas,30.0,1993.0,28.5,7,0,0,27,28,3,15,18,36,0,1,1,98,47,47,50.0,Matches
539,540,Damián Suárez,uy URU,DF,Getafe,35.0,1988.0,14.4,7,1,0,24,12,0,49,10,21,0,1,0,77,9,9,50.0,Matches
540,541,Denis Suárez,es ESP,MFFW,Villarreal,29.0,1994.0,1.5,0,0,0,4,2,1,4,0,0,0,0,0,8,0,1,0.0,Matches
541,542,Suso,es ESP,MFFW,Sevilla,29.0,1993.0,16.9,5,1,0,22,35,3,132,5,17,0,0,0,88,8,9,47.1,Matches
542,543,Max Svensson,es ESP,FW,Osasuna,,,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,Matches
543,544,Williot Swedberg,se SWE,FWMF,Celta Vigo,19.0,2004.0,4.9,1,0,0,6,11,2,5,0,4,1,0,0,18,5,5,50.0,Matches
544,545,Mamadou Sylla,sn SEN,FWMF,Alavés,29.0,1994.0,0.2,0,0,0,1,2,0,0,0,0,0,0,0,1,3,3,50.0,Matches
545,546,Alexander Sørloth,no NOR,FW,Villarreal,27.0,1995.0,27.7,3,0,0,34,19,23,7,0,3,1,0,0,57,80,45,64.0,Matches
546,547,Yassin Tallal,es ESP,FW,Getafe,18.0,2005.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,50.0,Matches
547,548,Renato Tapia,pe PER,MFDF,Celta Vigo,28.0,1995.0,14.9,5,1,1,24,27,1,9,21,29,0,0,0,112,43,33,56.6,Matches
548,549,César Tárrega,es ESP,DF,Valencia,21.0,2002.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
549,550,Marciano Tchami,gw GNB,FWMF,Almería,19.0,2004.0,0.5,0,0,0,0,0,0,1,0,0,0,0,0,2,4,4,50.0,Matches
550,551,Aurélien Tchouaméni,fr FRA,MFDF,Real Madrid,23.0,2000.0,22.1,7,0,0,20,22,0,22,28,23,0,0,0,99,51,24,68.0,Matches
551,552,Nahuel Tenaglia,ar ARG,DF,Alavés,27.0,1996.0,12.7,5,0,0,13,14,2,17,12,19,0,0,0,47,25,18,58.1,Matches
552,553,Marc-André ter Stegen,de GER,GK,Barcelona,31.0,1992.0,28.0,3,0,0,0,1,0,0,0,0,0,0,0,55,4,0,100.0,Matches
553,554,Ramón Terrats,es ESP,MFDF,Villarreal,22.0,2000.0,8.7,4,0,0,15,16,1,28,3,13,0,1,0,45,5,5,50.0,Matches
554,555,Kieran Tierney,sct SCO,DF,Real Sociedad,26.0,1997.0,13.8,1,0,0,6,8,0,26,10,24,0,0,0,52,16,20,44.4,Matches
555,556,Raúl de Tomás,es ESP,FW,Rayo Vallecano,28.0,1994.0,14.1,5,0,0,24,26,12,9,1,5,0,0,0,35,24,41,36.9,Matches
556,557,Pablo Torre,es ESP,MFFW,Girona,20.0,2003.0,7.8,1,0,0,8,21,0,7,4,2,0,0,0,42,0,7,0.0,Matches
557,558,Raúl Torrente,es ESP,DF,Granada,21.0,2001.0,13.9,4,0,0,18,8,1,2,11,16,0,1,1,56,22,15,59.5,Matches
558,559,Ferrán Torres,es ESP,FW,Barcelona,23.0,2000.0,13.5,2,0,0,8,16,16,21,5,6,1,0,0,40,4,11,26.7,Matches
559,560,Óliver Torres,es ESP,MF,Sevilla,28.0,1994.0,18.0,3,0,0,26,23,6,44,6,22,0,0,0,127,11,28,28.2,Matches
560,561,Lucas Torró,es ESP,MF,Osasuna,29.0,1994.0,19.9,5,0,0,43,16,0,3,33,15,0,0,0,115,71,41,63.4,Matches
561,562,Bertrand Traoré,bf BFA,MF,Villarreal,27.0,1995.0,6.3,4,0,0,7,21,2,9,1,4,1,0,0,22,4,3,57.1,Matches
562,563,Hamari Traoré,ml MLI,DF,Real Sociedad,31.0,1992.0,25.5,7,0,0,32,18,1,47,24,19,0,1,0,136,29,35,45.3,Matches
563,564,Óscar Trejo,ar ARG,FWMF,Rayo Vallecano,35.0,1988.0,15.3,4,1,0,40,40,3,23,5,15,1,0,0,92,14,19,42.4,Matches
564,565,Manu Trigueros,es ESP,MF,Villarreal,31.0,1991.0,3.4,0,0,0,5,3,1,5,3,5,0,0,0,15,4,1,80.0,Matches
565,566,Viktor Tsyhankov,ua UKR,MFFW,Girona,25.0,1997.0,22.8,0,0,0,14,41,4,62,12,20,0,1,0,88,13,14,48.1,Matches
566,567,Beñat Turrientes,es ESP,MF,Real Sociedad,21.0,2002.0,18.7,4,0,0,36,36,0,19,6,17,0,0,0,81,16,31,34.0,Matches
567,568,Enes Ünal,tr TUR,FWMF,Getafe,26.0,1997.0,1.6,0,0,0,5,5,4,1,0,0,0,0,0,5,3,13,18.8,Matches
568,569,Myrto Uzuni,al ALB,FW,Granada,28.0,1995.0,27.2,3,0,0,26,19,18,11,4,14,0,0,0,59,11,59,15.7,Matches
569,570,Óscar Valentín,es ESP,MF,Rayo Vallecano,28.0,1994.0,29.9,7,1,1,77,41,0,5,35,66,0,0,0,160,33,50,39.8,Matches
570,571,Martin Valjent,sk SVK,DF,Mallorca,27.0,1995.0,26.1,5,0,0,29,10,2,18,29,18,0,0,0,97,46,24,65.7,Matches
571,572,Jesús Vallejo,es ESP,DF,Granada,26.0,1997.0,1.2,1,0,0,2,1,0,0,0,1,0,0,0,8,0,1,0.0,Matches
572,573,Álvaro Vallés,es ESP,GK,Las Palmas,26.0,1997.0,36.3,2,1,0,1,6,0,1,0,2,0,0,0,73,8,2,80.0,Matches
573,574,Federico Valverde,uy URU,MF,Real Madrid,25.0,1998.0,32.3,2,0,0,19,15,0,30,43,34,0,0,0,160,21,10,67.7,Matches
574,575,Siebe Van Der Heyden,be BEL,DF,Mallorca,25.0,1998.0,3.2,2,1,0,8,1,1,0,7,2,0,0,0,10,8,6,57.1,Matches
575,576,José Luis García Vayá,es ESP,MF,Valencia,24.0,1998.0,36.7,4,0,0,51,40,1,147,49,53,0,1,0,244,57,42,57.6,Matches
576,577,Borja Vázquez,es ESP,FW,Cádiz,18.0,2005.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,Matches
577,578,Jesus Vazquez,es ESP,DFMF,Valencia,20.0,2003.0,8.0,1,0,0,8,7,1,18,3,12,0,0,0,47,12,19,38.7,Matches
578,579,Kevin Vázquez,es ESP,DF,Celta Vigo,30.0,1993.0,7.8,3,0,0,11,10,0,8,5,13,0,1,0,29,10,8,55.6,Matches
579,580,Lucas Vázquez,es ESP,DF,Real Madrid,32.0,1991.0,15.8,0,0,0,22,25,5,47,12,25,1,0,0,78,4,6,40.0,Matches
580,581,Gabriel Veiga,es ESP,FW,Celta Vigo,21.0,2002.0,0.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,Matches
581,582,Alejo Véliz,ar ARG,FW,Sevilla,19.0,2003.0,0.4,0,0,0,4,1,0,0,0,0,0,0,0,0,3,1,75.0,Matches
582,583,Arthur Vermeeren,be BEL,MF,Atlético Madrid,18.0,2005.0,1.8,2,0,0,7,1,0,0,6,0,0,0,0,14,1,6,14.3,Matches
583,584,Mikel Vesga,es ESP,MF,Athletic Club,30.0,1993.0,17.0,2,0,0,28,6,0,13,32,20,0,0,0,112,31,31,50.0,Matches
584,585,Carlos Vicente,es ESP,FW,Alavés,24.0,1999.0,12.4,1,0,0,18,25,9,90,4,6,0,0,0,47,22,26,45.8,Matches
585,586,Nacho Vidal,es ESP,DFFW,Osasuna,28.0,1995.0,1.1,0,0,0,0,1,0,0,0,4,0,0,0,3,2,4,33.3,Matches
586,587,Nacho Vidal,es ESP,DF,Mallorca,28.0,1995.0,4.6,2,0,0,9,3,0,15,3,5,0,0,0,18,13,7,65.0,Matches
587,588,Fran Vieites,es ESP,GK,Betis,24.0,1999.0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100.0,Matches
588,589,Jonathan Viera,es ESP,MFFW,Las Palmas,33.0,1989.0,6.9,1,0,0,3,16,1,16,0,3,0,0,0,28,1,4,20.0,Matches
589,590,Jonathan Viera,es ESP,MF,Almería,33.0,1989.0,10.1,3,1,1,10,16,4,6,4,9,0,0,0,36,3,6,33.3,Matches
590,591,Toni Villa,es ESP,FW,Girona,28.0,1995.0,0.1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,,Matches
591,592,Asier Villalibre,es ESP,FW,Athletic Club,25.0,1997.0,5.7,0,0,0,7,11,3,2,0,1,0,0,0,13,21,23,47.7,Matches
592,593,Gonzalo Villar,es ESP,MF,Granada,25.0,1998.0,20.0,7,0,0,44,66,2,24,6,33,1,0,0,131,31,17,64.6,Matches
593,594,Iván Villar,es ESP,GK,Celta Vigo,26.0,1997.0,11.3,0,2,0,2,2,0,0,0,0,0,2,0,19,1,0,100.0,Matches
594,595,Ricardo Visus,es ESP,DF,Betis,22.0,2001.0,1.8,0,0,0,3,1,0,0,2,2,0,0,0,3,2,5,28.6,Matches
595,596,Daniel Vivian,es ESP,DF,Athletic Club,24.0,1999.0,32.0,6,0,0,37,26,1,4,31,28,0,0,0,213,34,46,42.5,Matches
596,597,Shon Weissman,il ISR,FW,Granada,27.0,1996.0,0.9,0,0,0,1,1,0,1,0,1,0,0,0,2,1,5,16.7,Matches
597,598,Iñaki Williams,gh GHA,FW,Athletic Club,29.0,1994.0,31.6,4,0,0,32,45,25,111,14,17,0,0,1,119,32,23,58.2,Matches
598,599,Nico Williams,es ESP,FW,Athletic Club,21.0,2002.0,25.1,6,1,1,19,37,12,153,3,12,3,1,0,131,8,9,47.1,Matches
599,600,Axel Witsel,be BEL,DF,Atlético Madrid,34.0,1989.0,30.9,5,0,0,24,29,0,4,16,21,0,0,0,148,55,26,67.9,Matches
600,601,Xeber,es ESP,FWMF,Alavés,26.0,1997.0,3.4,1,0,0,9,0,1,14,1,5,0,0,0,19,2,5,28.6,Matches
601,602,Antal Yaakobishvili,hu HUN,DF,Girona,19.0,2004.0,0.7,0,0,0,1,0,0,0,3,1,0,0,0,3,2,1,66.7,Matches
602,603,Lamine Yamal,es ESP,FW,Barcelona,16.0,2007.0,24.5,3,0,0,23,52,4,87,19,37,2,0,0,102,2,11,15.4,Matches
603,604,Roman Yaremchuk,ua UKR,FW,Valencia,27.0,1995.0,10.3,2,0,0,7,13,16,3,1,2,0,0,0,28,26,46,36.1,Matches
604,605,Arsen Zakharyan,ru RUS,MFFW,Real Sociedad,20.0,2003.0,13.6,1,0,0,21,11,3,75,4,15,0,0,0,52,11,21,34.4,Matches
605,606,Joseba Zaldúa,es ESP,DF,Cádiz,31.0,1992.0,7.8,3,0,0,14,4,2,17,2,12,0,0,1,24,10,5,66.7,Matches
606,607,Bryan Zaragoza,es ESP,MFFW,Granada,22.0,2001.0,18.2,5,0,0,12,33,14,98,3,9,1,0,0,56,4,9,30.8,Matches
607,608,Igor Zubeldia,es ESP,DF,Real Sociedad,26.0,1997.0,28.0,11,1,0,43,9,0,3,32,25,0,1,0,156,83,81,50.6,Matches
608,609,Martín Zubimendi,es ESP,MF,Real Sociedad,24.0,1999.0,29.5,5,0,0,36,20,0,7,37,27,0,0,0,169,44,28,61.1,Matches
